-2.0 + 0.0im	1.3062790224424878e-5 + 0.0im
-7.17957984208491e-6 + 0.0im	0.3347273742415692 + 0.0im
-7.10849489315337e-6 + 0.0im	0.3347292292017317 + 0.0im
-7.0381137555974e-6 + 0.0im	0.3347310658824706 + 0.0im
-6.96842946098752e-6 + 0.0im	0.33473288446134786 + 0.0im
-6.89943510988864e-6 + 0.0im	0.33473468511402105 + 0.0im
-6.83112387117687e-6 + 0.0im	0.33473646801460805 + 0.0im
-6.76348898136324e-6 + 0.0im	0.3347382333346132 + 0.0im
-6.696523743924e-6 + 0.0im	0.33473998124490684 + 0.0im
-6.63022152863762e-6 + 0.0im	0.3347417119139538 + 0.0im
-6.56457577092834e-6 + 0.0im	0.33474342550863867 + 0.0im
-6.49957997121617e-6 + 0.0im	0.33474512219442976 + 0.0im
-6.43522769427344e-6 + 0.0im	0.3347468021339256 + 0.0im
-6.37151256858756e-6 + 0.0im	0.33474846548992593 + 0.0im
-6.30842828573026e-6 + 0.0im	0.3347501865242813 + 0.0im
-6.24596859973293e-6 + 0.0im	0.33475181890737454 + 0.0im
-6.18412732646825e-6 + 0.0im	0.3347534350214926 + 0.0im
-6.12289834303787e-6 + 0.0im	0.33475503525077044 + 0.0im
-6.06227558716621e-6 + 0.0im	0.3347566196103972 + 0.0im
-6.00225305660021e-6 + 0.0im	0.334758188410013 + 0.0im
-5.94282480851505e-6 + 0.0im	0.3347597417442061 + 0.0im
-5.8839849589258e-6 + 0.0im	0.33476127976416065 + 0.0im
-5.82572768210475e-6 + 0.0im	0.33476271533105295 + 0.0im
-5.7680472100047e-6 + 0.0im	0.33476422140684037 + 0.0im
-5.71093783168782e-6 + 0.0im	0.3347657124789175 + 0.0im
-5.65439389276022e-6 + 0.0im	0.3347671889311331 + 0.0im
-5.5984097948121e-6 + 0.0im	0.3347686507077563 + 0.0im
-5.54297999486347e-6 + 0.0im	0.3347700979991351 + 0.0im
-5.48809900481531e-6 + 0.0im	0.33477153094677153 + 0.0im
-5.43376139090625e-6 + 0.0im	0.33477294968902377 + 0.0im
-5.37996177317451e-6 + 0.0im	0.3347743543625689 + 0.0im
-5.32669482492525e-6 + 0.0im	0.3347757451035676 + 0.0im
-5.27395527220322e-6 + 0.0im	0.33477712204310783 + 0.0im
-5.22173789327051e-6 + 0.0im	0.3347784853166473 + 0.0im
-5.17003751808962e-6 + 0.0im	0.3347798350545265 + 0.0im
-5.1188490278115e-6 + 0.0im	0.3347811713868094 + 0.0im
-5.06816735426882e-6 + 0.0im	0.3347824944423057 + 0.0im
-5.01798747947407e-6 + 0.0im	0.3347838043485541 + 0.0im
-4.96830443512285e-6 + 0.0im	0.3347851012311398 + 0.0im
-4.91911330210183e-6 + 0.0im	0.33478638522014104 + 0.0im
-4.87040921000181e-6 + 0.0im	0.33478765643227565 + 0.0im
-4.82218733663546e-6 + 0.0im	0.3347889149944937 + 0.0im
-4.77444290755986e-6 + 0.0im	0.33479016102813214 + 0.0im
-4.72717119560382e-6 + 0.0im	0.3347913946538216 + 0.0im
-4.68036752039982e-6 + 0.0im	0.33479261599113325 + 0.0im
-4.63402724792061e-6 + 0.0im	0.3347938251585234 + 0.0im
-4.58814579002041e-6 + 0.0im	0.33479502227402697 + 0.0im
-4.5427186039806e-6 + 0.0im	0.3347962074529249 + 0.0im
-4.49774119206e-6 + 0.0im	0.3347973808114227 + 0.0im
-4.45320910104951e-6 + 0.0im	0.33479854246380214 + 0.0im
-4.4091179218312e-6 + 0.0im	0.33479969252366004 + 0.0im
-4.36546328894178e-6 + 0.0im	0.33480083110441766 + 0.0im
-4.32224088014037e-6 + 0.0im	0.33480195833130627 + 0.0im
-4.27944641598057e-6 + 0.0im	0.33480307424467465 + 0.0im
-4.2370756593867e-6 + 0.0im	0.33480417905260546 + 0.0im
-4.19512441523436e-6 + 0.0im	0.33480527281396805 + 0.0im
-4.15358852993501e-6 + 0.0im	0.334806355640916 + 0.0im
-4.11246389102476e-6 + 0.0im	0.3348074276406668 + 0.0im
-4.07174642675719e-6 + 0.0im	0.3348084889424213 + 0.0im
-4.03143210570019e-6 + 0.0im	0.33480953958294907 + 0.0im
-3.99151693633682e-6 + 0.0im	0.3348105797332724 + 0.0im
-3.95199696667012e-6 + 0.0im	0.3348116094747002 + 0.0im
-3.9128682838318e-6 + 0.0im	0.3348126289097496 + 0.0im
-3.87412701369485e-6 + 0.0im	0.33481363813869885 + 0.0im
-3.83576932048995e-6 + 0.0im	0.33481463726329147 + 0.0im
-3.79779140642569e-6 + 0.0im	0.33481550697884277 + 0.0im
-3.76018951131257e-6 + 0.0im	0.3348166055959138 + 0.0im
-3.72295991219066e-6 + 0.0im	0.33481757500085174 + 0.0im
-3.68609892296105e-6 + 0.0im	0.3348185346951811 + 0.0im
-3.64960289402084e-6 + 0.0im	0.33481948477453466 + 0.0im
-3.61346821190182e-6 + 0.0im	0.334820425335281 + 0.0im
-3.5776912989127e-6 + 0.0im	0.3348213564720736 + 0.0im
-3.54226861278485e-6 + 0.0im	0.33482227827867117 + 0.0im
-3.50719664632163e-6 + 0.0im	0.3348231908487093 + 0.0im
-3.47247192705112e-6 + 0.0im	0.33482409427449106 + 0.0im
-3.4380910168823e-6 + 0.0im	0.3348249886477285 + 0.0im
-3.40405051176465e-6 + 0.0im	0.3348258740593974 + 0.0im
-3.37034704135114e-6 + 0.0im	0.33482675059958406 + 0.0im
-3.33697726866449e-6 + 0.0im	0.33482761835773267 + 0.0im
-3.30393788976683e-6 + 0.0im	0.33482847742246946 + 0.0im
-3.2712256334325e-6 + 0.0im	0.33482932788167163 + 0.0im
-3.23883726082426e-6 + 0.0im	0.334830169822442 + 0.0im
-3.20676956517253e-6 + 0.0im	0.33483100333116195 + 0.0im
-3.17501937145795e-6 + 0.0im	0.3348318284934279 + 0.0im
-3.14358353609698e-6 + 0.0im	0.3348326453940914 + 0.0im
-3.11245894663068e-6 + 0.0im	0.3348334541172581 + 0.0im
-3.08164252141651e-6 + 0.0im	0.33483425474628525 + 0.0im
-3.05113120932328e-6 + 0.0im	0.33483504736361097 + 0.0im
-3.02092198942899e-6 + 0.0im	0.3348358320513922 + 0.0im
-2.99101187072177e-6 + 0.0im	0.33483660889042505 + 0.0im
-2.96139789180373e-6 + 0.0im	0.33483737796098556 + 0.0im
-2.93207712059776e-6 + 0.0im	0.334838139342296 + 0.0im
-2.90304665405718e-6 + 0.0im	0.33483889311171566 + 0.0im
-2.8743036178784e-6 + 0.0im	0.3348396393327101 + 0.0im
-2.84584516621624e-6 + 0.0im	0.3348403781778044 + 0.0im
-2.81766848140222e-6 + 0.0im	0.3348411095708228 + 0.0im
-2.78977077366556e-6 + 0.0im	0.3348418336760453 + 0.0im
-2.76214928085699e-6 + 0.0im	0.3348425505570006 + 0.0im
-2.73480126817524e-6 + 0.0im	0.3348432602867471 + 0.0im
-2.70772402789627e-6 + 0.0im	0.3348439629385952 + 0.0im
-2.68091487910522e-6 + 0.0im	0.33484465858536633 + 0.0im
-2.65437116743091e-6 + 0.0im	0.3348453472988872 + 0.0im
-2.62809026478308e-6 + 0.0im	0.3348460291512142 + 0.0im
-2.60206956909216e-6 + 0.0im	0.3348467042125985 + 0.0im
-2.57630650405164e-6 + 0.0im	0.3348473725531134 + 0.0im
-2.55079851886301e-6 + 0.0im	0.33484803424202453 + 0.0im
-2.52554308798318e-6 + 0.0im	0.33484868934788553 + 0.0im
-2.50053771087444e-6 + 0.0im	0.33484933793868843 + 0.0im
-2.47577991175687e-6 + 0.0im	0.3348499800933027 + 0.0im
-2.45126723936324e-6 + 0.0im	0.3348506158388407 + 0.0im
-2.42699726669627e-6 + 0.0im	0.3348512452830818 + 0.0im
-2.40296759078839e-6 + 0.0im	0.3348518684754196 + 0.0im
-2.37917583246375e-6 + 0.0im	0.334852485480294 + 0.0im
-2.35561963610273e-6 + 0.0im	0.3348530963611853 + 0.0im
-2.33229666940864e-6 + 0.0im	0.33485370118082086 + 0.0im
-2.30920462317687e-6 + 0.0im	0.3348543000012201 + 0.0im
-2.28634121106621e-6 + 0.0im	0.3348548928836595 + 0.0im
-2.26370416937248e-6 + 0.0im	0.3348554798887533 + 0.0im
-2.24129125680444e-6 + 0.0im	0.33485606107639226 + 0.0im
-2.21910025426182e-6 + 0.0im	0.33485663650577147 + 0.0im
-2.19712896461566e-6 + 0.0im	0.3348572062354047 + 0.0im
-2.17537521249076e-6 + 0.0im	0.33485777032312297 + 0.0im
-2.15383684405025e-6 + 0.0im	0.3348583288240584 + 0.0im
-2.13251172678243e-6 + 0.0im	0.3348588818007505 + 0.0im
-2.11139774928953e-6 + 0.0im	0.3348594293029614 + 0.0im
-2.09049282107875e-6 + 0.0im	0.3348599713878703 + 0.0im
-2.0697948723552e-6 + 0.0im	0.33486050810998996 + 0.0im
-2.04930185381702e-6 + 0.0im	0.33486103952319285 + 0.0im
-2.0290117364525e-6 + 0.0im	0.33486156568066094 + 0.0im
-2.00892251133911e-6 + 0.0im	0.3348620867904337 + 0.0im
-1.98903218944466e-6 + 0.0im	0.33486260259252487 + 0.0im
-1.96933880143036e-6 + 0.0im	0.33486311329486423 + 0.0im
-1.9498403974558e-6 + 0.0im	0.33486361894822225 + 0.0im
-1.93053504698594e-6 + 0.0im	0.33486411960285095 + 0.0im
-1.91142083859994e-6 + 0.0im	0.3348646153084097 + 0.0im
-1.89249587980192e-6 + 0.0im	0.3348651061090386 + 0.0im
-1.87375829683359e-6 + 0.0im	0.33486559205623473 + 0.0im
-1.8552062344887e-6 + 0.0im	0.33486607437799376 + 0.0im
-1.83683785592941e-6 + 0.0im	0.33486654199533694 + 0.0im
-1.81865134250436e-6 + 0.0im	0.33486701369216726 + 0.0im
-1.80064489356867e-6 + 0.0im	0.3348674806963539 + 0.0im
-1.78281672630562e-6 + 0.0im	0.3348679518941297 + 0.0im
-1.76516507555012e-6 + 0.0im	0.33486840092559217 + 0.0im
-1.74768819361398e-6 + 0.0im	0.33486885422164164 + 0.0im
-1.73038435011285e-6 + 0.0im	0.3348693030358582 + 0.0im
-1.7132518317949e-6 + 0.0im	0.334869747409873 + 0.0im
-1.69628894237119e-6 + 0.0im	0.3348701873997018 + 0.0im
-1.67949400234771e-6 + 0.0im	0.3348706230231393 + 0.0im
-1.66286534885912e-6 + 0.0im	0.3348710543460817 + 0.0im
-1.64640133550408e-6 + 0.0im	0.33487148138825457 + 0.0im
-1.63010033218226e-6 + 0.0im	0.3348719041991532 + 0.0im
-1.61396072493293e-6 + 0.0im	0.33487233892237267 + 0.0im
-1.59798091577518e-6 + 0.0im	0.33487275341615785 + 0.0im
-1.58215932254968e-6 + 0.0im	0.33487316380753396 + 0.0im
-1.56649437876206e-6 + 0.0im	0.33487357013461566 + 0.0im
-1.55098453342778e-6 + 0.0im	0.33487397243675937 + 0.0im
-1.53562825091859e-6 + 0.0im	0.33487437075322174 + 0.0im
-1.52042401081049e-6 + 0.0im	0.334874765122697 + 0.0im
-1.50537030773316e-6 + 0.0im	0.33487515558267406 + 0.0im
-1.49046565122095e-6 + 0.0im	0.3348755422082773 + 0.0im
-1.47570856556529e-6 + 0.0im	0.3348759249415359 + 0.0im
-1.46109758966861e-6 + 0.0im	0.3348763039052401 + 0.0im
-1.44663127689961e-6 + 0.0im	0.3348766791081881 + 0.0im
-1.43230819495011e-6 + 0.0im	0.33487705060332046 + 0.0im
-1.41812692569318e-6 + 0.0im	0.33487741841074437 + 0.0im
-1.40408606504275e-6 + 0.0im	0.33487778256783096 + 0.0im
-1.39018422281461e-6 + 0.0im	0.33487814311458075 + 0.0im
-1.37642002258872e-6 + 0.0im	0.33487850008624886 + 0.0im
-1.36279210157299e-6 + 0.0im	0.3348788535182721 + 0.0im
-1.34929911046831e-6 + 0.0im	0.3348792034458774 + 0.0im
-1.33593971333496e-6 + 0.0im	0.33487954990387125 + 0.0im
-1.32271258746035e-6 + 0.0im	0.3348799990226662 + 0.0im
-1.30961642322807e-6 + 0.0im	0.3348802325497144 + 0.0im
-1.29664992398819e-6 + 0.0im	0.3348805688052743 + 0.0im
-1.2838118059289e-6 + 0.0im	0.3348809017445938 + 0.0im
-1.27110079794941e-6 + 0.0im	0.3348812313621186 + 0.0im
-1.25851564153407e-6 + 0.0im	0.3348815577209296 + 0.0im
-1.24605509062779e-6 + 0.0im	0.3348818808510977 + 0.0im
-1.23371791151266e-6 + 0.0im	0.33488220078172115 + 0.0im
-1.2215028826858e-6 + 0.0im	0.3348825175468566 + 0.0im
-1.20940879473842e-6 + 0.0im	0.3348828311793535 + 0.0im
-1.19743445023606e-6 + 0.0im	0.3348831416986647 + 0.0im
-1.18557866360006e-6 + 0.0im	0.3348834491536794 + 0.0im
-1.17384026099016e-6 + 0.0im	0.3348837535899744 + 0.0im
-1.16221808018827e-6 + 0.0im	0.3348840550035274 + 0.0im
-1.15071097048344e-6 + 0.0im	0.3348843534450553 + 0.0im
-1.13931779255786e-6 + 0.0im	0.33488464173636573 + 0.0im
-1.12803741837412e-6 + 0.0im	0.3348849329237162 + 0.0im
-1.11686873106348e-6 + 0.0im	0.33488522270375176 + 0.0im
-1.10581062481533e-6 + 0.0im	0.3348855079825939 + 0.0im
-1.09486200476765e-6 + 0.0im	0.3348857935675842 + 0.0im
-1.08402178689867e-6 + 0.0im	0.3348860748016035 + 0.0im
-1.07328889791947e-6 + 0.0im	0.3348863532734638 + 0.0im
-1.0626622751678e-6 + 0.0im	0.3348866290104218 + 0.0im
-1.05214086650277e-6 + 0.0im	0.33488690204260113 + 0.0im
-1.04172363020076e-6 + 0.0im	0.33488717239876076 + 0.0im
-1.03140953485224e-6 + 0.0im	0.3348874401074615 + 0.0im
-1.02119755925964e-6 + 0.0im	0.33488770519714006 + 0.0im
-1.01108669233628e-6 + 0.0im	0.33488796769532087 + 0.0im
-1.00107593300622e-6 + 0.0im	0.3348882276334415 + 0.0im
1.00107593300622e-6 + 0.0im	0.3349407257294427 + 0.0im
1.01108669233628e-6 + 0.0im	0.33494098461922356 + 0.0im
1.02119755925964e-6 + 0.0im	0.3349412496772741 + 0.0im
1.03140953485224e-6 + 0.0im	0.33494151584676185 + 0.0im
1.04172363020076e-6 + 0.0im	0.3349417847213322 + 0.0im
1.05214086650277e-6 + 0.0im	0.33494205631261853 + 0.0im
1.0626622751678e-6 + 0.0im	0.33494233063863427 + 0.0im
1.07328889791947e-6 + 0.0im	0.3349426054845821 + 0.0im
1.08402178689867e-6 + 0.0im	0.33494288759382806 + 0.0im
1.09486200476765e-6 + 0.0im	0.33494316938614466 + 0.0im
1.10581062481533e-6 + 0.0im	0.33494345575206075 + 0.0im
1.11686873106348e-6 + 0.0im	0.33494374401016813 + 0.0im
1.12803741837412e-6 + 0.0im	0.33494403526077404 + 0.0im
1.13931779255786e-6 + 0.0im	0.33494432946528935 + 0.0im
1.15071097048344e-6 + 0.0im	0.334944643848325 + 0.0im
1.16221808018827e-6 + 0.0im	0.33494493520902613 + 0.0im
1.17384026099016e-6 + 0.0im	0.33494523828428396 + 0.0im
1.18557866360006e-6 + 0.0im	0.3349455443922426 + 0.0im
1.19743445023606e-6 + 0.0im	0.3349458535636697 + 0.0im
1.20940879473842e-6 + 0.0im	0.33494616582978065 + 0.0im
1.2215028826858e-6 + 0.0im	0.3349464812223622 + 0.0im
1.23371791151266e-6 + 0.0im	0.33494679977509995 + 0.0im
1.24605509062779e-6 + 0.0im	0.33494712150336353 + 0.0im
1.25851564153407e-6 + 0.0im	0.3349474464723312 + 0.0im
1.27110079794941e-6 + 0.0im	0.33494777469283044 + 0.0im
1.2838118059289e-6 + 0.0im	0.3349481062024414 + 0.0im
1.29664992398819e-6 + 0.0im	0.33494844103565335 + 0.0im
1.30961642322807e-6 + 0.0im	0.33494877922635014 + 0.0im
1.32271258746035e-6 + 0.0im	0.3349491208096342 + 0.0im
1.33593971333496e-6 + 0.0im	0.33494946582004903 + 0.0im
1.34929911046831e-6 + 0.0im	0.3349498142934866 + 0.0im
1.36279210157299e-6 + 0.0im	0.33495016626523966 + 0.0im
1.37642002258872e-6 + 0.0im	0.3349505217717221 + 0.0im
1.39018422281461e-6 + 0.0im	0.33495088084937297 + 0.0im
1.40408606504275e-6 + 0.0im	0.3349512435349963 + 0.0im
1.41812692569318e-6 + 0.0im	0.3349516098659499 + 0.0im
1.43230819495011e-6 + 0.0im	0.3349519798798795 + 0.0im
1.44663127689961e-6 + 0.0im	0.3349523536148209 + 0.0im
1.46109758966861e-6 + 0.0im	0.33495273110920115 + 0.0im
1.47570856556529e-6 + 0.0im	0.33495311240186515 + 0.0im
1.49046565122095e-6 + 0.0im	0.3349534975316615 + 0.0im
1.50537030773316e-6 + 0.0im	0.3349538865392617 + 0.0im
1.52042401081049e-6 + 0.0im	0.3349542794635161 + 0.0im
1.53562825091859e-6 + 0.0im	0.33495467634524145 + 0.0im
1.55098453342778e-6 + 0.0im	0.3349550772252858 + 0.0im
1.56649437876206e-6 + 0.0im	0.3349554821448087 + 0.0im
1.58215932254968e-6 + 0.0im	0.33495589114549584 + 0.0im
1.59798091577518e-6 + 0.0im	0.33495630426929335 + 0.0im
1.61396072493293e-6 + 0.0im	0.33495672155867506 + 0.0im
1.63010033218226e-6 + 0.0im	0.33495714305658475 + 0.0im
1.64640133550408e-6 + 0.0im	0.334957568806177 + 0.0im
1.66286534885912e-6 + 0.0im	0.33495799885105965 + 0.0im
1.67949400234771e-6 + 0.0im	0.33495843323625885 + 0.0im
1.69628894237119e-6 + 0.0im	0.3349588720050708 + 0.0im
1.7132518317949e-6 + 0.0im	0.3349593152031672 + 0.0im
1.73038435011285e-6 + 0.0im	0.3349597628759678 + 0.0im
1.74768819361398e-6 + 0.0im	0.33496021506932044 + 0.0im
1.76516507555012e-6 + 0.0im	0.3349606558217299 + 0.0im
1.78281672630562e-6 + 0.0im	0.33496111715183224 + 0.0im
1.80064489356867e-6 + 0.0im	0.33496158322801045 + 0.0im
1.81865134250436e-6 + 0.0im	0.3349620539621387 + 0.0im
1.83683785592941e-6 + 0.0im	0.3349625294697458 + 0.0im
1.8552062344887e-6 + 0.0im	0.33496300978270843 + 0.0im
1.87375829683359e-6 + 0.0im	0.3349634949561001 + 0.0im
1.89249587980192e-6 + 0.0im	0.3349639850194566 + 0.0im
1.91142083859994e-6 + 0.0im	0.334964480038705 + 0.0im
1.93053504698594e-6 + 0.0im	0.3349649800672238 + 0.0im
1.9498403974558e-6 + 0.0im	0.3349654939267226 + 0.0im
1.96933880143036e-6 + 0.0im	0.33496600410951144 + 0.0im
1.98903218944466e-6 + 0.0im	0.3349665194589512 + 0.0im
2.00892251133911e-6 + 0.0im	0.3349670388552426 + 0.0im
2.0290117364525e-6 + 0.0im	0.33496756468209044 + 0.0im
2.04930185381702e-6 + 0.0im	0.334968095827823 + 0.0im
2.0697948723552e-6 + 0.0im	0.3349686323464113 + 0.0im
2.09049282107875e-6 + 0.0im	0.33496917429251194 + 0.0im
2.11139774928953e-6 + 0.0im	0.33496972172123285 + 0.0im
2.13251172678243e-6 + 0.0im	0.3349702746882078 + 0.0im
2.15383684405025e-6 + 0.0im	0.3349708332495154 + 0.0im
2.17537521249076e-6 + 0.0im	0.3349713972999618 + 0.0im
2.19712896461566e-6 + 0.0im	0.33497196721976796 + 0.0im
2.21910025426182e-6 + 0.0im	0.33497254290564943 + 0.0im
2.24129125680444e-6 + 0.0im	0.33497312441588106 + 0.0im
2.26370416937248e-6 + 0.0im	0.3349737118092746 + 0.0im
2.28634121106621e-6 + 0.0im	0.3349743051451843 + 0.0im
2.30920462317687e-6 + 0.0im	0.3349749044834919 + 0.0im
2.33229666940864e-6 + 0.0im	0.3349755098846642 + 0.0im
2.35561963610273e-6 + 0.0im	0.33497612140967625 + 0.0im
2.37917583246375e-6 + 0.0im	0.3349767391200985 + 0.0im
2.40296759078839e-6 + 0.0im	0.33497736307810094 + 0.0im
2.42699726669627e-6 + 0.0im	0.334977993346617 + 0.0im
2.45126723936324e-6 + 0.0im	0.33497862999047107 + 0.0im
2.47577991175687e-6 + 0.0im	0.33497927298462493 + 0.0im
2.50053771087444e-6 + 0.0im	0.3349799226354635 + 0.0im
2.52554308798318e-6 + 0.0im	0.33498057878280846 + 0.0im
2.55079851886301e-6 + 0.0im	0.3349812415599299 + 0.0im
2.57630650405164e-6 + 0.0im	0.33498191103401154 + 0.0im
2.60206956909216e-6 + 0.0im	0.33498258727183905 + 0.0im
2.62809026478308e-6 + 0.0im	0.3349832703405998 + 0.0im
2.65437116743091e-6 + 0.0im	0.33498396030801436 + 0.0im
2.68091487910522e-6 + 0.0im	0.33498465724226195 + 0.0im
2.70772402789627e-6 + 0.0im	0.3349853612122727 + 0.0im
2.73480126817524e-6 + 0.0im	0.3349860722873938 + 0.0im
2.76214928085699e-6 + 0.0im	0.33498679053760294 + 0.0im
2.78977077366556e-6 + 0.0im	0.3349875160334633 + 0.0im
2.81766848140222e-6 + 0.0im	0.334988248846119 + 0.0im
2.84584516621624e-6 + 0.0im	0.33498898904730284 + 0.0im
2.8743036178784e-6 + 0.0im	0.33498973670940146 + 0.0im
2.90304665405718e-6 + 0.0im	0.33499049190526314 + 0.0im
2.93207712059776e-6 + 0.0im	0.3349912547084869 + 0.0im
2.96139789180373e-6 + 0.0im	0.33499202519321974 + 0.0im
2.99101187072177e-6 + 0.0im	0.3349928034342356 + 0.0im
3.02092198942899e-6 + 0.0im	0.33499358950694336 + 0.0im
3.05113120932328e-6 + 0.0im	0.33499438348755817 + 0.0im
3.08164252141651e-6 + 0.0im	0.3349951854519173 + 0.0im
3.11245894663068e-6 + 0.0im	0.334995995478413 + 0.0im
3.14358353609698e-6 + 0.0im	0.33499681364451134 + 0.0im
3.17501937145795e-6 + 0.0im	0.3349976400288797 + 0.0im
3.20676956517253e-6 + 0.0im	0.3349984747108324 + 0.0im
3.23883726082426e-6 + 0.0im	0.3349993177704839 + 0.0im
3.2712256334325e-6 + 0.0im	0.3350001692879087 + 0.0im
3.30393788976683e-6 + 0.0im	0.33500102934528486 + 0.0im
3.33697726866449e-6 + 0.0im	0.33500189802432473 + 0.0im
3.37034704135114e-6 + 0.0im	0.3350027754078762 + 0.0im
3.40405051176465e-6 + 0.0im	0.3350036615795051 + 0.0im
3.4380910168823e-6 + 0.0im	0.33500455662347084 + 0.0im
3.47247192705112e-6 + 0.0im	0.3350054606249262 + 0.0im
3.50719664632163e-6 + 0.0im	0.3350063736696637 + 0.0im
3.54226861278485e-6 + 0.0im	0.33500729584425465 + 0.0im
3.5776912989127e-6 + 0.0im	0.3350082272373729 + 0.0im
3.61346821190182e-6 + 0.0im	0.33500916793467905 + 0.0im
3.64960289402084e-6 + 0.0im	0.33501011802730707 + 0.0im
3.68609892296105e-6 + 0.0im	0.33501107760523363 + 0.0im
3.72295991219066e-6 + 0.0im	0.33501204675799773 + 0.0im
3.76018951131257e-6 + 0.0im	0.3350130255787497 + 0.0im
3.79779140642569e-6 + 0.0im	0.3350140141593478 + 0.0im
3.83576932048995e-6 + 0.0im	0.3350150125938976 + 0.0im
3.87412701369485e-6 + 0.0im	0.3350160209765002 + 0.0im
3.9128682838318e-6 + 0.0im	0.33501703940837035 + 0.0im
3.95199696667012e-6 + 0.0im	0.33501806797027 + 0.0im
3.99151693633682e-6 + 0.0im	0.33501910677497126 + 0.0im
4.03143210570019e-6 + 0.0im	0.3350201559161527 + 0.0im
4.07174642675719e-6 + 0.0im	0.33502121549409725 + 0.0im
4.11246389102476e-6 + 0.0im	0.33502228560735875 + 0.0im
4.15358852993501e-6 + 0.0im	0.3350233663599004 + 0.0im
4.19512441523436e-6 + 0.0im	0.3350244578538977 + 0.0im
4.2370756593867e-6 + 0.0im	0.3350255601934007 + 0.0im
4.27944641598057e-6 + 0.0im	0.3350266734836039 + 0.0im
4.32224088014037e-6 + 0.0im	0.3350277978312425 + 0.0im
4.36546328894178e-6 + 0.0im	0.3350289333432732 + 0.0im
4.4091179218312e-6 + 0.0im	0.33503008012901 + 0.0im
4.45320910104951e-6 + 0.0im	0.3350312382984608 + 0.0im
4.49774119206e-6 + 0.0im	0.33503240796299544 + 0.0im
4.5427186039806e-6 + 0.0im	0.3350335892352878 + 0.0im
4.58814579002041e-6 + 0.0im	0.33503478222940847 + 0.0im
4.63402724792061e-6 + 0.0im	0.3350359870602748 + 0.0im
4.68036752039982e-6 + 0.0im	0.3350372038451508 + 0.0im
4.72717119560382e-6 + 0.0im	0.3350384327017847 + 0.0im
4.77444290755986e-6 + 0.0im	0.33503967374961013 + 0.0im
4.82218733663546e-6 + 0.0im	0.3350409271093035 + 0.0im
4.87040921000181e-6 + 0.0im	0.33504219290234594 + 0.0im
4.91911330210183e-6 + 0.0im	0.3350434712455404 + 0.0im
4.96830443512285e-6 + 0.0im	0.3350447623255785 + 0.0im
5.01798747947407e-6 + 0.0im	0.33504606615692495 + 0.0im
5.06816735426882e-6 + 0.0im	0.33504738294192565 + 0.0im
5.1188490278115e-6 + 0.0im	0.3350487127977807 + 0.0im
5.17003751808962e-6 + 0.0im	0.33505005585479797 + 0.0im
5.22173789327051e-6 + 0.0im	0.3350514122457529 + 0.0im
5.27395527220322e-6 + 0.0im	0.3350527821052125 + 0.0im
5.32669482492525e-6 + 0.0im	0.3350541655689936 + 0.0im
5.37996177317451e-6 + 0.0im	0.3350555627762732 + 0.0im
5.43376139090625e-6 + 0.0im	0.33505697386537087 + 0.0im
5.48809900481531e-6 + 0.0im	0.3350583989779323 + 0.0im
5.54297999486347e-6 + 0.0im	0.3350598382568711 + 0.0im
5.5984097948121e-6 + 0.0im	0.3350612918467985 + 0.0im
5.65439389276022e-6 + 0.0im	0.33506275989401074 + 0.0im
5.71093783168782e-6 + 0.0im	0.3350642425462268 + 0.0im
5.7680472100047e-6 + 0.0im	0.33506573995442557 + 0.0im
5.82572768210475e-6 + 0.0im	0.3350672522686066 + 0.0im
5.8839849589258e-6 + 0.0im	0.3350687796426395 + 0.0im
5.94282480851505e-6 + 0.0im	0.335070322231479 + 0.0im
6.00225305660021e-6 + 0.0im	0.33507188019187084 + 0.0im
6.06227558716621e-6 + 0.0im	0.3350734536823472 + 0.0im
6.12289834303787e-6 + 0.0im	0.33507504286226364 + 0.0im
6.18412732646825e-6 + 0.0im	0.33507664789624403 + 0.0im
6.24596859973293e-6 + 0.0im	0.3350782689457779 + 0.0im
6.30842828573026e-6 + 0.0im	0.33507990617722566 + 0.0im
6.37151256858756e-6 + 0.0im	0.33508155975804993 + 0.0im
6.43522769427344e-6 + 0.0im	0.33508322985750616 + 0.0im
6.49957997121617e-6 + 0.0im	0.33508491664556395 + 0.0im
6.56457577092834e-6 + 0.0im	0.33508658802078545 + 0.0im
6.63022152863762e-6 + 0.0im	0.3350883409868068 + 0.0im
6.696523743924e-6 + 0.0im	0.33509007888913345 + 0.0im
6.76348898136324e-6 + 0.0im	0.3350918341833085 + 0.0im
6.83112387117687e-6 + 0.0im	0.33509360704892904 + 0.0im
6.89943510988864e-6 + 0.0im	0.335095397669776 + 0.0im
6.96842946098752e-6 + 0.0im	0.3350972062277681 + 0.0im
7.0381137555974e-6 + 0.0im	0.3350990329104585 + 0.0im
7.10849489315337e-6 + 0.0im	0.335100877919624 + 0.0im
7.17957984208491e-6 + 0.0im	0.3351027413627182 + 0.0im
7.25137564050576e-6 + 0.0im	0.3351046235521167 + 0.0im
7.32388939691081e-6 + 0.0im	0.3351065246154324 + 0.0im
7.39712829087992e-6 + 0.0im	0.33510844475391593 + 0.0im
7.47109957378872e-6 + 0.0im	0.33511036245096204 + 0.0im
7.54581056952661e-6 + 0.0im	0.3351123217658744 + 0.0im
7.62126867522187e-6 + 0.0im	0.33511430074180437 + 0.0im
7.69748136197409e-6 + 0.0im	0.3351162995814954 + 0.0im
