-2.0 + 0.0im	2.601730605971169e-5 + 0.0im
-7.0381137555974e-6 + 0.0im	0.33936726152286295 + 0.0im
-6.96842946098752e-6 + 0.0im	0.3393691269762176 + 0.0im
-6.89943510988864e-6 + 0.0im	0.33937097555638857 + 0.0im
-6.83112387117687e-6 + 0.0im	0.3393728074601943 + 0.0im
-6.76348898136324e-6 + 0.0im	0.339374622885197 + 0.0im
-6.696523743924e-6 + 0.0im	0.33937642199305335 + 0.0im
-6.63022152863762e-6 + 0.0im	0.3393782049431946 + 0.0im
-6.56457577092834e-6 + 0.0im	0.33937997187777397 + 0.0im
-6.49957997121617e-6 + 0.0im	0.3393817229248003 + 0.0im
-6.43522769427344e-6 + 0.0im	0.3393834581971483 + 0.0im
-6.37151256858756e-6 + 0.0im	0.3393851777960096 + 0.0im
-6.30842828573026e-6 + 0.0im	0.33938690142122535 + 0.0im
-6.24596859973293e-6 + 0.0im	0.3393885903764002 + 0.0im
-6.18412732646825e-6 + 0.0im	0.33939026384137894 + 0.0im
-6.12289834303787e-6 + 0.0im	0.3393919219361476 + 0.0im
-6.06227558716621e-6 + 0.0im	0.33939356464561077 + 0.0im
-6.00225305660021e-6 + 0.0im	0.33939519206909424 + 0.0im
-5.94282480851505e-6 + 0.0im	0.33939680420985824 + 0.0im
-5.8839849589258e-6 + 0.0im	0.33939840108859615 + 0.0im
-5.82572768210475e-6 + 0.0im	0.33939995961751335 + 0.0im
-5.7680472100047e-6 + 0.0im	0.3394015255469831 + 0.0im
-5.71093783168782e-6 + 0.0im	0.3394030761986948 + 0.0im
-5.65439389276022e-6 + 0.0im	0.33940461167380637 + 0.0im
-5.5984097948121e-6 + 0.0im	0.33940613189706836 + 0.0im
-5.54297999486347e-6 + 0.0im	0.33940763689276093 + 0.0im
-5.48809900481531e-6 + 0.0im	0.33940912666768386 + 0.0im
-5.43376139090625e-6 + 0.0im	0.33941060123062333 + 0.0im
-5.37996177317451e-6 + 0.0im	0.3394120605941005 + 0.0im
-5.32669482492525e-6 + 0.0im	0.33941350479378174 + 0.0im
-5.27395527220322e-6 + 0.0im	0.33941493379630555 + 0.0im
-5.22173789327051e-6 + 0.0im	0.3394163476892776 + 0.0im
-5.17003751808962e-6 + 0.0im	0.3394177464908364 + 0.0im
-5.1188490278115e-6 + 0.0im	0.3394191302474668 + 0.0im
-5.06816735426882e-6 + 0.0im	0.3394204990149254 + 0.0im
-5.01798747947407e-6 + 0.0im	0.339421852859006 + 0.0im
-4.96830443512285e-6 + 0.0im	0.33942319185682585 + 0.0im
-4.91911330210183e-6 + 0.0im	0.33942451609070906 + 0.0im
-4.87040921000181e-6 + 0.0im	0.33942582566685714 + 0.0im
-4.82218733663546e-6 + 0.0im	0.3394271206914789 + 0.0im
-4.77444290755986e-6 + 0.0im	0.339428401287177 + 0.0im
-4.72717119560382e-6 + 0.0im	0.33942966758800713 + 0.0im
-4.68036752039982e-6 + 0.0im	0.33943091973980005 + 0.0im
-4.63402724792061e-6 + 0.0im	0.33943215790010794 + 0.0im
-4.58814579002041e-6 + 0.0im	0.3394333822367566 + 0.0im
-4.5427186039806e-6 + 0.0im	0.33943459293158196 + 0.0im
-4.49774119206e-6 + 0.0im	0.3394357901736003 + 0.0im
-4.45320910104951e-6 + 0.0im	0.33943697416348506 + 0.0im
-4.4091179218312e-6 + 0.0im	0.3394381451110334 + 0.0im
-4.36546328894178e-6 + 0.0im	0.33943930323477683 + 0.0im
-4.32224088014037e-6 + 0.0im	0.3394404487634698 + 0.0im
-4.27944641598057e-6 + 0.0im	0.3394415819167119 + 0.0im
-4.2370756593867e-6 + 0.0im	0.3394427029522927 + 0.0im
-4.19512441523436e-6 + 0.0im	0.3394438121045757 + 0.0im
-4.15358852993501e-6 + 0.0im	0.3394449096221566 + 0.0im
-4.11246389102476e-6 + 0.0im	0.33944599575564005 + 0.0im
-4.07174642675719e-6 + 0.0im	0.3394470707570822 + 0.0im
-4.03143210570019e-6 + 0.0im	0.33944813487933756 + 0.0im
-3.99151693633682e-6 + 0.0im	0.33944918837404203 + 0.0im
-3.95199696667012e-6 + 0.0im	0.33945023149125897 + 0.0im
-3.9128682838318e-6 + 0.0im	0.33945126447055995 + 0.0im
-3.87412701369485e-6 + 0.0im	0.33945228757792095 + 0.0im
-3.83576932048995e-6 + 0.0im	0.33945330102546434 + 0.0im
-3.79779140642569e-6 + 0.0im	0.3394542418586855 + 0.0im
-3.76018951131257e-6 + 0.0im	0.3394552998904186 + 0.0im
-3.72295991219066e-6 + 0.0im	0.339456285748069 + 0.0im
-3.68609892296105e-6 + 0.0im	0.3394572628233134 + 0.0im
-3.64960289402084e-6 + 0.0im	0.33945823133378017 + 0.0im
-3.61346821190182e-6 + 0.0im	0.3394591914440819 + 0.0im
-3.5776912989127e-6 + 0.0im	0.3394601433323251 + 0.0im
-3.54226861278485e-6 + 0.0im	0.33946108716725876 + 0.0im
-3.50719664632163e-6 + 0.0im	0.339462023086403 + 0.0im
-3.47247192705112e-6 + 0.0im	0.3394629512292681 + 0.0im
-3.4380910168823e-6 + 0.0im	0.339463871716573 + 0.0im
-3.40405051176465e-6 + 0.0im	0.3394647846557063 + 0.0im
-3.37034704135114e-6 + 0.0im	0.33946569013967676 + 0.0im
-3.33697726866449e-6 + 0.0im	0.33946658824803894 + 0.0im
-3.30393788976683e-6 + 0.0im	0.33946747904626745 + 0.0im
-3.2712256334325e-6 + 0.0im	0.33946836258614227 + 0.0im
-3.23883726082426e-6 + 0.0im	0.3394692389070916 + 0.0im
-3.20676956517253e-6 + 0.0im	0.33947010803267963 + 0.0im
-3.17501937145795e-6 + 0.0im	0.339470969977471 + 0.0im
-3.14358353609698e-6 + 0.0im	0.3394718247423531 + 0.0im
-3.11245894663068e-6 + 0.0im	0.33947267231730005 + 0.0im
-3.08164252141651e-6 + 0.0im	0.33947351268151227 + 0.0im
-3.05113120932328e-6 + 0.0im	0.3394743458115371 + 0.0im
-3.02092198942899e-6 + 0.0im	0.33947517165491503 + 0.0im
-2.99101187072177e-6 + 0.0im	0.3394759901761208 + 0.0im
-2.96139789180373e-6 + 0.0im	0.3394768013199026 + 0.0im
-2.93207712059776e-6 + 0.0im	0.3394776050276068 + 0.0im
-2.90304665405718e-6 + 0.0im	0.3394784012357213 + 0.0im
-2.8743036178784e-6 + 0.0im	0.33947918987073833 + 0.0im
-2.84584516621624e-6 + 0.0im	0.33947997091363047 + 0.0im
-2.81766848140222e-6 + 0.0im	0.3394807442167977 + 0.0im
-2.78977077366556e-6 + 0.0im	0.339481509757142 + 0.0im
-2.76214928085699e-6 + 0.0im	0.3394822674615374 + 0.0im
-2.73480126817524e-6 + 0.0im	0.33948301726476016 + 0.0im
-2.70772402789627e-6 + 0.0im	0.33948375910577977 + 0.0im
-2.68091487910522e-6 + 0.0im	0.3394844929278455 + 0.0im
-2.65437116743091e-6 + 0.0im	0.3394852186903729 + 0.0im
-2.62809026478308e-6 + 0.0im	0.3394859363312584 + 0.0im
-2.60206956909216e-6 + 0.0im	0.3394866458290759 + 0.0im
-2.57630650405164e-6 + 0.0im	0.33948734715451384 + 0.0im
-2.55079851886301e-6 + 0.0im	0.3394880402903695 + 0.0im
-2.52554308798318e-6 + 0.0im	0.33948872522981716 + 0.0im
-2.50053771087444e-6 + 0.0im	0.3394894019770022 + 0.0im
-2.47577991175687e-6 + 0.0im	0.33949007055603064 + 0.0im
-2.45126723936324e-6 + 0.0im	0.3394907309649163 + 0.0im
-2.42699726669627e-6 + 0.0im	0.33949138327414036 + 0.0im
-2.40296759078839e-6 + 0.0im	0.3394920275237188 + 0.0im
-2.37917583246375e-6 + 0.0im	0.3394926637777831 + 0.0im
-2.35561963610273e-6 + 0.0im	0.3394932921127167 + 0.0im
-2.33229666940864e-6 + 0.0im	0.3394939126172237 + 0.0im
-2.30920462317687e-6 + 0.0im	0.33949452539239106 + 0.0im
-2.28634121106621e-6 + 0.0im	0.33949513054949393 + 0.0im
-2.26370416937248e-6 + 0.0im	0.33949572821440077 + 0.0im
-2.24129125680444e-6 + 0.0im	0.3394963185211556 + 0.0im
-2.21910025426182e-6 + 0.0im	0.33949690161507246 + 0.0im
-2.19712896461566e-6 + 0.0im	0.33949747765102195 + 0.0im
-2.17537521249076e-6 + 0.0im	0.3394980467927107 + 0.0im
-2.15383684405025e-6 + 0.0im	0.3394986092011291 + 0.0im
-2.13251172678243e-6 + 0.0im	0.33949916508717215 + 0.0im
-2.11139774928953e-6 + 0.0im	0.3394997146036133 + 0.0im
-2.09049282107875e-6 + 0.0im	0.3395002579511017 + 0.0im
-2.0697948723552e-6 + 0.0im	0.339500795323622 + 0.0im
-2.04930185381702e-6 + 0.0im	0.33950132691847085 + 0.0im
-2.0290117364525e-6 + 0.0im	0.33950185292879764 + 0.0im
-2.00892251133911e-6 + 0.0im	0.3395023736462789 + 0.0im
-1.98903218944466e-6 + 0.0im	0.3395028890970367 + 0.0im
-1.96933880143036e-6 + 0.0im	0.339503399562305 + 0.0im
-1.9498403974558e-6 + 0.0im	0.33950390523147045 + 0.0im
-1.93053504698594e-6 + 0.0im	0.3395044063032863 + 0.0im
-1.91142083859994e-6 + 0.0im	0.33950490295326313 + 0.0im
-1.89249587980192e-6 + 0.0im	0.33950539536369495 + 0.0im
-1.87375829683359e-6 + 0.0im	0.3395058837023615 + 0.0im
-1.8552062344887e-6 + 0.0im	0.3395063687578877 + 0.0im
-1.83683785592941e-6 + 0.0im	0.3395068494395552 + 0.0im
-1.81865134250436e-6 + 0.0im	0.33950732651831683 + 0.0im
-1.80064489356867e-6 + 0.0im	0.3395078001019929 + 0.0im
-1.78281672630562e-6 + 0.0im	0.3395082703356147 + 0.0im
-1.76516507555012e-6 + 0.0im	0.3395087373166849 + 0.0im
-1.74768819361398e-6 + 0.0im	0.3395092011521324 + 0.0im
-1.73038435011285e-6 + 0.0im	0.33950966191447346 + 0.0im
-1.7132518317949e-6 + 0.0im	0.3395101196756351 + 0.0im
-1.69628894237119e-6 + 0.0im	0.33951057449880645 + 0.0im
-1.67949400234771e-6 + 0.0im	0.3395110264178754 + 0.0im
-1.66286534885912e-6 + 0.0im	0.33951147546871596 + 0.0im
-1.64640133550408e-6 + 0.0im	0.33951192166199173 + 0.0im
-1.63010033218226e-6 + 0.0im	0.33951236500240906 + 0.0im
-1.61396072493293e-6 + 0.0im	0.33951280974062087 + 0.0im
-1.59798091577518e-6 + 0.0im	0.33951324733896904 + 0.0im
-1.58215932254968e-6 + 0.0im	0.33951368201897586 + 0.0im
-1.56649437876206e-6 + 0.0im	0.33951411373640483 + 0.0im
-1.55098453342778e-6 + 0.0im	0.3395145424325009 + 0.0im
-1.53562825091859e-6 + 0.0im	0.3395149680435171 + 0.0im
-1.52042401081049e-6 + 0.0im	0.33951539049384216 + 0.0im
-1.50537030773316e-6 + 0.0im	0.33951580970146616 + 0.0im
-1.49046565122095e-6 + 0.0im	0.33951622559015404 + 0.0im
-1.47570856556529e-6 + 0.0im	0.33951663802900023 + 0.0im
-1.46109758966861e-6 + 0.0im	0.3395170469530763 + 0.0im
-1.44663127689961e-6 + 0.0im	0.33951745223902174 + 0.0im
-1.43230819495011e-6 + 0.0im	0.33951785379619975 + 0.0im
-1.41812692569318e-6 + 0.0im	0.33951825150649584 + 0.0im
-1.40408606504275e-6 + 0.0im	0.33951864526278086 + 0.0im
-1.39018422281461e-6 + 0.0im	0.33951903496031893 + 0.0im
-1.37642002258872e-6 + 0.0im	0.3395194204983133 + 0.0im
-1.36279210157299e-6 + 0.0im	0.33951980177225405 + 0.0im
-1.34929911046831e-6 + 0.0im	0.33952017868289963 + 0.0im
-1.33593971333496e-6 + 0.0im	0.3395205511510049 + 0.0im
-1.32271258746035e-6 + 0.0im	0.339520975228658 + 0.0im
-1.30961642322807e-6 + 0.0im	0.3395212823957538 + 0.0im
-1.29664992398819e-6 + 0.0im	0.3395216410313772 + 0.0im
-1.2838118059289e-6 + 0.0im	0.3395219949349123 + 0.0im
-1.27110079794941e-6 + 0.0im	0.3395223440480871 + 0.0im
-1.25851564153407e-6 + 0.0im	0.339522688340123 + 0.0im
-1.24605509062779e-6 + 0.0im	0.33952302778067234 + 0.0im
-1.23371791151266e-6 + 0.0im	0.3395233623553269 + 0.0im
-1.2215028826858e-6 + 0.0im	0.3395236920653157 + 0.0im
-1.20940879473842e-6 + 0.0im	0.33952401691618683 + 0.0im
-1.19743445023606e-6 + 0.0im	0.3395243369290767 + 0.0im
-1.18557866360006e-6 + 0.0im	0.33952465214448696 + 0.0im
-1.17384026099016e-6 + 0.0im	0.3395249626139086 + 0.0im
-1.16221808018827e-6 + 0.0im	0.3395252683887746 + 0.0im
-1.15071097048344e-6 + 0.0im	0.3395255695468909 + 0.0im
-1.13931779255786e-6 + 0.0im	0.3395258619594251 + 0.0im
-1.12803741837412e-6 + 0.0im	0.3395261534150856 + 0.0im
-1.11686873106348e-6 + 0.0im	0.3395264413006631 + 0.0im
-1.10581062481533e-6 + 0.0im	0.3395267245341928 + 0.0im
-1.09486200476765e-6 + 0.0im	0.33952700451645323 + 0.0im
-1.08402178689867e-6 + 0.0im	0.33952728013924155 + 0.0im
-1.07328889791947e-6 + 0.0im	0.3395275519564876 + 0.0im
-1.0626622751678e-6 + 0.0im	0.33952782012397387 + 0.0im
-1.05214086650277e-6 + 0.0im	0.33952808479662633 + 0.0im
-1.04172363020076e-6 + 0.0im	0.33952834613592364 + 0.0im
-1.03140953485224e-6 + 0.0im	0.3395286043076898 + 0.0im
-1.02119755925964e-6 + 0.0im	0.3395288594798258 + 0.0im
-1.01108669233628e-6 + 0.0im	0.3395291118369815 + 0.0im
-1.00107593300622e-6 + 0.0im	0.3395293615063444 + 0.0im
1.00107593300622e-6 + 0.0im	0.3395838248401109 + 0.0im
1.01108669233628e-6 + 0.0im	0.3395841024895823 + 0.0im
1.02119755925964e-6 + 0.0im	0.3395843832068033 + 0.0im
1.03140953485224e-6 + 0.0im	0.3395846641827737 + 0.0im
1.04172363020076e-6 + 0.0im	0.33958494632962866 + 0.0im
1.05214086650277e-6 + 0.0im	0.339585229640471 + 0.0im
1.0626622751678e-6 + 0.0im	0.3395855141214223 + 0.0im
1.07328889791947e-6 + 0.0im	0.3395857992005003 + 0.0im
1.08402178689867e-6 + 0.0im	0.33958608667813533 + 0.0im
1.09486200476765e-6 + 0.0im	0.33958637436796446 + 0.0im
1.10581062481533e-6 + 0.0im	0.33958666430254697 + 0.0im
1.11686873106348e-6 + 0.0im	0.3395869551344908 + 0.0im
1.12803741837412e-6 + 0.0im	0.3395872474665121 + 0.0im
1.13931779255786e-6 + 0.0im	0.3395875413635093 + 0.0im
1.15071097048344e-6 + 0.0im	0.3395878418649072 + 0.0im
1.16221808018827e-6 + 0.0im	0.33958813921676273 + 0.0im
1.17384026099016e-6 + 0.0im	0.3395884384891373 + 0.0im
1.18557866360006e-6 + 0.0im	0.33958873981507076 + 0.0im
1.19743445023606e-6 + 0.0im	0.3395890433417649 + 0.0im
1.20940879473842e-6 + 0.0im	0.3395893492233646 + 0.0im
1.2215028826858e-6 + 0.0im	0.3395896576229535 + 0.0im
1.23371791151266e-6 + 0.0im	0.3395899687120388 + 0.0im
1.24605509062779e-6 + 0.0im	0.3395902826506033 + 0.0im
1.25851564153407e-6 + 0.0im	0.3395905996296581 + 0.0im
1.27110079794941e-6 + 0.0im	0.3395909198216148 + 0.0im
1.2838118059289e-6 + 0.0im	0.33959124340464497 + 0.0im
1.29664992398819e-6 + 0.0im	0.3395915705677004 + 0.0im
1.30961642322807e-6 + 0.0im	0.3395919014792706 + 0.0im
1.32271258746035e-6 + 0.0im	0.33959223633053687 + 0.0im
1.33593971333496e-6 + 0.0im	0.3395925752806602 + 0.0im
1.34929911046831e-6 + 0.0im	0.33959291851734646 + 0.0im
1.36279210157299e-6 + 0.0im	0.33959326618961616 + 0.0im
1.37642002258872e-6 + 0.0im	0.3395936184650306 + 0.0im
1.39018422281461e-6 + 0.0im	0.3395939754921761 + 0.0im
1.40408606504275e-6 + 0.0im	0.3395943374109046 + 0.0im
1.41812692569318e-6 + 0.0im	0.33959470435677913 + 0.0im
1.43230819495011e-6 + 0.0im	0.3395950764526587 + 0.0im
1.44663127689961e-6 + 0.0im	0.3395954538108373 + 0.0im
1.46109758966861e-6 + 0.0im	0.339595836531583 + 0.0im
1.47570856556529e-6 + 0.0im	0.33959622470631895 + 0.0im
1.49046565122095e-6 + 0.0im	0.3395966184093149 + 0.0im
1.50537030773316e-6 + 0.0im	0.33959701770706474 + 0.0im
1.52042401081049e-6 + 0.0im	0.33959742265028486 + 0.0im
1.53562825091859e-6 + 0.0im	0.339597833279151 + 0.0im
1.55098453342778e-6 + 0.0im	0.3395982496186234 + 0.0im
1.56649437876206e-6 + 0.0im	0.3395986716834293 + 0.0im
1.58215932254968e-6 + 0.0im	0.3395990994734472 + 0.0im
1.59798091577518e-6 + 0.0im	0.3395995329796029 + 0.0im
1.61396072493293e-6 + 0.0im	0.3395999721790942 + 0.0im
1.63010033218226e-6 + 0.0im	0.33960041703545735 + 0.0im
1.64640133550408e-6 + 0.0im	0.3396008675088854 + 0.0im
1.66286534885912e-6 + 0.0im	0.3396013235440813 + 0.0im
1.67949400234771e-6 + 0.0im	0.33960178507531735 + 0.0im
1.69628894237119e-6 + 0.0im	0.33960225203651273 + 0.0im
1.7132518317949e-6 + 0.0im	0.33960272434855165 + 0.0im
1.73038435011285e-6 + 0.0im	0.339603201921905 + 0.0im
1.74768819361398e-6 + 0.0im	0.3396036846753802 + 0.0im
1.76516507555012e-6 + 0.0im	0.3396041682944283 + 0.0im
1.78281672630562e-6 + 0.0im	0.339604661100604 + 0.0im
1.80064489356867e-6 + 0.0im	0.33960515882754067 + 0.0im
1.81865134250436e-6 + 0.0im	0.33960566132863784 + 0.0im
1.83683785592941e-6 + 0.0im	0.3396061685340432 + 0.0im
1.8552062344887e-6 + 0.0im	0.3396066803384786 + 0.0im
1.87375829683359e-6 + 0.0im	0.3396071966552767 + 0.0im
1.89249587980192e-6 + 0.0im	0.33960771738410034 + 0.0im
1.91142083859994e-6 + 0.0im	0.3396082424531182 + 0.0im
1.93053504698594e-6 + 0.0im	0.33960877178412247 + 0.0im
1.9498403974558e-6 + 0.0im	0.33960930531183425 + 0.0im
1.96933880143036e-6 + 0.0im	0.3396098429658883 + 0.0im
1.98903218944466e-6 + 0.0im	0.3396103847104409 + 0.0im
2.00892251133911e-6 + 0.0im	0.33961092988362834 + 0.0im
2.0290117364525e-6 + 0.0im	0.3396114796873347 + 0.0im
2.04930185381702e-6 + 0.0im	0.33961203348578106 + 0.0im
2.0697948723552e-6 + 0.0im	0.3396125912793474 + 0.0im
2.09049282107875e-6 + 0.0im	0.3396131530732504 + 0.0im
2.11139774928953e-6 + 0.0im	0.3396137188888765 + 0.0im
2.13251172678243e-6 + 0.0im	0.33961428876088195 + 0.0im
2.15383684405025e-6 + 0.0im	0.33961486273505576 + 0.0im
2.17537521249076e-6 + 0.0im	0.3396154407954742 + 0.0im
2.19712896461566e-6 + 0.0im	0.33961602318093426 + 0.0im
2.21910025426182e-6 + 0.0im	0.3396166098983258 + 0.0im
2.24129125680444e-6 + 0.0im	0.33961720105039145 + 0.0im
2.26370416937248e-6 + 0.0im	0.3396177967529361 + 0.0im
2.28634121106621e-6 + 0.0im	0.33961839713484415 + 0.0im
2.30920462317687e-6 + 0.0im	0.3396190023290408 + 0.0im
2.33229666940864e-6 + 0.0im	0.339619612502246 + 0.0im
2.35561963610273e-6 + 0.0im	0.3396202278057121 + 0.0im
2.37917583246375e-6 + 0.0im	0.33962084841386453 + 0.0im
2.40296759078839e-6 + 0.0im	0.3396214745079697 + 0.0im
2.42699726669627e-6 + 0.0im	0.33962210627726536 + 0.0im
2.45126723936324e-6 + 0.0im	0.33962274391858344 + 0.0im
2.47577991175687e-6 + 0.0im	0.3396233875919507 + 0.0im
2.50053771087444e-6 + 0.0im	0.3396240376185243 + 0.0im
2.52554308798318e-6 + 0.0im	0.339624694102442 + 0.0im
2.55079851886301e-6 + 0.0im	0.339625357288721 + 0.0im
2.57630650405164e-6 + 0.0im	0.339626027392209 + 0.0im
2.60206956909216e-6 + 0.0im	0.33962670462740974 + 0.0im
2.62809026478308e-6 + 0.0im	0.3396273892075518 + 0.0im
2.65437116743091e-6 + 0.0im	0.3396280813410358 + 0.0im
2.68091487910522e-6 + 0.0im	0.3396287812494134 + 0.0im
2.70772402789627e-6 + 0.0im	0.33962948911710295 + 0.0im
2.73480126817524e-6 + 0.0im	0.3396302051512835 + 0.0im
2.76214928085699e-6 + 0.0im	0.3396309295424096 + 0.0im
2.78977077366556e-6 + 0.0im	0.3396316624741158 + 0.0im
2.81766848140222e-6 + 0.0im	0.3396324041216973 + 0.0im
2.84584516621624e-6 + 0.0im	0.3396331546511889 + 0.0im
2.8743036178784e-6 + 0.0im	0.3396339142191065 + 0.0im
2.90304665405718e-6 + 0.0im	0.3396346829702558 + 0.0im
2.93207712059776e-6 + 0.0im	0.3396354610393672 + 0.0im
2.96139789180373e-6 + 0.0im	0.33963624854902597 + 0.0im
2.99101187072177e-6 + 0.0im	0.33963704560986285 + 0.0im
3.02092198942899e-6 + 0.0im	0.3396378523202595 + 0.0im
3.05113120932328e-6 + 0.0im	0.33963866876662757 + 0.0im
3.08164252141651e-6 + 0.0im	0.3396394950202296 + 0.0im
3.11245894663068e-6 + 0.0im	0.3396403311449397 + 0.0im
3.14358353609698e-6 + 0.0im	0.33964117718822745 + 0.0im
3.17501937145795e-6 + 0.0im	0.3396420331870151 + 0.0im
3.20676956517253e-6 + 0.0im	0.3396428991666447 + 0.0im
3.23883726082426e-6 + 0.0im	0.33964377514307575 + 0.0im
3.2712256334325e-6 + 0.0im	0.33964466111124747 + 0.0im
3.30393788976683e-6 + 0.0im	0.3396455570763099 + 0.0im
3.33697726866449e-6 + 0.0im	0.3396464630173827 + 0.0im
3.37034704135114e-6 + 0.0im	0.33964737891117397 + 0.0im
3.40405051176465e-6 + 0.0im	0.33964830472681795 + 0.0im
3.4380910168823e-6 + 0.0im	0.3396492404257536 + 0.0im
3.47247192705112e-6 + 0.0im	0.3396501859669176 + 0.0im
3.50719664632163e-6 + 0.0im	0.33965114130221374 + 0.0im
3.54226861278485e-6 + 0.0im	0.3396521063817732 + 0.0im
3.5776912989127e-6 + 0.0im	0.33965308115002624 + 0.0im
3.61346821190182e-6 + 0.0im	0.3396540655612202 + 0.0im
3.64960289402084e-6 + 0.0im	0.3396550595572066 + 0.0im
3.68609892296105e-6 + 0.0im	0.33965606309570917 + 0.0im
3.72295991219066e-6 + 0.0im	0.33965707610661844 + 0.0im
3.76018951131257e-6 + 0.0im	0.33965809856954476 + 0.0im
3.79779140642569e-6 + 0.0im	0.33965913043181123 + 0.0im
3.83576932048995e-6 + 0.0im	0.339660171669116 + 0.0im
3.87412701369485e-6 + 0.0im	0.33966122224949674 + 0.0im
3.9128682838318e-6 + 0.0im	0.3396622821657744 + 0.0im
3.95199696667012e-6 + 0.0im	0.3396633513926229 + 0.0im
3.99151693633682e-6 + 0.0im	0.3396644299488305 + 0.0im
4.03143210570019e-6 + 0.0im	0.3396655178431285 + 0.0im
4.07174642675719e-6 + 0.0im	0.33966661510599183 + 0.0im
4.11246389102476e-6 + 0.0im	0.33966772176098914 + 0.0im
4.15358852993501e-6 + 0.0im	0.3396688378744088 + 0.0im
4.19512441523436e-6 + 0.0im	0.33966996350608114 + 0.0im
4.2370756593867e-6 + 0.0im	0.33967109873490464 + 0.0im
4.27944641598057e-6 + 0.0im	0.33967224365411985 + 0.0im
4.32224088014037e-6 + 0.0im	0.3396733983692297 + 0.0im
4.36546328894178e-6 + 0.0im	0.339674563005887 + 0.0im
4.4091179218312e-6 + 0.0im	0.3396757376975854 + 0.0im
4.45320910104951e-6 + 0.0im	0.3396769225952628 + 0.0im
4.49774119206e-6 + 0.0im	0.3396781178632866 + 0.0im
4.5427186039806e-6 + 0.0im	0.33967932367948317 + 0.0im
4.58814579002041e-6 + 0.0im	0.3396805402335914 + 0.0im
4.63402724792061e-6 + 0.0im	0.3396817677358188 + 0.0im
4.68036752039982e-6 + 0.0im	0.33968300639213433 + 0.0im
4.72717119560382e-6 + 0.0im	0.33968425643394057 + 0.0im
4.77444290755986e-6 + 0.0im	0.3396855180976581 + 0.0im
4.82218733663546e-6 + 0.0im	0.3396867916295016 + 0.0im
4.87040921000181e-6 + 0.0im	0.3396880772840801 + 0.0im
4.91911330210183e-6 + 0.0im	0.33968937532235843 + 0.0im
4.96830443512285e-6 + 0.0im	0.3396906860239406 + 0.0im
5.01798747947407e-6 + 0.0im	0.33969200964257557 + 0.0im
5.06816735426882e-6 + 0.0im	0.33969334646953653 + 0.0im
5.1188490278115e-6 + 0.0im	0.3396946967835399 + 0.0im
5.17003751808962e-6 + 0.0im	0.33969606086717213 + 0.0im
5.22173789327051e-6 + 0.0im	0.3396974390038171 + 0.0im
5.27395527220322e-6 + 0.0im	0.33969883147641394 + 0.0im
5.32669482492525e-6 + 0.0im	0.33970023854802395 + 0.0im
5.37996177317451e-6 + 0.0im	0.3397016605500459 + 0.0im
5.43376139090625e-6 + 0.0im	0.3397030977048442 + 0.0im
5.48809900481531e-6 + 0.0im	0.3397045502988495 + 0.0im
5.54297999486347e-6 + 0.0im	0.339706018595669 + 0.0im
5.5984097948121e-6 + 0.0im	0.33970750285194506 + 0.0im
5.65439389276022e-6 + 0.0im	0.33970900331644627 + 0.0im
5.71093783168782e-6 + 0.0im	0.339710520226268 + 0.0im
5.7680472100047e-6 + 0.0im	0.33971205382560565 + 0.0im
5.82572768210475e-6 + 0.0im	0.33971360431986924 + 0.0im
5.8839849589258e-6 + 0.0im	0.3397151719267313 + 0.0im
5.94282480851505e-6 + 0.0im	0.33971675684594166 + 0.0im
6.00225305660021e-6 + 0.0im	0.33971835926640204 + 0.0im
6.06227558716621e-6 + 0.0im	0.3397199793656603 + 0.0im
6.12289834303787e-6 + 0.0im	0.33972161731267964 + 0.0im
6.18412732646825e-6 + 0.0im	0.3397232732544578 + 0.0im
6.24596859973293e-6 + 0.0im	0.339724947341418 + 0.0im
6.30842828573026e-6 + 0.0im	0.33972663970353795 + 0.0im
6.37151256858756e-6 + 0.0im	0.3397283504620308 + 0.0im
6.43522769427344e-6 + 0.0im	0.3397300797275836 + 0.0im
6.49957997121617e-6 + 0.0im	0.339731827610649 + 0.0im
6.56457577092834e-6 + 0.0im	0.3397335771440289 + 0.0im
6.63022152863762e-6 + 0.0im	0.3397353795320645 + 0.0im
6.696523743924e-6 + 0.0im	0.3397371837459732 + 0.0im
6.76348898136324e-6 + 0.0im	0.3397390068859464 + 0.0im
6.83112387117687e-6 + 0.0im	0.3397408490201864 + 0.0im
6.89943510988864e-6 + 0.0im	0.33974271018343727 + 0.0im
6.96842946098752e-6 + 0.0im	0.3397445904540753 + 0.0im
7.0381137555974e-6 + 0.0im	0.3397464898726828 + 0.0im
7.10849489315337e-6 + 0.0im	0.3397484084938848 + 0.0im
7.17957984208491e-6 + 0.0im	0.3397503463312543 + 0.0im
7.25137564050576e-6 + 0.0im	0.3397523034836957 + 0.0im
7.32388939691081e-6 + 0.0im	0.33975427997370156 + 0.0im
7.39712829087992e-6 + 0.0im	0.3397562758599464 + 0.0im
7.47109957378872e-6 + 0.0im	0.3397582911940656 + 0.0im
7.54581056952661e-6 + 0.0im	0.3397603260452968 + 0.0im
7.62126867522187e-6 + 0.0im	0.3397623804759465 + 0.0im
7.69748136197409e-6 + 0.0im	0.33976445456519533 + 0.0im
7.77445617559383e-6 + 0.0im	0.33976654839876486 + 0.0im
7.85220073734977e-6 + 0.0im	0.3397686620722743 + 0.0im
7.93072274472327e-6 + 0.0im	0.3397707956874702 + 0.0im
