-2.0 + 0.0im	2.8789565257281776e-5 + 0.0im
-6.00225305660021e-6 + 0.0im	10.45781963474978 + 0.0im
-5.94282480851505e-6 + 0.0im	10.458254164712013 + 0.0im
-5.8839849589258e-6 + 0.0im	10.45868351385098 + 0.0im
-5.82572768210475e-6 + 0.0im	10.459107750482234 + 0.0im
-5.7680472100047e-6 + 0.0im	10.45952694186677 + 0.0im
-5.71093783168782e-6 + 0.0im	10.459941387482134 + 0.0im
-5.65439389276022e-6 + 0.0im	10.460350685480556 + 0.0im
-5.5984097948121e-6 + 0.0im	10.460755134598006 + 0.0im
-5.54297999486347e-6 + 0.0im	10.461154797857263 + 0.0im
-5.48809900481531e-6 + 0.0im	10.461549737736382 + 0.0im
-5.43376139090625e-6 + 0.0im	10.461940015820312 + 0.0im
-5.37996177317451e-6 + 0.0im	10.462325692806491 + 0.0im
-5.32669482492525e-6 + 0.0im	10.462706828831738 + 0.0im
-5.27395527220322e-6 + 0.0im	10.463083481809143 + 0.0im
-5.22173789327051e-6 + 0.0im	10.463455710923022 + 0.0im
-5.17003751808962e-6 + 0.0im	10.463823573044607 + 0.0im
-5.1188490278115e-6 + 0.0im	10.464187124609921 + 0.0im
-5.06816735426882e-6 + 0.0im	10.46454642123879 + 0.0im
-5.01798747947407e-6 + 0.0im	10.46490151775307 + 0.0im
-4.96830443512285e-6 + 0.0im	10.465252468228439 + 0.0im
-4.91911330210183e-6 + 0.0im	10.46559932564843 + 0.0im
-4.87040921000181e-6 + 0.0im	10.465942142912585 + 0.0im
-4.82218733663546e-6 + 0.0im	10.46628097153483 + 0.0im
-4.77444290755986e-6 + 0.0im	10.466615862538351 + 0.0im
-4.72717119560382e-6 + 0.0im	10.46694686619482 + 0.0im
-4.68036752039982e-6 + 0.0im	10.467274032053798 + 0.0im
-4.63402724792061e-6 + 0.0im	10.46759740893482 + 0.0im
-4.58814579002041e-6 + 0.0im	10.467917045276556 + 0.0im
-4.5427186039806e-6 + 0.0im	10.46823298798512 + 0.0im
-4.49774119206e-6 + 0.0im	10.468545284250219 + 0.0im
-4.45320910104951e-6 + 0.0im	10.468853975295799 + 0.0im
-4.4091179218312e-6 + 0.0im	10.469159116272065 + 0.0im
-4.36546328894178e-6 + 0.0im	10.469460747178305 + 0.0im
-4.32224088014037e-6 + 0.0im	10.469758912286942 + 0.0im
-4.27944641598057e-6 + 0.0im	10.470053654845188 + 0.0im
-4.2370756593867e-6 + 0.0im	10.470345007029115 + 0.0im
-4.19512441523436e-6 + 0.0im	10.470633033520171 + 0.0im
-4.15358852993501e-6 + 0.0im	10.47091777608537 + 0.0im
-4.11246389102476e-6 + 0.0im	10.471199034512365 + 0.0im
-4.07174642675719e-6 + 0.0im	10.471477517743867 + 0.0im
-4.03143210570019e-6 + 0.0im	10.471752608046888 + 0.0im
-3.99151693633682e-6 + 0.0im	10.4720245648899 + 0.0im
-3.95199696667012e-6 + 0.0im	10.472293202287501 + 0.0im
-3.9128682838318e-6 + 0.0im	10.472559008195901 + 0.0im
-3.87412701369485e-6 + 0.0im	10.472821795122318 + 0.0im
-3.83576932048995e-6 + 0.0im	10.473081601065832 + 0.0im
-3.79779140642569e-6 + 0.0im	10.47333846721572 + 0.0im
-3.76018951131257e-6 + 0.0im	10.473592420717667 + 0.0im
-3.72295991219066e-6 + 0.0im	10.473843501879465 + 0.0im
-3.68609892296105e-6 + 0.0im	10.474091746367465 + 0.0im
-3.64960289402084e-6 + 0.0im	10.474337188501316 + 0.0im
-3.61346821190182e-6 + 0.0im	10.474579863162333 + 0.0im
-3.5776912989127e-6 + 0.0im	10.47481980414417 + 0.0im
-3.54226861278485e-6 + 0.0im	10.475057044684675 + 0.0im
-3.50719664632163e-6 + 0.0im	10.475291618061842 + 0.0im
-3.47247192705112e-6 + 0.0im	10.475523556695611 + 0.0im
-3.4380910168823e-6 + 0.0im	10.475752892701841 + 0.0im
-3.40405051176465e-6 + 0.0im	10.475979657781503 + 0.0im
-3.37034704135114e-6 + 0.0im	10.476203883142771 + 0.0im
-3.33697726866449e-6 + 0.0im	10.476425599638716 + 0.0im
-3.30393788976683e-6 + 0.0im	10.4766448376776 + 0.0im
-3.2712256334325e-6 + 0.0im	10.476861627253397 + 0.0im
-3.23883726082426e-6 + 0.0im	10.477075998118403 + 0.0im
-3.20676956517253e-6 + 0.0im	10.477287979167329 + 0.0im
-3.17501937145795e-6 + 0.0im	10.477497599453256 + 0.0im
-3.14358353609698e-6 + 0.0im	10.477704887359005 + 0.0im
-3.11245894663068e-6 + 0.0im	10.477909870935573 + 0.0im
-3.08164252141651e-6 + 0.0im	10.47811257785426 + 0.0im
-3.05113120932328e-6 + 0.0im	10.478313035593795 + 0.0im
-3.02092198942899e-6 + 0.0im	10.478511270757979 + 0.0im
-2.99101187072177e-6 + 0.0im	10.478707310214729 + 0.0im
-2.96139789180373e-6 + 0.0im	10.47890118015147 + 0.0im
-2.93207712059776e-6 + 0.0im	10.47909290646684 + 0.0im
-2.90304665405718e-6 + 0.0im	10.479282514722083 + 0.0im
-2.8743036178784e-6 + 0.0im	10.479470030147677 + 0.0im
-2.84584516621624e-6 + 0.0im	10.479655480966414 + 0.0im
-2.81766848140222e-6 + 0.0im	10.47983888507569 + 0.0im
-2.78977077366556e-6 + 0.0im	10.480020270058217 + 0.0im
-2.76214928085699e-6 + 0.0im	10.4801996598496 + 0.0im
-2.73480126817524e-6 + 0.0im	10.48037707807004 + 0.0im
-2.70772402789627e-6 + 0.0im	10.480552548031117 + 0.0im
-2.68091487910522e-6 + 0.0im	10.480726092732954 + 0.0im
-2.65437116743091e-6 + 0.0im	10.480897735001799 + 0.0im
-2.62809026478308e-6 + 0.0im	10.481067497022774 + 0.0im
-2.60206956909216e-6 + 0.0im	10.481235401091581 + 0.0im
-2.57630650405164e-6 + 0.0im	10.481401469015763 + 0.0im
-2.55079851886301e-6 + 0.0im	10.48156572235313 + 0.0im
-2.52554308798318e-6 + 0.0im	10.481728182386163 + 0.0im
-2.50053771087444e-6 + 0.0im	10.481888870126175 + 0.0im
-2.47577991175687e-6 + 0.0im	10.48204780645992 + 0.0im
-2.45126723936324e-6 + 0.0im	10.48220501137174 + 0.0im
-2.42699726669627e-6 + 0.0im	10.482360502296128 + 0.0im
-2.40296759078839e-6 + 0.0im	10.482514305601484 + 0.0im
-2.37917583246375e-6 + 0.0im	10.482666437683722 + 0.0im
-2.35561963610273e-6 + 0.0im	10.482816917990919 + 0.0im
-2.33229666940864e-6 + 0.0im	10.482965765724611 + 0.0im
-2.30920462317687e-6 + 0.0im	10.483112999867425 + 0.0im
-2.28634121106621e-6 + 0.0im	10.483258639003248 + 0.0im
-2.26370416937248e-6 + 0.0im	10.483402701788304 + 0.0im
-2.24129125680444e-6 + 0.0im	10.483545206378938 + 0.0im
-2.21910025426182e-6 + 0.0im	10.48368617079528 + 0.0im
-2.19712896461566e-6 + 0.0im	10.483825612823793 + 0.0im
-2.17537521249076e-6 + 0.0im	10.483963550025903 + 0.0im
-2.15383684405025e-6 + 0.0im	10.484100215504856 + 0.0im
-2.13251172678243e-6 + 0.0im	10.484235194618899 + 0.0im
-2.11139774928953e-6 + 0.0im	10.484368720407444 + 0.0im
-2.09049282107875e-6 + 0.0im	10.484500809434502 + 0.0im
-2.0697948723552e-6 + 0.0im	10.484631478185381 + 0.0im
-2.04930185381702e-6 + 0.0im	10.484760742936036 + 0.0im
-2.0290117364525e-6 + 0.0im	10.484888619799879 + 0.0im
-2.00892251133911e-6 + 0.0im	10.48501512780467 + 0.0im
-1.98903218944466e-6 + 0.0im	10.485140061426357 + 0.0im
-1.96933880143036e-6 + 0.0im	10.485263869061646 + 0.0im
-1.9498403974558e-6 + 0.0im	10.485386351127827 + 0.0im
-1.93053504698594e-6 + 0.0im	10.48550752266884 + 0.0im
-1.91142083859994e-6 + 0.0im	10.485627398652511 + 0.0im
-1.89249587980192e-6 + 0.0im	10.485745993764823 + 0.0im
-1.87375829683359e-6 + 0.0im	10.485863322580586 + 0.0im
-1.8552062344887e-6 + 0.0im	10.485979399459975 + 0.0im
-1.83683785592941e-6 + 0.0im	10.486094238609077 + 0.0im
-1.81865134250436e-6 + 0.0im	10.486207854001 + 0.0im
-1.80064489356867e-6 + 0.0im	10.486320259507291 + 0.0im
-1.78281672630562e-6 + 0.0im	10.486431468852334 + 0.0im
-1.76516507555012e-6 + 0.0im	10.48654149537847 + 0.0im
-1.74768819361398e-6 + 0.0im	10.48665035258285 + 0.0im
-1.73038435011285e-6 + 0.0im	10.486758053585351 + 0.0im
-1.7132518317949e-6 + 0.0im	10.486864611426716 + 0.0im
-1.69628894237119e-6 + 0.0im	10.486970038863914 + 0.0im
-1.67949400234771e-6 + 0.0im	10.48707434870959 + 0.0im
-1.66286534885912e-6 + 0.0im	10.487177553465 + 0.0im
-1.64640133550408e-6 + 0.0im	10.487279662352034 + 0.0im
-1.63010033218226e-6 + 0.0im	10.487380693953217 + 0.0im
-1.61396072493293e-6 + 0.0im	10.487480657152787 + 0.0im
-1.59798091577518e-6 + 0.0im	10.487579563947191 + 0.0im
-1.58215932254968e-6 + 0.0im	10.487677426106664 + 0.0im
-1.56649437876206e-6 + 0.0im	10.48777446797059 + 0.0im
-1.55098453342778e-6 + 0.0im	10.487870275613725 + 0.0im
-1.53562825091859e-6 + 0.0im	10.487964860649202 + 0.0im
-1.52042401081049e-6 + 0.0im	10.488058659415794 + 0.0im
-1.50537030773316e-6 + 0.0im	10.4881514704518 + 0.0im
-1.49046565122095e-6 + 0.0im	10.488243307848212 + 0.0im
-1.47570856556529e-6 + 0.0im	10.488334176149081 + 0.0im
-1.46109758966861e-6 + 0.0im	10.48842408921093 + 0.0im
-1.44663127689961e-6 + 0.0im	10.488513057605244 + 0.0im
-1.43230819495011e-6 + 0.0im	10.488601091814944 + 0.0im
-1.41812692569318e-6 + 0.0im	10.488688202052607 + 0.0im
-1.40408606504275e-6 + 0.0im	10.488774489030737 + 0.0im
-1.39018422281461e-6 + 0.0im	10.48885978196995 + 0.0im
-1.37642002258872e-6 + 0.0im	10.48894418124996 + 0.0im
-1.36279210157299e-6 + 0.0im	10.489027696705914 + 0.0im
-1.34929911046831e-6 + 0.0im	10.489110338055983 + 0.0im
-1.33593971333496e-6 + 0.0im	10.489192114918824 + 0.0im
-1.32271258746035e-6 + 0.0im	10.489273036740206 + 0.0im
-1.30961642322807e-6 + 0.0im	10.489353112953026 + 0.0im
-1.29664992398819e-6 + 0.0im	10.489432352787642 + 0.0im
-1.2838118059289e-6 + 0.0im	10.489510765412438 + 0.0im
-1.27110079794941e-6 + 0.0im	10.489588359863465 + 0.0im
-1.25851564153407e-6 + 0.0im	10.489665145093822 + 0.0im
-1.24605509062779e-6 + 0.0im	10.48974111283802 + 0.0im
-1.23371791151266e-6 + 0.0im	10.48981632308818 + 0.0im
-1.2215028826858e-6 + 0.0im	10.489890733193386 + 0.0im
-1.20940879473842e-6 + 0.0im	10.489964368783244 + 0.0im
-1.19743445023606e-6 + 0.0im	10.490037238275523 + 0.0im
-1.18557866360006e-6 + 0.0im	10.490109349994503 + 0.0im
-1.17384026099016e-6 + 0.0im	10.490180712165259 + 0.0im
-1.16221808018827e-6 + 0.0im	10.490251332904343 + 0.0im
-1.15071097048344e-6 + 0.0im	10.490321220298679 + 0.0im
-1.13931779255786e-6 + 0.0im	10.490390382189515 + 0.0im
-1.12803741837412e-6 + 0.0im	10.490458826510153 + 0.0im
-1.11686873106348e-6 + 0.0im	10.490526560985787 + 0.0im
-1.10581062481533e-6 + 0.0im	10.490593593275472 + 0.0im
-1.09486200476765e-6 + 0.0im	10.490659930966807 + 0.0im
-1.08402178689867e-6 + 0.0im	10.490725581057458 + 0.0im
-1.07328889791947e-6 + 0.0im	10.49079055240596 + 0.0im
-1.0626622751678e-6 + 0.0im	10.490854850855952 + 0.0im
-1.05214086650277e-6 + 0.0im	10.490918484138229 + 0.0im
-1.04172363020076e-6 + 0.0im	10.490981459400745 + 0.0im
-1.03140953485224e-6 + 0.0im	10.491043783199267 + 0.0im
-1.02119755925964e-6 + 0.0im	10.49110546429921 + 0.0im
-1.01108669233628e-6 + 0.0im	10.491166416864973 + 0.0im
-1.00107593300622e-6 + 0.0im	10.49122691946162 + 0.0im
1.00107593300622e-6 + 0.0im	10.502783105606904 + 0.0im
1.01108669233628e-6 + 0.0im	10.502838255532511 + 0.0im
1.02119755925964e-6 + 0.0im	10.502893923492847 + 0.0im
1.03140953485224e-6 + 0.0im	10.502950118814283 + 0.0im
1.04172363020076e-6 + 0.0im	10.503006848426354 + 0.0im
1.05214086650277e-6 + 0.0im	10.503064115330284 + 0.0im
1.0626622751678e-6 + 0.0im	10.503121924795828 + 0.0im
1.07328889791947e-6 + 0.0im	10.503180282380267 + 0.0im
1.08402178689867e-6 + 0.0im	10.503239192212664 + 0.0im
1.09486200476765e-6 + 0.0im	10.503298660510406 + 0.0im
1.10581062481533e-6 + 0.0im	10.50335869100774 + 0.0im
1.11686873106348e-6 + 0.0im	10.503419289058618 + 0.0im
1.12803741837412e-6 + 0.0im	10.50348045971319 + 0.0im
1.13931779255786e-6 + 0.0im	10.503542208022687 + 0.0im
1.15071097048344e-6 + 0.0im	10.503604539094937 + 0.0im
1.16221808018827e-6 + 0.0im	10.503667458027968 + 0.0im
1.17384026099016e-6 + 0.0im	10.503730969991075 + 0.0im
1.18557866360006e-6 + 0.0im	10.503795080182481 + 0.0im
1.19743445023606e-6 + 0.0im	10.503859793773435 + 0.0im
1.20940879473842e-6 + 0.0im	10.503925116120298 + 0.0im
1.2215028826858e-6 + 0.0im	10.5039910524779 + 0.0im
1.23371791151266e-6 + 0.0im	10.504057608177314 + 0.0im
1.24605509062779e-6 + 0.0im	10.504124788613014 + 0.0im
1.25851564153407e-6 + 0.0im	10.504192514513575 + 0.0im
1.27110079794941e-6 + 0.0im	10.504260960664515 + 0.0im
1.2838118059289e-6 + 0.0im	10.504330047864194 + 0.0im
1.29664992398819e-6 + 0.0im	10.504399781643889 + 0.0im
1.30961642322807e-6 + 0.0im	10.504470252082779 + 0.0im
1.32271258746035e-6 + 0.0im	10.50454129567335 + 0.0im
1.33593971333496e-6 + 0.0im	10.504613002590386 + 0.0im
1.34929911046831e-6 + 0.0im	10.504685378550308 + 0.0im
1.36279210157299e-6 + 0.0im	10.50475842921183 + 0.0im
1.37642002258872e-6 + 0.0im	10.504832160331157 + 0.0im
1.39018422281461e-6 + 0.0im	10.504906577683444 + 0.0im
1.40408606504275e-6 + 0.0im	10.504981687080333 + 0.0im
1.41812692569318e-6 + 0.0im	10.505057494377928 + 0.0im
1.43230819495011e-6 + 0.0im	10.505134005422379 + 0.0im
1.44663127689961e-6 + 0.0im	10.505211226247521 + 0.0im
1.46109758966861e-6 + 0.0im	10.505289162719755 + 0.0im
1.47570856556529e-6 + 0.0im	10.505367810767334 + 0.0im
1.49046565122095e-6 + 0.0im	10.505447194230591 + 0.0im
1.50537030773316e-6 + 0.0im	10.505527314163727 + 0.0im
1.52042401081049e-6 + 0.0im	10.505608174060075 + 0.0im
1.53562825091859e-6 + 0.0im	10.505689704771997 + 0.0im
1.55098453342778e-6 + 0.0im	10.505772062643329 + 0.0im
1.56649437876206e-6 + 0.0im	10.5058551789651 + 0.0im
1.58215932254968e-6 + 0.0im	10.505939060001324 + 0.0im
1.59798091577518e-6 + 0.0im	10.506023712046492 + 0.0im
1.61396072493293e-6 + 0.0im	10.506109141435726 + 0.0im
1.63010033218226e-6 + 0.0im	10.506195354514219 + 0.0im
1.64640133550408e-6 + 0.0im	10.50628235773059 + 0.0im
1.66286534885912e-6 + 0.0im	10.506370157500152 + 0.0im
1.67949400234771e-6 + 0.0im	10.506458760295908 + 0.0im
1.69628894237119e-6 + 0.0im	10.50654823856671 + 0.0im
1.7132518317949e-6 + 0.0im	10.506638401031564 + 0.0im
1.73038435011285e-6 + 0.0im	10.506729452163201 + 0.0im
1.74768819361398e-6 + 0.0im	10.50682133256757 + 0.0im
1.76516507555012e-6 + 0.0im	10.506914048922672 + 0.0im
1.78281672630562e-6 + 0.0im	10.507007607870822 + 0.0im
1.80064489356867e-6 + 0.0im	10.507102016273343 + 0.0im
1.81865134250436e-6 + 0.0im	10.507197280749091 + 0.0im
1.83683785592941e-6 + 0.0im	10.50729340813675 + 0.0im
1.8552062344887e-6 + 0.0im	10.507390405289488 + 0.0im
1.87375829683359e-6 + 0.0im	10.507488279032746 + 0.0im
1.89249587980192e-6 + 0.0im	10.50758703627567 + 0.0im
1.91142083859994e-6 + 0.0im	10.507686683941559 + 0.0im
1.93053504698594e-6 + 0.0im	10.507787229016596 + 0.0im
1.9498403974558e-6 + 0.0im	10.507888681104843 + 0.0im
1.96933880143036e-6 + 0.0im	10.507991041985639 + 0.0im
1.98903218944466e-6 + 0.0im	10.508094321319009 + 0.0im
2.00892251133911e-6 + 0.0im	10.508198526219031 + 0.0im
2.0290117364525e-6 + 0.0im	10.50830366379892 + 0.0im
2.04930185381702e-6 + 0.0im	10.508409741255631 + 0.0im
2.0697948723552e-6 + 0.0im	10.508516765713583 + 0.0im
2.09049282107875e-6 + 0.0im	10.508624744420224 + 0.0im
2.11139774928953e-6 + 0.0im	10.508733684618749 + 0.0im
2.13251172678243e-6 + 0.0im	10.508843590963401 + 0.0im
2.15383684405025e-6 + 0.0im	10.508954475893944 + 0.0im
2.17537521249076e-6 + 0.0im	10.509066344453228 + 0.0im
2.19712896461566e-6 + 0.0im	10.509179203670666 + 0.0im
2.21910025426182e-6 + 0.0im	10.509293061047666 + 0.0im
2.24129125680444e-6 + 0.0im	10.509407924002012 + 0.0im
2.26370416937248e-6 + 0.0im	10.50952379997884 + 0.0im
2.28634121106621e-6 + 0.0im	10.509640696454447 + 0.0im
2.30920462317687e-6 + 0.0im	10.509758620854411 + 0.0im
2.33229666940864e-6 + 0.0im	10.509877580843897 + 0.0im
2.35561963610273e-6 + 0.0im	10.509997583862264 + 0.0im
2.37917583246375e-6 + 0.0im	10.510118637499968 + 0.0im
2.40296759078839e-6 + 0.0im	10.510240749349839 + 0.0im
2.42699726669627e-6 + 0.0im	10.510363927025786 + 0.0im
2.45126723936324e-6 + 0.0im	10.51048817816482 + 0.0im
2.47577991175687e-6 + 0.0im	10.510613595163345 + 0.0im
2.50053771087444e-6 + 0.0im	10.510740016363124 + 0.0im
2.52554308798318e-6 + 0.0im	10.510867451522826 + 0.0im
2.55079851886301e-6 + 0.0im	10.510996073223042 + 0.0im
2.57630650405164e-6 + 0.0im	10.511125806831148 + 0.0im
2.60206956909216e-6 + 0.0im	10.511256660097883 + 0.0im
2.62809026478308e-6 + 0.0im	10.511388640771111 + 0.0im
2.65437116743091e-6 + 0.0im	10.511521756591689 + 0.0im
2.68091487910522e-6 + 0.0im	10.51165601546991 + 0.0im
2.70772402789627e-6 + 0.0im	10.511791616037055 + 0.0im
2.73480126817524e-6 + 0.0im	10.511928183996517 + 0.0im
2.76214928085699e-6 + 0.0im	10.51206591830642 + 0.0im
2.78977077366556e-6 + 0.0im	10.512204826777657 + 0.0im
2.81766848140222e-6 + 0.0im	10.512344917226635 + 0.0im
2.84584516621624e-6 + 0.0im	10.51248619747548 + 0.0im
2.8743036178784e-6 + 0.0im	10.512628675322329 + 0.0im
2.90304665405718e-6 + 0.0im	10.512772358625812 + 0.0im
2.93207712059776e-6 + 0.0im	10.512917255179588 + 0.0im
2.96139789180373e-6 + 0.0im	10.513063186627534 + 0.0im
2.99101187072177e-6 + 0.0im	10.513210533821225 + 0.0im
3.02092198942899e-6 + 0.0im	10.513359117712916 + 0.0im
3.05113120932328e-6 + 0.0im	10.513508946091582 + 0.0im
3.08164252141651e-6 + 0.0im	10.513660210029684 + 0.0im
3.11245894663068e-6 + 0.0im	10.513812549903978 + 0.0im
3.14358353609698e-6 + 0.0im	10.513966157541704 + 0.0im
3.17501937145795e-6 + 0.0im	10.514121040660989 + 0.0im
3.20676956517253e-6 + 0.0im	10.514277206964092 + 0.0im
3.23883726082426e-6 + 0.0im	10.514434664093795 + 0.0im
3.2712256334325e-6 + 0.0im	10.514593419886653 + 0.0im
3.30393788976683e-6 + 0.0im	10.514753481728716 + 0.0im
3.33697726866449e-6 + 0.0im	10.514914857329458 + 0.0im
3.37034704135114e-6 + 0.0im	10.515077554240724 + 0.0im
3.40405051176465e-6 + 0.0im	10.515241579981923 + 0.0im
3.4380910168823e-6 + 0.0im	10.51540694205539 + 0.0im
3.47247192705112e-6 + 0.0im	10.515573647870443 + 0.0im
3.50719664632163e-6 + 0.0im	10.515741704839892 + 0.0im
3.54226861278485e-6 + 0.0im	10.515911120312772 + 0.0im
3.5776912989127e-6 + 0.0im	10.516081899047508 + 0.0im
3.61346821190182e-6 + 0.0im	10.516254053363904 + 0.0im
3.64960289402084e-6 + 0.0im	10.516427587837914 + 0.0im
3.68609892296105e-6 + 0.0im	10.516602509491872 + 0.0im
3.72295991219066e-6 + 0.0im	10.516778825747256 + 0.0im
3.76018951131257e-6 + 0.0im	10.516956543169888 + 0.0im
3.79779140642569e-6 + 0.0im	10.517135482378961 + 0.0im
3.83576932048995e-6 + 0.0im	10.517316023368956 + 0.0im
3.87412701369485e-6 + 0.0im	10.517497986175053 + 0.0im
3.9128682838318e-6 + 0.0im	10.517681377249078 + 0.0im
3.95199696667012e-6 + 0.0im	10.517866203640313 + 0.0im
3.99151693633682e-6 + 0.0im	10.518052471379667 + 0.0im
4.03143210570019e-6 + 0.0im	10.518240186978128 + 0.0im
4.07174642675719e-6 + 0.0im	10.518429356448507 + 0.0im
4.11246389102476e-6 + 0.0im	10.51861998674257 + 0.0im
4.15358852993501e-6 + 0.0im	10.51881208310232 + 0.0im
4.19512441523436e-6 + 0.0im	10.519005651733385 + 0.0im
4.2370756593867e-6 + 0.0im	10.519200698444026 + 0.0im
4.27944641598057e-6 + 0.0im	10.519397228926161 + 0.0im
4.32224088014037e-6 + 0.0im	10.519595248548892 + 0.0im
4.36546328894178e-6 + 0.0im	10.519794763088841 + 0.0im
4.4091179218312e-6 + 0.0im	10.51999577443511 + 0.0im
4.45320910104951e-6 + 0.0im	10.52019829397444 + 0.0im
4.49774119206e-6 + 0.0im	10.520402505405526 + 0.0im
4.5427186039806e-6 + 0.0im	10.520608049594772 + 0.0im
4.58814579002041e-6 + 0.0im	10.520814931811197 + 0.0im
4.63402724792061e-6 + 0.0im	10.521023519800393 + 0.0im
4.68036752039982e-6 + 0.0im	10.521233635827802 + 0.0im
4.72717119560382e-6 + 0.0im	10.521445287225943 + 0.0im
4.77444290755986e-6 + 0.0im	10.52165847176626 + 0.0im
4.82218733663546e-6 + 0.0im	10.52187319620466 + 0.0im
4.87040921000181e-6 + 0.0im	10.52208946403242 + 0.0im
4.91911330210183e-6 + 0.0im	10.522307278541946 + 0.0im
4.96830443512285e-6 + 0.0im	10.522526642614105 + 0.0im
5.01798747947407e-6 + 0.0im	10.522747559390817 + 0.0im
5.06816735426882e-6 + 0.0im	10.522970031255031 + 0.0im
5.1188490278115e-6 + 0.0im	10.52319406056862 + 0.0im
5.17003751808962e-6 + 0.0im	10.523419649426748 + 0.0im
5.22173789327051e-6 + 0.0im	10.523646799654038 + 0.0im
5.27395527220322e-6 + 0.0im	10.523875512798252 + 0.0im
5.32669482492525e-6 + 0.0im	10.524105790122242 + 0.0im
5.37996177317451e-6 + 0.0im	10.524337632621659 + 0.0im
5.43376139090625e-6 + 0.0im	10.524571040999792 + 0.0im
5.48809900481531e-6 + 0.0im	10.52480601560858 + 0.0im
5.54297999486347e-6 + 0.0im	10.525042556508671 + 0.0im
5.5984097948121e-6 + 0.0im	10.52528066342531 + 0.0im
5.65439389276022e-6 + 0.0im	10.525520335749102 + 0.0im
5.71093783168782e-6 + 0.0im	10.525761572585084 + 0.0im
5.7680472100047e-6 + 0.0im	10.526004372683124 + 0.0im
5.82572768210475e-6 + 0.0im	10.526248734060255 + 0.0im
5.8839849589258e-6 + 0.0im	10.52649465486318 + 0.0im
5.94282480851505e-6 + 0.0im	10.526742132613167 + 0.0im
6.00225305660021e-6 + 0.0im	10.526991164444294 + 0.0im
6.06227558716621e-6 + 0.0im	10.527241744242811 + 0.0im
6.12289834303787e-6 + 0.0im	10.527493873858887 + 0.0im
6.18412732646825e-6 + 0.0im	10.5277475493292 + 0.0im
6.24596859973293e-6 + 0.0im	10.52800275750617 + 0.0im
6.30842828573026e-6 + 0.0im	10.528259501762859 + 0.0im
6.37151256858756e-6 + 0.0im	10.528517773734235 + 0.0im
6.43522769427344e-6 + 0.0im	10.528777567391524 + 0.0im
6.49957997121617e-6 + 0.0im	10.529038876035623 + 0.0im
6.56457577092834e-6 + 0.0im	10.529301692886827 + 0.0im
6.63022152863762e-6 + 0.0im	10.52956618137437 + 0.0im
6.696523743924e-6 + 0.0im	10.529831990587079 + 0.0im
6.76348898136324e-6 + 0.0im	10.530099283355817 + 0.0im
6.83112387117687e-6 + 0.0im	10.530368050509523 + 0.0im
6.89943510988864e-6 + 0.0im	10.530638282029855 + 0.0im
6.96842946098752e-6 + 0.0im	10.530909872967106 + 0.0im
7.0381137555974e-6 + 0.0im	10.53118300124737 + 0.0im
7.10849489315337e-6 + 0.0im	10.531457560522734 + 0.0im
7.17957984208491e-6 + 0.0im	10.531733538369686 + 0.0im
7.25137564050576e-6 + 0.0im	10.532010921682614 + 0.0im
7.32388939691081e-6 + 0.0im	10.53228969666291 + 0.0im
7.39712829087992e-6 + 0.0im	10.53256984881251 + 0.0im
7.47109957378872e-6 + 0.0im	10.532851456061387 + 0.0im
7.54581056952661e-6 + 0.0im	10.533134315740588 + 0.0im
7.62126867522187e-6 + 0.0im	10.53341850490445 + 0.0im
7.69748136197409e-6 + 0.0im	10.53370400578507 + 0.0im
7.77445617559383e-6 + 0.0im	10.533990800030375 + 0.0im
7.85220073734977e-6 + 0.0im	10.53427886829839 + 0.0im
7.93072274472327e-6 + 0.0im	10.534568191096888 + 0.0im
8.0100299721705e-6 + 0.0im	10.534858747268308 + 0.0im
8.09013027189221e-6 + 0.0im	10.535150515208851 + 0.0im
8.17103157461113e-6 + 0.0im	10.5354434717462 + 0.0im
8.25274189035724e-6 + 0.0im	10.535737594485996 + 0.0im
8.33526930926081e-6 + 0.0im	10.536032858110062 + 0.0im
8.41862200235342e-6 + 0.0im	10.536329237355213 + 0.0im
8.50280822237695e-6 + 0.0im	10.536626705783648 + 0.0im
8.58783630460072e-6 + 0.0im	10.536925235728544 + 0.0im
8.67371466764673e-6 + 0.0im	10.537224799852346 + 0.0im
8.7604518143232e-6 + 0.0im	10.537525367091192 + 0.0im
8.84805633246643e-6 + 0.0im	10.53782690757194 + 0.0im
8.93653689579109e-6 + 0.0im	10.53812938948587 + 0.0im
9.02590226474901e-6 + 0.0im	10.53843278006764 + 0.0im
9.1161612873965e-6 + 0.0im	10.538737045285545 + 0.0im
9.20732290027046e-6 + 0.0im	10.539042150229776 + 0.0im
9.29939612927317e-6 + 0.0im	10.539347900837305 + 0.0im
9.3923900905659e-6 + 0.0im	10.539654574572417 + 0.0im
9.48631399147156e-6 + 0.0im	10.539961974888415 + 0.0im
9.58117713138627e-6 + 0.0im	10.540270061717004 + 0.0im
9.67698890270014e-6 + 0.0im	10.540578793470171 + 0.0im
9.77375879172714e-6 + 0.0im	10.54088812963685 + 0.0im
9.87149637964441e-6 + 0.0im	10.541198021722643 + 0.0im
9.97021134344085e-6 + 0.0im	10.541508426201462 + 0.0im
1.00699134568753e-5 + 0.0im	10.541819295489827 + 0.0im
1.0170612591444e-5 + 0.0im	10.542130581704445 + 0.0im
1.02723187173585e-5 + 0.0im	10.542442234690869 + 0.0im
1.0375041904532e-5 + 0.0im	10.542754202868794 + 0.0im
