-2.0 + 0.0im	7.338014217127344e-5 + 0.0im
0.000786660701298577 + 0.0im	4.7904877823800245 + 0.0im
0.000794527308311562 + 0.0im	4.765806650448382 + 0.0im
0.000802472581394678 + 0.0im	4.741226746920591 + 0.0im
0.000810497307208625 + 0.0im	4.716748415161484 + 0.0im
0.000818602280280711 + 0.0im	4.6923720414616525 + 0.0im
0.000826788303083518 + 0.0im	4.668098058773106 + 0.0im
0.000835056186114353 + 0.0im	4.643926846132858 + 0.0im
0.000843406747975497 + 0.0im	4.619858819516227 + 0.0im
0.000851840815455252 + 0.0im	4.595894322239017 + 0.0im
0.000860359223609804 + 0.0im	4.572033737796161 + 0.0im
0.000868962815845902 + 0.0im	4.548277458347636 + 0.0im
0.000877652444004361 + 0.0im	4.524625699460072 + 0.0im
0.000886428968444405 + 0.0im	4.50107892778607 + 0.0im
0.000895293258128849 + 0.0im	4.477637416031467 + 0.0im
0.000904246190710138 + 0.0im	4.454301495175496 + 0.0im
0.000913288652617239 + 0.0im	4.4310714314152655 + 0.0im
0.000922421539143411 + 0.0im	4.407947558825062 + 0.0im
0.000931645754534845 + 0.0im	4.3849298995416035 + 0.0im
0.000940962212080194 + 0.0im	4.3620191727051 + 0.0im
0.000950371834200996 + 0.0im	4.339215179679824 + 0.0im
0.000959875552543006 + 0.0im	4.3165184732168855 + 0.0im
0.000969474308068436 + 0.0im	4.293929063445639 + 0.0im
0.00097916905114912 + 0.0im	4.271447303926838 + 0.0im
0.000988960741660611 + 0.0im	4.249073319605746 + 0.0im
0.000998850349077218 + 0.0im	4.226807424873331 + 0.0im
0.00100883885256799 + 0.0im	4.204649393740748 + 0.0im
0.00101892724109367 + 0.0im	4.18259977162366 + 0.0im
0.00102911651350461 + 0.0im	4.160658558968107 + 0.0im
0.00103940767863965 + 0.0im	4.138825884046608 + 0.0im
0.00104980175542605 + 0.0im	4.117101993245747 + 0.0im
0.00106029977298031 + 0.0im	4.095486587307423 + 0.0im
0.00107090277071011 + 0.0im	4.073980344747039 + 0.0im
0.00108161179841721 + 0.0im	4.052582677259542 + 0.0im
0.00109242791640139 + 0.0im	4.031293916463863 + 0.0im
0.0011033521955654 + 0.0im	4.010114207841811 + 0.0im
0.00111438571752105 + 0.0im	3.9890435192707225 + 0.0im
0.00112552957469626 + 0.0im	3.9680817751688915 + 0.0im
0.00113678487044323 + 0.0im	3.947229017469806 + 0.0im
0.00114815271914766 + 0.0im	3.9264852125019853 + 0.0im
0.00115963424633914 + 0.0im	3.9058502922202396 + 0.0im
0.00117123058880253 + 0.0im	3.8853242701367487 + 0.0im
0.00118294289469055 + 0.0im	3.864906932158097 + 0.0im
0.00119477232363746 + 0.0im	3.8445983753717843 + 0.0im
0.00120672004687383 + 0.0im	3.8243982896910986 + 0.0im
0.00121878724734257 + 0.0im	3.804306705824243 + 0.0im
0.001230975119816 + 0.0im	3.7843234722612986 + 0.0im
0.00124328487101416 + 0.0im	3.7644484159612315 + 0.0im
0.0012557177197243 + 0.0im	3.744681397512907 + 0.0im
0.00126827489692154 + 0.0im	3.7250222580579635 + 0.0im
0.00128095764589076 + 0.0im	3.705470716171711 + 0.0im
0.00129376722234966 + 0.0im	3.6860267421792257 + 0.0im
0.00130670489457316 + 0.0im	3.6666899293286512 + 0.0im
0.00131977194351889 + 0.0im	3.6474601531100634 + 0.0im
0.00133296966295408 + 0.0im	3.6283371462893013 + 0.0im
0.00134629935958362 + 0.0im	3.6093206693105153 + 0.0im
0.00135976235317946 + 0.0im	3.5904104248810413 + 0.0im
0.00137335997671125 + 0.0im	3.5716061960770955 + 0.0im
0.00138709357647837 + 0.0im	3.5529076089062848 + 0.0im
0.00140096451224315 + 0.0im	3.534314393371651 + 0.0im
0.00141497415736558 + 0.0im	3.515826314143183 + 0.0im
0.00142912389893924 + 0.0im	3.4974428985100907 + 0.0im
0.00144341513792863 + 0.0im	3.479163915763721 + 0.0im
0.00145784928930791 + 0.0im	3.4609889838079857 + 0.0im
0.00147242778220099 + 0.0im	3.442917756600138 + 0.0im
0.001487152060023 + 0.0im	3.4249498429466043 + 0.0im
0.00150202358062323 + 0.0im	3.40708487848768 + 0.0im
0.00151704381642947 + 0.0im	3.3893224682084795 + 0.0im
0.00153221425459376 + 0.0im	3.371662236217244 + 0.0im
0.0015475363971397 + 0.0im	3.354103731644684 + 0.0im
0.0015630117611111 + 0.0im	3.3366465612988585 + 0.0im
0.00157864187872221 + 0.0im	3.3192902718527297 + 0.0im
0.00159442829750943 + 0.0im	3.3020345622974 + 0.0im
0.00161037258048452 + 0.0im	3.2848788567738363 + 0.0im
0.00162647630628937 + 0.0im	3.267822715168758 + 0.0im
0.00164274106935226 + 0.0im	3.2508656871886066 + 0.0im
0.00165916848004578 + 0.0im	3.2340073144730526 + 0.0im
0.00167576016484624 + 0.0im	3.217247185561239 + 0.0im
0.0016925177664947 + 0.0im	3.200584801465021 + 0.0im
0.00170944294415965 + 0.0im	3.1840195981949386 + 0.0im
0.00172653737360125 + 0.0im	3.1675511768739586 + 0.0im
0.00174380274733726 + 0.0im	3.1511789970100854 + 0.0im
0.00176124077481063 + 0.0im	3.1349026096127566 + 0.0im
0.00177885318255874 + 0.0im	3.118721404806431 + 0.0im
0.00179664171438433 + 0.0im	3.1026349311765298 + 0.0im
0.00181460813152817 + 0.0im	3.08664268879697 + 0.0im
0.00183275421284345 + 0.0im	3.070744164959011 + 0.0im
0.00185108175497189 + 0.0im	3.0549387423725816 + 0.0im
0.00186959257252161 + 0.0im	3.0392259767127032 + 0.0im
0.00188828849824682 + 0.0im	3.0236053149754434 + 0.0im
0.00190717138322929 + 0.0im	3.008076224542153 + 0.0im
0.00192624309706158 + 0.0im	2.9926380977785714 + 0.0im
0.0019455055280322 + 0.0im	2.9772904530172624 + 0.0im
0.00196496058331252 + 0.0im	2.962032737434882 + 0.0im
0.00198461018914565 + 0.0im	2.9468643833809653 + 0.0im
0.0020044562910371 + 0.0im	2.931784860229802 + 0.0im
0.00202450085394747 + 0.0im	2.916793561410851 + 0.0im
0.00204474586248695 + 0.0im	2.901889955165527 + 0.0im
0.00206519332111182 + 0.0im	2.8870735038285056 + 0.0im
0.00208584525432294 + 0.0im	2.872343613785447 + 0.0im
0.00210670370686616 + 0.0im	2.857699738425514 + 0.0im
0.00212777074393483 + 0.0im	2.843141256488791 + 0.0im
0.00214904845137417 + 0.0im	2.828667666323981 + 0.0im
0.00217053893588792 + 0.0im	2.8142783738162107 + 0.0im
0.0021922443252468 + 0.0im	2.7999728146842884 + 0.0im
0.00221416676849926 + 0.0im	2.785750434717779 + 0.0im
0.00223630843618426 + 0.0im	2.771610624065745 + 0.0im
0.0022586715205461 + 0.0im	2.757552881312671 + 0.0im
0.00228125823575156 + 0.0im	2.743576550372701 + 0.0im
0.00230407081810908 + 0.0im	2.7296810947002217 + 0.0im
0.00232711152629017 + 0.0im	2.715865975585412 + 0.0im
0.00235038264155307 + 0.0im	2.7021306388213375 + 0.0im
0.0023738864679686 + 0.0im	2.688474437608708 + 0.0im
0.00239762533264828 + 0.0im	2.674896884155666 + 0.0im
0.00242160158597477 + 0.0im	2.6613973846114853 + 0.0im
0.00244581760183452 + 0.0im	2.6479753879246903 + 0.0im
0.00247027577785286 + 0.0im	2.6346303457587665 + 0.0im
0.00249497853563139 + 0.0im	2.6213616479936994 + 0.0im
0.0025199283209877 + 0.0im	2.6081688708866277 + 0.0im
0.00254512760419758 + 0.0im	2.595051246669563 + 0.0im
0.00257057888023956 + 0.0im	2.582008406714674 + 0.0im
0.00259628466904195 + 0.0im	2.5690397714736077 + 0.0im
0.00262224751573237 + 0.0im	2.556144744330483 + 0.0im
0.0026484699908897 + 0.0im	2.5433228435230038 + 0.0im
0.00267495469079859 + 0.0im	2.5305735093844484 + 0.0im
0.00270170423770658 + 0.0im	2.5178962099422635 + 0.0im
0.00272872128008364 + 0.0im	2.505290416430916 + 0.0im
0.00275600849288448 + 0.0im	2.4927556190581655 + 0.0im
0.00278356857781333 + 0.0im	2.4802913184891255 + 0.0im
0.00281140426359146 + 0.0im	2.4678969038817065 + 0.0im
0.00283951830622737 + 0.0im	2.4555719630031523 + 0.0im
0.00286791348928965 + 0.0im	2.4433159545251666 + 0.0im
0.00289659262418254 + 0.0im	2.431128383184397 + 0.0im
0.00292555855042437 + 0.0im	2.419008767912262 + 0.0im
0.00295481413592861 + 0.0im	2.4069565841961142 + 0.0im
0.0029843622772879 + 0.0im	2.394971361431317 + 0.0im
0.00301420590006078 + 0.0im	2.3830526213587455 + 0.0im
0.00304434795906139 + 0.0im	2.37119988857404 + 0.0im
0.003074791438652 + 0.0im	2.3594126854098776 + 0.0im
0.00310553935303852 + 0.0im	2.347690553300197 + 0.0im
0.0031365947465689 + 0.0im	2.336033029825399 + 0.0im
0.00316796069403459 + 0.0im	2.324439644754772 + 0.0im
0.00319964030097494 + 0.0im	2.312909977794901 + 0.0im
0.00323163670398469 + 0.0im	2.3014435656619407 + 0.0im
0.00326395307102454 + 0.0im	2.2900399736162917 + 0.0im
0.00329659260173478 + 0.0im	2.278698764964542 + 0.0im
0.00332955852775213 + 0.0im	2.267419516203741 + 0.0im
0.00336285411302965 + 0.0im	2.2562018089756357 + 0.0im
0.00339648265415995 + 0.0im	2.2450452298223667 + 0.0im
0.00343044748070155 + 0.0im	2.233949334846861 + 0.0im
0.00346475195550856 + 0.0im	2.2229137141262827 + 0.0im
0.00349939947506365 + 0.0im	2.211938021486462 + 0.0im
0.00353439346981428 + 0.0im	2.201021801588577 + 0.0im
0.00356973740451243 + 0.0im	2.190164695192923 + 0.0im
0.00360543477855755 + 0.0im	2.1793663055206234 + 0.0im
0.00364148912634313 + 0.0im	2.1686262580562135 + 0.0im
0.00367790401760656 + 0.0im	2.157944144355806 + 0.0im
0.00371468305778262 + 0.0im	2.1473196243605193 + 0.0im
0.00375182988836045 + 0.0im	2.136752300525417 + 0.0im
0.00378934818724405 + 0.0im	2.1262418382132346 + 0.0im
0.00382724166911649 + 0.0im	2.1157878428913923 + 0.0im
0.00386551408580766 + 0.0im	2.1053899861150405 + 0.0im
0.00390416922666574 + 0.0im	2.095047909655599 + 0.0im
0.00394321091893239 + 0.0im	2.0847612277958687 + 0.0im
0.00398264302812172 + 0.0im	2.0745296441317693 + 0.0im
0.00402246945840294 + 0.0im	2.064352795652074 + 0.0im
0.00406269415298696 + 0.0im	2.05423034914908 + 0.0im
0.00410332109451683 + 0.0im	2.044161947965862 + 0.0im
0.004144354305462 + 0.0im	2.034147275854065 + 0.0im
0.00418579784851662 + 0.0im	2.0241860132441007 + 0.0im
0.00422765582700179 + 0.0im	2.014277853807802 + 0.0im
0.00426993238527181 + 0.0im	2.0044223665409797 + 0.0im
0.00431263170912453 + 0.0im	1.9946193491609245 + 0.0im
0.00435575802621577 + 0.0im	1.9848684480539778 + 0.0im
0.00439931560647793 + 0.0im	1.975169345193676 + 0.0im
0.00444330876254271 + 0.0im	1.9655217154966607 + 0.0im
0.00448774185016813 + 0.0im	1.9559252261655726 + 0.0im
0.00453261926866982 + 0.0im	1.9463796153112554 + 0.0im
0.00457794546135651 + 0.0im	1.936884520575315 + 0.0im
0.00462372491597008 + 0.0im	1.927439663280485 + 0.0im
0.00466996216512978 + 0.0im	1.9180447708768358 + 0.0im
0.00471666178678108 + 0.0im	1.9086995044185149 + 0.0im
0.00476382840464889 + 0.0im	1.8994035672985743 + 0.0im
0.00481146668869538 + 0.0im	1.8901566763141557 + 0.0im
0.00485958135558233 + 0.0im	1.880958505377896 + 0.0im
0.00490817716913815 + 0.0im	1.8718087164020873 + 0.0im
0.00495725894082954 + 0.0im	1.8627071154949373 + 0.0im
0.00500683153023783 + 0.0im	1.853653333793567 + 0.0im
0.00505689984554021 + 0.0im	1.8446471032262175 + 0.0im
0.00510746884399561 + 0.0im	1.8356881123705724 + 0.0im
0.00515854353243557 + 0.0im	1.8267760913404427 + 0.0im
0.00521012896775992 + 0.0im	1.8179107284631009 + 0.0im
0.00526223025743752 + 0.0im	1.809091729888319 + 0.0im
0.0053148525600119 + 0.0im	1.8003188263758336 + 0.0im
0.00536800108561202 + 0.0im	1.791591727364785 + 0.0im
0.00542168109646814 + 0.0im	1.7829101010114432 + 0.0im
0.00547589790743282 + 0.0im	1.7742737090323084 + 0.0im
0.00553065688650715 + 0.0im	1.7656822382003452 + 0.0im
0.00558596345537222 + 0.0im	1.7571354033360473 + 0.0im
0.00564182308992594 + 0.0im	1.7486329270782348 + 0.0im
0.0056982413208252 + 0.0im	1.7401745214928512 + 0.0im
0.00575522373403345 + 0.0im	1.7317598947347521 + 0.0im
0.00581277597137379 + 0.0im	1.7233887702054966 + 0.0im
0.00587090373108752 + 0.0im	1.7150608615949596 + 0.0im
0.0059296127683984 + 0.0im	1.7067758949582759 + 0.0im
0.00598890889608238 + 0.0im	1.698533562549445 + 0.0im
0.00604879798504321 + 0.0im	1.6903335818202638 + 0.0im
0.00610928596489364 + 0.0im	1.6821757427686952 + 0.0im
0.00617037882454258 + 0.0im	1.674059647730924 + 0.0im
0.006232082612788 + 0.0im	1.6659851304265103 + 0.0im
0.00629440343891588 + 0.0im	1.6579518350604556 + 0.0im
0.00635734747330504 + 0.0im	1.649959526311796 + 0.0im
0.00642092094803809 + 0.0im	1.642007906959352 + 0.0im
0.00648513015751847 + 0.0im	1.6340967089765353 + 0.0im
0.00654998145909366 + 0.0im	1.6262256557023431 + 0.0im
0.00661548127368459 + 0.0im	1.6183944919402453 + 0.0im
0.00668163608642144 + 0.0im	1.610602906608441 + 0.0im
0.00674845244728565 + 0.0im	1.6028506659449648 + 0.0im
0.00681593697175851 + 0.0im	1.5951374674671557 + 0.0im
0.00688409634147609 + 0.0im	1.5874630784267143 + 0.0im
0.00695293730489086 + 0.0im	1.5798272150870447 + 0.0im
0.00702246667793976 + 0.0im	1.572229607828912 + 0.0im
0.00709269134471916 + 0.0im	1.5646699993501139 + 0.0im
0.00716361825816635 + 0.0im	1.5571481192132146 + 0.0im
0.00723525444074802 + 0.0im	1.5496637063410108 + 0.0im
0.0073076069851555 + 0.0im	1.5422165033596043 + 0.0im
0.00738068305500705 + 0.0im	1.534806253033226 + 0.0im
0.00745448988555712 + 0.0im	1.527432691069211 + 0.0im
0.00752903478441269 + 0.0im	1.5200955689250242 + 0.0im
0.00760432513225682 + 0.0im	1.512794614164403 + 0.0im
0.00768036838357939 + 0.0im	1.5055296136453435 + 0.0im
0.00775717206741518 + 0.0im	1.4983002821976046 + 0.0im
0.00783474378808934 + 0.0im	1.4911063736225354 + 0.0im
0.00791309122597023 + 0.0im	1.4839476550711928 + 0.0im
0.00799222213822993 + 0.0im	1.4768238725311729 + 0.0im
0.00807214435961223 + 0.0im	1.4697347821025608 + 0.0im
0.00815286580320835 + 0.0im	1.4626801427168041 + 0.0im
0.00823439446124044 + 0.0im	1.4556597126887623 + 0.0im
0.00831673840585284 + 0.0im	1.448673253472427 + 0.0im
0.00839990578991137 + 0.0im	1.441720531637283 + 0.0im
0.00848390484781048 + 0.0im	1.4348013079247628 + 0.0im
0.00856874389628859 + 0.0im	1.4279153498154262 + 0.0im
0.00865443133525147 + 0.0im	1.4210624505327971 + 0.0im
0.00874097564860399 + 0.0im	1.414242354402289 + 0.0im
0.00882838540509003 + 0.0im	1.4074548227274752 + 0.0im
0.00891666925914093 + 0.0im	1.400699676983841 + 0.0im
0.00900583595173234 + 0.0im	1.3939766542774392 + 0.0im
0.00909589431124966 + 0.0im	1.3872855436099694 + 0.0im
0.00918685325436216 + 0.0im	1.3806261294684907 + 0.0im
0.00927872178690578 + 0.0im	1.373998204550701 + 0.0im
0.00937150900477484 + 0.0im	1.3674015418831567 + 0.0im
0.00946522409482259 + 0.0im	1.3608359353635433 + 0.0im
0.00955987633577081 + 0.0im	1.354301170237957 + 0.0im
0.00965547509912852 + 0.0im	1.34779704193598 + 0.0im
0.00975202985011981 + 0.0im	1.3413233512697371 + 0.0im
0.009849550148621 + 0.0im	1.3348798778123054 + 0.0im
0.00994804565010721 + 0.0im	1.3284664399490003 + 0.0im
0.0100475261066083 + 0.0im	1.3220828159880536 + 0.0im
0.0101480013676744 + 0.0im	1.3157288208797067 + 0.0im
0.0102494813813511 + 0.0im	1.3094042524262326 + 0.0im
0.0103519761951646 + 0.0im	1.3031089199337957 + 0.0im
0.0104554959571163 + 0.0im	1.296842647185824 + 0.0im
0.0105600509166874 + 0.0im	1.290605223484845 + 0.0im
0.0106656514258543 + 0.0im	1.2843964682955094 + 0.0im
0.0107723079401129 + 0.0im	1.2782161942046462 + 0.0im
0.010880031019514 + 0.0im	1.272064222698441 + 0.0im
0.0109888313297091 + 0.0im	1.265940363937175 + 0.0im
0.0110987196430062 + 0.0im	1.259844451606481 + 0.0im
0.0112097068394363 + 0.0im	1.2537762991303727 + 0.0im
0.0113218039078306 + 0.0im	1.2477357351147276 + 0.0im
0.0114350219469089 + 0.0im	1.241722582634178 + 0.0im
0.011549372166378 + 0.0im	1.235736670609304 + 0.0im
0.0116648658880418 + 0.0im	1.2297778354399407 + 0.0im
0.0117815145469222 + 0.0im	1.2238458986176401 + 0.0im
0.0118993296923915 + 0.0im	1.2179407069244372 + 0.0im
0.0120183229893154 + 0.0im	1.2120620933355417 + 0.0im
0.0121385062192085 + 0.0im	1.206209891694622 + 0.0im
0.0122598912814006 + 0.0im	1.2003839434966312 + 0.0im
0.0123824901942146 + 0.0im	1.1945840941210004 + 0.0im
0.0125063150961568 + 0.0im	1.1888101836302916 + 0.0im
0.0126313782471183 + 0.0im	1.1830620621034988 + 0.0im
0.0127576920295895 + 0.0im	1.1773395725604807 + 0.0im
0.0128852689498854 + 0.0im	1.1716425666917916 + 0.0im
0.0130141216393843 + 0.0im	1.1659708915622253 + 0.0im
0.0131442628557781 + 0.0im	1.16032441630095 + 0.0im
0.0132757054843359 + 0.0im	1.1547029772383248 + 0.0im
0.0134084625391792 + 0.0im	1.1491064366050032 + 0.0im
0.013542547164571 + 0.0im	1.143534654906405 + 0.0im
0.0136779726362167 + 0.0im	1.1379874913859274 + 0.0im
0.0138147523625789 + 0.0im	1.1324648067109266 + 0.0im
0.0139528998862047 + 0.0im	1.1269664672473616 + 0.0im
0.0140924288850667 + 0.0im	1.1214923315248777 + 0.0im
0.0142333531739174 + 0.0im	1.1160422717422638 + 0.0im
0.0143756867056566 + 0.0im	1.1106161540714443 + 0.0im
0.0145194435727132 + 0.0im	1.1052138582419093 + 0.0im
0.0146646380084403 + 0.0im	1.0998352372772513 + 0.0im
0.0148112843885247 + 0.0im	1.094480177118187 + 0.0im
0.0149593972324099 + 0.0im	1.0891485502120897 + 0.0im
0.015108991204734 + 0.0im	1.0838402327506504 + 0.0im
0.0152600811167814 + 0.0im	1.078555111575873 + 0.0im
0.0154126819279492 + 0.0im	1.0732930391519266 + 0.0im
0.0155668087472287 + 0.0im	1.0680539239187057 + 0.0im
0.015722476834701 + 0.0im	1.0628376350973308 + 0.0im
0.015879701603048 + 0.0im	1.0576440708699015 + 0.0im
0.0160384986190785 + 0.0im	1.052473102884269 + 0.0im
0.0161988836052692 + 0.0im	1.0473246172789514 + 0.0im
0.0163608724413219 + 0.0im	1.0421985093387622 + 0.0im
0.0165244811657352 + 0.0im	1.0370946854569303 + 0.0im
0.0166897259773925 + 0.0im	1.0320129928748312 + 0.0im
0.0168566232371664 + 0.0im	1.026953361849148 + 0.0im
0.0170251894695381 + 0.0im	1.0219156823122242 + 0.0im
0.0171954413642335 + 0.0im	1.0168998426258473 + 0.0im
0.0173673957778758 + 0.0im	1.0119057429413574 + 0.0im
0.0175410697356546 + 0.0im	1.0069332836193197 + 0.0im
0.0177164804330111 + 0.0im	1.0019823750547057 + 0.0im
0.0178936452373412 + 0.0im	0.9970528842045402 + 0.0im
0.0180725816897146 + 0.0im	0.9921447521908195 + 0.0im
0.0182533075066118 + 0.0im	0.987257872286698 + 0.0im
0.0184358405816779 + 0.0im	0.9823921512710068 + 0.0im
0.0186201989874947 + 0.0im	0.9775474863100628 + 0.0im
0.0188064009773696 + 0.0im	0.9727238129559228 + 0.0im
0.0189944649871433 + 0.0im	0.9679210186456779 + 0.0im
0.0191844096370148 + 0.0im	0.9631390220918333 + 0.0im
0.0193762537333849 + 0.0im	0.9583777448759694 + 0.0im
0.0195700162707188 + 0.0im	0.9536370902375347 + 0.0im
0.0197657164334259 + 0.0im	0.9489169875264056 + 0.0im
0.0199633735977602 + 0.0im	0.9442173419489588 + 0.0im
0.0201630073337378 + 0.0im	0.9395380878749349 + 0.0im
0.0203646374070752 + 0.0im	0.9348791445342257 + 0.0im
0.0205682837811459 + 0.0im	0.9302404283188421 + 0.0im
0.0207739666189574 + 0.0im	0.9256218762055155 + 0.0im
0.020981706285147 + 0.0im	0.9210233963152759 + 0.0im
0.0211915233479984 + 0.0im	0.9164449354874628 + 0.0im
0.0214034385814784 + 0.0im	0.9118864144400153 + 0.0im
0.0216174729672932 + 0.0im	0.9073477666962451 + 0.0im
0.0218336476969661 + 0.0im	0.9028289240906736 + 0.0im
0.0220519841739358 + 0.0im	0.8983298257029732 + 0.0im
0.0222725040156752 + 0.0im	0.8938504005207781 + 0.0im
0.0224952290558319 + 0.0im	0.8893906005717783 + 0.0im
0.0227201813463902 + 0.0im	0.8849503465249025 + 0.0im
0.0229473831598541 + 0.0im	0.8805295949976291 + 0.0im
0.0231768569914527 + 0.0im	0.8761282839632601 + 0.0im
0.0234086255613672 + 0.0im	0.8717463591970346 + 0.0im
0.0236427118169809 + 0.0im	0.8673837655771675 + 0.0im
0.0238791389351507 + 0.0im	0.8630404559821263 + 0.0im
0.0241179303245022 + 0.0im	0.8587163756974113 + 0.0im
0.0243591096277472 + 0.0im	0.8544114770991649 + 0.0im
0.0246027007240247 + 0.0im	0.8501257236260398 + 0.0im
0.0248487277312649 + 0.0im	0.8458590572890885 + 0.0im
0.0250972150085776 + 0.0im	0.8416114433847721 + 0.0im
0.0253481871586634 + 0.0im	0.8373828390802762 + 0.0im
0.02560166903025 + 0.0im	0.8331732072278337 + 0.0im
0.0258576857205525 + 0.0im	0.8289825065325954 + 0.0im
0.026116262577758 + 0.0im	0.8248107049424621 + 0.0im
0.0263774252035356 + 0.0im	0.8206577713554668 + 0.0im
0.026641199455571 + 0.0im	0.8165236706507948 + 0.0im
0.0269076114501267 + 0.0im	0.8124083729411112 + 0.0im
0.0271766875646279 + 0.0im	0.808311855175566 + 0.0im
0.0274484544402742 + 0.0im	0.8042340871310941 + 0.0im
0.027722938984677 + 0.0im	0.8001750490866697 + 0.0im
0.0280001683745237 + 0.0im	0.7961347135947593 + 0.0im
0.028280170058269 + 0.0im	0.7921130657278405 + 0.0im
0.0285629717588517 + 0.0im	0.7881100851789394 + 0.0im
0.0288486014764402 + 0.0im	0.7841257578276216 + 0.0im
0.0291370874912046 + 0.0im	0.7801600686920753 + 0.0im
0.0294284583661166 + 0.0im	0.7762130064454371 + 0.0im
0.0297227429497778 + 0.0im	0.7722845613077713 + 0.0im
0.0300199703792756 + 0.0im	0.7683747281563975 + 0.0im
0.0303201700830683 + 0.0im	0.764483494543514 + 0.0im
0.030623371783899 + 0.0im	0.7606108633797737 + 0.0im
0.030929605501738 + 0.0im	0.7567568311259854 + 0.0im
0.0312389015567554 + 0.0im	0.7529214005645438 + 0.0im
0.0315512905723229 + 0.0im	0.7491045714356408 + 0.0im
0.0318668034780462 + 0.0im	0.74530634805094 + 0.0im
0.0321854715128266 + 0.0im	0.7415267497512418 + 0.0im
0.0325073262279549 + 0.0im	0.7377657767649878 + 0.0im
0.0328323994902344 + 0.0im	0.7340234315855356 + 0.0im
0.0331607234851368 + 0.0im	0.7302997477870283 + 0.0im
0.0334923307199881 + 0.0im	0.7265947311994888 + 0.0im
0.033827254027188 + 0.0im	0.7229083959204177 + 0.0im
0.0341655265674599 + 0.0im	0.7192407886265116 + 0.0im
0.0345071818331345 + 0.0im	0.7155919010015571 + 0.0im
0.0348522536514658 + 0.0im	0.7119617843669747 + 0.0im
0.0352007761879805 + 0.0im	0.7083504526975044 + 0.0im
0.0355527839498603 + 0.0im	0.7047579469319855 + 0.0im
0.0359083117893589 + 0.0im	0.7011842987896251 + 0.0im
0.0362673949072525 + 0.0im	0.6976295408061752 + 0.0im
0.036630068856325 + 0.0im	0.6940937237450364 + 0.0im
0.0369963695448883 + 0.0im	0.6905768895579875 + 0.0im
0.0373663332403371 + 0.0im	0.6870790756161735 + 0.0im
0.0377399965727405 + 0.0im	0.6836003287324413 + 0.0im
0.0381173965384679 + 0.0im	0.6801407230713218 + 0.0im
0.0384985705038526 + 0.0im	0.6767002868126046 + 0.0im
0.0388835562088911 + 0.0im	0.6732790921068244 + 0.0im
0.03927239177098 + 0.0im	0.6698771971665085 + 0.0im
0.0396651156886898 + 0.0im	0.6664946827883965 + 0.0im
0.0400617668455767 + 0.0im	0.6631315883236025 + 0.0im
0.0404623845140325 + 0.0im	0.6597880039023285 + 0.0im
0.0408670083591728 + 0.0im	0.6564640051945473 + 0.0im
0.0412756784427646 + 0.0im	0.6531596706783707 + 0.0im
0.0416884352271922 + 0.0im	0.6498750841889313 + 0.0im
0.0421053195794641 + 0.0im	0.6466103303920311 + 0.0im
0.0425263727752588 + 0.0im	0.643365503439238 + 0.0im
0.0429516365030114 + 0.0im	0.6401406898734107 + 0.0im
0.0433811528680415 + 0.0im	0.6369360114800261 + 0.0im
0.0438149643967219 + 0.0im	0.6337515649690442 + 0.0im
0.0442531140406891 + 0.0im	0.6305874508107023 + 0.0im
0.044695645181096 + 0.0im	0.6274437912102483 + 0.0im
0.045142601632907 + 0.0im	0.6243207029601774 + 0.0im
0.045594027649236 + 0.0im	0.6212183113267048 + 0.0im
0.0460499679257284 + 0.0im	0.6181367481380644 + 0.0im
0.0465104676049857 + 0.0im	0.615076146162912 + 0.0im
0.0469755722810355 + 0.0im	0.612036648860337 + 0.0im
0.0474453280038459 + 0.0im	0.6090184055446131 + 0.0im
0.0479197812838844 + 0.0im	0.6060215673333191 + 0.0im
0.0483989790967232 + 0.0im	0.603046297382727 + 0.0im
0.0488829688876904 + 0.0im	0.600092757875887 + 0.0im
0.0493717985765673 + 0.0im	0.5971611190760827 + 0.0im
0.049865516562333 + 0.0im	0.5942515706734693 + 0.0im
0.0503641717279563 + 0.0im	0.5913642910117773 + 0.0im
0.0508678134452359 + 0.0im	0.5884994886600404 + 0.0im
0.0513764915796883 + 0.0im	0.5856573539566041 + 0.0im
0.0518902564954851 + 0.0im	0.5828381021999479 + 0.0im
0.05240915906044 + 0.0im	0.5800419548019872 + 0.0im
0.0529332506510444 + 0.0im	0.5772691409341563 + 0.0im
0.0534625831575548 + 0.0im	0.5745198938775969 + 0.0im
0.0539972089891304 + 0.0im	0.5717944665948841 + 0.0im
0.0545371810790217 + 0.0im	0.5690930898085447 + 0.0im
0.0550825528898119 + 0.0im	0.5664160668361352 + 0.0im
0.05563337841871 + 0.0im	0.5637636460374847 + 0.0im
0.0561897122028971 + 0.0im	0.5611361316816482 + 0.0im
0.0567516093249261 + 0.0im	0.5585338157157158 + 0.0im
0.0573191254181754 + 0.0im	0.5559570151089227 + 0.0im
0.0578923166723571 + 0.0im	0.5534060150107045 + 0.0im
0.0584712398390807 + 0.0im	0.5508812040142145 + 0.0im
0.0590559522374715 + 0.0im	0.5483829076400197 + 0.0im
0.0596465117598462 + 0.0im	0.5459114736330599 + 0.0im
0.0602429768774447 + 0.0im	0.5434672780470758 + 0.0im
0.0608454066462191 + 0.0im	0.5410507055508661 + 0.0im
0.0614538607126813 + 0.0im	0.5386621641446758 + 0.0im
0.0620683993198081 + 0.0im	0.5363020680248201 + 0.0im
0.0626890833130062 + 0.0im	0.5339708460453843 + 0.0im
