w	self_d-self_d	selfc_d-self_d	self_d-selfc_d	selfc_d-selfc_d
-0.6243516490105867 + 0.0im	-0.023490694795706018 - 0.0003291359544049643im	-2.9269933475138147e-8 - 1.1397098784393213e-7im	-2.9280572353107457e-8 - 1.1399391682721843e-7im	-0.007826818855505333 - 0.0001838565427785611im
-0.6181699495154324 + 0.0im	-0.023678888437536415 - 0.0003348648434835447im	-2.9607748210644662e-8 - 1.1744744517356218e-7im	-2.961820166844386e-8 - 1.1747097318149677e-7im	-0.007917026828226925 - 0.00018854521110892985im
-0.6120494549657746 + 0.0im	-0.023868238652798357 - 0.00034065892154152416im	-2.9945161074713914e-8 - 1.2102720804774699e-7im	-2.995541034933135e-8 - 1.2105134299087263e-7im	-0.00800842757318196 - 0.00019335460114592627im
-0.605989559372054 + 0.0im	-0.02405874606753364 - 0.0003465191682837826im	-3.028112374121228e-8 - 1.247134196623584e-7im	-3.029114936964403e-8 - 1.2473816907574385e-7im	-0.008101039032369145 - 0.00019828854894900384im
-0.599989662744608 + 0.0im	-0.024250413660483215 - 0.0003524465500355287im	-3.0615770291921654e-8 - 1.2850932446697873e-7im	-3.062555220236132e-8 - 1.2853469547956844e-7im	-0.00819488238589536 - 0.0002033510300565305im
-0.5940491710342654 + 0.0im	-0.024443241253253062 - 0.00035844201676648777im	-3.094897729351906e-8 - 1.3241827238949367e-7im	-3.095849467231969e-8 - 1.324442716930343e-7im	-0.008289977758757073 - 0.0002085461661497092im
-0.58816749607353 + 0.0im	-0.024637231229404446 - 0.00036450649930408534im	-3.128025834356097e-8 - 1.36443723261639e-7im	-3.12894897249794e-8 - 1.3647035707924925e-7im	-0.008386346146020816 - 0.00021387823219283094im
-0.5823440555183466 + 0.0im	-0.02483238518552817 - 0.00037064090675959963im	-3.1609263131350064e-8 - 1.405892514464262e-7im	-3.1618186379078536e-8 - 1.4061652550087958e-7im	-0.008484008269885891 - 0.00021935166407377536im
-0.5765782727904422 + 0.0im	-0.02502870447171192 - 0.00037684612419007626im	-3.193562807690814e-8 - 1.4485855066754002e-7im	-3.1944220388780945e-8 - 1.448864701493347e-7im	-0.00858298689186792 - 0.0002249710667688018im
-0.5708695770202398 + 0.0im	-0.02522618911048971 - 0.00038312301051738636im	-3.225896944119383e-8 - 1.492554390399536e-7im	-3.2267207355278206e-8 - 1.4928400857524628e-7im	-0.008683304324635226 - 0.0002307412230557926im
-0.5652174029903364 + 0.0im	-0.025424840918465228 - 0.0003894723967242156im	-3.2578882124339506e-8 - 1.537838643001488e-7im	-3.25867415264334e-8 - 1.5381308791862933e-7im	-0.008784982064975447 - 0.0002366671028002477im
-0.559621191079541 + 0.0im	-0.025624661188261604 - 0.0003958950843450083im	-3.289488372424712e-8 - 1.584479092334548e-7im	-3.290233983399515e-8 - 1.5847779033624244e-7im	-0.008888044707074012 - 0.00024275387283847707im
-0.5540803872074663 + 0.0im	-0.0258256489976936 - 0.0004023918442678953im	-3.320661178222446e-8 - 1.6325179729515608e-7im	-3.321363922981539e-8 - 1.6328233862279874e-7im	-0.008992515667038929 - 0.0002490069074826338im
-0.5485944427796696 + 0.0im	-0.026027806968303834 - 0.00040896341586152857im	-3.3514357087431974e-8 - 1.6819989842115472e-7im	-3.352092983105855e-8 - 1.6823110202181636e-7im	-0.009098420451173081 - 0.00025543179967245166im
-0.5431628146333363 + 0.0im	-0.026231134650116398 - 0.0004156105064384432im	-3.381530523111599e-8 - 1.7329673502313325e-7im	-3.3821396743423456e-8 - 1.733286022210501e-7im	-0.009205780424813436 - 0.000262034372798843im
-0.5377849649835013 + 0.0im	-0.02643563281410752 - 0.00042233379106411433im	-3.411098456444994e-8 - 1.7854698816233516e-7im	-3.411656755406888e-8 - 1.7857951952662863e-7im	-0.009314624931495513 - 0.00026882069322486387im
-0.5324603613698032 + 0.0im	-0.026641302081811265 - 0.00042913391271833955im	-3.4400263942445675e-8 - 1.839555038952952e-7im	-3.4405310640635095e-8 - 1.8398869920922374e-7im	-0.009424978792072238 - 0.00027579708352998316im
-0.5271884766037656 + 0.0im	-0.02684814234186087 - 0.00043601148281287083im	-3.468254949579847e-8 - 1.8952729978409022e-7im	-3.468703155097328e-8 - 1.895611580148263e-7im	-0.009536868318802544 - 0.0002829701365041289im
-0.5219687887165996 + 0.0im	-0.027056154066100888 - 0.0004429670820664504im	-3.4957107139117e-8 - 1.95267571562978e-7im	-3.496099566086171e-8 - 1.9530209083199421e-7im	-0.009650321806576012 - 0.0002903467299186066im
-0.5168007809075243 + 0.0im	-0.027265337376220077 - 0.0004500012617355648im	-3.5223311096334136e-8 - 2.0118169995263837e-7im	-3.5226576669076763e-8 - 2.012168775067803e-7im	-0.009765364513406842 - 0.00029793404210173824im
-0.5116839414925983 + 0.0im	-0.027475691800882936 - 0.00045711454519629707im	-3.548071693043936e-8 - 2.0727525761261294e-7im	-3.5483329638845096e-8 - 2.0731108979594815e-7im	-0.009882029023172721 - 0.00030573956834794853im
-0.5066177638540578 + 0.0im	-0.027687218531130358 - 0.0004643074298697383im	-3.572719012054516e-8 - 2.1355401622204083e-7im	-3.57291195833088e-8 - 2.1359049844855625e-7im	-0.010000340938106289 - 0.0003137711381900458im
-0.5016017463901562 + 0.0im	-0.02789991633458673 - 0.0004715803894804407im	-3.5963032366999146e-8 - 2.200239536782964e-7im	-3.5964247757683736e-8 - 2.2006108040552054e-7im	-0.010120333024905708 - 0.00032203693356561874im
-0.4966353924655012 + 0.0im	-0.028113784022915405 - 0.0004789338766344659im	-3.618705976369558e-8 - 2.266912614027594e-7im	-3.618752980240139e-8 - 2.267290261063862e-7im	-0.010242034223293369 - 0.0003305455079097918im
-0.49171821036188235 + 0.0im	-0.028328824629398876 - 0.00048636832570064304im	-3.6398145230597834e-8 - 2.3356235174264923e-7im	-3.6397838254304696e-8 - 2.3360074689223042e-7im	-0.010365476500970494 - 0.0003393058062081043im
-0.4868497132295865 + 0.0im	-0.02854503792768631 - 0.0004938841559758219im	-3.65963280404545e-8 - 2.406438654576203e-7im	-3.659521193301892e-8 - 2.4068288249339143e-7im	-0.01049069434070232 - 0.00034832718604494643im
-0.48202941903919455 + 0.0im	-0.02876241796687469 - 0.0005014817751121005im	-3.677714651557292e-8 - 2.479426792796862e-7im	-3.677518902308404e-8 - 2.479823085905894e-7im	-0.010617714315661534 - 0.0003576194396848575im
-0.47725685053385597 + 0.0im	-0.02898096995358482 - 0.0005091615827813563im	-3.694246645830098e-8 - 2.5546591353498653e-7im	-3.693963480331798e-8 - 2.55506144437944e-7im	-0.010746576457919857 - 0.00036719281722605036im
-0.4725315351820356 + 0.0im	-0.029200693123502496 - 0.0005169239745498464im	-3.708985285370738e-8 - 2.632209398159452e-7im	-3.7086114038696424e-8 - 2.6326176053643673e-7im	-0.010877312794776026 - 0.0003770580508677694im
-0.4678530051307283 + 0.0im	-0.029421584107721322 - 0.000524769345933272im	-3.721779527555109e-8 - 2.712153886924993e-7im	-3.721311604389892e-8 - 2.712567863464841e-7im	-0.011009959146655297 - 0.0003872263803355464im
-0.46322079715913694 + 0.0im	-0.029643642378164265 - 0.0005326980966004549im	-3.732457991275006e-8 - 2.794571574512653e-7im	-3.7318926781186804e-8 - 2.794991180284942e-7im	-0.011144550548453024 - 0.00039770957951103307im
-0.45863445263280883 + 0.0im	-0.02986686915308483 - 0.0005407106346917828im	-3.7408739658697164e-8 - 2.8795441785182214e-7im	-3.740207894341395e-8 - 2.8799692620056025e-7im	-0.011281125521131976 - 0.00040851998431594525im
-0.45409351745822657 + 0.0im	-0.030091262448107135 - 0.000548807381216755im	-3.746807788258303e-8 - 2.967156238896039e-7im	-3.746037573828882e-8 - 2.9675866370280323e-7im	-0.011419720894074009 - 0.00041967052190263767im
-0.4495975420378481 + 0.0im	-0.03031681961012215 - 0.0005569887744934063im	-3.750063220994441e-8 - 3.05749519555374e-7im	-3.749185465762696e-8 - 3.057930733582993e-7im	-0.011560376251956647 - 0.00043117474120703215im
-0.4451460812255921 + 0.0im	-0.030543545720639272 - 0.0005652552745910751im	-3.7504229769346096e-8 - 3.1506514658168256e-7im	-3.7494342727143164e-8 - 3.1510919572100944e-7im	-0.011703130487236849 - 0.0004430468449229763im
-0.44073869428276446 + 0.0im	-0.030771434117436137 - 0.000573607367736942im	-3.747640779691761e-8 - 3.2467185216727556e-7im	-3.7465377115496135e-8 - 3.247163768016561e-7im	-0.011848025712681974 - 0.00045530172296060563im
-0.43637494483442024 + 0.0im	-0.03100048496596861 - 0.0005820455706460317im	-3.7415604773976675e-8 - 3.345792966709658e-7im	-3.74033961887526e-8 - 3.3462427576305795e-7im	-0.01199510188625228 - 0.00046795498745493756im
-0.43205440082615865 + 0.0im	-0.031230697631538507 - 0.0005905704347339096im	-3.731727835058174e-8 - 3.447974612670792e-7im	-3.730385774601094e-8 - 3.4484287257702425e-7im	-0.012144400997953164 - 0.00048102300939467516im
-0.4277766344813452 + 0.0im	-0.03146207114236981 - 0.0005991825501711939im	-3.717934408552471e-8 - 3.553366555551795e-7im	-3.71646772947526e-8 - 3.5538247563549857e-7im	-0.01229596930354935 - 0.0004945229569450571im
-0.4235412222587576 + 0.0im	-0.03169460388418601 - 0.000607882549739194im	-3.699806768601491e-8 - 3.662075251173562e-7im	-3.69821206443235e-8 - 3.6625372930923676e-7im	-0.012449850000311147 - 0.000508472835542509im
-0.4193477448106511 + 0.0im	-0.031928294829468906 - 0.0006166711124464841im	-3.6771322624623525e-8 - 3.774210590169277e-7im	-3.675406124203961e-8 - 3.774676214478551e-7im	-0.012606088776384356 - 0.000522891529842819im
-0.4151957869412387 + 0.0im	-0.03216314167847741 - 0.0006255489668671395im	-3.6494776234215137e-8 - 3.8898859723292446e-7im	-3.647616659856622e-8 - 3.8903549081560553e-7im	-0.012764732575790378 - 0.0005377988476085145im
-0.4110849375655829 + 0.0im	-0.03239914104992052 - 0.0006345168941624854im	-3.6164522130787505e-8 - 4.0092183802515065e-7im	-3.614453047487549e-8 - 4.0096903445766637e-7im	-0.012925829180191303 - 0.0005532155656250875im
-0.40701478966889393 + 0.0im	-0.03263629694089222 - 0.000643575730749809im	-3.5777148158016125e-8 - 4.132328452249979e-7im	-3.5755740819469737e-8 - 4.1328031499212284e-7im	-0.013089427590715543 - 0.0005691634777395516im
-0.4029849402662316 + 0.0im	-0.0328746021866371 - 0.0006527263705832987im	-3.5327509119946036e-8 - 4.2593405544741476e-7im	-3.530465270462154e-8 - 4.259817678230065e-7im	-0.013255580236878856 - 0.0005856654451186312im
-0.39899499036260555 + 0.0im	-0.03311405631852488 - 0.0006619697670147015im	-3.4808377936343685e-8 - 4.3903828521954244e-7im	-3.478403947027714e-8 - 4.390862082699284e-7im	-0.013424331107031333 - 0.0006027454488274518im
-0.39504454491347085 + 0.0im	-0.033354657493604035 - 0.0006713069342036785im	-3.421838912639141e-8 - 4.525587380214878e-7im	-3.419253556988438e-8 - 4.5260683860974084e-7im	-0.013595741757604874 - 0.0006204286448330603im
-0.3911332127856147 + 0.0im	-0.03359640144745575 - 0.0006807389480506667im	-3.3551473473597306e-8 - 4.665090112344481e-7im	-3.352407213206874e-8 - 4.665572550254466e-7im	-0.013769858735477015 - 0.0006387414215402523im
-0.3872606067184304 + 0.0im	-0.0338392914792016 - 0.0006902669466281527im	-3.279991167721574e-8 - 4.809031029909634e-7im	-3.277093029381494e-8 - 4.809514544571215e-7im	-0.013946741593893265 - 0.000657711459970052im
-0.3834263432855746 + 0.0im	-0.03408331753027901 - 0.0006998921300896588im	-3.195925552632813e-8 - 4.957554189213722e-7im	-3.192866203061371e-8 - 4.958038413489143e-7im	-0.014126442002734363 - 0.000677367796693717im
-0.3796300428570046 + 0.0im	-0.03432848447855205 - 0.0007096157600393603im	-3.1022149267430836e-8 - 5.110807787896049e-7im	-3.0989911770265216e-8 - 5.111292342852507e-7im	-0.01430902092527871 - 0.0006977408896372279im
-0.3758713295613907 + 0.0im	-0.03457478429453462 - 0.0007194391583491483im	-2.998204930518886e-8 - 5.26894423010195e-7im	-2.994813666578104e-8 - 5.269428725081206e-7im	-0.014494536693952297 - 0.0007188626868728367im
-0.37214983124890166 + 0.0im	-0.03482221416272218 - 0.0007293637054140046im	-2.883150747842415e-8 - 5.432120190368518e-7im	-2.8795888939877e-8 - 5.432604223057794e-7im	-0.014683047694719797 - 0.000740766698515384im
-0.3684651794543581 + 0.0im	-0.035070773637586136 - 0.000739390837840823im	-2.7562134896643795e-8 - 5.600496676110205e-7im	-2.7524779682190627e-8 - 5.600979832612824e-7im	-0.01487461551817077 - 0.0007634880718415258im
-0.36481700936075057 + 0.0im	-0.03532045745507753 - 0.0007495220455702255im	-2.6165951438176928e-8 - 5.774239088566428e-7im	-2.6126829369562104e-8 - 5.774720943470614e-7im	-0.015069302810410454 - 0.0007870636697499089im
-0.3612049597631194 + 0.0im	-0.0355712629259239 - 0.000759758868435451im	-2.4633747070593327e-8 - 5.953517282046637e-7im	-2.4592828394175105e-8 - 5.953997398490884e-7im	-0.01526717345421005 - 0.0008115321526794056im
-0.3576286730327915 + 0.0im	-0.03582318433123673 - 0.0007701028921669857im	-2.2956424444885328e-8 - 6.138505621278343e-7im	-2.2913679811960383e-8 - 6.13898355101163e-7im	-0.015468292445420365 - 0.0008369340641008692im
-0.3540877950819718 + 0.0im	-0.0360762197930805 - 0.0007805557438563225im	-2.112386087180516e-8 - 6.329383036628953e-7im	-2.107926137371241e-8 - 6.329858320064144e-7im	-0.015672726273239814 - 0.0008633119196953275im
-0.35058197532868496 + 0.0im	-0.036330365421255555 - 0.0007911190868968673im	-1.9125424145169956e-8 - 6.526333076933775e-7im	-1.9078941311659956e-8 - 6.526805243192418e-7im	-0.015880542846299632 - 0.0008907103003280992im
-0.3471108666620643 + 0.0im	-0.036585617854851274 - 0.0008017946154247148im	-1.6953481370264966e-8 - 6.729543959619205e-7im	-1.6905086960098504e-8 - 6.730012526566003e-7im	-0.01609181134744057 - 0.0009191759489238997im
-0.3436741254079845 + 0.0im	-0.03684196942251972 - 0.0008125840482866119im	-1.4585936190875555e-8 - 6.939208617762794e-7im	-1.4535603045416511e-8 - 6.939673092027991e-7im	-0.016306603290798416 - 0.0009487578713425175im
-0.34027141129503413 + 0.0im	-0.03709941692928074 - 0.0008234891225669268im	-1.2020967021151735e-8 - 7.155524743679521e-7im	-1.1968667785654878e-8 - 7.155984620667405e-7im	-0.016524988292680867 - 0.000979507441348126im
-0.33690238742082584 + 0.0im	-0.03735795435745067 - 0.0008345115867098375im	-9.241150042715817e-9 - 7.378694828567253e-7im	-9.18685804757145e-9 - 7.379149592449058e-7im	-0.016747041738014133 - 0.0010114785097574935im
-0.3335667202186394 + 0.0im	-0.037617580381983894 - 0.0008456531932771466im	-6.233121458779132e-9 - 7.608926197683017e-7im	-6.176810471164699e-9 - 7.609375321372432e-7im	-0.01697283786133171 - 0.0010447275178435034im
-0.33026407942439545 + 0.0im	-0.03787828351962607 - 0.0008569156913861183im	-2.981809579063528e-9 - 7.846431040456327e-7im	-2.9234538294112684e-9 - 7.846873985566037e-7im	-0.017202452717904777 - 0.0010793136150601362im
-0.3269941380439559 + 0.0im	-0.038140063112738265 - 0.0008683008188754875im	5.275107105366176e-10 - 8.091426434875961e-7im	5.879365739711224e-10 - 8.091862651653368e-7im	-0.01743596352293459 - 0.00111529878114353im
-0.3237565723207484 + 0.0im	-0.03840291171784279 - 0.0008798102942512487im	4.31171117817754e-9 - 8.34413436541276e-7im	4.374232035349257e-9 - 8.344563292653416e-7im	-0.017673452760544803 - 0.001152747952630929im
-0.3205510617037113 + 0.0im	-0.038666820694312105 - 0.0008914458084669658im	8.38818255401669e-9 - 8.60478173366283e-7im	8.452822849274624e-9 - 8.605202798600053e-7im	-0.01791499064776682 - 0.0011917291538249381im
-0.3173772888155557 + 0.0im	-0.038931787879696866 - 0.0009032090165961441im	1.2774476875453416e-8 - 8.873600360814891e-7im	1.2841260620949217e-8 - 8.874012978983948e-7im	-0.01816066690888818 - 0.0012323136322148806im
-0.3142349394213423 + 0.0im	-0.03919780607002598 - 0.0009151015294565996im	1.7489431345326337e-8 - 9.150826980959854e-7im	1.7558382154510245e-8 - 9.151230556035563e-7im	-0.01841056283814487 - 0.0012745759983497805im
-0.3111237023973686 + 0.0im	-0.03946486597788649 - 0.0009271249052487726im	2.2554684233643663e-8 - 9.436703224174062e-7im	2.262582517153984e-8 - 9.437097147780275e-7im	-0.01866476131050444 - 0.001318594370138887im
-0.30804326970036494 + 0.0im	-0.0397329616525652 - 0.0009392806412714428im	2.798980973724425e-8 - 9.731475588216804e-7im	2.8063163573063714e-8 - 9.731859239706853e-7im	-0.018923347617847676 - 0.0013644505215353942im
-0.304993336336995 + 0.0im	-0.04000208722472232 - 0.0009515701657794743im	3.38174371092059e-8 - 1.0035395397591448e-6im	3.3893026140452475e-8 - 1.0035768143798267e-6im	-0.019186407762768826 - 0.0014122300355373508im
-0.3019736003336584 + 0.0im	-0.04027223424664485 - 0.0009639948300487251im	4.006074800923132e-8 - 1.0348718748625439e-6im	4.0138594124696964e-8 - 1.0349079943580788e-6im	-0.01945404245014955 - 0.0014620224614164624im
-0.29898376270659244 + 0.0im	-0.04054339383710471 - 0.0009765559007134623im	4.6744604936613423e-8 - 1.0671706439130956e-6im	4.682472960433105e-8 - 1.0672055423752522e-6im	-0.019726299702089608 - 0.001513921476060794im
-0.29602352743226973 + 0.0im	-0.04081556031511774 - 0.0009892545524411585im	5.3894674692911586e-8 - 1.100462388111292e-6im	5.397709897015012e-8 - 1.1004959982859257e-6im	-0.020003309003026878 - 0.0015680250492909867im
-0.29309260141808885 + 0.0im	-0.04108872528565479 - 0.0010020918610086442im	6.153923486113683e-8 - 1.13477409948981e-6im	6.162397932728922e-8 - 1.134806352739047e-6im	-0.020285146544796226 - 0.001624435612981952im
-0.29019069447335527 + 0.0im	-0.04136287832072947 - 0.0010150687968421331im	6.970268833034251e-8 - 1.1701332082965954e-6im	6.97897733377111e-8 - 1.1701640345577117e-6im	-0.020571904316952785 - 0.0016832602337926324im
-0.28731751928054977 + 0.0im	-0.04163801271387767 - 0.001028186219081645im	7.841941270490714e-8 - 1.2065675681671705e-6im	7.850885800758357e-8 - 1.2065968959081558e-6im	-0.02086367267136408 - 0.0017446107892758413im
-0.284472791366881 + 0.0im	-0.04191412145682131 - 0.0010414448702278697im	8.77180602764624e-8 - 1.244105438896537e-6im	8.780988526394949e-8 - 1.2441331950683464e-6im	-0.021160544365668523 - 0.0018086041471079984im
-0.28165622907611976 + 0.0im	-0.042191193495970815 - 0.0010548453714264363im	9.763295423088381e-8 - 1.282775466612604e-6im	9.772717786111848e-8 - 1.2828015765981484e-6im	-0.021462611685743937 - 0.0018753623471452778im
-0.27886755354071263 + 0.0im	-0.04246922027901519 - 0.001068388218441046im	1.0819734131981895e-7 - 1.3226066611452841e-6im	1.0829398210507448e-7 - 1.3226310487051992e-6im	-0.02176996960475474 - 0.001945012785977842im
-0.2761064886541709 + 0.0im	-0.042748193298503996 - 0.0010820737783629045im	1.1944835473482722e-7 - 1.3636283703780608e-6im	1.195474307062393e-7 - 1.3636509575933547e-6im	-0.022082707902998665 - 0.0020176884036180536im
-0.2733727610437336 + 0.0im	-0.04302810339688942 - 0.0010959022870993128im	1.314201489153414e-7 - 1.405870251362226e-6im	1.3152167782268498e-7 - 1.4058909585738913e-6im	-0.022400921806094397 - 0.002093527871921397im
-0.2706661000433006 + 0.0im	-0.0433089411218737 - 0.0011098738476794292im	1.4416040644324269e-7 - 1.4493622379681173e-6im	1.4426440504582304e-7 - 1.449380983713845e-6im	-0.022724703330918174 - 0.002172675784300817im
-0.26798623766663426 + 0.0im	-0.043590695733787474 - 0.0011239884294097194im	1.5770358486490925e-7 - 1.4941345048426964e-6im	1.5781006985518757e-7 - 1.4941512057908342e-6im	-0.023054148032529843 - 0.0022552828462561155im
-0.265332908580826 + 0.0im	-0.043873360962828546 - 0.001138245867905925im	1.7209465729830648e-7 - 1.5402174274388032e-6im	1.7220364467713633e-7 - 1.5402319983197487e-6im	-0.023389344716174022 - 0.0023415060662001774im
-0.2627058500800257 + 0.0im	-0.04415692299733204 - 0.0011526458660222377im	1.8737935285014583e-7 - 1.587641537878473e-6im	1.8749085802092027e-7 - 1.5876538914136885e-6im	-0.02373038901343374 - 0.0024315089460231554im
-0.26010480205943143 + 0.0im	-0.044441374796985095 - 0.0011671879956919092im	2.036053790225879e-7 - 1.6364374764108878e-6im	2.0371941674662736e-7 - 1.6364475232397851e-6im	-0.024077371411391338 - 0.002525461670794662im
