w	self_d-A_d	selfc_d-A_d	self_d-Ac_d	selfc_d-Ac_d
-0.032185471512826615 + 0.0im	-0.7821279689250595 - 0.04580879642940685im	0.00027984642593561695 + 0.000640724564016718im	-0.0005811831756147827 - 0.0013307336835408346im	-1.6861471785863595 + 1.2653363504982262im
-0.03186680347804615 + 0.0im	-0.7837358738996089 - 0.04599043035583413im	0.00027686266290819807 + 0.0006465360767129654im	-0.0005749860585621407 - 0.001342803465614992im	-1.69050204442111 + 1.241882378643061im
-0.03155129057232292 + 0.0im	-0.7853351697168203 - 0.04617199279769696im	0.00027389772074699003 + 0.0006523075274954811im	-0.0005688280390996238 - 0.0013547900453176021im	-1.6943043075755841 + 1.2186434275272846im
-0.031238901556755367 + 0.0im	-0.7869258067873968 - 0.046353484657740175im	0.000270953717785115 + 0.0006580410386300317im	-0.0005627135169074852 - 0.0013666978308449697im	-1.6975730944225491 + 1.1956327276281224im
-0.030929605501737987 + 0.0im	-0.7885077341352431 - 0.04653490265701749im	0.0002680326651766554 + 0.0006637387676174609im	-0.0005566466690477064 - 0.0013785313035882378im	-1.7003188950031414 + 1.17286279806926im
-0.030623371783898998 + 0.0im	-0.7900809015494896 - 0.046716239289728685im	0.0002651364984713741 + 0.000669402902090062im	-0.0005506315155306302 - 0.001390295007532929im	-1.7025564723869737 + 1.150345446462963im
-0.030320170083068313 + 0.0im	-0.7916452567133292 - 0.046897482811253575im	0.0002622670671748962 + 0.0006750356550126002im	-0.0005446718976629877 - 0.001401993539291154im	-1.7043015914450912 + 1.1280917703301052im
-0.03001997037927556 + 0.0im	-0.7932007535161029 - 0.0470786172596892im	0.0002594261049026473 + 0.0006806392602051629im	-0.0005387714160158441 - 0.001413631538802125im	-1.7055690128560954 + 1.1061121600459627im
-0.02972274294977778 + 0.0im	-0.7947473434258889 - 0.04725962251094065im	0.00025661526549898914 + 0.0006862159682021081im	-0.0005329335054680736 - 0.001425213680730694im	-1.7063738204784347 + 1.0844163032569565im
-0.029428458366116614 + 0.0im	-0.796284982312485 - 0.047440474367152256im	0.00025383612932387 + 0.0006917680424584311im	-0.0005271614482552846 - 0.001436744666587352im	-1.70673122612402 + 1.063013190711127im
-0.02913708749120457 + 0.0im	-0.797813631688559 - 0.04762114467800527im	0.0002510901856681873 + 0.0006972977559117935im	-0.0005214583374460679 - 0.0014482292175868482im	-1.7066565149981467 + 1.041911123442921im
-0.028848601476440167 + 0.0im	-0.7993332443395222 - 0.04780160149415008im	0.0002483788489650703 + 0.0007028073879053353im	-0.0005158271106131233 - 0.0014596720682560694im	-1.706165106991622 + 1.0211177212509785im
-0.02856297175885165 + 0.0im	-0.8008437895587172 - 0.047981809251782026im	0.00024570345956739293 + 0.0007082992214732823im	-0.0005102705514430414 - 0.0014710779607953535im	-1.7052721906906618 + 1.0006399324059083im
-0.028280170058268963 + 0.0im	-0.8023452331522516 - 0.048161728987124626im	0.00024306528274057424 + 0.0007137755409881878im	-0.0005047912876495821 - 0.0014824516401908169im	-1.7039931292588582 + 0.9804840445236233im
-0.028000168374523727 + 0.0im	-0.803837547486229 - 0.048341318579339335im	0.0002404655261538619 + 0.0007192386301655454im	-0.0004993918272918845 - 0.0014937978500688743im	-1.702343315418577 + 0.9606556965386008im
-0.027722938984676957 + 0.0im	-0.8053207062989628 - 0.04852053302015104im	0.0002379053185412322 + 0.0007246907704184367im	-0.0004940745144648999 - 0.0015051213292776905im	-1.7003379218694012 + 0.941159891710455im
-0.027448454440274214 + 0.0im	-0.8067946876529534 - 0.048699324708258586im	0.0002353857309067761 + 0.000730134239551879im	-0.00048884157333334 - 0.0015164268091741075im	-1.6979920150868653 + 0.9220010115964947im
-0.027176687564627933 + 0.0im	-0.8082594767909748 - 0.048877643766393766im	0.00023290777472681671 + 0.0007355713107836411im	-0.0004836951044017582 - 0.001527719011588577im	-1.6953208133321465 + 0.90318283092233im
-0.026907611450126667 + 0.0im	-0.8097150624191154 - 0.04905543837870237im	0.0002304724130411562 + 0.0007410042520755205im	-0.00047863710753931206 - 0.0015390026474348612im	-1.6923391200636846 + 0.8847085332823215im
-0.026641199455570957 + 0.0im	-0.8111614354193456 - 0.04923265514594568im	0.00022808056135133767 + 0.0007464353257564629im	-0.00047366948386597097 - 0.0015502824159258199im	-1.689061502275468 + 0.8665807276015337im
-0.0263774252035356 + 0.0im	-0.8125985945109916 - 0.04940923945586878im	0.00022573302387362797 + 0.0007518667884164372im	-0.00046879390332896996 - 0.001561563004351486im	-1.685502653406718 + 0.8488014652908709im
-0.02611626257775802 + 0.0im	-0.8140265464414738 - 0.049585135865945144im	0.00022343063873007265 + 0.0007573008910477297im	-0.00046401210626959764 - 0.001572849088371014im	-1.681676872460577 + 0.8313722580273534im
-0.025857685720552494 + 0.0im	-0.8154452985869018 - 0.04976028849559201im	0.00022117413173361957 + 0.0007627398794082743im	-0.0004593255997449465 - 0.0015841453327657214im	-1.6775982608869744 + 0.8142940960919273im
-0.025601669030249994 + 0.0im	-0.816854864004497 - 0.04993464142486292im	0.00021896429032122977 + 0.0007681859945798294im	-0.00045473601877306494 - 0.0015954563925967948im	-1.6732807932551697 + 0.7975674671977541im
-0.02534818715866336 + 0.0im	-0.8182552608123038 - 0.050108139096551346im	0.00021680170366796507 + 0.0007736414736922467im	-0.00045024458655575046 - 0.001606786914707957im	-1.6687380438247397 + 0.7811923757427351im
-0.025097215008577586 + 0.0im	-0.8196465145480443 - 0.05028072671859539im	0.00021468705711462444 + 0.0007791085507837814im	-0.0004458527260063987 - 0.0016181415395106402im	-1.6639833863171156 + 0.7651683624208889im
-0.024848727731264935 + 0.0im	-0.8210286490090279 - 0.05045235066365238im	0.00021262091206547524 + 0.0007845894577664001im	-0.00044156160259415343 - 0.0016295249029872354im	-1.6590299622066265 + 0.7494945241283338im
-0.02460270072402469 + 0.0im	-0.8224017105530342 - 0.05062295886271804im	0.00021060382028048098 + 0.0007900864254642855im	-0.000437372361731856 - 0.0016409416388463518im	-1.6538905294339195 + 0.734169534100764im
-0.024359109627747216 + 0.0im	-0.8237657299820096 - 0.05079250118968652im	0.00020863647511166664 + 0.0007956016846933435im	-0.0004332864429135157 - 0.0016523963807632681im	-1.6485776352548591 + 0.7191916622207125im
-0.024117930324502195 + 0.0im	-0.8251207522158183 - 0.05096092983380909im	0.00020671885770805307 + 0.0008011374673494111im	-0.0004293038062700329 - 0.001663893764638397im	-1.643103446429155 + 0.7045587954343464im
-0.023879138935150687 + 0.0im	-0.8264668256516148 - 0.051128199657078im	0.00020485189864363233 + 0.0008066960074729967im	-0.0004254263840034418 - 0.0016754384308070754im	-1.6374798449263743 + 0.6902684582191423im
-0.02364271181698088 + 0.0im	-0.8278040021270032 - 0.05129426853366825im	0.00020303585014537688 + 0.000812279542258981im	-0.0004216546992686529 - 0.001687035026135035im	-1.6317184493834838 + 0.6763178330455331im
-0.023408625561367205 + 0.0im	-0.8291323461359433 - 0.051459097668690564im	0.00020127105272667377 + 0.0008178903129804463im	-0.00041798945859528134 - 0.001698688205935527im	-1.6258303125403653 + 0.6627037807774114im
-0.02317685699145268 + 0.0im	-0.8304519054325932 - 0.0516226518936578im	0.00019955782700310855 + 0.0008235305657969482im	-0.00041443132715824536 - 0.0017104026356464924im	-1.619826292355976 + 0.6494228609583528im
-0.02294738315985414 + 0.0im	-0.831762748509186 - 0.051784899936231456im	0.00019789653513845184 + 0.0008292025524189895im	-0.000410981056407048 - 0.0017221829922090875im	-1.6137170894807025 + 0.6364713519324393im
-0.022720181346390235 + 0.0im	-0.8330649433818537 - 0.05194581466200582im	0.00019628734050273998 + 0.0008349085306021105im	-0.00040763898487253974 - 0.0017340339650923728im	-1.6075127810870704 + 0.6238452707506973im
-0.022495229055831914 + 0.0im	-0.8343585588158078 - 0.052105373286290654im	0.00019473045959073754 + 0.0008406507644460575im	-0.00040440556140748527 - 0.0017459602569131866im	-1.6012232509208622 + 0.6115403928163872im
-0.02227250401567516 + 0.0im	-0.8356436662311201 - 0.05226355755407936im	0.00019322611521516215 + 0.0008464315244766744im	-0.0004012812479728667 - 0.001757966583604826im	-1.5948578489867664 + 0.5995522712246697im
-0.022051984173935803 + 0.0im	-0.8369203390903547 - 0.05242035388662679im	0.00019177438436200937 + 0.0008522530874907195im	-0.00039826620362162264 - 0.001770057674093347im	-1.5884257743129575 + 0.5878762557545695im
-0.021833647696966142 + 0.0im	-0.8381886515402737 - 0.05257575349331507im	0.00019037535713260976 + 0.0008581177361464632im	-0.0003953606146339401 - 0.0017822382694459482im	-1.5819357127240603 + 0.5765075114735695im
-0.02161747296729321 + 0.0im	-0.8394486963145472 - 0.052729752447749634im	0.0001890290533004624 + 0.000864027758285895im	-0.00039256452121101546 - 0.0017945131214619672im	-1.5753961438704818 + 0.5654410369176848im
-0.021403438581478425 + 0.0im	-0.8407005173584394 - 0.05288235172730268im	0.000187735458878473 + 0.0008699854459774282im	-0.0003898778934114606 - 0.001806886990683448im	-1.5688150902086628 + 0.5546716818124143im
-0.02119152334799844 + 0.0im	-0.8419442069128779 - 0.053033557215602635im	0.00018649450124599628 + 0.000875993094271258im	-0.00038730057950068554 - 0.00181936464380894im	-1.5622002930332033 + 0.5441941643025778im
-0.020981706285146968 + 0.0im	-0.8431798414969106 - 0.05318337966775686im	0.0001853060852528533 + 0.0008820529996629078im	-0.00038483238094384384 - 0.001831950850501325im	-1.5555590472994574 + 0.5340030876616558im
-0.020773966618957394 + 0.0im	-0.8444074945282691 - 0.05333183463838576im	0.00018416999261117653 + 0.0008881674582639293im	-0.0003824728434416764 - 0.0018446503795874793im	-1.548898543629057 + 0.5240929564539648im
-0.020568283781145936 + 0.0im	-0.8456272450061717 - 0.053478942372835236im	0.00018308599611722626 + 0.0008943387636823299im	-0.00038022149416888586 - 0.0018574679946551343im	-1.5422252840167185 + 0.5144581921256399im
-0.020364637407075184 + 0.0im	-0.8468391639618431 - 0.05362472766223046im	0.00018205382760258092 + 0.0009005692046187777im	-0.00037807777520823066 - 0.0018704084490594967im	-1.535545688369704 + 0.5050931480031519im
-0.020163007333737805 + 0.0im	-0.8480433204380179 - 0.05376921966331517im	0.00018107315457396395 + 0.000906861062188262im	-0.0003760409950407914 - 0.0018834764803597694im	-1.5288659058403342 + 0.4959921236807639im
-0.019963373597760202 + 0.0im	-0.8492397864520209 - 0.053912451684304676im	0.00018014350662511224 + 0.000913216606980406im	-0.0003741101757034324 - 0.001896676804212913im	-1.5221913136735725 + 0.4871493787810708im
-0.019765716433425944 + 0.0im	-0.8504286261535167 - 0.05405446093825259im	0.00017926449893404224 + 0.0009196380958750749im	-0.0003722845330400648 - 0.001910014107759285im	-1.5155276840969913 + 0.47855914607545047im
-0.019570016270718756 + 0.0im	-0.8516099029018375 - 0.054195288265692386im	0.0001784355557379108 + 0.0009261277686333066im	-0.00037056282211121396 - 0.0019234930425417389im	-1.5088800161113591 + 0.4702156439539396im
-0.019376253733384908 + 0.0im	-0.8527836765480532 - 0.05433497782856703im	0.00017765610114524842 + 0.0009326878442868315im	-0.00036894389402119057 - 0.001937118217006457im	-1.5022530161676422 + 0.4621130882367262im
-0.01918440963701476 + 0.0im	-0.8539500034938895 - 0.05447357677769104im	0.00017692548447501672 + 0.0009393205173524908im	-0.00036742638033643435 - 0.0019508941886402483im	-1.495651283051416 + 0.4542457033220242im
-0.018994464987143328 + 0.0im	-0.8551089344739099 - 0.05461113489621211im	0.00017624300002141977 + 0.0009460279539007542im	-0.0003660088144011857 - 0.001964825455804894im	-1.4890790143228425 + 0.4466077326677184im
-0.01880640097736963 + 0.0im	-0.8562605188582235 - 0.05474770422173611im	0.00017560787827800627 + 0.0009528122875102032im	-0.00036468959705565336 - 0.00197891644933474im	-1.4825401832683462 + 0.43919344860664306im
-0.018620198987494684 + 0.0im	-0.8574047969413994 - 0.054883338649960374im	0.00017501929166814588 + 0.0009596756151421771im	-0.0003634670085411009 - 0.001993171523968593im	-1.4760386544186268 + 0.4319971614978477im
-0.018435840581677906 + 0.0im	-0.8585418169421075 - 0.0550180935228197im	0.0001744763662768945 + 0.000966619992971962im	-0.00036233923286671727 - 0.0020075949496914294im	-1.4695774167127158 + 0.42501322821854953im
-0.018253307506611787 + 0.0im	-0.8596716078888048 - 0.05515202520428379im	0.00017397812892799627 + 0.000973647432214642im	-0.0003613042479028507 - 0.002022190903065172im	-1.4631601727407482 + 0.41823606000381375im
-0.01807258168971464 + 0.0im	-0.8607942005376436 - 0.055285190647055504im	0.00017352363018307963 + 0.000980759894985269im	-0.0003603600808249725 - 0.0020369634586307615im	-1.4567894711414398 + 0.41166012964316595im
-0.017893645237341226 + 0.0im	-0.8619096204375568 - 0.05541764695350882im	0.0001731117920509202 + 0.0009879592902340497im	-0.00035950449184300303 - 0.002051916580466225im	-1.4504683326541 + 0.40527997804551247im
-0.017716480433011116 + 0.0im	-0.8630178732714734 - 0.055549450934260815im	0.00017274152431048226 + 0.000995247469798118im	-0.00035873521578006726 - 0.0020670541139869245im	-1.4441991639517198 + 0.3990902201856883im
-0.01754106973565457 + 0.0im	-0.8641190269740223 - 0.055680658667811425im	0.0001724117138194595 + 0.0010026262246117291im	-0.0003580499398716958 - 0.0020823797780749505im	-1.4379843476085725 + 0.39308555044791094im
-0.017367395777875813 + 0.0im	-0.8652130354641435 - 0.05581132506468513im	0.00017212118206889215 + 0.0010100972811167696im	-0.0003574462156196874 - 0.0020978971576246976im	-1.4318259495895227 + 0.3872607473831431im
-0.01719544136423348 + 0.0im	-0.8662999290635536 - 0.05594150343949645im	0.00017186871590679236 + 0.0010176622979150582im	-0.00035692154693510854 - 0.002113609696590656im	-1.4257259475776451 + 0.3816106778990573im
-0.0170251894695381 + 0.0im	-0.867379709522143 - 0.056071245094304445im	0.0001716530651664074 + 0.0010253228627030689im	-0.00035647322467994457 - 0.0021295206916219487im	-1.4196859766115042 + 0.3761303009027786im
-0.016856623237166433 + 0.0im	-0.8684523752246976 - 0.056200598916555766im	0.0001714729412638398 + 0.0010330804895285286im	-0.00035609876523104303 - 0.0021456332863654263im	-1.4137076612661508 + 0.3708146704179959im
-0.01668972597739251 + 0.0im	-0.8695179244416749 - 0.05632961099480986im	0.0001713271015261687 + 0.0010409366164066851im	-0.0003557954345307953 - 0.002161950466515895im	-1.4077924034115832 + 0.36565893819924233im
-0.01652448116573516 + 0.0im	-0.8705763427270728 - 0.05645832425531568im	0.00017121420568400134 + 0.0010488926033320584im	-0.00035556049862370156 - 0.002178475055687833im	-1.4019414105954895 + 0.36065835586726164im
-0.01636087244132194 + 0.0im	-0.8716276199119516 - 0.056586778122357885im	0.00017113295052877207 + 0.0010569497307190846im	-0.0003553912463646979 - 0.002195209712177975im	-1.396155919972574 + 0.3558082765903041im
-0.016198883605269245 + 0.0im	-0.8726717416298806 - 0.056715008205116504im	0.00017108201911637534 + 0.0010651091983022625im	-0.00035528494195617266 - 0.0022121569266823557im	-1.390436782028198 + 0.35110415633700026im
-0.01603849861907846 + 0.0im	-0.8737086923926745 - 0.05684304601358372im	0.00017106010911612483 + 0.0010733721245233412im	-0.0003552388799886549 - 0.0022293190210249903im	-1.3847848384131662 + 0.3465415547270996im
-0.01587970160304798 + 0.0im	-0.8747384467893292 - 0.056970918705869004im	0.00017106589482545413 + 0.0010817395464295864im	-0.0003552503065455143 - 0.002246698147948123im	-1.379200848198257 + 0.3421161355068391im
-0.01572247683470097 + 0.0im	-0.8757609837342396 - 0.057098648868979654im	0.00017109813539271454 + 0.0010902124201034162im	-0.0003553166440065233 - 0.0022642962920061903im	-1.3736853699340765 + 0.3378236666760552im
-0.015566808747228683 + 0.0im	-0.8767762839051156 - 0.05722625433491402im	0.00017115551336035952 + 0.0010987916216396677im	-0.00035543515565373873 - 0.0022821152715972333im	-1.368238936045755 + 0.333660020294317im
-0.01541268192794919 + 0.0im	-0.877784320860551 - 0.057353748033631295im	0.00017123689985473577 + 0.0011074779486824216im	-0.0003556034964970098 - 0.002300156742156597im	-1.3628618264216557 + 0.32962117199340557im
-0.015260081116781376 + 0.0im	-0.8787850618199489 - 0.05748113788417751im	0.00017134092621174732 + 0.0011162721225288317im	-0.0003558188236136958 - 0.0023184222005282903im	-1.3575544664801895 + 0.32570320022332977im
-0.015108991204734036 + 0.0im	-0.8797784985645579 - 0.057608426724954774im	0.0001714664832042209 + 0.001125174790802683im	-0.00035607883291190087 - 0.002336912990519761im	-1.3523169644743327 + 0.3219022852588256im
-0.014959397232409936 + 0.0im	-0.8807645755294033 - 0.057735612283812146im	0.0001716125880582431 + 0.001134186530695584im	-0.0003563814829721475 - 0.0023556303096356488im	-1.347149506946026 + 0.3182147079928632im
-0.014811284388524689 + 0.0im	-0.8817432941617588 - 0.05786268718832956im	0.00017177804348884502 + 0.0011433078527687379im	-0.000356724286945915 - 0.002374575216975886im	-1.3420520976819394 + 0.3146368485431719im
-0.014664638008440286 + 0.0im	-0.8827146220071255 - 0.05798963901634869im	0.00017196196442560114 + 0.001152539205303228im	-0.0003571054064485643 - 0.002393748642273104im	-1.3370246963506447 + 0.3111651846971082im
-0.014519443572713155 + 0.0im	-0.8836785360525196 - 0.05811645038648691im	0.00017216336316135908 + 0.0011618809791817375im	-0.0003575227900075464 - 0.002413151396033868im	-1.332067161297935 + 0.3077962902194242im
-0.014375686705656589 + 0.0im	-0.8846350164997868 - 0.05824309908805967im	0.00017238171006103527 + 0.0011713335132796157im	-0.0003579753374450065 - 0.0024327841807378005im	-1.3271794342658174 + 0.3045268330465718im
