w	A_d-A_d	Ac_d-A_d	A_d-Ac_d	Ac_d-Ac_d
-0.0002094328206444317 + 0.0im	-13.394349709714836 - 2.451971370202462im	0.9565415020510508 - 0.919321084444771im	0.956541903954675 - 0.9193219668951469im	7.740603482462061 - 0.5870623836112044im
-0.00020735922836082347 + 0.0im	-13.373687175971437 - 2.4299891783692367im	0.9712987798632298 - 0.9141169551760036im	0.9712992030214869 - 0.9141178339148114im	7.745590474550623 - 0.5817883338518536im
-0.00020530616669388462 + 0.0im	-13.35342201342147 - 2.4073983839864606im	0.9859299638808082 - 0.9085855670766125im	0.9859304080836946 - 0.9085864415983869im	7.75048064610438 - 0.5763670195574573im
-0.0002032734323701828 + 0.0im	-13.33357505363103 - 2.3842109813013463im	1.0004242198545872 - 0.90273074152539im	1.0004246848735092 - 0.902731611333436im	7.755269453732288 - 0.5708014547562273im
-0.00020126082412889385 + 0.0im	-13.314166841026704 - 2.3604398202555297im	1.0147699768649874 - 0.8965567467055721im	1.0147704624531237 - 0.8965576113127868im	7.75995171789585 - 0.5650948574621313im
-0.0001992681427018751 + 0.0im	-13.295217282976305 - 2.3360985890230808im	1.0289572543288867 - 0.8900682917675239im	1.0289577602230735 - 0.8900691506971775im	7.764522601048502 - 0.559250644933389im
-0.00019729519079393572 + 0.0im	-13.276746207204537 - 2.311201794482801im	1.042975058241742 - 0.8832705198902496im	1.0429755841610653 - 0.8832713726767323im	7.768977414773578 - 0.5532724284664059im
-0.0001953417730633027 + 0.0im	-13.258772460095006 - 2.2857647406577706im	1.0568132996711135 - 0.8761690002552438im	1.056813845319421 - 0.8761698464447815im	7.773311687018519 - 0.5471640077345092im
-0.0001934076961022799 + 0.0im	-13.241314555200175 - 2.259803505162899im	1.070461675082419 - 0.8687697189502687im	1.0704622401471893 - 0.8687705581015971im	7.777520663274081 - 0.5409293646824757im
-0.0001914927684180989 + 0.0im	-13.224390235039218 - 2.233334913709012im	1.0839102374165357 - 0.8610790688246703im	1.083910821570979 - 0.8610799005096736im	7.781600360033594 - 0.5345726569894388im
-0.0001895968004139593 + 0.0im	-13.208016789774007 - 2.2063765127194537im	1.0971495193498364 - 0.8531038383217533im	1.0971501222534155 - 0.8531046621260644im	7.785546610655806 - 0.5280982111143967im
-0.00018771960437025673 + 0.0im	-13.19221093723603 - 2.178946540122778im	1.1101700563270491 - 0.8448511993176694im	1.1101706776241134 - 0.844852014841225im	7.789355476781623 - 0.5215105149400426im
-0.00018586099442599677 + 0.0im	-13.176987628210199 - 2.1510638943923253im	1.1229628663186104 - 0.8363286939999479im	1.1229635056425193 - 0.8363295008575056im	7.793023202088078 - 0.5148142100322297im
-0.00018402078656039284 + 0.0im	-13.162363570770433 - 2.122748101910487im	1.1355191735959076 - 0.8275442208224906im	1.135519830567615 - 0.8275450186440978im	7.79654619843593 - 0.5080140835337927im
-0.00018219879857464638 + 0.0im	-13.148350343751186 - 2.0940192827422472im	1.147830477446192 - 0.8185060195772772im	1.1478311516750845 - 0.8185068080087047im	7.799921478762065 - 0.5011150597129137im
-0.0001803948500739073 + 0.0im	-13.134963605013182 - 2.064898114909099im	1.1598888628177113 - 0.8092226556263993im	1.1598895539033682 - 0.8092234343295214im	7.803144777303225 - 0.4941221911875475im
-0.00017860876244941317 + 0.0im	-13.122215150643592 - 2.035405797260434im	1.1716865804089516 - 0.7997030033411286im	1.171687287941218 - 0.7997037719942662im	7.80621466036792 - 0.48704064984870404im
-0.0001768403588608051 + 0.0im	-13.110116832438274 - 2.005564011045351im	1.1832162566416207 - 0.7899562287976922im	1.183216980201553 - 0.7899569870959086im	7.809126882401588 - 0.4798757175065942im
-0.0001750894642186189 + 0.0im	-13.098679434102742 - 1.9753948802930668im	1.1944709707346328 - 0.7799917717821683im	1.194471709895413 - 0.7799925194375202im	7.811880108510947 - 0.4726327762847436im
-0.0001733559051669494 + 0.0im	-13.087913062484947 - 1.944920931114991im	1.2054442000263084 - 0.769819327159385im	1.2054449543541554 - 0.7698200639011301im	7.814470920049239 - 0.4653172987882129im
-0.00017163951006628653 + 0.0im	-13.077826746346398 - 1.9141650500460008im	1.2161296974308646 - 0.7594488256630181im	1.216130466485358 - 0.7594495512377785im	7.816898105506569 - 0.45793483807295665im
-0.00016994010897652132 + 0.0im	-13.068428099197533 - 1.8831504415462155im	1.2265218794546104 - 0.7488904141660812im	1.226522662790296 - 0.74889112833796im	7.819159471358236 - 0.4504910174441941im
-0.00016825753364012013 + 0.0im	-13.05972500088685 - 1.8519005847881136im	1.2366154017251594 - 0.7381544354927764im	1.2366161988927333 - 0.7381551380434381im	7.821253208875095 - 0.442991520112329im
-0.00016659161746546548 + 0.0im	-13.051723460662435 - 1.820439189856532im	1.2464054499541346 - 0.7272514078341834im	1.2464062604988189 - 0.7272520985628841im	7.8231778222740465 - 0.4354420787355768im
-0.00016494219551036187 + 0.0im	-13.044428596986895 - 1.7887901534915223im	1.255887560229177 - 0.7161920038314973im	1.2558883836939945 - 0.7161926825550795im	7.824932527554567 - 0.4278484648788917im
-0.00016330910446570482 + 0.0im	-13.037844263762647 - 1.7569775145056117im	1.265057784555923 - 0.7049870293914737im	1.2650586204818826 - 0.7049876959443154im	7.8265160635693585 - 0.42021647841914955im
-0.0001616921826393117 + 0.0im	-13.031975753671844 - 1.7250254090083514im	1.2739126487688421 - 0.6936474022994342im	1.2739134966952492 - 0.6936480565333647im	7.827927981547572 - 0.41255193692675307im
-0.00016009126993991258 + 0.0im	-13.02682334299222 - 1.6929580255714034im	1.2824490423921957 - 0.6821841306955818im	1.2824499018581481 - 0.6821847724797533im	7.829167347758593 - 0.40486066505391805im
-0.0001585062078612996 + 0.0im	-13.022389308160678 - 1.6607995604676429im	1.290664434582646 - 0.670608291480483im	1.2906653051270105 - 0.6706089207012084im	7.830234053928679 - 0.3971484839598686im
-0.00015693683946663324 + 0.0im	-13.018673274004959 - 1.6285741731169334im	1.2985566050356208 - 0.6589310087154314im	1.2985574861984275 - 0.6589316252759853im	7.831128033226467 - 0.38942120080301584im
-0.00015538300937290419 + 0.0im	-13.015676521285659 - 1.5963059418702772im	1.3061239879802862 - 0.6471634320829539im	1.3061248793032472 - 0.6471640359033418im	7.8318498739014695 - 0.38168459832988716im
-0.0001538445637355487 + 0.0im	-13.013396011563616 - 1.5640188202621903im	1.3133652950226449 - 0.6353167154720272im	1.313366196049425 - 0.6353173064887164im	7.83239955623721 - 0.3739444245901921im
-0.00015232135023321653 + 0.0im	-13.011829681375385 - 1.5317365938589018im	1.3202797558384192 - 0.623401995751578im	1.320280666115992 - 0.6234025739172064im	7.832777787956574 - 0.36620638280685497im
-0.00015081321805268964 + 0.0im	-13.010974282879541 - 1.4994828378272207im	1.326867072433515 - 0.6114303717946258im	1.3268679915124055 - 0.6114309370776719im	7.832985494523275 - 0.3584761214292im
-0.00014932001787395014 + 0.0im	-13.010825546848729 - 1.467280875345467im	1.3331273748391899 - 0.5994128838139204im	1.3331283022742189 - 0.5994134361983551im	7.833023676124411 - 0.3507592243967144im
-0.00014784160185539618 + 0.0im	-13.011378254330257 - 1.4351537369741265im	1.3390612294418587 - 0.5873604930682227im	1.339062164792806 - 0.5873610325531259im	7.832893709377472 - 0.34306120163992077im
-0.00014637782361920414 + 0.0im	-13.012626683125173 - 1.403124121099481im	1.3446696742006723 - 0.5752840619963855im	1.3446706170324494 - 0.5752845885955478im	7.832597339442774 - 0.33538747984391665im
-0.00014492853823683578 + 0.0im	-13.01456444196766 - 1.3712143555587661im	1.3499541212326214 - 0.5631943348342597im	1.3499550711165085 - 0.5631948485757552im	7.832135789864728 - 0.32774339349904197im
-0.00014349360221468889 + 0.0im	-13.017181116965558 - 1.3394463605501692im	1.354916432214224 - 0.5511019187670243im	1.3549173887278922 - 0.5511024196927657im	7.831511618104305 - 0.3201341762619631im
-0.00014207287347988998 + 0.0im	-13.02047081777721 - 1.3078416129253756im	1.3595588716666505 - 0.5390172656669987im	1.3595598343947848 - 0.5390177538322769im	7.830726098023778 - 0.31256495264917455im
-0.0001406662113662277 + 0.0im	-13.024423636686661 - 1.2764211119564748im	1.3638841027929773 - 0.5269506544642337im	1.3638850713277375 - 0.526951129937236im	7.829782422999947 - 0.30504073008357857im
-0.00013927347660022544 + 0.0im	-13.029029306588736 - 1.245205346662695im	1.3678951762383218 - 0.5149121741942649im	1.3678961501797702 - 0.5149126370555805im	7.8286820339434575 - 0.29756639131336937im
-0.00013789453128735193 + 0.0im	-13.034276992632382 - 1.2142142647758738im	1.371595518600802 - 0.5029117077643656im	1.3715964975573027 - 0.502912158106481im	7.82742873800392 - 0.2901466872209506im
-0.00013652923889836824 + 0.0im	-13.040155090595402 - 1.1834672434167728im	1.374988918498146 - 0.49095891647644907im	1.3749899020867349 - 0.4909593544032282im	7.826024384598258 - 0.2827862300380566im
-0.00013517746425581014 + 0.0im	-13.0466484844895 - 1.1529830615472179im	1.3780795176442688 - 0.4790632253414734im	1.378080505490994 - 0.4790636509676319im	7.824471613702448 - 0.2754894869816548im
-0.0001338390735206041 + 0.0im	-13.05375554216952 - 1.1227798742558803im	1.38087179445988 - 0.4672338092168269im	1.3808727862001378 - 0.4672342226673969im	7.822774816331043 - 0.26826077432353534im
-0.00013251393417881594 + 0.0im	-13.061446942153124 - 1.0928751889280701im	1.3833705473185813 - 0.45547957979468756im	1.3833715425973323 - 0.4554799812044786im	7.820937286728413 - 0.2611042519048343im
-0.00013120191502853063 + 0.0im	-13.069719156528121 - 1.0632858433424606im	1.3855808485486272 - 0.4438091734658581im	1.3855818470206787 - 0.44380956297891383im	7.818960740846788 - 0.25402391810500785im
-0.000129902886166862 + 0.0im	-13.078554188684759 - 1.0340279857300778im	1.3875081989691245 - 0.43223094007999135im	1.3875092003004121 - 0.4322313178490446im	7.816849914709248 - 0.24702360527306355im
-0.0001286167189770911 + 0.0im	-13.087937845078395 - 1.0051170568233252im	1.3891576089277333 - 0.42075293261954977im	1.3891586127812363 - 0.4207532988054753im	7.814608304505324 - 0.24010697562711078im
-0.00012734328611593179 + 0.0im	-13.097854259047683 - 0.9765677739151878im	1.3905357202415316 - 0.4093828978012554im	1.390536726328079 - 0.40938325257252334im	7.812239822577993 - 0.2332775176265642im
-0.00012608246150092256 + 0.0im	-13.108287563068691 - 0.948394116941288im	1.3916497364807359 - 0.3981282676151915im	1.3916507444768376 - 0.3981286111473282im	7.809747485480376 - 0.22653854281960412im
-0.00012483412029794312 + 0.0im	-13.119221618728444 - 0.9206093165899061im	1.3925038998565997 - 0.38699615180820257im	1.3925049094743727 - 0.38699648428324823im	7.8071363019109254 - 0.21989318316679116im
-0.00012359813890885457 + 0.0im	-13.130639496844045 - 0.8932258444378663im	1.3931058542107793 - 0.3759933313146921im	1.393106865167215 - 0.37599365292066783im	7.804409469190273 - 0.2133443888400472im
-0.00012237439495926196 + 0.0im	-13.142524387622633 - 0.8662554051028527im	1.3934623520308864 - 0.36512625263450854im	1.3934633640542893 - 0.36512656356488943im	7.801571323685268 - 0.20689492649456231im
-0.00012116276728639797 + 0.0im	-13.15485973976971 - 0.839708930395803im	1.393580293884083 - 0.35440102315421806im	1.39358130671312 - 0.35440132360741405im	7.798625747926975 - 0.20054737800957478im
-0.0001199631359271267 + 0.0im	-13.167625021876976 - 0.8135965754501662im	1.3934667391879743 - 0.343823407404799im	1.39346775257299 - 0.343823697583644im	7.795577818769416 - 0.1943041396924017im
-0.00011877538210606603 + 0.0im	-13.180806325845673 - 0.7879277167982723im	1.3931290653869706 - 0.33339882424560063im	1.3931300790873284 - 0.3333991043568506im	7.792430733206197 - 0.18816742193859334im
-0.00011759938822382774 + 0.0im	-13.19438430896575 - 0.7627109523587194im	1.3925745881015927 - 0.323132344961355im	1.3925756018889937 - 0.3231326152151996im	7.789189346583583 - 0.18213924933961825im
-0.000116435037845374 + 0.0im	-13.208341654802014 - 0.7379541032926946im	1.3918107662644055 - 0.3130286922560986im	1.3918117799210155 - 0.3130289528656816im	7.785857816868879 - 0.17622146122810947im
-0.00011528221568848911 + 0.0im	-13.222658588187118 - 0.7136642176814262im	1.3908451219475195 - 0.3030922401250474im	1.3908461352649408 - 0.3030924913060037im	7.7824401964332175 - 0.17041571264937233im
-0.00011414080761236545 + 0.0im	-13.237319103642808 - 0.6898475759715995im	1.3896853597837322 - 0.29332701458284394im	1.3896863725650777 - 0.2933272565528436im	7.778941192226518 - 0.16472347574662355im
-0.00011301070060630243 + 0.0im	-13.252302956569887 - 0.6665096981305055im	1.3883394666245488 - 0.2837366952240641im	1.3883404786834244 - 0.2837369282023776im	7.7753651267231785 - 0.15914604154625211im
-0.00011189178277851726 + 0.0im	-13.267593398680091 - 0.6436553524480837im	1.3868146809477522 - 0.2743246175895821im	1.3868156921074117 - 0.274324841796656im	7.771716152589854 - 0.15368452212832556im
-0.0001107839433450666 + 0.0im	-13.283172042368527 - 0.6212885659186699im	1.3851189065333993 - 0.26509377631019165im	1.3851199166270471 - 0.26509399196723926im	7.767998762814788 - 0.14833985316655976im
-0.00010968707261887783 + 0.0im	-13.299020876896778 - 0.5994126361314185im	1.383259927993271 - 0.2560468289969234im	1.3832609368641624 - 0.256047036325534im	7.764217173682222 - 0.14311279682106817im
-0.00010860106199888893 + 0.0im	-13.315121901285496 - 0.5780301445948105im	1.3812454662686058 - 0.247186100845678im	1.3812464737695185 - 0.24718630006743847im	7.760376005387471 - 0.13800394496639173im
-0.00010752580395929597 + 0.0im	-13.331457672285506 - 0.5571429714176045im	1.379083316437757 - 0.2385135899221786im	1.3790843224314 - 0.23851378125831454im	7.756478446098003 - 0.13301372273658266im
-0.00010646119203890691 + 0.0im	-13.3480103487039 - 0.5367523112658461im	1.37678109282161 - 0.23003097309180412im	1.3767820971795097 - 0.23003115676283523im	7.752530089960806 - 0.12814239236849267im
-0.0001054071208306009 + 0.0im	-13.364762614213305 - 0.516858690513296im	1.3743464620818246 - 0.22173961255762317im	1.3743474646846048 - 0.22173978878303757im	7.748533699026274 - 0.1233900573238712im
-0.00010436348597089198 + 0.0im	-13.381697528435442 - 0.49746198550071913im	1.3717869540998369 - 0.21364056296887793im	1.371787954837233 - 0.21364073196682037im	7.7444942916152595 - 0.11875666667044653im
-0.00010333018412959601 + 0.0im	-13.398797937987817 - 0.4785614418180353im	1.3691101044490401 - 0.20573457906129278im	1.3691111032190775 - 0.20573474104827302im	7.740415836662009 - 0.11424201970180492im
-0.00010230711299960001 + 0.0im	-13.416047298577116 - 0.4601556945221998im	1.3663232814204185 - 0.19802212378989806im	1.3663242781294997 - 0.1980222789805139im	7.736302023723796 - 0.10984577077563304im
-0.00010129417128673269 + 0.0im	-13.433429638643773 - 0.4422427892030224im	1.3634337460894033 - 0.1905033769145408im	1.3634347406519456 - 0.19050352552121808im	7.732156880177411 - 0.10556743434971831im
-0.00010029125869973533 + 0.0im	-13.450927834171182 - 0.42482020380881014im	1.3604489529680108 - 0.18317824399792904im	1.3604499453066112 - 0.18317838623068036im	7.727984185174863 - 0.10140639019502919im
-9.929827594033201e-5 + 0.0im	-13.46852750819303 - 0.4078848711437782im	1.3573756763561935 - 0.1760463657759056im	1.3573766664007605 - 0.1760465018421031im	7.723787685624287 - 0.09736188876520237im
-9.831512469339803e-5 + 0.0im	-13.486212888746143 - 0.39143320194959225im	1.3542209647661752 - 0.16910712785964757im	1.3542219524539574 - 0.16910725796381365im	7.719571087530354 - 0.09343305670186135im
-9.734170761722578e-5 + 0.0im	-13.503968303740677 - 0.37546110848416553im	1.350991628712947 - 0.16235967072968382im	1.3509926139882305 - 0.1623597950732979im	7.71533789698645 - 0.08961890245536357im
-9.637792833388691e-5 + 0.0im	-13.521780262683288 - 0.35996402851194137im	1.3476943198087732 - 0.1558028999819426im	1.3476953026226053 - 0.15580301876326297im	7.711091395068246 - 0.08591832200082525im
-9.542369141969001e-5 + 0.0im	-13.539633531513001 - 0.34493694962128874im	1.344335547754901 - 0.14943549678653675im	1.3443365280648412 - 0.14943561020043825im	7.70683548483866 - 0.08233010462959812im
-9.447890239573268e-5 + 0.0im	-13.55751523068395 - 0.33037443378634535im	1.3409216102055785 - 0.14325592852061983im	1.3409225879756037 - 0.14325603675844711im	7.702572762338185 - 0.07885293879676834im
-9.354346771854721e-5 + 0.0im	-13.575412019547263 - 0.3162706420926378im	1.3374588189746182 - 0.1372624595374107im	1.337459794174095 - 0.13726256278684662im	7.698307012610921 - 0.07548541800570985im
-9.261729477083883e-5 + 0.0im	-13.593310397350779 - 0.3026193595480421im	1.333953042195226 - 0.1314531620343765im	1.3339540147997875 - 0.13145326047932274im	7.694040891611946 - 0.07222604671124358im
-9.170029185231566e-5 + 0.0im	-13.611198177267834 - 0.2894140199031364im	1.3304101614435468 - 0.12582592698456704im	1.3304111314341527 - 0.12582602080504196im	7.689777700248532 - 0.06907324622353435im
-9.079236817060957e-5 + 0.0im	-13.629063082709656 - 0.2766477304077044im	1.3268357392592953 - 0.12037847509622386im	1.3268367066219944 - 0.12037856446827074im	7.685519800684573 - 0.06602536059549233im
-8.989343383228669e-5 + 0.0im	-13.646894465599265 - 0.26431329643304696im	1.3232354040545726 - 0.11510836776698684im	1.3232363687801434 - 0.11510845286259697im	7.681270520038404 - 0.06308066247711383im
-8.900339983394722e-5 + 0.0im	-13.664679895864985 - 0.2524032458928437im	1.3196142216438629 - 0.11001301800034499im	1.3196151837278967 - 0.11001309898739269im	7.677032253527348 - 0.06023735892092811im
