w	self_d-self_d	selfc_d-self_d	self_d-selfc_d	selfc_d-selfc_d
0.029428458366116614 + 0.0im	-0.11093752969777096 - 0.06909585739568166im	3.4265494214515664e-5 - 9.338840299430402e-5im	3.42678775580178e-5 - 9.338868538763939e-5im	0.10749847261211244 - 0.006404464039160593im
0.02972274294977778 + 0.0im	-0.11091429833080875 - 0.07048705971115653im	3.4640677929597124e-5 - 9.263888891394487e-5im	3.464306093767744e-5 - 9.263915536422518e-5im	0.10729089136242184 - 0.006380049038571169im
0.03001997037927556 + 0.0im	-0.11086198583535772 - 0.07189729040243781im	3.502014211140939e-5 - 9.188604968895576e-5im	3.5022524253186955e-5 - 9.188629978589464e-5im	0.10708210172460073 - 0.006355613329651363im
0.030320170083068313 + 0.0im	-0.1107796034436436 - 0.07332596507090289im	3.540367341463845e-5 - 9.11295797211573e-5im	3.5406054155955646e-5 - 9.112981308622396e-5im	0.10687210965622616 - 0.0063311601791117035im
0.030623371783898998 + 0.0im	-0.11066617070486726 - 0.07477245401953453im	3.5791048572158634e-5 - 9.036917515733676e-5im	3.5793427376996586e-5 - 9.03693914430754e-5im	0.10666092170910775 - 0.006306692303704986im
0.030929605501737987 + 0.0im	-0.11052072817491952 - 0.07623608187393978im	3.61820335468516e-5 - 8.96045344014475e-5im	3.618440987822968e-5 - 8.9604733290738e-5im	0.10644854410818434 - 0.006282211858288132im
0.031238901556755367 + 0.0im	-0.11034225113718248 - 0.07771612729526174im	3.65763786537809e-5 - 8.883535867370506e-5im	3.6578751976397696e-5 - 8.883553987896877e-5im	0.10623498391622503 - 0.006257720428384856im
0.03155129057232292 + 0.0im	-0.11012977999213125 - 0.07921182278870308im	3.697382259227561e-5 - 8.806135261505301e-5im	3.6976192372284883e-5 - 8.806151587740862e-5im	0.10602024791169701 - 0.0062332190272781874im
0.03186680347804615 + 0.0im	-0.10988263288709221 - 0.08072235461122443im	3.737409385330828e-5 - 8.728222493506922e-5im	3.737645956009253e-5 - 8.728237002344406e-5im	0.10580434297637337 - 0.006208708097625876im
0.032185471512826615 + 0.0im	-0.10959956660783522 - 0.08224686278180611im	3.777690645766399e-5 - 8.649768910099648e-5im	3.7779267564851384e-5 - 8.649781581119679e-5im	0.10558727580480903 - 0.006184187517557379im
0.03250732622795488 + 0.0im	-0.10927982602207569 - 0.08378444119746839im	3.818196013560814e-5 - 8.570746406520452e-5im	3.818431612203722e-5 - 8.570757221895048e-5im	0.10536905393700281 - 0.006159656611176298im
0.03283239949023443 + 0.0im	-0.108922528929089 - 0.08533413785803813im	3.8588946285775145e-5 - 8.491127502803852e-5im	3.859129663650726e-5 - 8.491136447196926e-5im	0.10514968391328776 - 0.006135114163358722im
0.033160723485136774 + 0.0im	-0.10852681466764609 - 0.08689495520242366im	3.899753562300973e-5 - 8.410885423267993e-5im	3.8999879830013435e-5 - 8.410892483733203e-5im	0.10492917268061705 - 0.006110558438705509im
0.03349233071998814 + 0.0im	-0.10809186378300853 - 0.0884658505589149im	3.9407388033181186e-5 - 8.329994178833306e-5im	3.940972559632474e-5 - 8.329999344709843e-5im	0.10470752589650395 - 0.0060859872044751965im
0.033827254027188024 + 0.0im	-0.10761687924535183 - 0.09004573671176638im	3.9818153805185694e-5 - 8.248428651777201e-5im	3.9820484232775685e-5 - 8.248431914584025e-5im	0.10448475180898148 - 0.0060613977572947925im
0.03416552656745991 + 0.0im	-0.10710109592842297 - 0.09163348258604372im	4.022947256545399e-5 - 8.166164682502972e-5im	4.0231795374126365e-5 - 8.166166035831889e-5im	0.10426085538276607 - 0.006036786953417965im
0.034507181833134504 + 0.0im	-0.10654378223500194 - 0.09322791405241712im	4.064094353423708e-5 - 8.083179157878607e-5im	4.0643258252504156e-5 - 8.083178597286765e-5im	0.1040358427396131 - 0.006012151242274102im
0.034852253651465846 + 0.0im	-0.10594424230452419 - 0.0948278148532789im	4.1052194590078235e-5 - 7.999450100682227e-5im	4.1054500754429205e-5 - 7.999447623584338e-5im	0.10380971944559969 - 0.005987486703028346im
0.0352007761879805 + 0.0im	-0.10530182047620475 - 0.09643192765123118im	4.1462813163345765e-5 - 7.91495675967458e-5im	4.146511032156732e-5 - 7.914952365235612e-5im	0.10358249199266008 - 0.005962789083851357im
0.035552783949860306 + 0.0im	-0.10461589446088676 - 0.09803895520065145im	4.187238136867077e-5 - 7.829679699806994e-5im	4.1874669079203546e-5 - 7.829673388835419e-5im	0.10335416316640941 - 0.005938053843578674im
0.03590831178935891 + 0.0im	-0.10388589944214714 - 0.09964756164268408im	4.228046806958416e-5 - 7.74360089206339e-5im	4.2282745902226e-5 - 7.743592666905739e-5im	0.10312473823537535 - 0.005913276195423596im
0.0362673949072525 + 0.0im	-0.1031112847370697 - 0.10125637392363704im	4.268663039360485e-5 - 7.656703802429752e-5im	4.2688897929298585e-5 - 7.656693666866669e-5im	0.10289422184258139 - 0.005888451152393907im
0.03663006885632502 + 0.0im	-0.10229158464771758 - 0.10286398333637953im	4.309041514638937e-5 - 7.568973479481837e-5im	4.3092671977551335e-5 - 7.568961438626196e-5im	0.10266261751144694 - 0.005863573574052265im
0.03699636954488827 + 0.0im	-0.10142635831577461 - 0.1044689471839394im	4.349135768592994e-5 - 7.480396640083251e-5im	4.34936034164665e-5 - 7.480382700280618e-5im	0.10242992850689539 - 0.005838638214252322im
0.03736633324033715 + 0.0im	-0.10051522746340241 - 0.10606979056409373im	4.388898396619184e-5 - 7.39096175269054e-5im	4.389121821147488e-5 - 7.390945921422352e-5im	0.1021961577381178 - 0.0058136397694778024im
0.03773999657274052 + 0.0im	-0.09955785250841236 - 0.10766500827332919im	4.428280870493338e-5 - 7.300659117769767e-5im	4.4285031091488576e-5 - 7.300641403559662e-5im	0.10196130806829444 - 0.005788572927409924im
0.03811739653846793 + 0.0im	-0.09855396164634654 - 0.10925306682812687im	4.467234139104457e-5 - 7.209480944840323e-5im	4.467455155742852e-5 - 7.2094613571638e-5im	0.10172537906844392 - 0.00576343241534953im
0.03849857050385261 + 0.0im	-0.09750333327228915 - 0.1108324066010921im	4.5057078310546435e-5 - 7.117421425675862e-5im	4.50592759057049e-5 - 7.117399974873718e-5im	0.10148837544397465 - 0.005738213048124202im
0.03888355620889113 + 0.0im	-0.09640580760504451 - 0.11240144406901334im	4.5436518680723477e-5 - 7.024476803209607e-5im	4.5438703364624086e-5 - 7.024453500405255e-5im	0.10125029696618901 - 0.005712909775117476im
0.03927239177098005 + 0.0im	-0.09526129035650688 - 0.11395857416950078im	4.581014365136172e-5 - 6.930645435711202e-5im	4.581231509474793e-5 - 6.930620292732329e-5im	0.10101114442447318 - 0.005687517726066632im
0.03966511568868985 + 0.0im	-0.09406971787111777 - 0.1155021727624063im	4.617743544319198e-5 - 6.835927855825388e-5im	4.617959332712812e-5 - 6.835900885129998e-5im	0.10077091817513145 - 0.005662032255287842im
0.040061766845576746 + 0.0im	-0.09283114493897315 - 0.11703059919178806im	4.65378708694107e-5 - 6.740326824087646e-5im	4.6540014884976516e-5 - 6.740298038694691e-5im	0.10052961816295741 - 0.005636448984002056im
0.040462384514032515 + 0.0im	-0.09154563504492233 - 0.11854219894374779im	4.6890927954038046e-5 - 6.643847376559695e-5im	4.689305780189382e-5 - 6.643816789984666e-5im	0.10028724524192263 - 0.0056107638404521735im
0.04086700835917284 + 0.0im	-0.09021333205312759 - 0.12003530639502978im	4.723607651394299e-5 - 6.546496866257402e-5im	4.723819190399874e-5 - 6.546464492452738e-5im	0.10004379639959815 - 0.005584973097521427im
0.04127567844276457 + 0.0im	-0.08883449972402217 - 0.12150824764684126im	4.757279066936392e-5 - 6.448284998074883e-5im	4.75748913202074e-5 - 6.44825085137549e-5im	0.09979927207190203 - 0.005559073407584356im
0.04168843522719222 + 0.0im	-0.0874093856709212 - 0.12295934343794027im	4.7900539422814554e-5 - 6.349223856941706e-5im	4.790262506160394e-5 - 6.349187952015672e-5im	0.09955367119453194 - 0.005533061834345025im
0.04210531957946414 + 0.0im	-0.08593835640240627 - 0.12438691213062111im	4.821880113911245e-5 - 6.249327928984631e-5im	4.8220871500590195e-5 - 6.249290280789109e-5im	0.09930699229988692 - 0.005506935881442313im
0.04252637277525878 + 0.0im	-0.08442183578900231 - 0.12578927276283444im	4.85270514687061e-5 - 6.148614115500647e-5im	4.852910629520628e-5 - 6.14857473924296e-5im	0.09905923386179905 - 0.005480693517628541im
0.04295163650301137 + 0.0im	-0.08286031813718134 - 0.12716474815929876im	4.8824753589112985e-5 - 6.047101739584527e-5im	4.8826792629754356e-5 - 6.047060650688565e-5im	0.09881039424848928 - 0.0054543331983555945im
0.043381152868041485 + 0.0im	-0.08125435958731314 - 0.12851166809409234im	4.91114452442617e-5 - 5.9448125452911755e-5im	4.9113468254230816e-5 - 5.944769759368995e-5im	0.09856047173788407 - 0.005427853883631473im
0.0438149643967219 + 0.0im	-0.07960461537780215 - 0.12982837249687362im	4.938657173966705e-5 - 5.841770689250402e-5im	4.938857848041343e-5 - 5.841726222078996e-5im	0.09830946478374784 - 0.005401255052039968im
0.04425311404068912 + 0.0im	-0.07791175651247531 - 0.13111321469455575im	4.964964940922453e-5 - 5.7380027246891635e-5im	4.965163964733499e-5 - 5.737956592192302e-5im	0.09805737134246939 - 0.005374536710846283im
0.04469564518109601 + 0.0im	-0.0761765770639116 - 0.13236456467995797im	4.990018641570918e-5 - 5.6335375778538097e-5im	4.990215992283547e-5 - 5.633489796088923e-5im	0.0978041899731867 - 0.005347699402142126im
0.045142601632906974 + 0.0im	-0.07439991761109646 - 0.13358081239869043im	5.0137710201682326e-5 - 5.528406516861911e-5im	5.013966675356299e-5 - 5.528357102011764e-5im	0.09754991909200562 - 0.005320744205014256im
0.04559402764923604 + 0.0im	-0.07258268431147397 - 0.13476037104527658im	5.036174643598104e-5 - 5.422643113049604e-5im	5.03636858123001e-5 - 5.422592081418761e-5im	0.09729455729658226 - 0.005293672733751269im
0.0460499679257284 + 0.0im	-0.07072587849189758 - 0.13590168035931013im	5.0571840671331885e-5 - 5.3162831949161414e-5im	5.057376265536224e-5 - 5.316230562931923e-5im	0.09703810337459765 - 0.005266487132133213im
0.046510467604985686 + 0.0im	-0.06883050989694971 - 0.1370032099122535im	5.0767557567287984e-5 - 5.20936479480201e-5im	5.076946194510605e-5 - 5.209310579019853e-5im	0.09678055628425661 - 0.0052391900638783205im
0.04697557228103554 + 0.0im	-0.06689773918986107 - 0.13806346237533895im	5.094847485749455e-5 - 5.1019280884704466e-5im	5.095036141778128e-5 - 5.101872305583349e-5im	0.096521916857609 - 0.005211784699349855im
0.0474453280038459 + 0.0im	-0.0649287155892426 - 0.13908097675891815im	5.111417401756564e-5 - 4.994015327794217e-5im	5.111604255110772e-5 - 4.9939579946461545e-5im	0.0962621813049163 - 0.005184274698653478im
0.047919781283884355 + 0.0im	-0.06292470329256716 - 0.14005433161352454im	5.126426803322375e-5 - 4.885670766780242e-5im	5.1266118332599585e-5 - 4.8856119003831896e-5im	0.09600135242196746 - 0.005156664191282103im
0.0483989790967232 + 0.0im	-0.060886995841263905 - 0.14098214818287602im	5.139838327543262e-5 - 4.776940581193404e-5im	5.1400215134605554e-5 - 4.776880198747828e-5im	0.09573942995637555 - 0.005128957752489994im
0.048882968887690434 + 0.0im	-0.058816983151433494 - 0.1418630934990375im	5.1516168141099425e-5 - 4.667872782068001e-5im	5.1517981355183e-5 - 4.6678109009864316e-5im	0.09547641473708836 - 0.005101160376601188im
0.04937179857656734 + 0.0im	-0.05671606792423137 - 0.14269588341000466im	5.161728837303308e-5 - 4.558517123420386e-5im	5.1619082738021067e-5 - 4.558453761353842e-5im	0.09521230808974156 - 0.005073277447478761im
0.04986551656233301 + 0.0im	-0.05458577364098749 - 0.1434792855300436im	5.1701432732738896e-5 - 4.4489250044993934e-5im	5.170320804517684e-5 - 4.4488601793663647e-5im	0.0949471118264845 - 0.0050453147064010015im
0.05036417172795634 + 0.0im	-0.05242760613962164 - 0.14421212210323917im	5.176831186794766e-5 - 4.339149366932109e-5im	5.17700679247316e-5 - 4.339083096949765e-5im	0.09468082848314889 - 0.005017278217608029im
0.0508678134452359 + 0.0im	-0.050243198291762194 - 0.14489327277086334im	5.181766008394357e-5 - 4.229244587141268e-5im	5.181939668220333e-5 - 4.229176890858599e-5im	0.09441346069199703 - 0.0049891743317976005im
0.05137649157968826 + 0.0im	-0.04803416241630701 - 0.14552167723337436im	5.184923518789405e-5 - 4.119266364426967e-5im	5.185095212488847e-5 - 4.1191972607595135e-5im	0.09414501212103897 - 0.004961009647861906im
0.05189025649548514 + 0.0im	-0.04580221581786052 - 0.14609633779809336im	5.1862817310417925e-5 - 4.009271605119611e-5im	5.1864514383263445e-5 - 4.009201113385494e-5im	0.09387548682707245 - 0.004932790973167558im
0.05240915906044 + 0.0im	-0.043549117862351557 - 0.1466163218038889im	5.185821338574462e-5 - 3.899318303222898e-5im	5.185989039147645e-5 - 3.899246443179781e-5im	0.09360488949131475 - 0.004904525282689491im
0.0529332506510444 + 0.0im	-0.04127657506396019 - 0.1470807639145147im	5.18352569046046e-5 - 3.7894654179750504e-5im	5.1836913640333964e-5 - 3.7893922098577796e-5im	0.09333322538708601 - 0.004876219677314776im
0.053462583157554845 + 0.0im	-0.03898648887109974 - 0.14748886827260688im	5.1793807194584594e-5 - 3.6797727487639716e-5im	5.179544345734443e-5 - 3.679698213322456e-5im	0.09306050063387512 - 0.0048478813416359635im
0.053997208989130394 + 0.0im	-0.03668068812560478 - 0.14783991050673806im	5.1733747324307764e-5 - 3.570300807836639e-5im	5.1735362911008176e-5 - 3.570224966373792e-5im	0.09278672142528004 - 0.004819517501553963im
0.054537181079021696 + 0.0im	-0.034361088629032976 - 0.1481332395843569im	5.1654989201013233e-5 - 3.461110691246157e-5im	5.1656583908730064e-5 - 3.46103356565545e-5im	0.09251189513697955 - 0.004791135382009097im
0.05508255288981191 + 0.0im	-0.03202958391336865 - 0.14836827950391207im	5.1557470906022775e-5 - 3.3522639484800103e-5im	5.15590445320762e-5 - 3.352185561282425e-5im	0.09223602950412117 - 0.004762742165154397im
0.05563337841871003 + 0.0im	-0.029688133949980447 - 0.1485445308199466im	5.1441159014061146e-5 - 3.243822451211768e-5im	5.1442711356327934e-5 - 3.243742825591807e-5im	0.09195913284900209 - 0.0047343449492791585im
0.05618971220289713 + 0.0im	-0.027338712249517814 - 0.14866157199548763im	5.13060475856145e-5 - 3.1358482616147106e-5im	5.130757844261954e-5 - 3.135767421455154e-5im	0.09168121492578184 - 0.0047059507087814385im
0.0567516093249261 + 0.0im	-0.024983300223327957 - 0.14871906057660808im	5.115215457420905e-5 - 3.0284035006702808e-5im	5.115366374543084e-5 - 3.028321470585439e-5im	0.09140228364716114 - 0.004677566255477665im
0.05731912541817536 + 0.0im	-0.022623936961013114 - 0.14871673418461906im	5.09795279107302e-5 - 2.9215502168967207e-5im	5.098101519677229e-5 - 2.9214670222639342e-5im	0.09112235037240028 - 0.004649198201524055im
0.057892316672357114 + 0.0im	-0.02026260508478317 - 0.14865441132196im	5.0788242212881326e-5 - 2.8153502559142243e-5im	5.078970741595872e-5 - 2.815265922903256e-5im	0.09084142548710451 - 0.004620852924209581im
0.05847123983908069 + 0.0im	-0.017901364043355336 - 0.14853199198848022im	5.057839892357274e-5 - 2.7098651312518154e-5im	5.057984184781263e-5 - 2.709779686852014e-5im	0.09055952068397996 - 0.0045925365328634135im
0.059055952237471496 + 0.0im	-0.015542226960366261 - 0.14834945810545128im	5.0350126916165705e-5 - 2.6051558967889375e-5im	5.035154736801899e-5 - 2.6050693688338708e-5im	0.09027664604852377 - 0.004564254838101025im
0.05964651175984621 + 0.0im	-0.013187234691442956 - 0.14810687374530646im	5.010357845047565e-5 - 2.50128302121086e-5im	5.010497623903262e-5 - 2.5011954384002076e-5im	0.08999281524701155 - 0.00453601332361306im
0.060242976877444676 + 0.0im	-0.010838408077212475 - 0.1478043851657819im	4.983893648475711e-5 - 2.398306264841866e-5im	4.9840311422338184e-5 - 2.3982176567603917e-5im	0.08970804033474049 - 0.004507817120679856im
0.060845406646219125 + 0.0im	-0.008497806213288269 - 0.14744222064780768im	4.955640664724157e-5 - 2.2962845592039963e-5im	4.955775854976435e-5 - 2.2961949563374476e-5im	0.08942233419685708 - 0.0044796709855714194im
0.061453860712681316 + 0.0im	-0.006167408505617215 - 0.14702069013718844im	4.9256219115084425e-5 - 2.1952758896318497e-5im	4.925754780250841e-5 - 2.195185323379567e-5im	0.08913571019911302 - 0.004451579279969585im
0.06206839931980813 + 0.0im	-0.003849226901163673 - 0.14654018469080035im	4.8938631405803264e-5 - 2.0953371812556273e-5im	4.893993670284509e-5 - 2.095245683939755e-5im	0.08884818193512857 - 0.00442354595452439im
0.06268908331300621 + 0.0im	-0.001545231623325475 - 0.1460011757287198im	4.86039202947496e-5 - 1.996524188645809e-5im	4.8605202031050614e-5 - 1.9964317935170077e-5im	0.08855976319436283 - 0.004395574535631773im
0.06331597414613627 + 0.0im	0.0007425924311531792 - 0.1454042140943789im	4.825239154628069e-5 - 1.898891389393184e-5im	4.82536495572048e-5 - 1.898798130632695e-5im	0.08827046836056088 - 0.004367668115494447im
0.06394913388759763 + 0.0im	0.0030123220557206143 - 0.1447499289255246im	4.78843621836613e-5 - 1.8024918818778385e-5im	4.788559631077102e-5 - 1.802397794595845e-5im	0.08798031165212938 - 0.004339829345502303im
0.0645886252264736 + 0.0im	0.005262043422943007 - 0.14403902633941856im	4.7500197548807346e-5 - 1.7073772874602473e-5im	4.750140764032614e-5 - 1.7072824076904726e-5im	0.0876893076755706 - 0.0043120604329429215im
0.06523451147873834 + 0.0im	0.007489897113484976 - 0.1432722879363666im	4.710025644249218e-5 - 1.6135976573068116e-5im	4.710144235405351e-5 - 1.6135020219973015e-5im	0.08739747155080373 - 0.0042843631410278025im
0.06588685659352572 + 0.0im	0.009694037237299426 - 0.14245056912630277im	4.668491705957134e-5 - 1.5212013840412517e-5im	4.66860786544964e-5 - 1.5211050310413264e-5im	0.0871048160251815 - 0.004256738792194779im
0.06654572515946099 + 0.0im	0.011872668929732424 - 0.14157479728376082im	4.625460175222106e-5 - 1.4302351183923487e-5im	4.625573890223434e-5 - 1.4301380864357011e-5im	0.08681135682693528 - 0.004229188274622829im
0.0672111824110556 + 0.0im	0.014024025153979892 - 0.1406459697371668im	4.5809727924128656e-5 - 1.3407436909874764e-5im	4.5810840509938494e-5 - 1.3406460196714547e-5im	0.08651711162204195 - 0.004201712051872034im
0.06788329423516616 + 0.0im	0.016146399819689218 - 0.13966515159893567im	4.5350740101025e-5 - 1.2527700394207252e-5im	4.5351828012739814e-5 - 1.2526717691818459e-5im	0.08622209195551599 - 0.004174310175538707im
0.06856212717751782 + 0.0im	0.018238129722725805 - 0.1386334734434054im	4.487809944303047e-5 - 1.1663551407038351e-5im	4.4879162580786346e-5 - 1.1662563127895203e-5im	0.08592631308496672 - 0.004146982300794266im
0.069247748449293 + 0.0im	0.020297602358905785 - 0.13755212884013807im	4.439227975338514e-5 - 1.0815379491879035e-5im	4.439331802780267e-5 - 1.0814386056245984e-5im	0.08562979143812745 - 0.004119727704656332im
0.06994022593378593 + 0.0im	0.02232326034849482 - 0.1364223717505917im	4.389377018448508e-5 - 9.983553400241501e-6im	4.3894783517191445e-5 - 9.982555235818428e-6im	0.08533253847841928 - 0.0040925453068214445im
0.07063962819312379 + 0.0im	0.024313602571258818 - 0.1352455137966036im	4.338307770188198e-5 - 9.168420582125939e-6im	4.338406602606745e-5 - 9.167418123658627e-6im	0.08503457041952445 - 0.00406543369287174im
0.07134602447505503 + 0.0im	0.02626718445648294 - 0.13402292140952093im	4.286070696213206e-5 - 8.370306732687902e-6im	4.2861670222844774e-5 - 8.369300421545173e-6im	0.08473590229653992 - 0.004038391139652075im
0.07205948471980558 + 0.0im	0.028182625200361203 - 0.1327560128691806im	4.23271932320193e-5 - 7.589515395205565e-6im	4.2328131386793825e-5 - 7.588505678924157e-6im	0.08443654597654136 - 0.004011415642600403im
0.07278007956700364 + 0.0im	0.030058606922448973 - 0.13144625524225406im	4.178306957687274e-5 - 6.826327620290829e-6im	4.1783982596067415e-5 - 6.825314952089838e-6im	0.08413651434701046 - 0.003984504944801809im
0.07350788036267367 + 0.0im	0.031893875253486574 - 0.13009516122975195im	4.122889172891672e-5 - 6.081001681119923e-6im	4.122977959631361e-5 - 6.079986519386087e-6im	0.08383582421753347 - 0.003957656567526802im
0.0742429591663004 + 0.0im	0.03368724520581233 - 0.12870428593372138im	4.0665180587629246e-5 - 5.353772844297619e-6im	4.066604330001054e-5 - 5.352755652043552e-6im	0.08353449046229007 - 0.003930867842005923im
0.0749853887579634 + 0.0im	0.035437598385782025 - 0.12727522355335646im	4.0092528231002215e-5 - 4.644853195815537e-6im	4.009336579970087e-5 - 4.643834440112548e-6im	0.0832325187979732 - 0.003904135942186673im
0.07573524264554303 + 0.0im	0.037143885011880054 - 0.1258096040208921im	3.9511489580898495e-5 - 3.95443152141897e-6im	3.951230203129829e-5 - 3.9534116728065415e-6im	0.08292992611553794 - 0.003877457918214543im
0.07649259507199846 + 0.0im	0.03880513160683325 - 0.12430908958775831im	3.892263361153754e-5 - 3.282673240558515e-6im	3.8923420983520125e-5 - 3.281652772432602e-6im	0.08262672615785127 - 0.003850830730377617im
0.07725752102271845 + 0.0im	0.04042042591645401 - 0.12277537137152311im	3.8326536348554374e-5 - 2.62972039297288e-6im	3.8327298696831335e-5 - 2.6286997809549e-6im	0.08232292898750469 - 0.0038242512832542394im
0.07803009623294563 + 0.0im	0.0419889496213239 - 0.12121016587417885im	3.772377126104881e-5 - 1.9956916768266712e-6im	3.772450865524276e-5 - 1.994671398115798e-6im	0.08201854697333408 - 0.0037977164598048414im
0.07881039719527509 + 0.0im	0.04350993285008581 - 0.11961521148228949im	3.71149189130147e-5 - 1.38068253721383e-6im	3.711563143802399e-5 - 1.3796630699245145e-6im	0.0817135941387355 - 0.003771223155152994im
0.07959850116722784 + 0.0im	0.0449826916536215 - 0.11799226495945044im	3.650055481417435e-5 - 7.847653037305847e-7im	3.650124256997994e-5 - 7.837471262178405e-7im	0.08140807764982506 - 0.0037447683098062144im
0.08039448617890012 + 0.0im	0.04640661956984458 - 0.11634309794140303im	3.5881257478588645e-5 - 2.079893757245285e-7im	3.588192058072132e-5 - 2.0697296589933693e-7im	0.08110200872580274 - 0.0037183489420747283im
0.08119843104068912 + 0.0im	0.04778118106812433 - 0.11466949344398164im	3.525760259078834e-5 + 3.4961854626402996e-7im	3.525824117017774e-5 + 3.5063271162697484e-7im	0.08079540308851255 - 0.0036919621794554453im
0.08201041535109602 + 0.0im	0.04910591765952389 - 0.11297324239389528im	3.463016316628881e-5 + 8.880541844347647e-7im	3.463077736934647e-5 + 8.890656303942778e-7im	0.08048826191067272 - 0.0036656052887594844im
0.08283051950460697 + 0.0im	0.050380434279182915 - 0.11125614019209776im	3.399950903534431e-5 + 1.4073353646748363e-6im	3.400009902392397e-5 + 1.408343618823336e-6im	0.08018060548919191 - 0.0036392757047737797im
0.08365882469965304 + 0.0im	0.05160420642871264 - 0.10951998331924868im	3.336620699918203e-5 + 1.9075016562301173e-6im	3.3366772950641655e-5 + 1.9085062493939746e-6im	0.07987243642068476 - 0.0036129710572613822im
0.08449541294664957 + 0.0im	0.05277766614571722 - 0.1077665659924579im	3.273081176378286e-5 + 2.388613971868899e-6im	3.273135387052651e-5 + 2.389614438806727e-6im	0.07956376489748251 - 0.00358668919612005im
0.08534036707611607 + 0.0im	0.0538999118575052 - 0.10599767688217455im	3.2093882832048364e-5 + 2.850754130360572e-6im	3.209440130198061e-5 + 2.85175001045716e-6im	0.07925460670375817 - 0.003560428214535136im
0.08619377074687723 + 0.0im	0.05497115534502835 - 0.10421509589772153im	3.145596311504493e-5 + 3.2940243831388158e-6im	3.1456458170840214e-5 + 3.295015221092281e-6im	0.0789449656232377 - 0.0035341864699801684im
0.087055708454346 + 0.0im	0.05599134278526173 - 0.10242059104958307im	3.081758965222185e-5 + 3.718546907058776e-6im	3.0818061531433115e-5 + 3.7195322535587585e-6im	0.0786348490301926 - 0.0035079626029365747im
0.08792626553888946 + 0.0im	0.05696051377204495 - 0.10061591539613578im	3.0179298012726005e-5 + 4.124463265192462e-6im	3.01797469675906e-5 + 4.125442677587137e-6im	0.07832427242958749 - 0.0034817555532231734im
0.08880552819427837 + 0.0im	0.057878782983214 - 0.09880280408207603im	2.9541602711868014e-5 + 4.51193383763465e-6im	2.9542029008769626e-5 + 4.512906880584337e-6im	0.07801324081883602 - 0.0034555645738454013im
0.08969358347622115 + 0.0im	0.058746324315262846 - 0.09698297147533554im	2.8905016381672398e-5 + 4.881137224314266e-6im	2.8905420300189057e-5 + 4.882103470429696e-6im	0.07770176030679891 - 0.0034293892422943037im
0.09059051931098337 + 0.0im	0.05956337807619195 - 0.09515810840879986im	2.8270033579532606e-5 + 5.232269621823631e-6im	2.8270415444868847e-5 + 5.23322865228676e-6im	0.07738984455470926 - 0.0034032294692453884im
0.0914964245040932 + 0.0im	0.06033026848697262 - 0.09332987953265015im	2.7637147978514526e-5 + 5.5655441762897535e-6im	2.7637508038074154e-5 + 5.566495581455271e-6im	0.07707750130399017 - 0.003377085504627799im
0.09241138874913414 + 0.0im	0.061047338251262226 - 0.09149992078264486im	2.7006834399580207e-5 + 5.881190314319281e-6im	2.7007173003079992e-5 + 5.882133694294985e-6im	0.07676473859843991 - 0.0033509579410544764im
0.09333550263662549 + 0.0im	0.06171500618748802 - 0.0896698369691415im	2.637955541795649e-5 + 6.1794530540505815e-6im	2.637987289794911e-5 + 6.180388019254945e-6im	0.07645156517000913 - 0.003324847714623909im
0.09426885766299174 + 0.0im	0.062333801885107135 - 0.08784119949113531im	2.575575866225118e-5 + 6.460592298344708e-6im	2.575605536325507e-5 + 6.461518470040041e-6im	0.07613799022350726 - 0.003298756103123715im
0.09521154623962166 + 0.0im	0.06290422997253772 - 0.08601554417906492im	2.513588183686963e-5 + 6.724882112140306e-6im	2.513615811486817e-5 + 6.725799122939898e-6im	0.07582402272274023 - 0.003272684721685537im
0.09616366170201789 + 0.0im	0.06342687635978492 - 0.08419436926960568im	2.4520346226733023e-5 + 6.972609985986502e-6im	2.4520602448635804e-5 + 6.973517480334568e-6im	0.07550967155623525 - 0.0032466355159589066im
0.09712529831903806 + 0.0im	0.06390240038196582 - 0.0823791335151417im	2.39095592944919e-5 + 7.204076087753719e-6im	2.3909795836654895e-5 + 7.204973722376715e-6im	0.0751949463449452 - 0.003220610752889713im
0.09809655130222844 + 0.0im	0.06433149151176332 - 0.08057125443007987im	2.3303913123882595e-5 + 7.419592504503255e-6im	2.3304130375411384e-5 + 7.4204799488314705e-6im	0.07487985631279799 - 0.003194613009205434im
0.09907751681525073 + 0.0im	0.0647148726802509 - 0.07877210667565157im	2.2703785393042275e-5 + 7.6194824764746205e-6im	2.270398374834143e-5 + 7.620359413033162e-6im	0.07456441189065392 - 0.003168645157725136im
0.10006829198340324 + 0.0im	0.06505333565846284 - 0.0769830205843295im	2.2109538216680192e-5 + 7.804079625123901e-6im	2.2109718081878418e-5 + 7.804945749891938e-6im	0.07424862161953988 - 0.0031427103516267966im
0.10106897490323727 + 0.0im	0.06534770114527295 - 0.07520528082448572im	2.152151696358459e-5 + 7.973727177116719e-6im	2.1521678751836714e-5 + 7.974582199854433e-6im	0.07393249648040519 - 0.003116812006817908im
0.10207966465226964 + 0.0im	0.06559882513607924 - 0.07344012520542448im	2.0940051324554882e-5 + 8.12877718614765e-6im	2.0940195456451072e-5 + 8.129620830690179e-6im	0.07361604657383264 - 0.0030909537825673196im
