w	A_d-self_d	Ac_d-self_d	A_d-selfc_d	Ac_d-selfc_d
-0.004957258940829536 + 0.0im	-0.952387237401128 - 0.06761200204604048im	-0.0006349955530695714 - 0.006358928049649796im	0.00030565239793351693 + 0.0030616630235215684im	-1.0696885832083558 + 0.1821111209296725im
-0.0049081771691381545 + 0.0im	-0.9527672593689335 - 0.06766303054853752im	-0.0006403627121945106 - 0.006419354473565511im	0.000308236469717061 + 0.0030907564087436176im	-1.0686630178493008 + 0.18174368944131886im
-0.004859581355582331 + 0.0im	-0.9531443109519843 - 0.06771310431765097im	-0.0006458543563161403 - 0.006480417653646881im	0.0003108804828581488 + 0.00312015638454156im	-1.067650186936941 + 0.18138006313323296im
-0.004811466688695377 + 0.0im	-0.9535184664480514 - 0.06776227121339871im	-0.0006514709744639851 - 0.006542129738584401im	0.00031358467240184866 + 0.0031498688001561693im	-1.066649704441911 + 0.181020158444808im
-0.0047638284046488885 + 0.0im	-0.9538898194138009 - 0.06781058310510982im	-0.0006572126085892904 - 0.006604502983288456im	0.00031634905814313 + 0.003179899555949002im	-1.065661323173848 + 0.18066390637916985im
-0.004716661786781077 + 0.0im	-0.9542583690387065 - 0.06785809549751916im	-0.0006630791072043425 - 0.006667549705406061im	0.0003191735667577961 + 0.00321025458246671im	-1.06468472934232 + 0.18031125232963183im
-0.004669962165129779 + 0.0im	-0.9546242381039133 - 0.06790486712772095im	-0.0006690693977532083 - 0.006731282241161435im	0.0003220576814521212 + 0.003240939819179989im	-1.0637195755037288 + 0.17996215580459682im
-0.0046237249159700785 + 0.0im	-0.9549874634972185 - 0.06795095953618291im	-0.0006751821201076664 - 0.006795712900885778im	0.0003250007469881111 + 0.0032719611930728176im	-1.0627655857401492 + 0.1796165900527315im
-0.004577945461356514 + 0.0im	-0.9553480957284548 - 0.06799643661523087im	-0.0006814153792172603 - 0.0068608539246112115im	0.0003280018505878998 + 0.003303324597262714im	-1.061822461816387 + 0.1792745415910944im
-0.0045326192686698154 + 0.0im	-0.9557061792014789 - 0.06804136413859858im	-0.0006877668854893125 - 0.006926717438111123im	0.00033105988952509245 + 0.003335035869835888im	-1.0608899598433945 + 0.17893600963973189im
-0.004487741850168134 + 0.0im	-0.9560617777373536 - 0.06808580927579211im	-0.0006942338236997301 - 0.0069933154097729525im	0.0003341735080083803 + 0.003367100773083314im	-1.0599677739778126 + 0.1786010054670604im
-0.004443308762542707 + 0.0im	-0.9564148468716576 - 0.06812984009514407im	-0.0007008129299779239 - 0.007060659608690341im	0.00033734113424901084 + 0.0033995249733238444im	-1.0590556546153023 + 0.17826955165111616im
-0.004399315606477928 + 0.0im	-0.9567655052853998 - 0.06817352505952419im	-0.00070750068833141 - 0.007128761564359113im	0.00034056107508336343 + 0.0034323140214996364im	-1.0581533516810164 + 0.17794168126246837im
-0.00435575802621577 + 0.0im	-0.9571137344612967 - 0.0682169325187391im	-0.0007142926944343261 - 0.007197632528355985im	0.0003438312096547514 + 0.003465473334726216im	-1.057260622053164 + 0.17761743697526247im
-0.0043126317091245255 + 0.0im	-0.9574595321937492 - 0.06826013020267989im	-0.000721184993339965 - 0.0072672834383699075im	0.000347149633487179 + 0.0034990081789752965im	-1.0563772789572905 + 0.17729687011346462im
-0.004269932385271807 + 0.0im	-0.9578029214240951 - 0.06830318471927532im	-0.0007281726818234959 - 0.007337724884943864im	0.00035051398555009064 + 0.0035329236530626715im	-1.0555030887987593 + 0.17698003963993733im
-0.004227655827001789 + 0.0im	-0.9581439269992621 - 0.06834616106127342im	-0.0007352507978420769 - 0.007408967081269452im	0.0003539218765123464 + 0.0035672246741059476im	-1.0546378484536016 + 0.17666701109644425im
-0.004185797848516623 + 0.0im	-0.9584825574947867 - 0.06838912212580582im	-0.0007424140955838033 - 0.00748101983635823im	0.00035737078043337486 + 0.0036019159646081284im	-1.0537813932690474 + 0.1763578555031123im
-0.004144354305462003 + 0.0im	-0.9588187583967959 - 0.0684321282505892im	-0.0007496572087782388 - 0.007553892531891989im	0.0003608581133949495 + 0.0036370020413125895im	-1.0529335410424885 + 0.17605264822620492im
-0.0041033210945168345 + 0.0im	-0.9591525419153218 - 0.06847523677048872im	-0.0007569745834688701 - 0.007627594103029938im	0.0003643812011319087 + 0.0036724872059631184im	-1.052094179724301 + 0.17575146782333698im
-0.004062694152986965 + 0.0im	-0.9594839022497809 - 0.0685185015980074im	-0.0007643604875152532 - 0.007702133023423077im	0.0003679372836078411 + 0.0037083755380897592im	-1.0512631227929954 + 0.17545439487543907im
-0.004022469458402935 + 0.0im	-0.9598127879432478 - 0.06856197283107568im	-0.0007718092429485227 - 0.007777517294656647im	0.00037152362688985357 + 0.0037446708899265546im	-1.0504403004630647 + 0.17516151081489822im
-0.003982643028121718 + 0.0im	-0.9601391844957466 - 0.06860569639129911im	-0.0007793151372854116 - 0.00785375444030882im	0.0003751374804479705 + 0.0037813768835520257im	-1.0496255685889058 + 0.1748728967593184im
-0.003943210918932394 + 0.0im	-0.960463093544291 - 0.06864971369557953im	-0.0007868725262486063 - 0.007930851504779578im	0.0003787761266127917 + 0.0038184969103262673im	-1.0488188445996163 + 0.17458863236030847im
-0.0039041692266657364 + 0.0im	-0.9607844634108068 - 0.06869406136376127im	-0.0007944762112115188 - 0.008008815057007212im	0.0003824370623026362 + 0.0038560341326814448im	-1.0480200586394806 + 0.17430879467656055im
-0.0038655140858076596 + 0.0im	-0.9611032672562226 - 0.06873877096466428im	-0.0008021197443621344 - 0.008087651199151938im	0.00038611718301960924 + 0.0038939914883037137im	-1.0472291442910162 + 0.17403345708028595im
-0.0038272416691164947 + 0.0im	-0.9614194541078127 - 0.06878386880256027im	-0.0008097990724773876 - 0.008167365580286383im	0.0003898145372020083 + 0.003932371696725923im	-1.0464460458759053 + 0.17376268820578888im
-0.003789348187244054 + 0.0im	-0.9617329960378374 - 0.06882937574582816im	-0.0008175089760932065 - 0.008247963415092539im	0.0003935266118074664 + 0.0039711772683307745im	-1.0456707332564372 + 0.1734965509486009im
-0.00375182988836045 + 0.0im	-0.9620438493040057 - 0.06887530709918221im	-0.0008252447522894259 - 0.008329449507523226im	0.00039725114251454524 + 0.004010410515744254im	-1.044903162122295 + 0.17323510152317503im
-0.0037146830577826236 + 0.0im	-0.9623519735260626 - 0.06892167252052446im	-0.0008330023693779547 - 0.008411828279344417im	0.000400986188206414 + 0.004050073567579071im	-1.0441433483186422 + 0.17297838858664757im
-0.003677904017606558 + 0.0im	-0.9626573285479152 - 0.06896847598310914im	-0.0008407778894617626 - 0.008495103803432965im	0.0004047298529443843 + 0.004090168384467706im	-1.0433912561936138 + 0.17272645243561863im
-0.003641489126343127 + 0.0im	-0.9629598731212964 - 0.06901571578334999im	-0.0008485682470786989 - 0.00857927984166272im	0.00040848066086967606 + 0.004130696777304671im	-1.042646924932094 + 0.17247932428229515im
-0.003605434778557551 + 0.0im	-0.9632595669230599 - 0.06906338459423166im	-0.0008563702639892334 - 0.008664359887171057im	0.00041223708184195496 + 0.004171660427597771im	-1.0419103273593064 + 0.1722370256156733im
-0.003569737404512427 + 0.0im	-0.9635563708708598 - 0.06911146956392238im	-0.0008641819196998689 - 0.008750347210757665im	0.0004159981431690611 + 0.004213060909808932im	-1.0411814900568437 + 0.17199956765273225im
-0.003534393469814284 + 0.0im	-0.9638502474024564 - 0.06915995245882277im	-0.0008720014293957774 - 0.008837244911128764im	0.0004197629856544719 + 0.004254899715546551im	-1.0404604742339993 + 0.17176695088385854im
-0.0034993994750636475 + 0.0im	-0.9641411625160826 - 0.06920880984992923im	-0.0008798277566716136 - 0.008925055968663104im	0.00042353111046220296 + 0.004297178279453378im	-1.0397472763145652 + 0.17153916471594316im
-0.003464751955508562 + 0.0im	-0.964429082012455 - 0.0692580133410419im	-0.0008876603597351274 - 0.009013783302340258im	0.00042730225691877234 + 0.004339898006617032im	-1.0390419346515096 + 0.17131618721577177im
-0.0034304474807015464 + 0.0im	-0.9647139762333025 - 0.06930752983701181im	-0.0008954995335477678 - 0.009103429829439808im	0.00043107656725126486 + 0.004383060301314562im	-1.0383444956281735 + 0.17109798495551534im
-0.003396482654159947 + 0.0im	-0.9649958197245868 - 0.06935732184990102im	-0.000903346139464686 - 0.009193998527589063im	0.0004348544564061086 + 0.004426666596887727im	-1.0376549890947668 + 0.17088451296126644im
-0.0033628541130296505 + 0.0im	-0.9652745903501637 - 0.0694073478406247im	-0.0009112016722119612 - 0.009285492498709946im	0.00043863664430238104 + 0.004470718386532714im	-1.0369734605258365 + 0.1706757147647313im
-0.003329558527752129 + 0.0im	-0.965550292143778 - 0.06945756259335621im	-0.0009190683659146992 - 0.009377915034391789im	0.00044242420688008995 + 0.004515217254776278im	-1.0362999492292662 + 0.17047152255732742im
-0.0032965926017347815 + 0.0im	-0.9658228392208669 - 0.06950791761971867im	-0.0009269491224759679 - 0.009471269682195483im	0.00044621854161534016 + 0.0045601649094003565im	-1.0356344916308136 + 0.17027185744510295im
-0.003263953071024536 + 0.0im	-0.9660922986164218 - 0.06955836158954048im	-0.0009348475645159718 - 0.009565560312378154im	0.000450021393009364 + 0.004605563213569053im	-1.0349771141706312 + 0.17007662980206215im
-0.003231636703984689 + 0.0im	-0.9663586640846492 - 0.06960884078474346im	-0.00094276789684899 - 0.009660791184513825im	0.00045383478589133104 + 0.00465141421790558im	-1.0343278550518122 + 0.16988573971867693im
-0.0031996403009749395 + 0.0im	-0.9666218727723872 - 0.06965929957274279im	-0.0009507150169331896 - 0.009756967013476728im	0.00045766107859856054 + 0.004697720192262203im	-1.0336867318728542 + 0.16969907754159144im
-0.0031679606940345937 + 0.0im	-0.9668819890825021 - 0.0697096808955824im	-0.0009586944013057593 - 0.00985409303424898im	0.00046150290829482176 + 0.004744483656924202im	-1.0330537714557897 + 0.16951652449977833im
-0.0031365947465689047 + 0.0im	-0.967139002874982 - 0.06975992677090158im	-0.0009667121532353173 - 0.009952175065013665im	0.0004653632139147208 + 0.004791707412988197im	-1.0324289841617162 + 0.16933795341170793im
-0.0031055393530385195 + 0.0im	-0.967392917477536 - 0.06980997880073336im	-0.0009747749009315336 - 0.01005121956799836im	0.0004692451871528401 + 0.00483939457165736im	-1.0318123673788255 + 0.1691632294674354im
-0.0030747914386519996 + 0.0im	-0.9676437912731968 - 0.06985977868407099im	-0.0009828901557994553 - 0.010151233707541948im	0.00047315244495332577 + 0.004887548582199659im	-1.0312039334918888 + 0.16899221107890552im
-0.0030443479590613856 + 0.0im	-0.9678916364474569 - 0.0699092687291075im	-0.0009910648421129608 - 0.010252225404870793im	0.00047708832158578456 + 0.004936173258321684im	-1.0306036453313951 + 0.16882475079123282im
-0.003014205900060778 + 0.0im	-0.9681364855038521 - 0.06995839236105623im	-0.0009993074474331232 - 0.010354203389086714im	0.0004810569040144654 + 0.004985272802718568im	-1.0300114984474846 + 0.16866069624721788im
-0.0029843622772878988 + 0.0im	-0.968378390692932 - 0.07000709462149372im	-0.0010076260229936586 - 0.010457177243891209im	0.000485062069132003 + 0.005034851829570885im	-1.0294274303506927 + 0.16849989119695444im
-0.0029548141359286126 + 0.0im	-0.9686173761661931 - 0.07005532265523189im	-0.0010160293612052407 - 0.010561157449595363im	0.0004891080507024636 + 0.005084915384771776im	-1.0288514455775077 + 0.16834217654401412im
-0.002925558550424369 + 0.0im	-0.9688534809086758 - 0.07010302618082867im	-0.0010245263329629326 - 0.010666155419994976im	0.0004931991202868647 + 0.005135468963681715im	-1.0282834655981705 + 0.16818739141942118im
-0.0028965926241825432 + 0.0im	-0.9690868031789599 - 0.07015015794097279im	-0.0010331259461291169 - 0.010772183533723917im	0.0004973396154015214 + 0.005186518526224613im	-1.0277234378579716 + 0.16803537427441892im
-0.0028679134892896467 + 0.0im	-0.9693173725032272 - 0.07019667412914037im	-0.0010418373401972234 - 0.010879255159735543im	0.0005015339369465541 + 0.005238070509156786im	-1.0271712659807724 + 0.16788596398289016im
-0.002839518306227373 + 0.0im	-0.9695452218190229 - 0.07024253478910908im	-0.0010506694594351416 - 0.010987384676603547im	0.0005057863918384497 + 0.0052901318353599965im	-1.0266268598965234 + 0.16773900094423957im
-0.0028114042635914585 + 0.0im	-0.9697704689078395 - 0.07028770418413237im	-0.001059631508037727 - 0.011096587485376426im	0.0005101014121412079 + 0.005342709920030725im	-1.0260901661448047 + 0.1675943281775568im
-0.002783568577813325 + 0.0im	-0.9699931665689168 - 0.07033215113281631im	-0.00106873226807807 - 0.01120688001576722im	0.0005144832266881022 + 0.005395812673660524im	-1.0255610368841221 + 0.16745179239797067im
-0.00275600849288448 + 0.0im	-0.9702133850364318 - 0.07037584930900771im	-0.001077980320323969 - 0.011318279725508985im	0.000518935967392025 + 0.005449448501725777im	-1.0250393420516037 + 0.16731124506627315im
-0.0027287212800836437 + 0.0im	-0.9704311975596356 - 0.07041877750328951im	-0.0010873841622452813 - 0.011430805092757807im	0.0005234637260687525 + 0.005503626301030012im	-1.0245249906207394 + 0.16717254340312368im
-0.002701704237706578 + 0.0im	-0.9706466817480653 - 0.07046091984398078im	-0.001096951468435266 - 0.01154447560147819im	0.0005280701983352622 + 0.005558355452667338im	-1.024017833925738 + 0.1670355513594575im
-0.002674954690798592 + 0.0im	-0.9708599183184813 - 0.07050226597586662im	-0.0011066898384806405 - 0.011659311719800182im	0.000532759043706239 + 0.00561364581160196im	-1.0235177024548607 + 0.16690014053509256im
-0.002648469990889695 + 0.0im	-0.971070984877557 - 0.07054281119521404im	-0.0011166061682643294 - 0.011775334871392665im	0.0005375335828762593 + 0.005669507692885082im	-1.0230244812872322 + 0.16676619103797416im
-0.002622247515732371 + 0.0im	-0.9712799612832729 - 0.07058255653997855im	-0.001126706659406138 - 0.011892567399953011im	0.0005423968022745106 + 0.00572595185455753im	-1.022537960686448 + 0.16663359227699262im
-0.0025962846690419515 + 0.0im	-0.9714869276092167 - 0.07062150883446436im	-0.0011369969602618684 - 0.012011032526969332im	0.0005473514219462814 + 0.005782989477313197im	-1.022058014038893 + 0.16650224368186756im
-0.0025705788802395557 + 0.0im	-0.9716919633140907 - 0.07065968068805734im	-0.001147481750661978 - 0.012130754302966158im	0.0005523996956185677 + 0.005840632141025011im	-1.0215844742031275 + 0.16637205534420202im
-0.00254512760419758 + 0.0im	-0.9718951594655407 - 0.0706970904480184im	-0.001158165109152938 - 0.012251757552499694im	0.0005575435875124406 + 0.0058988917982613215im	-1.0211171098596363 + 0.16624294857445995im
-0.002519928320987703 + 0.0im	-0.972096553572706 - 0.07073376210668574im	-0.0011690499242492617 - 0.012374067813220771im	0.000562784488878913 + 0.005957780744946126im	-1.020655804797536 + 0.16611485637031867im
-0.0024949785356313888 + 0.0im	-0.9722962610715282 - 0.07076972516379466im	-0.0011801384465876846 - 0.012497711269375576im	0.0005681234838439664 + 0.006017311588341128im	-1.020200324372147 + 0.1659877237925758im
-0.0024702757778528603 + 0.0im	-0.9724943397421731 - 0.07080501444498054im	-0.0011914317401271564 - 0.012622714680162517im	0.0005735610851765506 + 0.0060774972125512im	-1.0197504970914628 + 0.165861508245549im
-0.0024458176018345153 + 0.0im	-0.9726908590814549 - 0.07083966987787081im	-0.0012029297943464635 - 0.012749105303410117im	0.0005790972883070679 + 0.006138350741776972im	-1.0193061367712153 + 0.16573617965968793im
-0.0024216015859747676 + 0.0im	-0.9728858848897444 - 0.07087373622751283im	-0.0012146315936916645 - 0.012876910815083645im	0.0005847316047646779 + 0.006199885501559037im	-1.0188670626523877 + 0.16561172057491244im
-0.002397625332648285 + 0.0im	-0.9730794790619044 - 0.07090726279319419im	-0.0012265349800019492 - 0.013006159225167445im	0.0005904629959383897 + 0.006262114978277218im	-1.018433069823135 + 0.16548812612399944im
-0.0023738864679685987 + 0.0im	-0.9732716991393815 - 0.07094030306902367im	-0.0012386366145997936 - 0.013136878790505993im	0.0005962898548226368 + 0.006325052777185437im	-1.0180040235840127 + 0.1653654039161482im
-0.002350382641553068 + 0.0im	-0.9734625993410966 - 0.07097291437091771im	-0.0012509320497193098 - 0.013269097925217509im	0.0006022100404095156 + 0.00638871257927785im	-1.0175796880349608 + 0.16524357382165497im
-0.002327111526290166 + 0.0im	-0.9736522251952862 - 0.07100515743290023im	-0.0012634156029902987 - 0.013402845109320851im	0.0006082208172550459 + 0.006453108097294755im	-1.0171599432204605 + 0.1651226676594294im
-0.0023040708181090754 + 0.0im	-0.9738406213710629 - 0.07103709597586386im	-0.001276080534670494 - 0.013538148796238386im	0.0006143189408107601 + 0.006518253031187249im	-1.0167445738790064 + 0.16500272878985242im
-0.0022812582357515598 + 0.0im	-0.9740278247551805 - 0.07106879625214786im	-0.001288918721967513 - 0.013675037319854259im	0.0006205005006186955 + 0.006584161023367825im	-1.016333457336897 + 0.16488381161623514im
-0.0022586715205460987 + 0.0im	-0.9742138668492972 - 0.07110032656947987im	-0.0013019213200755836 - 0.013813538801818731im	0.000626761238581667 + 0.00665084561407948im	-1.0159264393016938 + 0.16476598099886178im
-0.002236308436184256 + 0.0im	-0.9743987957279626 - 0.07113175679797772im	-0.001315077555910529 - 0.013953681059795912im	0.0006330959681819108 + 0.006718320197218982im	-1.0155233507912917 + 0.16464931158628346im
