w	A_d-self_d	Ac_d-self_d	A_d-selfc_d	Ac_d-selfc_d
-0.0010924279164013857 + 0.0im	-0.9555202459175082 - 0.14824585379336766im	0.0012836716440180437 - 0.013843533238633354im	-0.0026659286353787003 + 0.028751739956082913im	-1.0045833329229181 + 0.07758512562352604im
-0.0010816117984172135 + 0.0im	-0.9556266192978107 - 0.14833820947144263im	0.001305409912386248 - 0.013987907170019447im	-0.002711075271996213 + 0.02905159687053674im	-1.004543648916215 + 0.07758315097476061im
-0.0010709027707101124 + 0.0im	-0.9557320018746043 - 0.1484295544375028im	0.0013274185159745982 - 0.014133816706522653im	-0.0027567834575845727 + 0.02935464317288351im	-1.004504787725583 + 0.07758017509106704im
-0.0010602997729803093 + 0.0im	-0.9558364338837206 - 0.14852001113476648im	0.0013497004890378728 - 0.014281286641238468im	-0.0028030594959919464 + 0.029660930353560426im	-1.0044666657924233 + 0.07757623255832873im
-0.001049801755426049 + 0.0im	-0.9559400180339166 - 0.14860970406096344im	0.001372258322099178 - 0.014430342283966544im	-0.002849908561652733 + 0.029970510976058597im	-1.0044292031521442 + 0.07757136209037178im
-0.0010394076786396523 + 0.0im	-0.9560427525165787 - 0.14869875917798747im	0.0013950949274162917 - 0.014581009494257684im	-0.0028973367047744874 + 0.030283438745565973im	-1.004392322187529 + 0.07756560630647262im
-0.0010291165135046063 + 0.0im	-0.9561447348406921 - 0.14878730335037332im	0.001418213300590778 - 0.01473331471959344im	-0.0029453501485244564 + 0.030599768588270522im	-1.0043559429401805 + 0.0775590115048255im
-0.0010189272410936695 + 0.0im	-0.956245974083231 - 0.148875463817333im	0.0014416167023642648 - 0.014887285038654432im	-0.002993955666604347 + 0.03091955674123235im	-1.004319995793166 + 0.07755162743448119im
-0.0010088388525679897 + 0.0im	-0.9563464846960542 - 0.1489633677027001im	0.0014653078604459405 - 0.015042948209579323im	-0.00304315892548456 + 0.031242860852621845im	-1.004284414104681 + 0.07754350706821017im
-0.0009988503490772176 + 0.0im	-0.9564463175177923 - 0.14905114156671803im	0.0014892893807577476 - 0.015200332723062137im	-0.0030929653385847115 + 0.03156974009200678im	-1.0042491246285337 + 0.0775347063786523im
-0.0009889607416606115 + 0.0im	-0.9565454826682808 - 0.1491389110031566im	0.0015135675323877588 - 0.015359467860080021im	-0.0031433879271560786 + 0.03190025527025671im	-1.0042140703939255 + 0.07752528412001128im
-0.0009791690511491203 + 0.0im	-0.9566439725217644 - 0.14922680028476207im	0.001538142514606306 - 0.015520383753988558im	-0.0031944271059169494 + 0.03223446896851874im	-1.0041792008090502 + 0.07751530161742273im
-0.0009694743080684359 + 0.0im	-0.9567418198655927 - 0.14931493205954718im	0.0015630189976851936 - 0.015683111456666694im	-0.0032460925752193174 + 0.03257244567560405im	-1.0041444177835872 + 0.07750482256597609im
-0.0009598755525430058 + 0.0im	-0.9568390288169545 - 0.149403427099903im	0.0015882001326599838 - 0.015847683008339795im	-0.003298390879968313 + 0.03291425193301424im	-1.0041097119705185 + 0.07749391284120485im
-0.0009503718342009958 + 0.0im	-0.9569355686383202 - 0.14949240410598474im	0.0016136897518490149 - 0.01601413151065678im	-0.0033513299798453066 + 0.033259956486725806im	-1.0040750141038355 + 0.07748264032267545im
-0.0009409622120801938 + 0.0im	-0.9570314396873092 - 0.1495819795642674im	0.0016394925240629373 - 0.01618249120254618im	-0.0034049195717011896 + 0.03360963044474674im	-1.004040285045819 + 0.07747107473211132im
-0.0009316457545348453 + 0.0im	-0.9571266285871717 - 0.1496722676616313im	0.0016656113366551274 - 0.0163527975383281im	-0.0034591656522726805 + 0.03396334743935787im	-1.0040054714130755 + 0.07745928748727318im
-0.0009224215391434112 + 0.0im	-0.9572211229997474 - 0.14976338025476965im	0.001692050899796369 - 0.016525087267512107im	-0.003514078003969384 + 0.03432118379285674im	-1.0039705350575299 + 0.07744735157260331im
-0.0009132886526172388 + 0.0im	-0.9573149031680543 - 0.14985542689417716im	0.0017188158010707085 - 0.016699398515669244im	-0.0035696661544310053 + 0.03468321868553177im	-1.0039354337000816 + 0.07743534142740562im
-0.0009042461907101375 + 0.0im	-0.9574079451709644 - 0.14994851490142963im	0.001745910816254864 - 0.016875770865726045im	-0.0036259400219861345 + 0.03504953432451261im	-1.003900143197682 + 0.07742333285210354im
-0.000895293258128849 + 0.0im	-0.9575002357422122 - 0.15004274949794597im	0.0017733411655293369 - 0.017054245438992782im	-0.0036829104477932033 + 0.03542021611206914im	-1.003864619586445 + 0.07741140293287622im
-0.0008864289684444049 + 0.0im	-0.9575917145201559 - 0.15013823398291318im	0.0018011131157281211 - 0.017234864975206113im	-0.0037405904466529896 + 0.03579535281186304im	-1.0038288371786663 + 0.07739962998473211im
-0.0008776524440043613 + 0.0im	-0.9576823802016319 - 0.15023506995757369im	0.0018292326965107246 - 0.017417673910839898im	-0.003798992540619397 + 0.03617503671160183im	-1.0037927664375257 + 0.0773880935128413im
-0.0008689628158459023 + 0.0im	-0.9577722259169328 - 0.15033335759260924im	0.0018577070913969181 - 0.017602718454913357im	-0.0038581316480613996 + 0.036559363780496im	-1.0037563849727957 + 0.07737687419170655im
-0.0008603592236098042 + 0.0im	-0.9578611755319005 - 0.1504331959349311im	0.0018865442311246895 - 0.017790046661509195im	-0.003918024239106166 + 0.03694843381988175im	-1.003719665904497 + 0.07736605386152315im
-0.0008518408154552517 + 0.0im	-0.9579492339176527 - 0.15053468324979027im	0.0019157528994073016 - 0.017979708498200717im	-0.003978688555292226 + 0.03734235060534753im	-1.0036825988477034 + 0.0773557155408515im
-0.0008434067479754967 + 0.0im	-0.9580363698200205 - 0.15063791739375698im	0.0019453429828181015 - 0.018171755909578927im	-0.004040145128564518 + 0.03774122201868292im	-1.003645161404435 + 0.07734594345450653im
-0.0008350561861143532 + 0.0im	-0.9581225191023071 - 0.15074299621380394im	0.001975325391365104 - 0.018366242875068356im	-0.0041024166163230345 + 0.03814516016796544im	-1.0036073413399567 + 0.07733682307536735im
-0.0008267883030835181 + 0.0im	-0.9582076843656372 - 0.15085001796744602im	0.002005712956260301 - 0.01856322546022284im	-0.004165529666005769 + 0.038554281494105606im	-1.0035691205914061 + 0.07732844117861325im
-0.000818602280280711 + 0.0im	-0.9582918369869706 - 0.15095908175865363im	0.002036518334347495 - 0.018762761860700704im	-0.004229510562826284 + 0.0389687068621871im	-1.00353048787269 + 0.07732088590671611im
-0.0008104973072086247 + 0.0im	-0.9583749143942284 - 0.15107028798407204im	0.0020677579634430497 - 0.018964912438132316im	-0.004294393444577676 + 0.039388561635967975im	-1.0034914462650435 + 0.07731424684335667im
-0.000802472581394678 + 0.0im	-0.9584569022537784 - 0.15118373878392827im	0.0020994490340676027 - 0.01916973974711154im	-0.004360214012303524 + 0.039813975733945954im	-1.0034519849980341 + 0.07730861509428724im
-0.0007945273083115623 + 0.0im	-0.9585377673286448 - 0.15129953849192287im	0.0021316103967783523 - 0.01937730855256665im	-0.0044270114146807 + 0.04024508366544266im	-1.003412102015945 + 0.0773040833730379im
-0.0007866607012985765 + 0.0im	-0.958617481128174 - 0.15141779407834657im	0.002164263583010523 - 0.01958768583679519im	-0.004494830368270799 + 0.04068202454522029im	-1.0033717970714475 + 0.07730074608925712im
-0.0007788719814837391 + 0.0im	-0.9586959951978992 - 0.151538615580673im	0.0021974324868901636 - 0.019800940795481344im	-0.0045637204966553655 + 0.04112494208521493im	-1.003331070862579 + 0.07729869943739287im
-0.0007711603777066724 + 0.0im	-0.9587732948154608 - 0.1516621165159225im	0.002231143571587947 - 0.020017144822052524im	-0.004633736759040639 + 0.04157398456205113im	-1.003289933324277 + 0.07729804148335687im
-0.0007635251264422498 + 0.0im	-0.9588492780573005 - 0.15178841426918835im	0.0022654253595478045 - 0.020236371479775025im	-0.004704938391503002 + 0.042029304759091224im	-1.0032483921906141 + 0.077298872246771im
-0.0007559654717249998 + 0.0im	-0.9589240195791077 - 0.1519176304528673im	0.0023003099924725845 - 0.02045869646103584im	-0.00477739214699948 + 0.04249105988187028im	-1.0032064583102351 + 0.07730129377638031im
-0.0007484806650742572 + 0.0im	-0.9589974104593337 - 0.1520498912313139im	0.002335833108988704 - 0.020684197533307937im	-0.004851172041175453 + 0.04295941144587366im	-1.0031641490195227 + 0.07730541021621315im
-0.0007410699654200566 + 0.0im	-0.9590693940924728 - 0.15218532760587605im	0.0023720326448339883 - 0.020912954471351455im	-0.004926356860631578 + 0.043434525135726675im	-1.0031214911300042 + 0.0773113278601014im
-0.0007337326390297591 + 0.0im	-0.9591399297044954 - 0.1523240756555366im	0.0024089513808079116 - 0.02114504897525995im	-0.0050030354547093946 + 0.043916570634985524im	-1.0030784811064477 + 0.07731915519221638im
-0.000726467959435405 + 0.0im	-0.9592090018064131 - 0.1524662767286978im	0.0024466339483001803 - 0.021380564574021533im	-0.00508130051627112 + 0.04440572142584262im	-1.0030351467794563 + 0.07732900291134664im
-0.0007192752073617872 + 0.0im	-0.95927648631316 - 0.15261207758198517im	0.0024851312889963228 - 0.0216195865143265im	-0.005161257844080588 + 0.04490215455819013im	-1.002991561371401 + 0.07734098393673522im
-0.0007121536706552348 + 0.0im	-0.9593423757169421 - 0.15276163046232946im	0.0025244976391692424 - 0.02186220163441828im	-0.0052430200796048125 + 0.04540605038761884im	-1.0029477144016217 + 0.07735521339340068im
-0.0007051026442131037 + 0.0im	-0.9594065770006976 - 0.15291509312898519im	0.0025647914579114248 - 0.022108498222849302im	-0.005326708634672033 + 0.04591759228206495im	-1.002903662259649 + 0.07737180857499902im
-0.0006981214299139641 + 0.0im	-0.959469024998251 - 0.15307262881258143im	0.0026060758257822727 - 0.022358565862070967im	-0.005412454519573194 + 0.04643696629695866im	-1.0028594489365286 + 0.0773908888824285im
-0.0006912093365484793 + 0.0im	-0.9595296342675584 - 0.15323440610874603im	0.0026484189941822778 - 0.022612495256853948im	-0.005500399484043367 + 0.04696436081886512im	-1.0028151054552517 + 0.0774125757365439im
-0.0006843656797509696 + 0.0im	-0.9595882807286369 - 0.15340059880432144im	0.002691893693803968 - 0.022870378047602367im	-0.005590694580983248 + 0.04749996617775144im	-1.0027707409155269 + 0.07743699246352502im
-0.0006775897819316531 + 0.0im	-0.9596448964839119 - 0.15357138563466868im	0.0027365786471067032 - 0.023132306608693178im	-0.005683503307751494 + 0.04804397422815127im	-1.0027263643097193 + 0.07746426415163879im
-0.0006708809722095575 + 0.0im	-0.9596993926227205 - 0.1537469499710569im	0.0027825579264136317 - 0.023398373832038397im	-0.005779000272987713 + 0.048596577899637804im	-1.0026820305343973 + 0.077494517478337im
-0.0006642385863460966 + 0.0im	-0.9597515330215509 - 0.15392747943763185im	0.0028299202334465777 - 0.02366867289613279im	-0.005877369700350784 + 0.04915797071715127im	-1.0026378760687695 + 0.07752788050684857im
-0.0006576619666793036 + 0.0im	-0.9598013050765583 - 0.15411316545795925im	0.0028787611334372596 - 0.023943297020914713im	-0.0059788100683351485 + 0.049728346291860584im	-1.002593978539148 + 0.07756448245164689im
-0.0006511504620587165 + 0.0im	-0.9598485084923203 - 0.15430420273164544im	0.0029291810100980638 - 0.024222339208828766im	-0.0060835298633773625 + 0.05030789778336638im	-1.002550370209621 + 0.07760445341240527im
-0.0006447034277809074 + 0.0im	-0.9598929912784431 - 0.15450078864202388im	0.0029812867522504695 - 0.02450589197253965im	-0.006191751082421521 + 0.050896817334180396im	-1.0025071584578362 + 0.07764792407628701im
-0.0006383202255256509 + 0.0im	-0.9599345747796387 - 0.15470312259639143im	0.0030351936092039324 - 0.02479404704980375im	-0.006303713086566542 + 0.05149529547753077im	-1.002464499918041 + 0.07769502538865479im
-0.0006320002232927237 + 0.0im	-0.9599731016305364 - 0.15491140530074168im	0.0030910192848584684 - 0.02508689510605922im	-0.006419660335074906 + 0.05210352051966015im	-1.0024224317502965 + 0.07774588819252377im
-0.0006257427953393304 + 0.0im	-0.9600082945847405 - 0.15512583797140683im	0.003148889896115493 - 0.025384525425348158im	-0.006539854760408854 + 0.05272167789788941im	-1.0023811518805434 + 0.07780064283731905im
-0.0006195473221181489 + 0.0im	-0.9600399800763819 - 0.15534662148644793im	0.003208939218837947 - 0.025687025590231047im	-0.0066645742021721795 + 0.05334994951581912im	-1.0023407593117448 + 0.07785941875773515im
-0.0006134131902159891 + 0.0im	-0.9600679286454988 - 0.15557395548005457im	0.003271306418735585 - 0.025994481151399747im	-0.0067941076943946735 + 0.05398851305713563im	-1.0023013352053545 + 0.0779223440237237im
-0.0006073397922930585 + 0.0im	-0.9600918906445838 - 0.15580803738359578im	0.003336136221691799 - 0.02630697528773672im	-0.00692875581929043 + 0.05463754127957373im	-1.002263106270649 + 0.07798954486286143im
-0.0006013265270228301 + 0.0im	-0.9601116045773235 - 0.15604906141732747im	0.0034035818249750324 - 0.026624588457604213im	-0.00706883675356165 + 0.05529720129066506im	-1.002226201165347 + 0.07806114515656414im
-0.000595372799032505 + 0.0im	-0.9601267334176182 - 0.15629721753709044im	0.0034738025362387784 - 0.026947398042183088im	-0.007214681364839124 + 0.05596765380697358im	-1.0021907866942577 + 0.07813726591182256im
-0.0005894780188440644 + 0.0im	-0.9601370527335125 - 0.15655269034062935im	0.0035469644897365075 - 0.027275477981709137im	-0.007366634699199592 + 0.056649052398579224im	-1.002157022264615 + 0.07821802471032545im
-0.0005836416028159054 + 0.0im	-0.9601421297987927 - 0.1568156579384246im	0.003623240574454524 - 0.027608898405481672im	-0.007525055831907231 + 0.05734154272062723im	-1.0021251400339743 + 0.0783035351370241im
-0.0005778629730850548 + 0.0im	-0.9601417308905335 - 0.15708629079416125im	0.003702810959790598 - 0.02794772525654193im	-0.007690318959245086 + 0.05804526173380693im	-1.0020952725140762 + 0.07839390619035676im
-0.0005721415575099552 + 0.0im	-0.9601354726837356 - 0.15736475054014432im	0.0037858487288247697 - 0.028292019911936372im	-0.007862783559682365 + 0.05876033691566012im	-1.0020676670612179 + 0.07848924167650739im
-0.0005664767896138169 + 0.0im	-0.960122920872016 - 0.1576511887731309im	0.0038725839729750588 - 0.028641838799496805im	-0.008042927514285274 + 0.05948688546465517im	-1.0020425253058518 + 0.07858963959021156im
-0.0005608681085285316 + 0.0im	-0.9601037653482961 - 0.15794574583616117im	0.003963178680931763 - 0.02899723301207885im	-0.008231087259431107 + 0.06022501349898247im	-1.0020200851745669 + 0.07869519148474331im
-0.0005553149589391402 + 0.0im	-0.9600775763095187 - 0.15824854959205617im	0.00405785367514588 - 0.029358247920211085im	-0.00842772142539038 + 0.06097481525204838im	-1.0020005707883732 + 0.0788059818338196im
-0.0005498167910288518 + 0.0im	-0.9600439061313872 - 0.15855971419428813im	0.004156817808396183 - 0.029724922784110194im	-0.008633263782150595 + 0.061736372266652705im	-1.0019841936055418 + 0.07892208738824956im
-0.0005443730604246057 + 0.0im	-0.9600023043371799 - 0.15887933886093944im	0.004260293178368773 - 0.0300972903660218im	-0.008848175608762965 + 0.06250975258984243im	-1.0019712298272534 + 0.07904357653021736im
-0.0005389832281431739 + 0.0im	-0.9599523406387493 - 0.15920750665743813im	0.00436850177507321 - 0.03047537654384576im	-0.00907291796055827 + 0.06329500997043314im	-1.00196198869466 + 0.0791705086281438im
-0.000533646760537796 + 0.0im	-0.9598935626989682 - 0.159544283293693im	0.004481674982935192 - 0.030859199927001986im	-0.009307971404625508 + 0.06409218306118346im	-1.001956650969322 + 0.07930293339509777im
-0.0005283631292453425 + 0.0im	-0.9598253902215873 - 0.15988971594115753im	0.00460003920297362 - 0.031248771475489382im	-0.009553806157900207 + 0.0649012946276024im	-1.0019555585840187 + 0.07944089025374441im
-0.0005231318111340024 + 0.0im	-0.9597473813467229 - 0.16024383207522297im	0.004723863781531504 - 0.03164409412308306im	-0.00981098163202426 + 0.06572235076535023im	-1.0019589928833141 + 0.07958440771080971im
-0.0005179522882514876 + 0.0im	-0.9596590342333893 - 0.16060663834819078im	0.004853368981000286 - 0.0320451624056078im	-0.010079955294607338 + 0.06655534012818365im	-1.0019672056272684 + 0.07973350274402018im
-0.0005128240477737501 + 0.0im	-0.9595597692931609 - 0.1609781194978832im	0.004988816398786037 - 0.0324519620952171im	-0.01036127046344228 + 0.06740023316837312im	-1.0019805563322866 + 0.07988818020443236im
-0.000507746581954208 + 0.0im	-0.9594490892536369 - 0.16135823729674995im	0.005130459967855605 - 0.032864469841595995im	-0.010655454537829914 + 0.06825698139150138im	-1.0019992920588245 + 0.08004843223701404im
-0.0005027193880734733 + 0.0im	-0.9593264053982914 - 0.16174692954609624im	0.005278562279506325 - 0.03328265282099661im	-0.01096305290000196 + 0.06912551662752894im	-1.0020237714259252 + 0.08021423772226287im
-0.0004977419683895775 + 0.0im	-0.9591911818456446 - 0.16214410911980467im	0.005433386998335098 - 0.03370646839400355im	-0.01128461316145584 + 0.07000575031999262im	-1.0020542977104059 + 0.08038556174156153im
-0.0004928138300886906 + 0.0im	-0.9590428080596993 - 0.16254966306166066im	0.0055952045836402 - 0.03413586377291551im	-0.011620697045901025 + 0.0708975728351743im	-1.0020912080749824 + 0.08056235506886754im
-0.00048793448523632734 + 0.0im	-0.95888073581477 - 0.16296345174010377im	0.005764284140171629 - 0.03457077569961856im	-0.01197186346380878 + 0.07180085279306164im	-1.0021348217850095 + 0.08074455369121912im
