w	A_d-A_d	Ac_d-A_d	A_d-Ac_d	Ac_d-Ac_d
0.16956229949877763 + 0.0im	6.340242527967986 - 14.694957423017287im	-0.0010488313722576109 + 7.916857336176732e-5im	-0.0010488573926328768 + 7.909960866922269e-5im	4.119068944382241 - 0.1859367517989693im
0.1712579224937654 + 0.0im	6.522246835288936 - 14.456778003540744im	-0.0010291468562263109 + 5.9660020465963195e-5im	-0.001029171413735367 + 5.9591597695973904e-5im	4.0902770434362825 - 0.183453041673155im
0.17297050171870304 + 0.0im	6.696681890449281 - 14.215683067357558im	-0.001009332043080709 + 4.084805520305861e-5im	-0.0010093551608732544 + 4.078019845086436e-5im	4.061610170062616 - 0.18099649531572837im
0.17470020673589007 + 0.0im	6.863527048866433 - 13.971955805238597im	-0.0009894081489430365 + 2.2730816258938575e-5im	-0.0009894298508071585 + 2.2663548980087046e-5im	4.03306896019892 - 0.17856675164252847im
0.17644720880324896 + 0.0im	7.022806105566704 - 13.725878470434397im	-0.000969395886166303 + 5.305615791919952e-6im	-0.0009694161964882414 + 5.2389607736238195e-6im	4.004654006844777 - 0.17616345266086172im
0.17821168089128145 + 0.0im	7.1744161282535535 - 13.477731828327084im	-0.0009493159017447374 - 1.1431042448963057e-5im	-0.0009493348454924108 - 1.149706311529296e-5im	3.9763652113541803 - 0.17378624494733805im
0.17999379770019427 + 0.0im	7.318397521659084 - 13.227794619790087im	-0.0009291884996638291 - 2.7483443429764354e-5im	-0.000929206102363883 - 2.754880837471193e-5im	3.9482036800029134 - 0.17143478103944046im
0.18179373567719623 + 0.0im	7.454754817448125 - 12.976343039645997im	-0.0009090337468351064 - 4.285663964956754e-5im	-0.0009090500345370261 - 4.2921328250529986e-5im	3.9201692420427636 - 0.16910872073289335im
0.1836116730339682 + 0.0im	7.583504989371817 - 12.723650231533219im	-0.0008888712603039719 - 5.755642856091679e-5im	-0.0008888862595381477 - 5.7620420965466594e-5im	3.892262752699847 - 0.16680773227782553im
0.18544778976430787 + 0.0im	7.704680831354765 - 12.469985800407127im	-0.0008687201862160114 - 7.158932868509242e-5im	-0.0008687339240501252 - 7.165260583279594e-5im	3.864484119512879 - 0.16453149346768378im
0.18730226766195096 + 0.0im	7.818322029862692 - 12.215615343812056im	-0.0008485996478475466 - 8.496255451622153e-5im	-0.0008486121516857889 - 8.502509815884448e-5im	3.8368340358977244 - 0.16227969261584518im
0.18917529033857047 + 0.0im	7.924480518940455 - 11.960800002970956im	-0.0008285278471091994 - 9.768399030953856e-5im	-0.0008285391448394683 - 9.77457830295715e-5im	3.8093123659092507 - 0.16005202941586671im
0.19106704324195617 + 0.0im	8.023217622040894 - 11.705796034644724im	-0.0008085227458385985 - 0.00010976216285008925im	-0.0008085328657209595 - 0.00010982318807753499im	3.7819197291234663 - 0.15784821568231855im
0.19297771367437574 + 0.0im	8.114602593038303 - 11.450854404618534im	-0.0007886019949153056 - 0.00012120621329885478im	-0.0007886109654649252 - 0.00012126645532622777im	3.7546561971824217 - 0.1556679759701444im
0.1949074908111195 + 0.0im	8.198717761943144 - 11.196220403575424im	-0.000768784341205222 - 0.00013202586821361106im	-0.0007687921913906954 - 0.00013208531220910833im	3.727522008047938 - 0.15351104807148283im
0.1968565657192307 + 0.0im	8.275653268836527 - 10.942133286019587im	-0.000749080374601421 - 0.0001422314098419134im	-0.000749087133422298 - 0.00014229004186072083im	3.7005173493595622 - 0.1513771833898539im
0.198825131376423 + 0.0im	8.34550331168371 - 10.688825932814009im	-0.0007295118762085097 - 0.000151833645783331im	-0.0007295175731028542 - 0.00015189145277704272im	3.6736425439472176 - 0.1492661471925597im
0.20081338269018723 + 0.0im	8.408374405310616 - 10.436524537798439im	-0.0007100921962228533 - 0.00016084387811754524im	-0.0007100968607529742 - 0.00016090084794167427im	3.646897297902891 - 0.14717771874306262im
0.2028215165170891 + 0.0im	8.464382805670658 - 10.18544831885639im	-0.0006908360560356488 - 0.0001692738720941013im	-0.0006908397179214914 - 0.00016932999351367732im	3.620282213547985 - 0.14511169131597926im
0.20484973168226 + 0.0im	8.513647529855174 - 9.935809253703184im	-0.000671757579843998 - 0.00017713582447853867im	-0.0006717602689540524 - 0.0001771910871717848im	3.593797273726206 - 0.14306787209815636im
0.2068982289990826 + 0.0im	8.556297257923923 - 9.687811840571321im	-0.0006528703161898173 - 0.00018444233164827784im	-0.000652872062417789 - 0.00018449672620837819im	3.5674425242753545 - 0.14104608198007976im
0.20896721128907345 + 0.0im	8.592465536116135 - 9.441652883876321im	-0.0006341873249619435 - 0.00019120635753006954im	-0.0006341881582839693 - 0.0001912598754650358im	3.541218212422884 - 0.1390461552425922im
0.21105688340196418 + 0.0im	8.622293787313051 - 9.197521304854591im	-0.0006157204940609482 - 0.00019744120146897553im	-0.0006157204444451098 - 0.00019749383519963913im	3.5151242969789194 - 0.13706793914456078im
0.21316745223598382 + 0.0im	8.645926808172478 - 8.955597977075731im	-0.0005974819144992506 - 0.00020316046611681965im	-0.0005974810119059028 - 0.00020321220897296893im	3.489160908160203 - 0.13511129341774766im
0.21529912675834367 + 0.0im	8.663515840478555 - 8.716055586646224im	-0.0005794822792203813 - 0.000208378025425761im	-0.0005794805535042457 - 0.0002084288716404648im	3.4633281390548594 - 0.13317608967566816im
0.21745211802592712 + 0.0im	8.675217096466023 - 8.47905851683811im	-0.0005617321613735492 - 0.00021310799283019038im	-0.0005617296423614371 - 0.00021315793753234582im	3.4376260188732264 - 0.13126221074370342im
0.21962663920618639 + 0.0im	8.681191508555738 - 8.244762756797034im	-0.0005442411403036987 - 0.00021736468969748015im	-0.0005442378576533955 - 0.00021741372890262908im	3.412054634480916 - 0.12936954991812757im
0.22182290559824824 + 0.0im	8.681598639238743 - 8.01331583390881im	-0.0005270183998467325 - 0.00022116261412527332im	-0.0005270143830816604 - 0.00022121074472474393im	3.386614013346736 - 0.12749801016204879im
0.22404113465423073 + 0.0im	8.676610872864142 - 7.784856769331417im	-0.0005100722685163905 - 0.0002245164101599894im	-0.0005100675468995814 - 0.0002245636299084159im	3.3613042668991833 - 0.12564750324651883im
0.22628154600077305 + 0.0im	8.66639425031767 - 7.559516056132401im	-0.0004934106221297111 - 0.00022744083750805778im	-0.0004934052247217597 - 0.00022748714500934593im	3.336125471011369 - 0.12381794884525563im
0.22854436146078078 + 0.0im	8.65112617351543 - 7.337415659408444im	-0.0004770406148038333 - 0.000229950741808073im	-0.00047703457040270433 - 0.00022999613649987176im	3.311077472143808 - 0.12200927359154295im
0.23082980507538858 + 0.0im	8.630976880363928 - 7.118669037705291im	-0.00046096869996837685 - 0.00023206102552862792im	-0.0004609620370745267 - 0.00023210550766538502im	3.286160573025131 - 0.1202214101059142im
0.23313810312614247 + 0.0im	8.606124973261473 - 6.903381185002404im	-0.000445200797662812 - 0.0002337866195530219im	-0.00044519354445350363 - 0.00023383019018769285im	3.2613746603322515 - 0.11845429600320782im
0.2354694841574039 + 0.0im	8.576746631699253 - 6.691648692477651im	-0.0004297421892642398 - 0.00023514245550837094im	-0.00042973437356651884 - 0.0002351851164728628im	3.236719808011389 - 0.11670787288749579im
0.23782417899897795 + 0.0im	8.543023227786486 - 6.483559829222869im	-0.0004145975606800096 - 0.0002361434388928977im	-0.00041458920994273354 - 0.00023618519277732804im	3.2121960626927284 - 0.11498208534323076im
0.24020242078896772 + 0.0im	8.505128302406566 - 6.2791946410419115im	-0.00039977093377095783 - 0.0002368044230513442im	-0.00039976207503674056 - 0.0002368452731821956im	3.1878034633179015 - 0.11327687993074721im
0.2426044449968574 + 0.0im	8.463247335736842 - 6.078625066427905im	-0.00038526583743971694 - 0.00023714018404454598im	-0.0003852564973258865 - 0.00023718013446180736im	3.1635420491153248 - 0.1115922041939817im
0.24503048944682598 + 0.0im	8.417555445749745 - 5.881915068787111im	-0.00037108511321333926 - 0.00023716539645527118im	-0.00037107531788055874 - 0.0002372044518886449im	3.139411845685727 - 0.10992800568794898im
0.24748079434129425 + 0.0im	8.368233901155284 - 5.689120783951464im	-0.0003572311344112126 - 0.00023689461016842346im	-0.00035722090955083694 - 0.00023693277601269562im	3.115412926311793 - 0.10828423103314382im
0.2499556022847072 + 0.0im	8.315457559441535 - 5.500290682002025im	-0.0003437056369531652 - 0.00023634222815972257im	-0.0003436950077632702 - 0.0002363795104493769im	3.091545265817726 - 0.10666082500361042im
0.2524551583075543 + 0.0im	8.259403793211787 - 5.315465742410044im	-0.0003305099627390076 - 0.00023552248532292852im	-0.0003304989539040967 - 0.0002355588907060991im	3.0678088835469706 - 0.10505772965496875im
0.2549797098906298 + 0.0im	8.200248435308918 - 5.134679641491367im	-0.00031764480652891615 - 0.00023444942836168972im	-0.00031763344220555576 - 0.00023448496407353772im	3.0442039676053216 - 0.10347488349818339im
0.2575295069895361 + 0.0im	8.138163850653823 - 4.957958951163602im	-0.0003051103476245505 - 0.00023313689676806394im	-0.00030509865142822333 - 0.00023317157060367163im	3.0207303515978636 - 0.10191222072433921im
0.26010480205943143 + 0.0im	8.073320295247514 - 4.7853233479933595im	-0.0002929065116023273 - 0.00023159850490582135im	-0.00029289450657871184 - 0.00023163232519268865im	2.997388223548535 - 0.10036967048513268im
0.2627058500800257 + 0.0im	8.005887205236712 - 4.616785831522838im	-0.00028103238137214417 - 0.0002298476252126863im	-0.0002810200900081347 - 0.00022988060078291673im	2.97417742778645 - 0.09884715623320885im
0.265332908580826 + 0.0im	7.936029863725748 - 4.452352950871195im	-0.0002694869187072127 - 0.00022789737253182076im	-0.00026947436290010885 - 0.00022792951269408421im	2.951098147489675 - 0.0973445951258926im
0.26798623766663426 + 0.0im	7.863911713193493 - 4.2920250386158845im	-0.00025826846859192706 - 0.00022576058957903035im	-0.00025825566964772024 - 0.00022579190409038625im	2.92815028443722 - 0.09586189749525185im
0.2706661000433006 + 0.0im	7.7896929018441545 - 4.135796450972677im	-0.0002473750394933911 - 0.00022344983354846243im	-0.0002473620181184681 - 0.00022348033258612652im	2.9053340053610635 - 0.0943989663868336im
0.2733727610437336 + 0.0im	7.713530993402803 - 3.9836558133099196im	-0.00023680425539098344 - 0.0002209773638559223im	-0.00023679103168147288 - 0.0002210070579890539im	2.882649158624057 - 0.09295569716879694im
0.2761064886541709 + 0.0im	7.635577582094029 - 3.8355862700525796im	-0.0002265533230500408 - 0.00021835513101539918im	-0.0002265399164914696 - 0.00021838403117699007im	2.8600957135496867 - 0.09153197721257299im
0.27886755354071263 + 0.0im	7.55598458735944 - 3.69156573805464im	-0.00021661912871665437 - 0.00021559476664097731im	-0.00021660555817661916 - 0.0002156228840999129im	2.8376738719245074 - 0.09012768564558062im
0.28165622907611976 + 0.0im	7.474898150005264 - 3.551567162544224im	-0.00020699822104192677 - 0.00021270757456300055im	-0.0002069845047683469 - 0.0002127349208963704im	2.8153834202401966 - 0.08874269317595052im
0.284472791366881 + 0.0im	7.392459369288124 - 3.41555877477391im	-0.0001976867842214184 - 0.00020970452304419873im	-0.00019767293984220469 - 0.00020973111010991804im	2.793224468311235 - 0.08737686198864332im
0.28731751928054977 + 0.0im	7.30880768977667 - 3.2835043505393053im	-0.00018868087100799342 - 0.00020659623807844842im	-0.00018866691552467589 - 0.0002066220779882622im	2.7711969024829597 - 0.08603004571180818im
0.29019069447335527 + 0.0im	7.2240769550996795 - 3.155363468761432im	-0.00017997598681418958 - 0.00020339299775196766im	-0.00017996193661465757 - 0.00020341810284489595im	2.7493007668394545 - 0.08470208945170928im
0.29309260141808885 + 0.0im	7.138397898232689 - 3.0310917693628263im	-0.00017156770468739583 - 0.00020010472764401348im	-0.00017155357553401483 - 0.00020012911046029508im	2.727535903547374 - 0.08339282989405974im
0.29602352743226973 + 0.0im	7.051896264943207 - 2.9106412097030705im	-0.00016345107994711634 - 0.0001967409972415949im	-0.00016343688698926707 - 0.00019676467049718752im	2.7059023412711216 - 0.08210209546914657im
0.29898376270659244 + 0.0im	6.964694035688974 - 2.793960318876753im	-0.00015562109908064708 - 0.00019331101734031334im	-0.00015560685683944372 - 0.00019333399390199723im	2.6844000537815087 - 0.08082970657770584im
0.3019736003336584 + 0.0im	6.876907584616494 - 2.68099444921515im	-0.0001480724848335268 - 0.00018982363840123066im	-0.00014805820696749887 - 0.0001898459312623654im	2.6630288247456497 - 0.0795754758741211im
0.304993336336995 + 0.0im	6.7886510465723555 - 2.5716860243720694im	-0.00014080041595719169 - 0.00018628734983160768im	-0.0001407863565889299 - 0.00018630897208858337im	2.64178852215732 - 0.07833920860317269im
0.30804326970036494 + 0.0im	6.700032383696415 - 2.4659747834142274im	-0.00013379857444665723 - 0.00018271028015550688im	-0.00013378426389393377 - 0.00018273124498492907im	2.6206792137773127 - 0.0771207029862541im
0.3111237023973686 + 0.0im	6.611155960872369 - 2.3637980203767817im	-0.00012706034138216778 - 0.00017910019803856224im	-0.00012704603583577214 - 0.00017912051867520666im	2.599700708840943 - 0.07591975065270928im
0.3142349394213423 + 0.0im	6.522121431814426 - 2.2650908187852608im	-0.00012058191479838127 - 0.00017546451412973047im	-0.00012056762362208123 - 0.00017548420384529674im	2.5788528616270634 - 0.07473613711171825im
0.3173772888155557 + 0.0im	6.433024169831958 - 2.1697862806857104im	-0.0001143562944834603 - 0.0001718102836815232im	-0.00011434202888031078 - 0.00017182935576421735im	2.558135598742857 - 0.07356964225997856im
0.3205510617037113 + 0.0im	6.3439558909950975 - 2.077815749765468im	-0.00010837756369717985 - 0.00016814420990910316im	-0.000108363334165634 - 0.0001681626776440694im	2.5375485461175153 - 0.07242004092029256im
0.3237565723207484 + 0.0im	6.255001246963859 - 1.9891090281870882im	-0.00010263959612706352 - 0.00016447264804768212im	-0.00010262541261408487 - 0.00016449052469830655im	2.517091804559054 - 0.07128710340607311im
0.3269941380439559 + 0.0im	6.1662443966454115 - 1.903594586797798im	-9.713617219344765e-5 - 0.00016080161006691058im	-9.712204411571796e-5 - 0.0001608189088570099im	2.496764980096741 - 0.07017059610673075im
0.33026407942439545 + 0.0im	6.077762631062281 - 1.8211997684159527im	-9.186120529386055e-5 - 0.00015713677000037018im	-9.18471415491002e-5 - 0.0001571535040972787im	2.4765679540532552 - 0.06907028208889163im
0.3335667202186394 + 0.0im	5.98962993958318 - 1.7418509839343626im	-8.680829930203441e-5 - 0.00015348346984788935im	-8.679430829298203e-5 - 0.00015349965234645352im	2.4565004213159067 - 0.06798592170842396im
0.33690238742082584 + 0.0im	5.901916087627155 - 1.6654739010178699im	-8.197127941972503e-5 - 0.00014984672600818123im	-8.195736904545975e-5 - 0.00014986236991566555im	2.436562259185612 - 0.06691727322832196im
0.34027141129503413 + 0.0im	5.8146865004850365 - 1.5919936252090834im	-7.73439487496941e-5 - 0.00014623123619924907im	-7.733012645815434e-5 - 0.00014624635442115467im	2.4167532293080773 - 0.06586409343759633im
0.3436741254079845 + 0.0im	5.72800359340961 - 1.5213348732915062im	-7.291990363530327e-5 - 0.00014264138682412283im	-7.290617639196624e-5 - 0.0001426559921509207im	2.397072962071338 - 0.06482613826646579im
0.3471108666620643 + 0.0im	5.641923730662449 - 1.4534221387935107im	-6.869296141887894e-5 - 0.00013908126073976148im	-6.867933575110012e-5 - 0.00013909536583452998im	2.3775212774172028 - 0.06380316339331327im
0.35058197532868496 + 0.0im	5.556501689085537 - 1.3881798495494941im	-6.465694909920949e-5 - 0.00013555464538737649im	-6.464343109823023e-5 - 0.000135568262774342im	2.358097723508416 - 0.06279492483907684im
0.3540877950819718 + 0.0im	5.47178782018756 - 1.3255325172659866im	-6.080568675137043e-5 - 0.0001320650412430113im	-6.079228209179191e-5 - 0.00013207818329697666im	2.338802150006893 - 0.06180117954497756im
0.3576286730327915 + 0.0im	5.387828545031282 - 1.2654048790706118im	-5.713308315594465e-5 - 0.00012861567054790873im	-5.711979710905983e-5 - 0.00012862834948455942im	2.3196341776529903 - 0.06082168592974246im
0.3612049597631194 + 0.0im	5.304666758658274 - 1.2077220310503112im	-5.3633068964859546e-5 - 0.0001252094862790444im	-5.361995908409678e-5 - 0.000125221714146116im	2.3005934859947192 - 0.05985620442276359im
0.36481700936075057 + 0.0im	5.22234223272996 - 1.1524095538122765im	-5.0299774279946616e-5 - 0.00012184918132116025im	-5.0286739730311666e-5 - 0.00012186096999044951im	2.2816797054864275 - 0.0589044979699327im
0.3684651794543581 + 0.0im	5.140891343627266 - 1.0993936301264933im	-4.7127184648160326e-5 - 0.00011853719780270494im	-4.7114282237841256e-5 - 0.0001185485589629052im	2.26289249094486 - 0.057966332509207616im
0.37214983124890166 + 0.0im	5.060347011338773 - 1.0486011547326308im	-4.4109524230680195e-5 - 0.00011527573655926478im	-4.4096757815696926e-5 - 0.0001152866817096036im	2.2442314741655416 - 0.0570414774132987im
0.3758713295613907 + 0.0im	4.980739195799192 - 0.9999598364162511im	-4.1241124700780626e-5 - 0.00011206676668934138im	-4.1228497709832196e-5 - 0.00011207730713399658im	2.225696230669974 - 0.056129705897203605im
0.3796300428570046 + 0.0im	4.902095173493499 - 0.9533982924798883im	-3.851635437624652e-5 - 0.00010891203516868626im	-3.850386999012914e-5 - 0.00010892218201195593im	2.2072863829576255 - 0.05523079538866745im
0.3834263432855746 + 0.0im	4.824439004896115 - 0.9088461357536204im	-3.592971913310704e-5 - 0.00010581307649083988im	-3.591737308024816e-5 - 0.00010582284063303836im	2.1890015765544915 - 0.05434452786000048im
0.3872606067184304 + 0.0im	4.747792244301401 - 0.8662340543069945im	-3.3475818954118584e-5 - 0.00010277122230301921im	-3.34636280623133e-5 - 0.0001027806144370729im	2.170841330929216 - 0.05347069012003897im
0.3911332127856147 + 0.0im	4.672173300309696 - 0.8254938840400783im	-3.11494142438972e-5 - 9.978761100805476e-5im	-3.113737373468888e-5 - 9.979664161676767e-5im	2.152805203702518 - 0.05260907406538995im
0.39504454491347085 + 0.0im	4.597598850285458 - 0.7865586743455063im	-2.894524692173719e-5 - 9.68631973046889e-5im	-2.8933358754075277e-5 - 9.687187665864805e-5im	2.13489281390073 - 0.0517594768904505im
0.39899499036260555 + 0.0im	4.524082720680255 - 0.7493627470461008im	-2.6858403515903084e-5 - 9.399876164017978e-5im	-2.6846669533274552e-5 - 9.400709979627022e-5im	2.1171036656958635 - 0.05092170125603512im
0.4029849402662316 + 0.0im	4.451643070578696 - 0.7138417488237655im	-2.488392093284975e-5 - 9.119491955083902e-5im	-2.4872342695194896e-5 - 9.120292635133673e-5im	2.0994373653703238 - 0.05009555541677948im
0.40701478966889393 + 0.0im	4.380268083514762 - 0.6799326973650187im	-2.3016999154959508e-5 - 8.845213086781638e-5im	-2.3005578004405363e-5 - 8.84598159400273e-5im	2.081893327359088 - 0.04928085330781198im
0.4110849375655829 + 0.0im	4.309986104786494 - 0.6475740214567792im	-2.125298050886329e-5 - 8.577070876715263e-5im	-2.124171758303532e-5 - 8.577808152356605e-5im	2.0644712217983994 - 0.04847741459149118im
0.4151957869412387 + 0.0im	4.240796118652482 - 0.6167055952728726im	-1.9587302859988838e-5 - 8.3150828644828e-5im	-1.9576199068834994e-5 - 8.315789828375191e-5im	2.0471704896927934 - 0.04768506466530357im
0.4193477448106511 + 0.0im	4.172701161732585 - 0.5872687670972464im	-1.801580634844489e-5 - 8.059253679923675e-5im	-1.8004862492631086e-5 - 8.059931230588255e-5im	2.029990695563447 - 0.046903634632288166im
0.4235412222587576 + 0.0im	4.1057029217736964 - 0.5592063827341685im	-1.6533986986237455e-5 - 7.809575890520723e-5im	-1.652320362012453e-5 - 7.810224905319206e-5im	2.0129313260909014 - 0.046132961235613im
0.4277766344813452 + 0.0im	4.039802027678314 - 0.5324628038586787im	-1.5137791708910427e-5 - 7.566030826535641e-5im	-1.5127169250750143e-5 - 7.566652161859123e-5im	1.995991872836451 - 0.04537288675916166im
0.43205440082615865 + 0.0im	3.9749959019181444 - 0.5069839215625007im	-1.3823233996547155e-5 - 7.328589382621077e-5im	-1.381277270436667e-5 - 7.329183874114213e-5im	1.9791718738881463 - 0.044623258896203104im
0.43637494483442024 + 0.0im	3.9112819503144265 - 0.48271716535136033im	-1.2586476780746653e-5 - 7.097212794813237e-5im	-1.2576176774602226e-5 - 7.097781257630704e-5im	1.9624708070213988 - 0.0438839305884064im
0.44073869428276446 + 0.0im	3.8486563675861287 - 0.45961150784945887im	-1.1423778197993937e-5 - 6.871853391965819e-5im	-1.141363946379494e-5 - 6.872396621058047e-5im	1.9458881681182396 - 0.0431547598376292im
0.4451460812255921 + 0.0im	3.787113068270509 - 0.437617465465607im	-1.033155398514299e-5 - 6.652455320838585e-5im	-1.0321576382470177e-5 - 6.652974091263669e-5im	1.9294234828197414 - 0.042435609493050565im
0.4495975420378481 + 0.0im	3.7266455092744097 - 0.41668709527344117im	-9.306322245945062e-6 - 6.43895524420078e-5im	-9.296505519485829e-6 - 6.439450311459767e-5im	1.9130761639705396 - 0.04172634701633457im
0.45409351745822657 + 0.0im	3.667245730820831 - 0.396773988355171im	-8.344760732056426e-6 - 6.231283011451732e-5im	-8.335104516689234e-6 - 6.231755111844398e-5im	1.8968457670181285 - 0.04102684422760439im
0.45863445263280883 + 0.0im	3.6089051630728046 - 0.37783325985459043im	-7.443652600485006e-6 - 6.029362301396645e-5im	-7.4341564319161025e-6 - 6.0298121523950616e-5im	1.8807317860742159 - 0.04033697703507227im
0.46322079715913694 + 0.0im	3.5516139646848304 - 0.35982153598066113im	-6.599919568591339e-6 - 5.833111236945288e-5im	-6.590582886518496e-6 - 5.8335395375824416e-5im	1.8647336177024294 - 0.039656625151212974im
0.4678530051307283 + 0.0im	3.4953614525356906 - 0.3426969381978714im	-5.810583053567287e-6 - 5.6424429716240876e-5im	-5.801405214456694e-6 - 5.6428504028951764e-5im	1.8488508258312255 - 0.0389856717983866im
0.4725315351820356 + 0.0im	3.440136492545016 - 0.32641906483393074im	-5.0727998806135055e-6 - 5.457266247908638e-5im	-5.063780160303844e-6 - 5.457653473182474e-5im	1.8330828407048352 - 0.03832400340680979im
0.47725685053385597 + 0.0im	3.385926746683938 - 0.31094897032915664im	-4.383848905188256e-6 - 5.2774859274924285e-5im	-4.37498650471184e-6 - 5.277853592930688e-5im	1.817429213585673 - 0.03767150930774583im
0.48202941903919455 + 0.0im	3.3327198821288424 - 0.2962491423452601im	-3.7411174975385418e-6 - 5.103003493709823e-5im	-3.732411550149468e-6 - 5.1033522286919914e-5im	1.8018893551037045 - 0.037028081424731844im
0.4868497132295865 + 0.0im	3.280506838708165 - 0.2822834769441783im	-3.1419197902368337e-6 - 4.933717526425815e-5im	-3.1333693425420243e-6 - 4.9340479439776595e-5im	1.7864628052110163 - 0.0363936139655916im
0.49171821036188235 + 0.0im	3.229261340990936 - 0.2690172520401888im	-2.5843822115914697e-6 - 4.76952414979241e-5im	-2.5759863264261517e-6 - 4.769836847016083e-5im	1.7711489267491125 - 0.03576800311788646im
0.4966353924655012 + 0.0im	3.178981761516259 - 0.2564170993208371im	-2.065704396601368e-6 - 4.610317453351435e-5im	-2.0574620073135777e-6 - 4.6106130118553826e-5im	1.7559473060413404 - 0.03515114675035103im
0.5016017463901562 + 0.0im	3.1296487989428297 - 0.24445097482425832im	-1.5839127151741797e-6 - 4.455989887036055e-5im	-1.5758227504601472e-6 - 4.456268873362995e-5im	1.74085740375626 - 0.03454294412272937im
0.5066177638540578 + 0.0im	3.081249047925895 - 0.23308812835232157im	-1.1368178273407229e-6 - 4.306432630688604e-5im	-1.1288791211478941e-6 - 4.3066955967399924e-5im	1.7258786631491847 - 0.03394329560628531im
0.5116839414925983 + 0.0im	3.0337664503243715 - 0.22229907189074538im	-7.224616441312602e-7 - 4.161535938770385e-5im	-7.146730294533578e-7 - 4.161783422225945e-5im	1.7110105826256248 - 0.03335210241710499im
0.5168007809075243 + 0.0im	2.9871839199781247 - 0.2120555471989253im	-3.391195975526116e-7 - 4.021189460990125e-5im	-3.3147987897075236e-7 - 4.0214219857210845e-5im	1.6962526169800274 - 0.0327692663641389im
0.5219687887165996 + 0.0im	2.9414888312856937 - 0.20233049272376583im	1.5214094035776094e-8 - 3.885282539621932e-5im	2.2706171836496125e-8 - 3.8855006160967434e-5im	1.6816042760614125 - 0.03219468961375089im
0.5271884766037656 + 0.0im	2.89666432970731 - 0.19309800998333168im	3.421933731675241e-7 - 3.753704484321035e-5im	3.4953908966758343e-7 - 3.7539086100025175e-5im	1.6670650027296023 - 0.031628274472355423im
0.5324603613698032 + 0.0im	2.852694663212189 - 0.18433332955767098im	6.434478912460848e-7 - 3.626344825276625e-5im	6.506485548995285e-7 - 3.626535485009558e-5im	1.6526342678342765 - 0.03106992318852499im
0.5377849649835013 + 0.0im	2.809563889664562 - 0.17601277681576527im	9.205311121946032e-7 - 3.503093545565986e-5im	9.275880584424342e-7 - 3.503271211954273e-5im	1.6383115750377408 - 0.030519537775753135im
0.5431628146333363 + 0.0im	2.7672562690354243 - 0.1681137374992253im	1.1749087353103457e-6 - 3.383841293592879e-5im	1.1818233241521065e-6 - 3.384006427365563e-5im	1.6240964098974182 - 0.02997701985684929im
0.5485944427796696 + 0.0im	2.7257584470084657 - 0.16061462327515175im	1.407987346234149e-6 - 3.268479576506505e-5im	1.414760960340311e-6 - 3.268632626871994e-5im	1.6099881881243165 - 0.02944227053073997im
0.5540803872074663 + 0.0im	2.685046948448482 - 0.15349483736250846im	1.6210888096056404e-6 - 3.156900935505221e-5im	1.6277228542292408e-6 - 3.157042340493205e-5im	1.595986414121888 - 0.028915190262240258im
0.559621191079541 + 0.0im	2.6451135814004743 - 0.14673474032845207im	1.815468300352322e-6 - 3.048999103932183e-5im	1.821964198330868e-6 - 3.0491292907227996e-5im	1.5820905346706757 - 0.0283956787951578im
0.5652174029903364 + 0.0im	2.605940290662108 - 0.14031561614334837im	1.992318192793567e-6 - 2.944669149068188e-5im	1.998677386706691e-6 - 2.944788534308126e-5im	1.5683000602936854 - 0.02788363508888662im
0.5708695770202398 + 0.0im	2.5675111247336035 - 0.13421963857569383im	2.1527572439936984e-6 - 2.8438075985210373e-5im	2.1589811944713037e-6 - 2.8439165886263493e-5im	1.5546144242936537 - 0.027378957278452874im
0.5765782727904422 + 0.0im	2.529810626211834 - 0.12842983800088834im	2.297872452611288e-6 - 2.746312552100503e-5im	2.3039626315291995e-6 - 2.746411543545955e-5im	1.5410331108309927 - 0.026881542657780963im
0.5823440555183466 + 0.0im	2.492823908099443 - 0.12293006869075156im	2.4286491662169944e-6 - 2.6520837800543032e-5im	2.4346070649275864e-6 - 2.6521731596492093e-5im	1.5275555821647728 - 0.026391287685765746im
0.58816749607353 + 0.0im	2.4565354385025207 - 0.11770497664389806im	2.5460467478701507e-6 - 2.5610228085233003e-5im	2.551873870257147e-6 - 2.5611029536738668e-5im	1.5141812997256647 - 0.025908088014558774im
0.5940491710342654 + 0.0im	2.4209303477077375 - 0.11273996801056017im	2.650964064950556e-6 - 2.473032993054214e-5im	2.65666192817271e-6 - 2.4731042720124704e-5im	1.5009097183082551 - 0.025431838539311708im
0.599989662744608 + 0.0im	2.3859938259344715 - 0.10802117815919875im	2.7442486736610103e-6 - 2.3880195809852977e-5im	2.7498188073928357e-6 - 2.3880823530847813e-5im	1.4877402994887516 - 0.02496243346846283im
0.605989559372054 + 0.0im	2.351711523660553 - 0.103535441426279im	2.826699973691269e-6 - 2.3058897634955764e-5im	2.83214392001388e-6 - 2.305944379373968e-5im	1.4746725004539791 - 0.024499766413508713im
0.6120494549657746 + 0.0im	2.3180690895717384 - 0.09927026158490777im	2.8991416217505246e-6 - 2.2265527180810986e-5im	2.9044609402877812e-6 - 2.2265995198901086e-5im	1.4617057649472032 - 0.02404373049707109im
