w	A_d-self_d	Ac_d-self_d	A_d-selfc_d	Ac_d-selfc_d
-0.5940491710342654 + 0.0im	-0.14275885931265708 - 0.006821937470154801im	3.6699510432644376e-5 + 0.000574326838622051im	-3.669121276701738e-5 - 0.0005743274601870349im	0.21839185763504698 + 0.019884287718145186im
-0.58816749607353 + 0.0im	-0.1439371666978823 - 0.006942563113573598im	3.392200153128465e-5 + 0.0005924947378691385im	-3.39134417545098e-5 - 0.0005924952633664202im	0.22114850152062382 + 0.020466979390847736im
-0.5823440555183466 + 0.0im	-0.1451232751714853 - 0.007064751682186854im	3.092828347872614e-5 + 0.0006112202898484241im	-3.091945516349597e-5 - 0.0006112207127425543im	0.22394640955970824 + 0.02106841186878332im
-0.5765782727904422 + 0.0im	-0.1463172158723435 - 0.00718852488418505im	2.7706216163150417e-5 + 0.000630519875021753im	-2.769711279059993e-5 - 0.0006305201884748864im	0.22678627876123453 + 0.021689291277513914im
-0.5708695770202398 + 0.0im	-0.14751900012704305 - 0.007313904076432967im	2.42430893650364e-5 + 0.0006504102800841976im	-2.423370432705757e-5 - 0.0006504104769444095im	0.22966882420669285 + 0.022330351484182664im
-0.5652174029903364 + 0.0im	-0.14872864931142432 - 0.007440910240368691im	2.052541411657485e-5 + 0.0006709087024265896im	-2.05157407238397e-5 - 0.0006709087752159278im	0.23259475268318766 + 0.02299235516229067im
-0.559621191079541 + 0.0im	-0.149946177437014 - 0.007569563963191163im	1.6539100366762507e-5 + 0.0006920327539652747im	-1.652913185096229e-5 - 0.0006920326948675682im	0.2355647903832059 + 0.023676094888858874im
-0.5540803872074663 + 0.0im	-0.15117161473288307 - 0.00769988542455605im	1.2269492597445351e-5 + 0.0007138004642498189im	-1.2259222113911701e-5 - 0.0007138002650982529im	0.23857966436866837 + 0.024382394273185157im
-0.5485944427796696 + 0.0im	-0.15240495131160264 - 0.00783189438895861im	7.700971849574417e-6 + 0.0007362302827543742im	-7.690392484344506e-6 - 0.0007362299350188463im	0.24164012107632177 + 0.02511210911621657im
-0.5431628146333363 + 0.0im	-0.1536462098681453 - 0.00796561020393908im	2.8172780288699024e-6 + 0.0007593410802535269im	-2.806382808908216e-6 - 0.000759340575027792im	0.24474689694240412 + 0.025866128599360397im
-0.5377849649835013 + 0.0im	-0.15489541629703268 - 0.008101051804200564im	-2.3987910563479217e-6 + 0.0007831521491787619im	2.41000912614488e-6 - 0.000783151477167392im	0.247900759711037 + 0.026645376501355476im
-0.5324603613698032 + 0.0im	-0.15615258314860483 - 0.008238237721682305im	-7.965122017783024e-6 + 0.0008076832028471992im	7.976670050052396e-6 - 0.0008076823543523724im	0.2511024267947059 + 0.027450812441620787im
-0.5271884766037656 + 0.0im	-0.1574177287171848 - 0.008377186101582383im	-1.3900578697480463e-5 + 0.0008329543734500388im	1.391246381076165e-5 - 0.0008329533383581703im	0.25435269403992516 + 0.028283433148286862im
-0.5219687887165996 + 0.0im	-0.1586908552017555 - 0.008517914724274307im	-2.0224988654720108e-5 + 0.000858986208684197im	2.023721799818682e-5 - 0.0008589849764524439im	0.25765231473194017 + 0.02914427374890451im
-0.5168007809075243 + 0.0im	-0.15997197734423535 - 0.008660441033011132im	-2.6959124619007263e-5 + 0.0008857996669070424im	2.6971705363770224e-5 - 0.0008857982265496939im	0.26100205863240655 + 0.0300344090816091im
-0.5116839414925983 + 0.0im	-0.16126112434675097 - 0.008804782167260094im	-3.4124612114240724e-5 + 0.0009134161106908408im	3.413755143668766e-5 - 0.0009134144507656221im	0.26440275629681415 + 0.030954955024303055im
-0.5066177638540578 + 0.0im	-0.16255829111883421 - 0.00895095500145959im	-4.1744399969696474e-5 + 0.0009418572986507051im	4.175770507720631e-5 - 0.0009418554072450234im	0.2678550319098921 + 0.031907069839202im
-0.5016017463901562 + 0.0im	-0.163863506909782 - 0.009098976188940254im	-4.9843170793453176e-5 + 0.0009711453754173823im	4.9856848873077555e-5 - 0.0009711432401345338im	0.27135974058418244 + 0.03289195552987188im
-0.4966353924655012 + 0.0im	-0.16517676924029068 - 0.009248862210701803im	-5.8445005881770955e-5 + 0.0010013028596242192im	5.8459064009371355e-5 - 0.0010013004675695897im	0.27491771085072697 + 0.03391085920766942im
-0.49171821036188235 + 0.0im	-0.16649810748513139 - 0.009400629428689548im	-6.757697993358896e-5 + 0.0010323526297761855im	6.759142526288686e-5 - 0.0010323499675434708im	0.2785296359999408 + 0.03496507446428174im
-0.4868497132295865 + 0.0im	-0.16782753854710472 - 0.009554294143167373im	-7.726290134345406e-5 + 0.0010643179078677937im	7.727774101710203e-5 - 0.0010643149615252737im	0.28219649508186434 + 0.03605594274684929im
-0.48202941903919455 + 0.0im	-0.1691650370748739 - 0.00970987265373993im	-8.754230911981079e-5 + 0.001097222240616324im	8.755755003708785e-5 - 0.001097218995693223im	0.28591849124038016 + 0.03718485473194526im
-0.47725685053385597 + 0.0im	-0.17051066254646632 - 0.009867381323534612im	-9.843495254223794e-5 + 0.0011310894781768515im	9.845060164933365e-5 - 0.001131085919649814im	0.2896969551906761 + 0.03835325169447926im
-0.4725315351820356 + 0.0im	-0.17186441262998933 - 0.010026836646014928im	-0.00010997615071536246 + 0.001165943750206219im	0.0001099922148337663 - 0.0011659398624859416im	0.29353243832520026 + 0.039562626867388914im
-0.4678530051307283 + 0.0im	-0.17322630421627597 - 0.01018825531386116im	-0.0001221992328608809 + 0.0012018094391443707im	0.00012221571865459274 - 0.0012018052060624215im	0.29742569246340755 + 0.04081452678778669im
-0.46322079715913694 + 0.0im	-0.17459633658467466 - 0.010351654289322582im	-0.0001351385586052062 + 0.0012387111505832988im	0.00013515547274570906 - 0.0012387065553791543im	0.30137742713566945 + 0.04211055262503525im
-0.45863445263280883 + 0.0im	-0.17597454316049524 - 0.010517050875417096im	-0.00014883086522649014 + 0.0012766736805962973im	0.00014884821409436697 - 0.0012766687059046636im	0.30538837353205667 + 0.0434523614860395im
-0.45409351745822657 + 0.0im	-0.17736090545725372 - 0.010684462787331145im	-0.0001633141661199907 + 0.001315721979903334im	0.0001633319559706524 - 0.0013157166077417575im	0.30945923523802954 + 0.04484166769285924im
-0.4495975420378481 + 0.0im	-0.178755468847369 - 0.010853908223353836im	-0.0001786280410401475 + 0.0013558811147519924im	0.00017864627793746072 - 0.001355875326508818im	0.3135907049614005 + 0.0462802440275756im
-0.4451460812255921 + 0.0im	-0.18015823963679034 - 0.011025405934665193im	-0.00019481431743627732 + 0.0013971762243977465im	0.00019483300718244832 - 0.0013971700008204692im	0.3177834310299673 + 0.04776992293917385im
-0.44073869428276446 + 0.0im	-0.1815692136067825 - 0.011198975293290295im	-0.00021191568838648854 + 0.0014396324750722785im	0.00021193483669885063 - 0.0014396257962563186im	0.3220380849310169 + 0.04931259770704602im
-0.43637494483442024 + 0.0im	-0.1829884233208421 - 0.011374636357527654im	-0.00022997799217463463 + 0.0014832750103340212im	0.0002299976043591759 - 0.0014832678557119808im	0.32635529043245404 + 0.050910223555563044im
-0.43205440082615865 + 0.0im	-0.18441588799681588 - 0.011552409934162651im	-0.000249047999434991 + 0.001528128897701246im	0.0002490680805682005 - 0.0015281212460326733im	0.3307356321406963 + 0.052564818714020495im
-0.4277766344813452 + 0.0im	-0.18585158633070556 - 0.011732317636785106im	-0.00026917527095385156 + 0.001574219071474678im	0.00026919582579827396 - 0.0015742109008364074im	0.3351796893415277 + 0.05427846541612552im
-0.4235412222587576 + 0.0im	-0.18729557005738148 - 0.011914381939544028im	-0.0002904112777656145 + 0.0016215702716639044im	0.0002904323111605909 - 0.0016215615594409984im	0.33968797905594306 + 0.05605331083305994im
-0.4193477448106511 + 0.0im	-0.1887478226369483 - 0.012098626225692268im	-0.00031280842836817695 + 0.0016702069789395744im	0.0003128299435068428 - 0.0016701977018169219im	0.3442610569974516 + 0.05789156793403491im
-0.4151957869412387 + 0.0im	-0.1902083575107401 - 0.012285074830299822im	-0.000336423121285308 + 0.0017201533455417405im	0.0003364451222981944 - 0.0017201434794963568im	0.3488993860153792 + 0.05979551626813992im
-0.4110849375655829 + 0.0im	-0.19167720718603443 - 0.012473753076545111im	-0.0003613130746022221 + 0.0017714331220834228im	0.0003613355647700539 - 0.0017714226423775088im	0.3536035299769853 + 0.06176750266117946im
-0.40701478966889393 + 0.0im	-0.19315435058580271 - 0.012664687305031813im	-0.0003875381718940523 + 0.0018240695801978453im	0.00038756115400799356 - 0.0018240584613726284im	0.3583733756366603 + 0.06380994182109927im
-0.4029849402662316 + 0.0im	-0.19463981964053706 - 0.012857904895620175im	-0.00041516102411302727 + 0.001878085430987311im	0.00041518450052070374 - 0.001878073646857738im	0.3632101364512919 + 0.06592531684550904im
-0.39899499036260555 + 0.0im	-0.19613362741717452 - 0.013053434281310394im	-0.0004442464056890063 + 0.0019335027392419501im	0.00044427037819419707 - 0.0019334902628922797im	0.36811292190990913 + 0.06811617962473734im
-0.39504454491347085 + 0.0im	-0.1976357585655082 - 0.013251304953768327im	-0.00047486176565080624 + 0.001990342833406926im	0.0004748862355475388 - 0.0019903296371872425im	0.37308312313463116 + 0.0703851511337737im
-0.3911332127856147 + 0.0im	-0.19914621711225136 - 0.013451547460140942im	-0.0005070768055616498 + 0.0020486262112874892im	0.0005071017735432833 - 0.002048612266811224im	0.3781201477691395 + 0.07273492160639695im
-0.3872606067184304 + 0.0im	-0.20066502490622323 - 0.013654193390871927im	-0.0005409639085775397 + 0.002108372441492466im	0.0005409893747265914 - 0.002108357719634935im	0.3832245715051985 + 0.07516825058473481im
-0.3834263432855746 + 0.0im	-0.20219218453912044 - 0.013859275358292634im	-0.0005765978788563258 + 0.002169600060627975im	0.0005766238427069787 - 0.0021695845315259994im	0.38839628521991926 + 0.07768796683745315im
-0.3796300428570046 + 0.0im	-0.20372769517690065 - 0.014066826965833936im	-0.0006140568753772469 + 0.002232326466264937im	0.0006140833356204972 - 0.0022323100993176023im	0.3936353208075749 + 0.0802969681397411im
-0.3758713295613907 + 0.0im	-0.20527153819076302 - 0.014276882767776935im	-0.0006534204729890501 + 0.0022965678057156325im	0.000653447427679542 - 0.002296550569586209im	0.39894158972308785 + 0.0829982209082338im
-0.37214983124890166 + 0.0im	-0.20682374047762905 - 0.014489478219535182im	-0.0006947716571690514 + 0.0023623388606666103im	0.0006947991036083921 - 0.0023623207232856837im	0.4043149481038018 + 0.08579475968399944im
-0.3684651794543581 + 0.0im	-0.2083842806585229 - 0.014704649618538814im	-0.0007381965281703059 + 0.002429652927727313im	0.0007382244628689064 - 0.0024296338562971934im	0.4097551581608468 + 0.08868968645671543im
-0.36481700936075057 + 0.0im	-0.20995316103749284 - 0.014922434035868962im	-0.0007837833793446422 + 0.00249852169496605im	0.0007838117979858654 - 0.002498501655966467im	0.415261912652118 + 0.09168616982316634im
-0.3612049597631194 + 0.0im	-0.21153037283494183 - 0.015142869238870427im	-0.0008316233131658125 + 0.0025689551145172875im	0.0008316522105659473 - 0.0025689340737124326im	0.4208348227829426 + 0.09478744397321695im
-0.3576286730327915 + 0.0im	-0.21311590935977995 - 0.015365993605050154im	-0.0008818102484677032 + 0.002640961271356487im	0.0008818396185436443 - 0.0026409391938034604im	0.42647339893575426 + 0.09799680749644843im
-0.3540877950819718 + 0.0im	-0.21470975412197488 - 0.015591846027647537im	-0.0009344412309384245 + 0.0027145462483513043im	0.0009344710666572168 - 0.002714523098409962im	0.43217705156532776 + 0.10131762200269305im
-0.35058197532868496 + 0.0im	-0.21631189574981716 - 0.015820465813341077im	-0.000989615816914736 + 0.0027897139877102258im	0.0009896461102615781 - 0.002789689729054517im	0.43794508837912494 + 0.10475331054976553im
-0.3471108666620643 + 0.0im	-0.21792233119223908 - 0.016051892572631673im	-0.0010474364326906304 + 0.0028664661489622863im	0.0010474671745493778 - 0.0028664407445930635im	0.4437767709759931 + 0.10830735587176872im
-0.3436741254079845 + 0.0im	-0.21954100712506075 - 0.01628616610351617im	-0.0011080083450008993 + 0.0029448019636138527im	0.001108039525313177 - 0.0029447753758732437im	0.4496711565977945 + 0.11198329840144902im
-0.34027141129503413 + 0.0im	-0.2211679380900951 - 0.01652332626913536im	-0.0011714366149340072 + 0.0030247180866409197im	0.0011714682226424162 - 0.003024690277228264im	0.45562723025904656 + 0.11578473408018997im
-0.33690238742082584 + 0.0im	-0.2228030897281552 - 0.01676341287014779im	-0.0012378411564924956 + 0.003106208444987763im	0.001237873179020257 - 0.0031061793749771623im	0.46164390950966233 + 0.11971531194937073im
-0.3335667202186394 + 0.0im	-0.2244464358737003 - 0.017006465512641556im	-0.0013073263707229972 + 0.003189264083255141im	0.0013073587947288912 - 0.0031892337131146113im	0.46771992298597576 + 0.12377873151697227im
-0.33026407942439545 + 0.0im	-0.22609795499893487 - 0.01725252347245478im	-0.0013800121567593675 + 0.003273873006773524im	0.0013800449673725245 - 0.0032738412963858716im	0.47385389222604063 + 0.12797873989349765im
-0.3269941380439559 + 0.0im	-0.22775760220110933 - 0.01750162555682608im	-0.0014560177683622946 + 0.0033600200222693834im	0.0014560509494247872 - 0.003359986930954718im	0.4800443463474994 + 0.13231912869147516im
-0.3237565723207484 + 0.0im	-0.22942535919497 - 0.01775380996434145im	-0.0015354640145213208 + 0.0034476865763445625im	0.0015354975489068803 - 0.0034476520628845746im	0.4862896126949501 + 0.1368037306830531im
-0.3205510617037113 + 0.0im	-0.23110117261242355 - 0.018009114144183148im	-0.0016184761574952742 + 0.0035368505920013848im	0.001618510026385819 - 0.0035368146146653465im	0.49258793320295624 + 0.14143641621045067im
-0.3173772888155557 + 0.0im	-0.23278504021604843 - 0.018267574655716632im	-0.0017051817666142676 + 0.003627486303458344im	0.0017052159498984697 - 0.003627448820030864im	0.4989373612748884 + 0.14622108934432992im
-0.3142349394213423 + 0.0im	-0.23447688545894585 - 0.018529227029475476im	-0.0017957090678908949 + 0.0037195640895135297im	0.0017957435440393748 - 0.0037195250573241407im	0.5053358453943025 + 0.15116168378547554im
-0.3111237023973686 + 0.0im	-0.23617668458552912 - 0.018794105630620023im	-0.0018901913952480017 + 0.003813050305725593im	0.0018902261412390663 - 0.0038130096816801112im	0.5117811634647276 + 0.15626215850553302im
-0.30804326970036494 + 0.0im	-0.23788438787823143 - 0.019062243525952146im	-0.001988762357870145 + 0.003907907115694247im	0.001988797349181411 - 0.00390786485630797im	0.5182709450053713 + 0.16152649312295342im
-0.304993336336995 + 0.0im	-0.23959995079162746 - 0.019333672355567464im	-0.0020915579124806036 + 0.004004092321735107im	0.002091593122946412 - 0.004004048383167857im	0.5248026146572123 + 0.16695868301073027im
-0.3019736003336584 + 0.0im	-0.24132332314358296 - 0.019608422210216116im	-0.002198718326907723 + 0.004101559195256166im	0.002198753728887202 - 0.0041015135333491845im	0.5313735002961976 + 0.17256273413299023im
-0.29898376270659244 + 0.0im	-0.2430544630300233 - 0.01988652151542382im	-0.002310384261123422 + 0.004200256307156135im	0.002310419825284969 - 0.004200208877470846im	0.5379807199977149 + 0.1783426576080212im
-0.29602352743226973 + 0.0im	-0.24479329449294573 - 0.02016799692339682im	-0.00242669831079953 + 0.004300127358577603im	0.0024267340061374736 - 0.004300078116436252im	0.5446212325263875 + 0.1843024639958808im
-0.29309260141808885 + 0.0im	-0.24653978673179447 - 0.020452873213697927im	-0.002547806255594199 + 0.0044011110123612675im	0.0025478420493837877 - 0.004401059912889457im	0.5512917998683189 + 0.1904461573093429im
-0.29019069447335527 + 0.0im	-0.24829387482327267 - 0.02074117320363343im	-0.002673853342458427 + 0.00450314072556049im	0.0026738892002276214 - 0.004503087723731597im	0.5579890173601442 + 0.19677772874758756im
-0.28731751928054977 + 0.0im	-0.2500555012156609 - 0.021032917669237868im	-0.002804989767545072 + 0.0046061445833889235im	0.00280502565301656 - 0.004606089634070426im	0.5647093417582097 + 0.20330115015274738im
-0.284472791366881 + 0.0im	-0.2518246101759753 - 0.021328125277678998im	-0.00294136340446754 + 0.004710045134987496im	0.0029413992795588994 - 0.004709988192989187im	0.5714489503883399 + 0.21002036719017575im
-0.28165622907611976 + 0.0im	-0.25360113701594983 - 0.021626812531835127im	-0.0030831255635894506 + 0.004814759231410676im	0.0030831613883545435 - 0.004814700251534802im	0.5782038750795554 + 0.21693929225409497im
-0.27886755354071263 + 0.0im	-0.2553850183469824 - 0.02192899372771761im	-0.0032304289673184554 + 0.0049201978662458375im	0.003230464699646868 - 0.004920136803339104im	0.5849700135896155 + 0.22406179710113913im
-0.2761064886541709 + 0.0im	-0.2571762157771775 - 0.022234680925325493im	-0.0033834273979773083 + 0.0050262660192935075im	0.00338346299430062 - 0.005026202828301026im	0.5917429934839141 + 0.23139170521520247im
-0.2733727610437336 + 0.0im	-0.2589746448719028 - 0.022543883933426268im	-0.0035422727190863126 + 0.005132862503750365im	0.003542308133730964 - 0.0051327971397714545im	0.5985186612097858 + 0.23893278390794692im
-0.2706661000433006 + 0.0im	-0.26078022719893207 - 0.022856610308658078im	-0.0037071232892073995 + 0.005239879817350859im	0.0037071584743868426 - 0.005239812235696775im	0.6052911117148467 + 0.24668873616032436im
-0.26798623766663426 + 0.0im	-0.26259292954538405 - 0.023172865369244313im	-0.0038781286692644887 + 0.005347203997937759im	0.003878163575247828 - 0.005347134154191274im	0.6120565886298014 + 0.254663192211504im
-0.265332908580826 + 0.0im	-0.2644126810636177 - 0.02349265222350295im	-0.004055448715823401 + 0.00545471448394577im	0.004055483290800565 - 0.0054546423340226325im	0.6188094997009929 + 0.2628597009026867im
-0.2627058500800257 + 0.0im	-0.26623940938419793 - 0.0238159718132198im	-0.004239237042091409 + 0.005562283980296515im	0.004239271232174557 - 0.005562209480508787im	0.6255445522451446 + 0.27128172078441304im
-0.26010480205943143 + 0.0im	-0.2680730602985398 - 0.024142822971839815im	-0.004429646953749339 + 0.005669778330217025im	0.004429680702999284 - 0.005669701437338239im	0.63225616775838 + 0.2799326109971446im
-0.2575295069895361 + 0.0im	-0.2699135664023007 - 0.024473202497312354im	-0.004626835640876795 + 0.005777056393507451im	0.00462686889115146 - 0.005776977064839598im	0.6389386211994252 + 0.28881562193610505im
-0.2549797098906298 + 0.0im	-0.2717608654290458 - 0.024807105239307372im	-0.004830956010053324 + 0.005883969931796791im	0.004830988701103824 - 0.005883888125239164im	0.6455859539945442 + 0.297933885712605im
-0.2524551583075543 + 0.0im	-0.27361489475659106 - 0.02514452420040067im	-0.005042160151097346 + 0.005990363501338395im	0.0050421922205198776 - 0.005990279175458158im	0.6521919902139927 + 0.3072904064253499im
-0.2499556022847072 + 0.0im	-0.27547560094755164 - 0.025485450650707873im	-0.005260597250104193 + 0.0060960743539088804im	0.005260628633181099 - 0.006095987468013484im	0.6587503383889934 + 0.31688805025652445im
-0.24748079434129425 + 0.0im	-0.27734290691456226 - 0.025829874255329715im	-0.005486448943389757 + 0.0062009323463856954im	0.005486479575703719 - 0.00620084286059697im	0.6652545287194465 + 0.3267295354087587im
