w	A_d-self_d	Ac_d-self_d	A_d-selfc_d	Ac_d-selfc_d
0.024117930324502195 + 0.0im	-1.0790161321220895 - 0.034963854937080804im	-0.00015267767188169887 - 0.0007737150467506769im	-0.0001893190245218983 - 0.0004715441050462868im	-1.1939302340538838 - 0.08752817411184191im
0.024359109627747216 + 0.0im	-1.0800568989784556 - 0.03509199885323991im	-0.00015598887864318815 - 0.0007746312014433179im	-0.00019252421213752037 - 0.0004746827959690964im	-1.1965996924531224 - 0.088092994340941im
0.02460270072402469 + 0.0im	-1.0811110585046917 - 0.03522405101713546im	-0.00015926502212035187 - 0.0007757761629873766im	-0.00019569707336179902 - 0.00047802615624827896im	-1.1993114319067593 - 0.08867442000204107im
0.024848727731264935 + 0.0im	-1.0821787611184859 - 0.035360162338353714im	-0.00016250070720227351 - 0.0007771534098297621im	-0.00019883192764073846 - 0.0004815777180298459im	-1.2020661530830714 - 0.0892730984410427im
0.025097215008577586 + 0.0im	-1.0832601447523593 - 0.0355004857809351im	-0.0001656898077177553 - 0.0007787663333047087im	-0.00020192281468901733 - 0.0004853409093527762im	-1.2048646966687622 - 0.08988969710303539im
0.02534818715866336 + 0.0im	-1.0843553242595645 - 0.03564517610226169im	-0.00016882630677154996 - 0.0007806182202040952im	-0.00020496346616072578 - 0.000489319038320544im	-1.2077077178688869 - 0.0905249039157674im
0.025601669030249994 + 0.0im	-1.0854644549253023 - 0.03579438959105836im	-0.0001719037288597795 - 0.0007827122347986289im	-0.0002079472678231088 - 0.0004935152768090006im	-1.21059597410473 - 0.09117942772392652im
0.025857685720552494 + 0.0im	-1.086587636129133 - 0.035948283806041745im	-0.0001749152518478582 - 0.0007850514003658418im	-0.0002108675073266729 - 0.0004979326437515068im	-1.2135302333620508 - 0.09185399877873869im
0.02611626257775802 + 0.0im	-1.0877250355057806 - 0.03610701731670284im	-0.0001778538157526148 - 0.0007876385802838501im	-0.00021371701016751477 - 0.0005025739880449593im	-1.2165112575303425 - 0.09254936928721057im
0.0263774252035356 + 0.0im	-1.088876790571221 - 0.036270749447648326im	-0.00018071199088896592 - 0.0007904764587526841im	-0.00021648833973339986 - 0.0005074419711230064im	-1.219539792429166 - 0.09326631402513229im
0.026641199455570957 + 0.0im	-1.0900429885016296 - 0.03643964002785338im	-0.00018348208960205446 - 0.00079356752120754im	-0.00021917373587130042 - 0.0005125390492452871im	-1.222616630393448 - 0.09400563101771695im
0.026907611450126667 + 0.0im	-1.0912237470903445 - 0.03661384914609535im	-0.00018615604713101926 - 0.0007969140344905649im	-0.00022176519971657546 - 0.0005178674555538927im	-1.2257425606236978 - 0.09476814229149252im
0.027176687564627933 + 0.0im	-1.0924192199820328 - 0.03679353691374522im	-0.00018872553046551347 - 0.0008005180268497991im	-0.00022425455257089134 - 0.0005234291819504735im	-1.228918382483717 - 0.09555469470076945im
0.027448454440274214 + 0.0im	-1.0936295050373601 - 0.03697886323599172im	-0.00019118199647034923 - 0.0008043812678356415im	-0.00022663318578044193 - 0.0005292259608495344im	-1.232144901197041 - 0.09636616083169833im
0.027722938984676957 + 0.0im	-1.0948547171623073 - 0.037169987592463066im	-0.0001935164109018977 - 0.0008085052481666122im	-0.00022889221016670597 - 0.0005352592468653366im	-1.2354229132336594 - 0.09720343998660252im
0.028000168374523727 + 0.0im	-1.0960949713768435 - 0.03736706882809588im	-0.0001957196069468324 - 0.0008128911596373529im	-0.00023102262854823603 - 0.000541530198491604im	-1.2387533058729512 - 0.0980674592509178im
0.028280170058268963 + 0.0im	-1.097350376027296 - 0.03757026495497679im	-0.00019778216330268276 - 0.0008175398751427085im	-0.00023301506042043256 - 0.0005480396598347941im	-1.2421368663569534 - 0.09895917464471157im
0.02856297175885165 + 0.0im	-1.0986210395940204 - 0.03777973296575936im	-0.0001996942407456553 - 0.0008224519288922895im	-0.00023485984402612432 - 0.0005547881424630819im	-1.2455744937983126 - 0.09987957236037541im
0.028848601476440167 + 0.0im	-1.0999070716553947 - 0.03799562865912625im	-0.00020144591082696742 - 0.0008276274968902505im	-0.00023654730200940572 - 0.0005617758074344381im	-1.2490670089113347 - 0.10082967008769562im
0.02913708749120457 + 0.0im	-1.101208610907574 - 0.03821810647763864im	-0.00020302692108797177 - 0.0008330663777550749im	-0.00023806736138186994 - 0.0005690024475681622im	-1.2526153376226674 - 0.10181051842711354im
0.029428458366116614 + 0.0im	-1.1025256697055688 - 0.03844731935818184im	-0.00020442675746365016 - 0.0008387679739539071im	-0.00023940969515034947 - 0.0005764674700250794im	-1.2562203331558792 - 0.10282320239158536im
0.02972274294977778 + 0.0im	-1.1038584427413471 - 0.03868341859508719im	-0.0002056347013152923 - 0.0008447312735254996im	-0.00024056388664734176 - 0.0005841698792621987im	-1.2598829163411216 - 0.10386884299704192im
0.03001997037927556 + 0.0im	-1.1052070065860107 - 0.038926553715882044im	-0.00020663998210724522 - 0.0008509548323650866im	-0.00024151929650182606 - 0.0005921082604280678im	-1.2636039898707783 - 0.10494859894105027im
0.030320170083068313 + 0.0im	-1.1065714647320937 - 0.03917687236949642im	-0.00020743144328526722 - 0.000857436757143505im	-0.0002422650278359015 - 0.000600280763265232im	-1.267384503492307 - 0.10606366836886501im
0.030623371783898998 + 0.0im	-1.1079519212732596 - 0.0394345202266349im	-0.00020799792398012773 - 0.0008641746889316183im	-0.00024279025662310186 - 0.0006086850865861948im	-1.2712253772999875 - 0.1072152907256619im
0.030929605501737987 + 0.0im	-1.1093484801858657 - 0.03969964089191156im	-0.0002083281082706221 - 0.0008711657875996566im	-0.00024308398232379645 - 0.00061731846338906im	-1.2751275865784453 - 0.10840474869334003im
0.031238901556755367 + 0.0im	-1.110761246394368 - 0.03997237582723923im	-0.00020841033291994708 - 0.000878406717059335im	-0.00024313478296339138 - 0.0006261776466785583im	-1.2790920811252198 - 0.1096333702098944im
0.03155129057232292 + 0.0im	-1.1121903250464922 - 0.04025286428586961im	-0.0002082332760317626 - 0.0008858936314147108im	-0.00024293157567787993 - 0.0006352588960574904im	-1.2831198218509143 - 0.11090253056896923im
0.03186680347804615 + 0.0im	-1.1136358217542266 - 0.04054124325639293im	-0.0002077849272415857 - 0.0008936221620855806im	-0.00024246275897172174 - 0.0006445579651527199im	-1.2872119114355105 - 0.11221365459683032im
0.032185471512826615 + 0.0im	-1.1150978457873526 - 0.04083764741593202im	-0.00020705378100909115 - 0.0009015874059648948im	-0.00024171709770872467 - 0.0006540700899387087im	-1.2913691364034166 - 0.11356821890362301im
0.03250732622795488 + 0.0im	-1.116576502716681 - 0.041142209091701104im	-0.0002060280563060541 - 0.0009097839146690893im	-0.00024068312855606523 - 0.0006637899780202232im	-1.2955926817515273 - 0.11496775420543201im
0.03283239949023443 + 0.0im	-1.1180719046759229 - 0.041455058230047935im	-0.00020469599911595944 - 0.0009182056849375395im	-0.000239349415399776 - 0.0006737117989342635im	-1.2998835361971055 - 0.11641384771330553im
0.033160723485136774 + 0.0im	-1.1195841969940339 - 0.04177632237206205im	-0.00020304584744793198 - 0.0009268461502344015im	-0.00023770454307547905 - 0.0006838291755294104im	-1.304242705789894 - 0.11790814558507798im
0.03349233071998814 + 0.0im	-1.1211133974361676 - 0.04210612663480551im	-0.00020106595887964062 - 0.0009356981736030689im	-0.00023573713305029251 - 0.0006941351764787727im	-1.3086712350504872 - 0.11945235543549143im
0.033827254027188024 + 0.0im	-1.1226597138515735 - 0.042444593697215496im	-0.0001987447011619653 - 0.0009447540418201805im	-0.00023343592112782613 - 0.0007046223099803889im	-1.313170231815591 - 0.12104824889981126im
0.03416552656745991 + 0.0im	-1.1242232388172666 - 0.042791843789731825im	-0.00019607063028160754 - 0.0009540054608927701im	-0.00023078963259043993 - 0.0007152825186964596im	-1.3177405565297258 - 0.12269766424581745im
0.034507181833134504 + 0.0im	-1.1258040930969941 - 0.0431479946867232im	-0.00019303217743176965 - 0.0009634435529385671im	-0.0002277873226373886 - 0.0007261071759800089im	-1.3223834389215556 - 0.12440250902875716im
0.034852253651465846 + 0.0im	-1.1274024010772383 - 0.04351316170082189im	-0.000189618321792475 - 0.0009730588544858278im	-0.00022441798779491027 - 0.0007370870834346512im	-1.3270999013599358 - 0.12616476278356217im
0.0352007761879805 + 0.0im	-1.1290182909454334 - 0.04388745767832609im	-0.00018581797337499181 - 0.0009828413162252208im	-0.00022067091704216897 - 0.0007482124698498966im	-1.331890995859173 - 0.1279864797483391im
0.035552783949860306 + 0.0im	-1.13065189761383 - 0.0442709929948959im	-0.00018162032455355562 - 0.000992780304242409im	-0.0002165355458560625 - 0.0007594729915510805im	-1.3367577249894953 - 0.1298697916128698im
0.03590831178935891 + 0.0im	-1.1323033473031991 - 0.04466387555084688im	-0.0001770148837843275 - 0.0010028646027559138im	-0.00021200041769284266 - 0.0007708577341993484im	-1.3417012092383562 - 0.13181691028558im
0.0362673949072525 + 0.0im	-1.133972792211833 - 0.045066210765441234im	-0.00017199142092056853 - 0.0010130824183806947im	-0.00020705957445902706 - 0.000782355216073329im	-1.3467225478520346 - 0.13383013067215785im
0.03663006885632502 + 0.0im	-1.1356603704986872 - 0.04547810156968327im	-0.000166538128588337 - 0.0010234213859336846im	-0.00020169882301163193 - 0.0007939533928601076im	-1.3518225187427528 - 0.13591183345872543im
0.03699636954488827 + 0.0im	-1.1373662308494106 - 0.045899648397246265im	-0.000160649193483764 - 0.0010338685757931433im	-0.0001959106258676603 - 0.0008056396639788969im	-1.3570023957428272 - 0.13806448789219003im
0.03736633324033715 + 0.0im	-1.1390905485268286 - 0.046330949173291676im	-0.00015431350964958767 - 0.0010444105028193324im	-0.0001896858421798842 - 0.0008174008804564388im	-1.3622631366758913 - 0.1402906545501071im
0.03773999657274052 + 0.0im	-1.1408334172129393 - 0.046772099301084266im	-0.00014752092312427762 - 0.0010550331368395375im	-0.00018301579754415745 - 0.0008292233543685983im	-1.3676056826410048 - 0.1425929880921006im
0.03811739653846793 + 0.0im	-1.1425950722812261 - 0.04722319164646229im	-0.00014026415974372744 - 0.0010657219146959392im	-0.00017589229490777718 - 0.0008410928698579104im	-1.3730310487667163 - 0.1449742399845738im
0.03849857050385261 + 0.0im	-1.1443756486150307 - 0.047684316520383616im	-0.0001325351305059874 - 0.0010764617538502308im	-0.00016830755801044918 - 0.0008529946957319974im	-1.378540176456568 - 0.14743726119012932im
0.03888355620889113 + 0.0im	-1.1461753296078807 - 0.04815556165994148im	-0.00012432599882087098 - 0.0010872370675343319im	-0.00016025410065553192 - 0.0008649135996427557im	-1.384134007807058 - 0.14998500481278335im
0.03927239177098005 + 0.0im	-1.1479942967488057 - 0.048637012208420066im	-0.0001156306075907229 - 0.0010980317814318255im	-0.00015172582819671326 - 0.0008768338638411693im	-1.3898133491257503 - 0.15262052868970818im
0.03966511568868985 + 0.0im	-1.1498327822521857 - 0.049128750695144115im	-0.00010644166470523941 - 0.0011088293518701669im	-0.00014271570374692601 - 0.0008887393024973606im	-1.3955791979128027 - 0.15534699791986875im
0.040061766845576746 + 0.0im	-1.151690867661799 - 0.04963085701606281im	-9.675361200618214e-5 - 0.0011196127854989717im	-0.00013321839029335793 - 0.0009006132805702364im	-1.401432278541977 - 0.15816768731953168im
0.040462384514032515 + 0.0im	-1.1535688332440663 - 0.050143408416199006im	-8.656111161571964e-5 - 0.001130364660425127im	-0.00012322867710404793 - 0.0009124387342057609im	-1.4073733730786802 - 0.16108598379421163im
0.04086700835917284 + 0.0im	-1.1554669052850002 - 0.05066647947528428im	-7.585949021136275e-5 - 0.0011410671487707292im	-0.00011274207479292028 - 0.0009241981926374827im	-1.4134032152181168 - 0.16410538861618693im
0.04127567844276457 + 0.0im	-1.1573853120338966 - 0.051200142098090436im	-6.464473344240345e-5 - 0.0011517020406153714im	-0.0001017547434481399 - 0.0009358738015575557im	-1.4195224718088582 - 0.1672295195962622im
0.04168843522719222 + 0.0im	-1.1593242178004919 - 0.051744465511157425im	-5.29134451602359e-5 - 0.0011622507692796232im	-9.026334912015371e-5 - 0.0009474473479211069im	-1.4257317465376804 - 0.17046211313796886im
0.04210531957946414 + 0.0im	-1.16128387292891 - 0.05229951626780003im	-4.066294224612659e-5 - 0.001172694437902193im	-7.826560753394696e-5 - 0.0009589002861413998im	-1.4320316033245388 - 0.17380702616189295im
0.04252637277525878 + 0.0im	-1.1632645385847296 - 0.052865358263458326im	-2.789115993611318e-5 - 0.0011830138472587262im	-6.575946470071838e-5 - 0.0009702137656279371im	-1.438422508088692 - 0.17726823788729115im
0.04295163650301137 + 0.0im	-1.1652665005260565 - 0.05344205276362823im	-1.4597067103861841e-5 - 0.0011931895247659636im	-5.2743971395791455e-5 - 0.0009813686596143608im	-1.4449048679178733 - 0.1808498514576032im
0.043381152868041485 + 0.0im	-1.167290038265308 - 0.054029658446775056im	-7.798911053190241e-7 - 0.001203201754610739im	-3.9218579050171096e-5 - 0.0009923455952178754im	-1.4514789875278513 - 0.18455609539589365im
0.0438149643967219 + 0.0im	-1.1693353543737595 - 0.05462823146479118im	1.3559926358571396e-5 - 0.0012130306089392358im	-2.5183856584024444e-5 - 0.0010031249846668357im	-1.4581450490081735 - 0.18839132487567625im
0.04425311404068912 + 0.0im	-1.1714027719814863 - 0.055237825523703925im	2.84214962869114e-5 - 0.0012226559800379445im	-1.064085569950341e-5 - 0.0010136870576282666im	-1.4649032785334046 - 0.19236002279195077im
0.04469564518109601 + 0.0im	-1.1734926434857298 - 0.05585849198747547im	4.380296549187785e-5 - 0.001232057613434048im	4.408474496718806e-6 - 0.0010240118945623229im	-1.4717536909590665 - 0.19646680061667432im
0.045142601632906974 + 0.0im	-1.1756052301288886 - 0.05649028000786155im	5.9701728035693516e-5 - 0.0012412151418393126im	1.9961293945263415e-5 - 0.0010340794610262025im	-1.4786960968084817 - 0.2007163990222556im
0.04559402764923604 + 0.0im	-1.177740899882074 - 0.05713323668340315im	7.611437319155814e-5 - 0.0012501081198581826im	3.6014092914836474e-5 - 0.0010438696428456357im	-1.4857304487885028 - 0.2051136882560216im
0.0460499679257284 + 0.0im	-1.1798999466131577 - 0.057787407250720964im	9.303662477972078e-5 - 0.0012587160593775723im	5.2562382477529285e-5 - 0.0010533622820680798im	-1.4928563111030737 - 0.20966366824797988im
0.046510467604985686 + 0.0im	-1.1820828006713002 - 0.05845283531136576im	0.00011046347653730453 - 0.001267018465552938im	6.960105310812628e-5 - 0.0010625372136078754im	-1.5000732573326734 - 0.21437146843356084im
0.04697557228103554 + 0.0im	-1.1842897612546368 - 0.0591295630975377im	0.00012838889602683571 - 0.0012749948733023946im	8.712392599054534e-5 - 0.0010713743024901338im	-1.5073807094213532 - 0.21924234727241504im
0.0474453280038459 + 0.0im	-1.1865213353299382 - 0.05981763178004107im	0.00014680627465196952 - 0.0012826248842183305im	0.0001051240526224095 - 0.0010798534815969214im	-1.514777912879482 - 0.2242816914437359im
0.047919781283884355 + 0.0im	-1.1887778395978028 - 0.06051708182187085im	0.00016570801478123953 - 0.0012898882038036772im	0.0001235938950110466 - 0.0010879547898164437im	-1.5222638952276046 - 0.22949501469800776im
0.0483989790967232 + 0.0im	-1.1910597521003672 - 0.06122795338084369im	0.00018508563005505027 - 0.0012967646789382116im	0.0001425247547942902 - 0.0010956584104933782im	-1.5298377496519957 - 0.23488795634453527im
0.048882968887690434 + 0.0im	-1.1933674554723528 - 0.06195028676468487im	0.0002049298373354176 - 0.0013032343354786443im	0.00016190703808282434 - 0.0011029447100764408im	-1.5374980784286187 - 0.2404662793536187im
0.04937179857656734 + 0.0im	-1.195701530968501 - 0.06268412294196446im	0.00022523072647815035 - 0.0013092774158950308im	0.00018173097518184823 - 0.0011097942768574381im	-1.545243450557269 - 0.24623586805177933im
0.04986551656233301 + 0.0im	-1.1980624274098766 - 0.06342950411224274im	0.0002459771082691303 - 0.0013148744168451421im	0.00020198432528902293 - 0.0011161879596947848im	-1.5530723903715977 - 0.25220272538806227im
0.05036417172795634 + 0.0im	-1.200450665463806 - 0.06418647433873281im	0.0002671575196675836 - 0.0013200061265878527im	0.00022265621761788292 - 0.0011221069066134984im	-1.5609830320693878 - 0.25837296974911195im
0.0508678134452359 + 0.0im	-1.2028667862444473 - 0.0649550802467222im	0.0002887591360222948 - 0.0013246536621364278im	0.00024373325435626976 - 0.0011275326031731949im	-1.5689730571521858 - 0.2647528313004832im
0.05137649157968826 + 0.0im	-1.20531135954912 - 0.06573537179091528im	0.00031076897096342 - 0.0013287985060527318im	0.00026520271284189193 - 0.0011324469104955926im	-1.5770404981348258 - 0.2713486478314827im
0.05189025649548514 + 0.0im	-1.2077849796903304 - 0.06652740309475723im	0.00033317242002169333 - 0.0013324225427839244im	0.0002870491882678686 - 0.0011368321028433631im	-1.5851827607143927 - 0.27816686008079133im
0.05240915906044 + 0.0im	-1.2102882682969551 - 0.06733123336469558im	0.0003559547655097474 - 0.00133550809444414im	0.0003092579279408064 - 0.0011406709046430823im	-1.5933971031665244 - 0.2852140065201549im
0.0529332506510444 + 0.0im	-1.2128218750628725 - 0.06814692788220617im	0.0003791002486220862 - 0.0013380379559448984im	0.0003318129870340793 - 0.0011439465268462568im	-1.6016804045149506 - 0.29249671757361234im
0.053462583157554845 + 0.0im	-1.2153864805666854 - 0.06897455907628053im	0.0004025926472651548 - 0.0013399954293797254im	0.0003546977905879233 - 0.0011466427025242406im	-1.610029655833337 - 0.300021709250005im
0.053997208989130394 + 0.0im	-1.2179827918560673 - 0.06981420767891684im	0.00042641475212066253 - 0.0013413643575704312im	0.0003778948747304152 - 0.0011487437215949546im	-1.6184411668298815 - 0.3077957761669681im
0.054537181079021696 + 0.0im	-1.2206115513606184 - 0.07066596396600909im	0.0004505485477921825 - 0.001342129156685035im	0.00040138612573629984 - 0.0011502344645820566im	-1.6269111139038983 - 0.3158257839451503im
0.05508255288981191 + 0.0im	-1.2232735321690589 - 0.07152992908585236im	0.00047497579558900216 - 0.0013422748478400055im	0.0004251527807464276 - 0.0011511004353102286im	-1.6354354385772383 - 0.3241186609521707im
0.05563337841871003 + 0.0im	-1.2259695408690232 - 0.07240621647731776im	0.0004996769217910296 - 0.0013417870876027468im	0.0004491753871887248 - 0.0011513277924437711im	-1.6440096703442812 - 0.33268138937668895im
0.05618971220289713 + 0.0im	-1.2287004219444095 - 0.07329495337956046im	0.000524632463816794 - 0.0013406521973137228im	0.00047343391709292796 - 0.0011509033797795958im	-1.6526290836310484 - 0.3415209956140516im
0.0567516093249261 + 0.0im	-1.231467045597478 - 0.07419628243494429im	0.0005498219031630693 - 0.0013388571911514815im	0.0004979076643311136 - 0.001149814755210019im	-1.6612886041573756 - 0.3506445399462023im
0.05731912541817536 + 0.0im	-1.2342703301699753 - 0.07511036338666892im	0.0005752242958177382 - 0.001336389802868051im	0.0005225754352352151 - 0.0011480502182754312im	-1.6699828754625603 - 0.36005910549997716im
0.057892316672357114 + 0.0im	-1.2371112253591172 - 0.07603737487239579im	0.0006008180547449028 - 0.0013332385111266473im	0.0005474154293693518 - 0.0011455988362319386im	-1.6787061008727628 - 0.36977178646952924im
0.05847123983908069 + 0.0im	-1.2399907178107847 - 0.07697751631496305im	0.0006265812037457389 - 0.0013293925633784283im	0.0005724053975442168 - 0.0011424504685644348im	-1.6874522178854743 - 0.37978967559040955im
0.059055952237471496 + 0.0im	-1.242909840982496 - 0.07793100991108903im	0.000652491195649289 - 0.001324841998220112im	0.0005975225858874092 - 0.0011385957898812202im	-1.6962147267296286 - 0.3901198508548735im
0.05964651175984621 + 0.0im	-1.245869673531817 - 0.07889810271875487im	0.0006785251538619632 - 0.0013195776661795605im	0.0006227438003872647 - 0.0011340263111322233im	-1.7049868390020557 - 0.40076936146014325im
0.060242976877444676 + 0.0im	-1.2488713087380292 - 0.07987906884375934im	0.0007046596092089752 - 0.0013135912488819626im	0.0006480454792095848 - 0.001128734399099016im	-1.713761320056511 - 0.41174521298379974im
0.060845406646219125 + 0.0im	-1.251915862092039 - 0.08087421172573823im	0.0007308703907373779 - 0.001306875276555008im	0.0006734030881708901 - 0.001122713294111262im	-1.7225306542237537 - 0.4230543517830477im
0.061453860712681316 + 0.0im	-1.255004595507277 - 0.08188386652373879im	0.0007571349300827014 - 0.0012994231438373002im	0.0006987940205148139 - 0.0011159571259507196im	-1.7312865735152092 - 0.4347036486174098im
0.06206839931980813 + 0.0im	-1.2581386962696859 - 0.0829084026012426im	0.0007834267521340316 - 0.0012912291238603333im	0.000724191440531682 - 0.0011084609279107135im	-1.740020941071367 - 0.44669988149741546im
0.06268908331300621 + 0.0im	-1.2613194915063377 - 0.08394822611033141im	0.0008097234169716996 - 0.0012822883805804867im	0.0007495729922457987 - 0.0011002206489857086im	-1.7487248665527155 - 0.4590497177649879im
0.06331597414613627 + 0.0im	-1.2645482331267037 - 0.08500378267449497im	0.0008359981947519964 - 0.0012725969793437im	0.0007749115948227768 - 0.0010912331641725686im	-1.7573891212036286 - 0.4717596954146546im
0.06394913388759763 + 0.0im	-1.2678263289625828 - 0.08607556016938546im	0.0008622266538687035 - 0.0012621518956718039im	0.0008001827521264702 - 0.0010814962828719515im	-1.766004007003274 - 0.48483620366820224im
0.0645886252264736 + 0.0im	-1.2711551766914915 - 0.08716409160062918im	0.0008883835795269347 - 0.001250951022265704im	0.000825361239988726 - 0.0010710087553852123im	-1.7745594685621064 - 0.4982854628191302im
0.06523451147873834 + 0.0im	-1.2745362054119262 - 0.08826995807761032im	0.0009144435626371766 - 0.0012389931742269127im	0.0008504214580676973 - 0.0010597702775090435im	-1.7830450250174408 - 0.5121135033671067im
0.06588685659352572 + 0.0im	-1.277970999604217 - 0.0893937918819525im	0.0009403811456675006 - 0.0012262780925051061im	0.0008753379675073468 - 0.0010477814932368429im	-1.7914497474954356 - 0.5263261444666447im
0.06654572515946099 + 0.0im	-1.281461009978353 - 0.09053627962922423im	0.0009661708761573754 - 0.0012128064455854746im	0.0009000852502513896 - 0.0010350439955824783im	-1.7997622510695532 - 0.5409289717183428im
0.0672111824110556 + 0.0im	-1.2850078331566313 - 0.09169816552220017im	0.0009917872595101318 - 0.0011985798294356618im	0.0009246378278349617 - 0.001021560325548604im	-1.807970579214613 - 0.555927314335281im
0.06788329423516616 + 0.0im	-1.2886131712573288 - 0.09288025469380848im	0.0010172047780345097 - 0.0011836007657378407im	0.0009489702513039554 - 0.001007333969267973im	-1.8160628767204359 - 0.5713262217215151im
0.06856212717751782 + 0.0im	-1.2922785929244074 - 0.09408341663768989im	0.0010423980529678893 - 0.0011678726984371678im	0.0009730572613297953 - 0.0009923693533523134im	-1.8240261497870212 - 0.5871304395040108im
0.069247748449293 + 0.0im	-1.2960058859184345 - 0.09530858872407974im	0.001067341790583511 - 0.0011513999886432389im	0.00099687356521081 - 0.0009766718384890865im	-1.831847308212099 - 0.6033443850638596im
0.06994022593378593 + 0.0im	-1.2997967838138886 - 0.09655677979850842im	0.001092010769199333 - 0.0011341879079263244im	0.001020394154469314 - 0.000960247711332046im	-1.8395129326292416 - 0.6199721226171175im
0.07063962819312379 + 0.0im	-1.3036530829319388 - 0.09782907386058096im	0.0011163801336005641 - 0.0011162426300550387im	0.0010435944357034862 - 0.0009431041747366488im	-1.847009069753436 - 0.6370173379001207im
0.07134602447505503 + 0.0im	-1.3075766225843586 - 0.09912663381985745im	0.001140425019029679 - 0.0010975712212266764im	0.0010664496598970087 - 0.0009252493363962615im	-1.8543212387487655 - 0.6544833125186789im
0.07205948471980558 + 0.0im	-1.3115692518976838 - 0.10045070532559715im	0.0011641209140304323 - 0.0010781816288456636im	0.00108893557660923 - 0.0009066921959395989im	-1.8614347825166266 - 0.6723728980249917im
0.07278007956700364 + 0.0im	-1.3156329409753844 - 0.10180262066685639im	0.0011874435424855832 - 0.0010580826689094648im	0.001111028163454532 - 0.0008874426305538434im	-1.868334623689128 - 0.6906884897905738im
0.07350788036267367 + 0.0im	-1.3197696040755424 - 0.10318380273914046im	0.0012103690300409873 - 0.0010372840120647707im	0.0011327041381505648 - 0.0008675113792016507im	-1.8750051105639083 - 0.7094320007477907im
0.0742429591663004 + 0.0im	-1.323981223306349 - 0.10459576907349387im	0.001232873708283007 - 0.0010157961683999166im	0.0011539399950816329 - 0.0008469100255034197im	-1.8814302285370832 - 0.7286048350768344im
0.0749853887579634 + 0.0im	-1.3282698050938901 - 0.10604013592357656im	0.0012549343587849042 - 0.0009936304710421587im	0.0011747130361153672 - 0.0008256509793589876im	-1.8875937928818167 - 0.7482078619190204im
0.07573524264554303 + 0.0im	-1.3326373972542052 - 0.10751862240591531im	0.0012765281555162462 - 0.0009707990586307082im	0.0011950009050898725 - 0.000803747457385286im	-1.8934791655604086 - 0.7682413892012221im
0.07649259507199846 + 0.0im	-1.337086071531282 - 0.10903305468812292im	0.001297632717986471 - 0.0009473148567382759im	0.001214781745073225 - 0.0007812134622482911im	-1.899069381042888 - 0.7887051376599157im
0.07725752102271845 + 0.0im	-1.3416179039858904 - 0.11058537021946208im	0.0013182260336727157 - 0.000923191558315267im	0.0012340341453725126 - 0.0007580637609690581im	-1.9043471529478133 - 0.8095982151568307im
0.07803009623294563 + 0.0im	-1.346235075885072 - 0.11217762199767074im	0.0013382867642186267 - 0.000898443603231714im	0.0012527373214662467 - 0.0007343138622844835im	-1.909294947750009 - 0.8309190913813755im
0.07881039719527509 + 0.0im	-1.3509397186199807 - 0.11381198286548808im	0.0013577930344184242 - 0.0008730861569925648im	0.0012708709776460961 - 0.0007099799931439597im	-1.9138948561813467 - 0.8526655730379975im
0.07959850116722784 + 0.0im	-1.355733868926295 - 0.11549074982977824im	0.0013767267929487505 - 0.0008471350887020015im	0.001288415461257517 - 0.0006850790744230049im	-1.9181289520507196 - 0.874834779619186im
0.08039448617890012 + 0.0im	-1.3606196745926864 - 0.11721634839560652im	0.0013950659603968283 - 0.0008206069483520821im	0.0013053516296538475 - 0.0006596286959345578im	-1.9219788065903132 - 0.8974231198672193im
0.08119843104068912 + 0.0im	-1.3655995716188725 - 0.11899133690700074im	0.0014127920081548051 - 0.000793518943510245im	0.0013216610297901203 - 0.0006336470908176459im	-1.9254259660542028 - 0.9204262690295782im
0.08201041535109602 + 0.0im	-1.370675528805268 - 0.1208184108855012im	0.0014298860913682103 - 0.0007658889154789532im	0.0013373257896477314 - 0.000607153109381864im	-1.9284517983439933 - 0.943839147014547im
0.08283051950460697 + 0.0im	-1.3758497543827661 - 0.12270040735691087im	0.0014463286387468614 - 0.0007377353149991683im	0.0013523288437693143 - 0.0005801661924843183im	-1.9310375139649723 - 0.9676558975546687im
0.08365882469965304 + 0.0im	-1.3811244204247388 - 0.1246403091559297im	0.0014621068353491578 - 0.0007090771775673599im	0.0013666535590059895 - 0.0005527063445135452im	-1.9331641669133373 - 0.991869868486357im
0.08449541294664957 + 0.0im	-1.3865017087625013 - 0.12664124919759587im	0.0014771994920453994 - 0.0006799340984333505im	0.0013802841737484304 - 0.0005247941060524637im	-1.9348129119082618 - 1.0164735932542566im
0.08534036707611607 + 0.0im	-1.3919837478757076 - 0.12870651470363356im	0.0014915914626836538 - 0.0006503262073436449im	0.0013932056450198726 - 0.0004964505262895255im	-1.9359646118370286 - 1.0414587737487375im
0.08619377074687723 + 0.0im	-1.3975726840911642 - 0.13083955137096778im	0.0015052679204143118 - 0.0006202741430918224im	0.0014054037351385867 - 0.0004676971352440972im	-1.936600485900047 - 1.0668162645841233im
0.087055708454346 + 0.0im	-1.4032706162624755 - 0.13304396746876562im	0.0015182136952137338 - 0.0005897990279343021im	0.0014168647936891147 - 0.00043855591586866913im	-1.936701293142127 - 1.0925360589241395im
0.08792626553888946 + 0.0im	-1.4090796396452605 - 0.1353235378494374im	0.0015304149055245008 - 0.000558922441926187im	0.0014275760145517067 - 0.0004090492760868028im	-1.9362483174849225 - 1.118607275959242im
