w	A_d-self_d	Ac_d-self_d	A_d-selfc_d	Ac_d-selfc_d
-0.5271884766037656 + 0.0im	0.25326562360886584 + 0.2566133001555563im	0.012859524325004257 - 0.0044173450856826975im	0.012859524325003802 - 0.004417345085682719im	0.2532656236088658 + 0.25661330015555933im
-0.5219687887165996 + 0.0im	0.2549008170705077 + 0.2643007324011057im	0.013215563604146835 - 0.004355987422117369im	0.013215563604146371 - 0.004355987422117395im	0.25490081707050743 + 0.2643007324011088im
-0.5168007809075243 + 0.0im	0.2564218824811316 + 0.27214107372817875im	0.013577616570351357 - 0.004284457034593728im	0.013577616570350873 - 0.004284457034593754im	0.25642188248113124 + 0.27214107372818186im
-0.5116839414925983 + 0.0im	0.257823670470964 + 0.2801335410686313im	0.013945461774071301 - 0.00420235334934911im	0.013945461774070808 - 0.004202353349349163im	0.2578236704709637 + 0.28013354106863453im
-0.5066177638540578 + 0.0im	0.2591001602882346 + 0.28827714170103996im	0.014318856419176263 - 0.004109277322835696im	0.014318856419175768 - 0.004109277322835739im	0.2591001602882341 + 0.28827714170104335im
-0.5016017463901562 + 0.0im	0.260245463074609 + 0.2965706673581718im	0.01469753944317259 - 0.00400483238734866im	0.014697539443172078 - 0.0040048323873487154im	0.2602454630746084 + 0.2965706673581751im
-0.4966353924655012 + 0.0im	0.26125354043971627 + 0.305012688567935im	0.015081227532000398 - 0.0038886254265900278im	0.01508122753199989 - 0.0038886254265901im	0.26125354043971594 + 0.30501268856793856im
-0.49171821036188235 + 0.0im	0.26211878349990325 + 0.31360154925132283im	0.01546961784738462 - 0.0037602677791996357im	0.015469617847384097 - 0.0037602677791996938im	0.2621187834999023 + 0.3136015492513264im
-0.4868497132295865 + 0.0im	0.26283493751974607 + 0.32233536160108467im	0.01586243617873152 - 0.003619376268104441im	0.015862436178730975 - 0.0036193762681045066im	0.2628349375197452 + 0.3223353616010881im
-0.48202941903919455 + 0.0im	0.263395880066625 + 0.3312120012650187im	0.016259185890998697 - 0.003465574253362376im	0.016259185890998132 - 0.0034655742533624564im	0.2633958800666239 + 0.3312120012650224im
-0.47725685053385597 + 0.0im	0.2637957985428186 + 0.340229102857839im	0.016659657786984416 - 0.0032984927060043462im	0.016659657786983834 - 0.0032984927060044507im	0.2637957985428171 + 0.34022910285784275im
-0.4725315351820356 + 0.0im	0.2640286062420054 + 0.34938405582557247im	0.01706340488870476 - 0.0031177713002081974im	0.01706340488870418 - 0.003117771300208318im	0.26402860624200397 + 0.34938405582557613im
-0.4678530051307283 + 0.0im	0.2640882626085229 + 0.35867400068632754im	0.01747002415964154 - 0.002923059520974855im	0.017470024159640964 - 0.002923059520974967im	0.2640882626085216 + 0.3586740006863314im
-0.46322079715913694 + 0.0im	0.2639687784836982 + 0.3680958256710987im	0.017879086197491678 - 0.0027140177843194804im	0.017879086197491064 - 0.0027140177843195975im	0.26396877848369654 + 0.36809582567110255im
-0.45863445263280883 + 0.0im	0.2636642017139683 + 0.3776461637879581im	0.01829014178068916 - 0.002490318566838951im	0.018290141780688544 - 0.0024903185668391048im	0.26366420171396654 + 0.3776461637879619im
-0.45409351745822657 + 0.0im	0.26316852052678635 + 0.38732139033262586im	0.018702722462142708 - 0.002251647541373692im	0.0187027224621421 - 0.0022516475413738276im	0.26316852052678447 + 0.38732139033262963im
-0.4495975420378481 + 0.0im	0.2624759340968792 + 0.397117620867888im	0.019116338096088127 - 0.001997704715347611im	0.019116338096087468 - 0.00199770471534776im	0.2624759340968771 + 0.39711762086789193im
-0.4451460812255921 + 0.0im	0.2615806056279368 + 0.4070307096937478im	0.01953048053076424 - 0.00172820556824689im	0.0195304805307636 - 0.0017282055682470772im	0.26158060562793467 + 0.4070307096937515im
-0.44073869428276446 + 0.0im	0.26047672844015285 + 0.4170562488294779im	0.019944620450741836 - 0.0014428821845818376im	0.01994462045074119 - 0.0014428821845820085im	0.2604767284401507 + 0.41705624882948195im
-0.43637494483442024 + 0.0im	0.25915869192339114 + 0.42718956752793347im	0.02035821219111502 - 0.0011414843785771671im	0.020358212191114337 - 0.001141484378577355im	0.2591586919233886 + 0.4271895675279376im
-0.43205440082615865 + 0.0im	0.25762090290139467 + 0.43742573234151494im	0.020770691109436204 - 0.0008237808067449899im	0.020770691109435517 - 0.0008237808067452149im	0.25762090290139195 + 0.43742573234151877im
-0.4277766344813452 + 0.0im	0.25585789619333704 + 0.4477595477581757im	0.02118147165286564 - 0.0004895600644187226im	0.02118147165286493 - 0.0004895600644189304im	0.2558578961933343 + 0.44775954775817955im
-0.4235412222587576 + 0.0im	0.253864368896616 + 0.45818555742465433im	0.021589998323739583 - 0.00013863176226596203im	0.02158999832373881 - 0.00013863176226621785im	0.2538643688966131 + 0.4581855574246584im
-0.4193477448106511 + 0.0im	0.25163509933789163 + 0.4686980459728669im	0.021995547492912333 + 0.0002291724212495678im	0.021995547492911615 + 0.00022917242124932677im	0.2516350993378885 + 0.4686980459728708im
-0.4151957869412387 + 0.0im	0.2491650052594413 + 0.4792910414639879im	0.022397592453250716 + 0.0006139977155174018im	0.022397592453249973 + 0.0006139977155171232im	0.24916500525943786 + 0.47929104146399193im
-0.4110849375655829 + 0.0im	0.24644924307309315 + 0.4899583184632461im	0.022795455832510417 + 0.0010159652656148762im	0.02279545583250968 + 0.00101596526561459im	0.2464492430730896 + 0.4899583184632498im
-0.40701478966889393 + 0.0im	0.24348302113955878 + 0.5006934017568663im	0.023188481659324967 + 0.001435171176399641im	0.023188481659324207 + 0.0014351711763993377im	0.2434830211395551 + 0.5006934017568703im
-0.4029849402662316 + 0.0im	0.24026186065893912 + 0.5114895707208349im	0.023576001460572992 + 0.0018716855969115522im	0.02357600146057222 + 0.0018716855969112204im	0.2402618606589354 + 0.5114895707208384im
-0.39899499036260555 + 0.0im	0.23678140318536073 + 0.5223398643493777im	0.023957333641124002 + 0.002325551849097274im	0.0239573336411232 + 0.002325551849096936im	0.2367814031853569 + 0.5223398643493816im
-0.39504454491347085 + 0.0im	0.2330374784314165 + 0.5332370869491049im	0.024331796932807504 + 0.002796785604816103im	0.02433179693280673 + 0.002796785604815695im	0.2330374784314124 + 0.5332370869491087im
-0.3911332127856147 + 0.0im	0.22902630076449465 + 0.5441738145027493im	0.0246986725210212 + 0.0032853741150079417im	0.024698672521020433 + 0.0032853741150075683im	0.2290263007644905 + 0.5441738145027532im
-0.3872606067184304 + 0.0im	0.22474404617685287 + 0.555142401704354im	0.025057273318003812 + 0.0037912754948133142im	0.025057273318002997 + 0.003791275494812912im	0.2247440461768483 + 0.5551424017043578im
-0.3834263432855746 + 0.0im	0.22018738957789716 + 0.5661349896655475im	0.02540688490043817 + 0.004314418068320547im	0.025406884900437358 + 0.004314418068320115im	0.2201873895778922 + 0.5661349896655511im
-0.3796300428570046 + 0.0im	0.21535310092474708 + 0.5771435142903234im	0.02574678661010993 + 0.004854699776485822im	0.02574678661010908 + 0.004854699776485385im	0.2153531009247421 + 0.5771435142903266im
-0.3758713295613907 + 0.0im	0.2102382970017223 + 0.5881597153133871im	0.026076259524125484 + 0.005411987651620094im	0.02607625952412463 + 0.005411987651619579im	0.2102382970017173 + 0.5881597153133904im
-0.37214983124890166 + 0.0im	0.20484035335554027 + 0.5991751459947956im	0.026394584213207912 + 0.005986117361669711im	0.026394584213207083 + 0.005986117361669192im	0.20484035335553513 + 0.5991751459947987im
-0.3684651794543581 + 0.0im	0.19915700134571274 + 0.6101811834611472im	0.02670103794206696 + 0.006576892827330647im	0.02670103794206611 + 0.006576892827330101im	0.19915700134570746 + 0.6101811834611505im
-0.36481700936075057 + 0.0im	0.193186146208079 + 0.6211690396811689im	0.026994907448099823 + 0.007184085914832024im	0.026994907448098966 + 0.0071840859148314395im	0.1931861462080736 + 0.621169039681172im
-0.3612049597631194 + 0.0im	0.18692609596337353 + 0.6321297730610165im	0.027275445494731203 + 0.007807436207003557im	0.027275445494730367 + 0.007807436207002946im	0.18692609596336784 + 0.6321297730610196im
-0.3576286730327915 + 0.0im	0.1803754761056152 + 0.6430543006421506im	0.02754197523838509 + 0.00844665085500368im	0.02754197523838425 + 0.008446650855003063im	0.1803754761056093 + 0.6430543006421536im
-0.3540877950819718 + 0.0im	0.1735332138788092 + 0.6539334108821079im	0.027793769922798348 + 0.009101404512832952im	0.02779376992279752 + 0.009101404512832274im	0.17353321387880308 + 0.6539334108821108im
-0.35058197532868496 + 0.0im	0.166398587422145 + 0.664757776996028im	0.02803012768917352 + 0.009771339356487576im	0.028030127689172717 + 0.009771339356486924im	0.1663985874221387 + 0.6647577769960307im
-0.3471108666620643 + 0.0im	0.15897122799045618 + 0.6755179708343108im	0.028250364013725257 + 0.010456065189328932im	0.0282503640137244 + 0.010456065189328264im	0.1589712279904495 + 0.6755179708343136im
-0.3436741254079845 + 0.0im	0.15125112555562728 + 0.6862044772693454im	0.028453799087048596 + 0.011155159634946848im	0.02845379908704775 + 0.011155159634946125im	0.15125112555562026 + 0.6862044772693477im
-0.34027141129503413 + 0.0im	0.14323874574461537 + 0.6968077090618777im	0.028639757741120857 + 0.011868168418493258im	0.02863975774112002 + 0.011868168418492519im	0.14323874574460851 + 0.6968077090618796im
-0.33690238742082584 + 0.0im	0.13493322414364523 + 0.7073180221752406im	0.028807588004501186 + 0.012594605737143284im	0.028807588004500347 + 0.012594605737142522im	0.13493322414363826 + 0.7073180221752426im
-0.3335667202186394 + 0.0im	0.1263392952752408 + 0.7177257315034352im	0.028956654191241007 + 0.013333954720016975im	0.028956654191240157 + 0.013333954720016212im	0.12633929527523352 + 0.7177257315034369im
-0.33026407942439545 + 0.0im	0.11745541748834148 + 0.7280211269768718im	0.029086330173593588 + 0.014085667977564801im	0.029086330173592707 + 0.014085667977563995im	0.11745541748833427 + 0.7280211269768729im
-0.3269941380439559 + 0.0im	0.10828399887140146 + 0.7381944900075385im	0.029196016182866366 + 0.014849168240078802im	0.029196016182865485 + 0.014849168240077924im	0.10828399887139438 + 0.73819449000754im
-0.3237565723207484 + 0.0im	0.09882747731119862 + 0.7482361102333878im	0.029285128731651237 + 0.01562384908465118im	0.029285128731650418 + 0.015623849084650277im	0.09882747731119096 + 0.7482361102333888im
-0.3205510617037113 + 0.0im	0.08908843599231231 + 0.758136302519915im	0.02935310613636726 + 0.016409075749557467im	0.02935310613636645 + 0.016409075749556568im	0.08908843599230493 + 0.7581363025199159im
-0.3173772888155557 + 0.0im	0.07906988160078378 + 0.7678854241752262im	0.029399416028819594 + 0.017204186034693557im	0.0293994160288188 + 0.017204186034692634im	0.07906988160077615 + 0.7678854241752272im
-0.3142349394213423 + 0.0im	0.06877518901381072 + 0.7774738923333262im	0.029423538715347256 + 0.018008491286352443im	0.029423538715346417 + 0.018008491286351513im	0.06877518901380296 + 0.7774738923333266im
-0.3111237023973686 + 0.0im	0.05820809432289949 + 0.7868922014589973im	0.029424993326043928 + 0.018821277464284216im	0.0294249933260431 + 0.018821277464283217im	0.05820809432289154 + 0.7868922014589979im
-0.30804326970036494 + 0.0im	0.04737275611543717 + 0.7961309409264148im	0.029403319369624658 + 0.01964180628864215im	0.029403319369623822 + 0.01964180628864116im	0.047372756115429064 + 0.7961309409264147im
-0.304993336336995 + 0.0im	0.0362737028164825 + 0.8051808126226029im	0.029358081457112703 + 0.020469316464088453im	0.029358081457111888 + 0.020469316464087364im	0.036273702816474955 + 0.8051808126226028im
-0.3019736003336584 + 0.0im	0.024915846623894795 + 0.8140326485260148im	0.02928888303422047 + 0.021303024978006336im	0.029288883034219674 + 0.021303024978005257im	0.024915846623886743 + 0.8140326485260151im
-0.29898376270659244 + 0.0im	0.013304457856341073 + 0.8226774282098309im	0.029195368022254285 + 0.02214212846945102im	0.029195368022253487 + 0.022142128469449882im	0.013304457856332223 + 0.8226774282098306im
-0.29602352743226973 + 0.0im	0.0014451901133222813 + 0.8311062962191362im	0.02907718541313467 + 0.02298580466516899im	0.029077185413133925 + 0.02298580466516786im	0.001445190113313663 + 0.8311062962191356im
-0.29309260141808885 + 0.0im	-0.01065590422954299 + 0.8393105792709113im	0.028934034314944037 + 0.023833213878722878im	0.028934034314943263 + 0.02383321387872174im	-0.010655904229551774 + 0.8393105792709101im
-0.29019069447335527 + 0.0im	-0.02299249516933354 + 0.8472818032256758im	0.02876564539511671 + 0.024683500568483844im	0.028765645395115915 + 0.02468350056848264im	-0.022992495169341792 + 0.8472818032256745im
-0.28731751928054977 + 0.0im	-0.035557844906914986 + 0.8550117097798783im	0.028571790474433704 + 0.025535794949993657im	0.02857179047443294 + 0.025535794949992398im	-0.0355578449069235 + 0.8550117097798771im
-0.284472791366881 + 0.0im	-0.04834487673822073 + 0.8624922728284751im	0.02835226693555122 + 0.026389214657955136im	0.028352266935550492 + 0.026389214657953866im	-0.0483448767382299 + 0.8624922728284733im
-0.28165622907611976 + 0.0im	-0.0613462136222873 + 0.869715714447746im	0.028106916404503177 + 0.027242866452887197im	0.028106916404502483 + 0.02724286645288588im	-0.061346213622296156 + 0.8697157144477434im
-0.27886755354071263 + 0.0im	-0.07455413154811634 + 0.8766745204492745im	0.027835615224958265 + 0.028095847967276617im	0.027835615224957592 + 0.028095847967275284im	-0.07455413154812479 + 0.8766745204492721im
-0.2761064886541709 + 0.0im	-0.08796056778776269 + 0.8833614554570061im	0.027538273373025002 + 0.028947249485880115im	0.027538273373024343 + 0.02894724948587878im	-0.08796056778777134 + 0.8833614554570035im
-0.2733727610437336 + 0.0im	-0.10155724140161428 + 0.8897695774605994im	0.02721484679213828 + 0.02979615575466626im	0.027214846792137624 + 0.029796155754664884im	-0.1015572414016229 + 0.8897695774605964im
-0.2706661000433006 + 0.0im	-0.11533550424559921 + 0.8958922517997279im	0.026865255839599284 + 0.030641647812758337im	0.026865255839598676 + 0.030641647812756936im	-0.11533550424560815 + 0.895892251799725im
-0.26798623766663426 + 0.0im	-0.12928646367142713 + 0.9017231645356599im	0.026489738031738305 + 0.03148280484162354im	0.026489738031737684 + 0.03148280484162213im	-0.12928646367143626 + 0.9017231645356559im
-0.265332908580826 + 0.0im	-0.14340100081636437 + 0.9072563351683013im	0.02608815392103652 + 0.03231870602567224im	0.02608815392103596 + 0.03231870602567078im	-0.1434010008163725 + 0.9072563351682971im
-0.2627058500800257 + 0.0im	-0.15766973318967503 + 0.9124861286589756im	0.025660693344752062 + 0.03314843241836875im	0.025660693344751507 + 0.03314843241836731im	-0.1576697331896831 + 0.9124861286589716im
-0.26010480205943143 + 0.0im	-0.17208297606399608 + 0.9174072667213732im	0.025207351023175565 + 0.033971068807926726im	0.025207351023174993 + 0.03397106880792527im	-0.1720829760640047 + 0.9174072667213692im
-0.2575295069895361 + 0.0im	-0.18663092426603806 + 0.9220148383455621im	0.024728651077709437 + 0.03478570557665036im	0.024728651077708847 + 0.03478570557664883im	-0.1866309242660461 + 0.9220148383455574im
-0.2549797098906298 + 0.0im	-0.20130362685356695 + 0.9263043095224954im	0.024224543981548444 + 0.0355914405480083im	0.024224543981547893 + 0.0355914405480067im	-0.20130362685357583 + 0.9263043095224914im
-0.2524551583075543 + 0.0im	-0.21609069463881048 + 0.9302715321391148im	0.023695327024976873 + 0.03638738081557109im	0.023695327024976398 + 0.03638738081556949im	-0.21609069463881933 + 0.9302715321391091im
-0.2499556022847072 + 0.0im	-0.23098204814881618 + 0.9339127520170174im	0.023141342633956476 + 0.037172644548018365im	0.023141342633956025 + 0.03717264454801675im	-0.23098204814882406 + 0.9339127520170122im
-0.24748079434129425 + 0.0im	-0.24596672957715793 + 0.9372246160706166im	0.02256290458850104 + 0.03794636276452243im	0.022562904588500625 + 0.03794636276452082im	-0.24596672957716637 + 0.937224616070611im
-0.24503048944682598 + 0.0im	-0.2610346115061398 + 0.9402041785637244im	0.02196038618907444 + 0.038707681074939035im	0.02196038618907401 + 0.03870768107493737im	-0.2610346115061481 + 0.940204178563718im
-0.2426044449968574 + 0.0im	-0.27617453380247525 + 0.942848906446667im	0.02133420983488983 + 0.03945576137938981im	0.021334209834889515 + 0.03945576137938809im	-0.27617453380248286 + 0.9428489064466605im
-0.24020242078896772 + 0.0im	-0.29137588860227565 + 0.9451566837592758im	0.02068478743289582 + 0.04018978352199433im	0.020684787432895497 + 0.040189783521992706im	-0.2913758886022837 + 0.9451566837592693im
-0.23782417899897795 + 0.0im	-0.3066276240949475 + 0.9471258150882983im	0.02001260665423467 + 0.04090894689370956im	0.020012606654234294 + 0.040908946893707825im	-0.30662762409495514 + 0.947125815088291im
-0.2354694841574039 + 0.0im	-0.32191883049695674 + 0.948755028071162im	0.019318175100111964 + 0.041612471979455216im	0.01931817510011167 + 0.04161247197945346im	-0.32191883049696424 + 0.9487550280711549im
