w	self_d-A_d	selfc_d-A_d	self_d-Ac_d	selfc_d-Ac_d
-0.00042872978307240627 + 0.0im	-1.0579735518398292 - 4.243451877393916e-9im	0.005778306518884981 + 1.5267058131440448e-9im	0.0057783065188806385 + 1.526705813364708e-9im	-1.05797355183983 - 4.243451877807971e-9im
-0.00042448493373505573 + 0.0im	-1.0579682332071587 - 4.302215598395092e-9im	0.005720846182063035 + 1.5509748926467548e-9im	0.005720846182058699 + 1.5509748928070644e-9im	-1.0579682332071596 - 4.302215598846326e-9im
-0.00042028211260896606 + 0.0im	-1.0579630199591703 - 4.356169953512074e-9im	0.0056639621351227765 + 1.5732688304945678e-9im	0.005663962135118438 + 1.5732688305961324e-9im	-1.057963019959171 - 4.3561699539994016e-9im
-0.0004161209035732337 + 0.0im	-1.0579579099962888 - 4.405342823509118e-9im	0.005607648453315475 + 1.5937229772000126e-9im	0.0056076484533111315 + 1.5937229772444653e-9im	-1.05795790999629 - 4.405342824031434e-9im
-0.0004120008946269641 + 0.0im	-1.0579529012612299 - 4.449766280400316e-9im	0.0055518992772476215 + 1.6124717453827165e-9im	0.0055518992772432794 + 1.612471745371709e-9im	-1.0579529012612308 - 4.449766280956496e-9im
-0.0004079216778484793 + 0.0im	-1.0579479917381294 - 4.489476625949134e-9im	0.005496708811610595 + 1.6296482348193964e-9im	0.005496708811606254 + 1.6296482347546085e-9im	-1.05794799173813 - 4.489476626538033e-9im
-0.00040388284935492997 + 0.0im	-1.0579431794516914 - 4.524514421697647e-9im	0.0054420713248062805 + 1.645383864713539e-9im	0.0054420713248019385 + 1.645383864596666e-9im	-1.0579431794516925 - 4.524514422318108e-9im
-0.0003998840092623069 + 0.0im	-1.057938462466356 - 4.554924510139511e-9im	0.005387981147890362 + 1.659808014550986e-9im	0.00538798114788602 + 1.6598080143837358e-9im	-1.057938462466357 - 4.554924510790366e-9im
-0.0003959247616458484 + 0.0im	-1.0579338388854835 - 4.5807560266728894e-9im	0.0053344326738249655 + 1.6730476748661868e-9im	0.005334432673820624 + 1.673047674650283e-9im	-1.057933838885484 - 4.5807560273529485e-9im
-0.00039200471450084 + 0.0im	-1.0579293068505546 - 4.602062401994648e-9im	0.005281420356654063 + 1.6852271091968289e-9im	0.005281420356649718 + 1.6852271089340085e-9im	-1.0579293068505553 - 4.602062402702714e-9im
-0.000388123479703802 + 0.0im	-1.0579248645403934 - 4.618901354625075e-9im	0.005228938710941192 + 1.696467528452212e-9im	0.0052289387109368535 + 1.696467528144213e-9im	-1.0579248645403945 - 4.618901355359943e-9im
-0.0003842806729740614 + 0.0im	-1.0579205101703981 - 4.6313348732828805e-9im	0.00517698231054802 + 1.706886778863333e-9im	0.0051769823105436786 + 1.706886778511905e-9im	-1.0579205101703995 - 4.631334874043337e-9im
-0.00038047591383570434 + 0.0im	-1.0579162419917965 - 4.639429188863391e-9im	0.005125545788381396 + 1.7165990446203868e-9im	0.005125545788377055 + 1.716599044227281e-9im	-1.0579162419917973 - 4.639429189648217e-9im
-0.0003767088255799053 + 0.0im	-1.0579120582909103 - 4.643254735808292e-9im	0.005074623835388429 + 1.725714566236543e-9im	0.005074623835384087 + 1.7257145658035098e-9im	-1.0579120582909114 - 4.643254736616262e-9im
-0.000372979035227629 + 0.0im	-1.0579079573884405 - 4.642886102693091e-9im	0.0050242111998934835 + 1.734339375605762e-9im	0.005024211199889138 + 1.7343393751345525e-9im	-1.0579079573884416 - 4.6428861035229745e-9im
-0.00036928617349270195 + 0.0im	-1.057903937638763 - 4.638401971898242e-9im	0.004974302686886035 + 1.7425750486473825e-9im	0.00497430268688169 + 1.7425750481397401e-9im	-1.057903937638764 - 4.638401972748812e-9im
-0.00036562987474524945 + 0.0im	-1.0578999974292453 - 4.6298850482715016e-9im	0.004924893157266713 + 1.7505184763514903e-9im	0.004924893157262368 + 1.7505184758091594e-9im	-1.0578999974292462 - 4.629885049141531e-9im
-0.0003620097769754945 + 0.0im	-1.0578961351795704 - 4.617421976732471e-9im	0.004875977527377788 + 1.7582616549573259e-9im	0.004875977527373444 + 1.758261654382037e-9im	-1.0578961351795715 - 4.617421977620732e-9im
-0.00035842552175791535 + 0.0im	-1.0578923493410795 - 4.601103248814983e-9im	0.004827550767932731 + 1.765891495912116e-9im	0.004827550767928387 + 1.765891495305589e-9im	-1.0578923493410803 - 4.60110324972025e-9im
-0.0003548767542157578 + 0.0im	-1.057888638396127 - 4.581023098188906e-9im	0.004779607903700149 + 1.7734896561706041e-9im	0.004779607903695805 + 1.7734896555345533e-9im	-1.0578886383961281 - 4.5810230991099625e-9im
-0.0003513631229858988 + 0.0im	-1.0578850008574505 - 4.5572793852498986e-9im	0.004732144012690508 + 1.7811323893064208e-9im	0.004732144012686163 + 1.781132388642539e-9im	-1.0578850008574516 - 4.55727938618553e-9im
-0.0003478842801840582 + 0.0im	-1.0578814352675523 - 4.529973470913082e-9im	0.004685154225534118 + 1.7888904178154787e-9im	0.004685154225529777 + 1.7888904171254469e-9im	-1.0578814352675532 - 4.5299734718620855e-9im
-0.00034443988137035467 + 0.0im	-1.0578779401980931 - 4.49921007979475e-9im	0.004638633724844362 + 1.796828826899781e-9im	0.00463863372484002 + 1.7968288261852592e-9im	-1.057877940198094 - 4.499210080755934e-9im
-0.00034102958551520264 + 0.0im	-1.057874514249302 - 4.4650971530141636e-9im	0.00459257774455597 + 1.8050069799272544e-9im	0.004592577744551626 + 1.8050069791898822e-9im	-1.0578745142493033 - 4.465097153986341e-9im
-0.0003376530549655472 + 0.0im	-1.0578711560493943 - 4.427745690895671e-9im	0.004546981569490965 + 1.813478455670309e-9im	0.0045469815694866205 + 1.8134784549117101e-9im	-1.0578711560493954 - 4.427745691877669e-9im
-0.00033430995541143283 + 0.0im	-1.057867864254006 - 4.387269585898838e-9im	0.004501840534367898 + 1.822291007333109e-9im	0.004501840534363553 + 1.8222910065548795e-9im	-1.0578678642540067 - 4.387269586889501e-9im
-0.0003309999558529038 + 0.0im	-1.0578646375456346 - 4.343785446151281e-9im	0.004457150023599271 + 1.8314865432853217e-9im	0.00445715002359493 + 1.8314865424890317e-9im	-1.0578646375456358 - 4.343785447149465e-9im
-0.00032772272856723146 + 0.0im	-1.0578614746330992 - 4.297412410004684e-9im	0.004412905470495177 + 1.841101129329163e-9im	0.004412905470490832 + 1.8411011285163627e-9im	-1.0578614746330999 - 4.29741241100926e-9im
-0.0003244779490764668 + 0.0im	-1.0578583742510022 - 4.248271952079324e-9im	0.0043691023567261015 + 1.8511650122369909e-9im	0.004369102356721757 + 1.8511650114091946e-9im	-1.0578583742510026 - 4.248271953089186e-9im
-0.0003212652961153137 + 0.0im	-1.0578553351592117 - 4.196487681305406e-9im	0.004325736211749995 + 1.8617026642090247e-9im	0.004325736211745651 + 1.8617026633677227e-9im	-1.0578553351592122 - 4.1964876823194635e-9im
-0.0003180844515993205 + 0.0im	-1.057852356142346 - 4.142185131511017e-9im	0.00428280261224749 + 1.872732847815727e-9im	0.004282802612243142 + 1.872732846962378e-9im	-1.0578523561423472 - 4.142185132528199e-9im
-0.0003149351005933866 + 0.0im	-1.0578494360092798 - 4.0854915451456635e-9im	0.00424029718157399 + 1.884268700906739e-9im	0.004240297181569644 + 1.88426870004277e-9im	-1.0578494360092807 - 4.08549154616492e-9im
-0.0003118169312805808 + 0.0im	-1.057846573592646 - 4.026535650765507e-9im	0.0041982155891900075 + 1.8963178408890473e-9im	0.004198215589185662 + 1.8963178400158507e-9im	-1.0578465735926472 - 4.026535651785814e-9im
-0.0003087296349312681 + 0.0im	-1.05784376774836 - 3.965447434940781e-9im	0.004156553550151657 + 1.9088824877012567e-9im	0.004156553550147313 + 1.9088824868201943e-9im	-1.0578437677483612 - 3.965447435961132e-9im
-0.00030567290587254266 + 0.0im	-1.05784101735515 - 3.902357909277565e-9im	0.004115306824558355 + 1.92195960473892e-9im	0.00411530682455401 + 1.921959603851316e-9im	-1.0578410173551511 - 3.902357910296984e-9im
-0.000302646441457963 + 0.0im	-1.0578383213140945 - 3.837398873274934e-9im	0.004074471217035405 + 1.935541056918123e-9im	0.00407447121703106 + 1.9355410560252684e-9im	-1.057838321314095 - 3.837398874292462e-9im
-0.00029964994203758713 + 0.0im	-1.0578356785481715 - 3.77070267376392e-9im	0.004034042576217063 + 1.9496137850013405e-9im	0.004034042576212718 + 1.949613784104489e-9im	-1.0578356785481726 - 3.77070267477863e-9im
-0.0002966831109283041 + 0.0im	-1.057833088001821 - 3.702401961697088e-9im	0.003994016794236864 + 1.964159995251046e-9im	0.003994016794232517 + 1.9641599943514106e-9im	-1.057833088001822 - 3.7024019627080777e-9im
-0.0002937456543844595 + 0.0im	-1.057830548640506 - 3.6326294470761e-9im	0.003954389806234975 + 1.9791573634231247e-9im	0.0039543898062306335 + 1.9791573625218845e-9im	-1.0578305486405069 - 3.6326294480824985e-9im
-0.0002908372815687718 + 0.0im	-1.0578280594502936 - 3.5615176528199526e-9im	0.003915157589831079 + 1.994579252063945e-9im	0.003915157589826738 + 1.994579251162237e-9im	-1.057828059450294 - 3.5615176538209148e-9im
-0.0002879577045235364 + 0.0im	-1.0578256194374394 - 3.4891986683876893e-9im	0.0038763161646882005 + 2.010394940032016e-9im	0.0038763161646838554 + 2.0103949391309407e-9im	-1.0578256194374405 - 3.4891986693823984e-9im
-0.00028510663814211524 + 0.0im	-1.0578232276279798 - 3.4158039039770953e-9im	0.003837861591990058 + 2.0265698631280742e-9im	0.003837861591985716 + 2.0265698622286903e-9im	-1.0578232276279806 - 3.4158039049647613e-9im
-0.0002822838001407082 + 0.0im	-1.057820883067335 - 3.341463846124379e-9im	0.00379978997398318 + 2.04306586468569e-9im	0.0037997899739788355 + 2.0430658637890193e-9im	-1.0578208830673361 - 3.341463847104245e-9im
-0.00027948891103040416 + 0.0im	-1.0578185848199197 - 3.2663078155295713e-9im	0.0037620974535073053 + 2.0598414549488924e-9im	0.003762097453502957 + 2.059841454055915e-9im	-1.0578185848199213 - 3.2663078165009113e-9im
-0.0002767216940895091 + 0.0im	-1.0578163319687608 - 3.1904637279279924e-9im	0.003724780213535866 + 2.076852078043259e-9im	0.0037247802135315176 + 2.0768520771549107e-9im	-1.0578163319687617 - 3.190463728890111e-9im
-0.0002739818753361476 + 0.0im	-1.0578141236151224 - 3.1140578588198836e-9im	0.0036878344767058897 + 2.094050385332899e-9im	0.0036878344767015446 + 2.0940503844500793e-9im	-1.0578141236151233 - 3.114057859772118e-9im
-0.00027126918350113625 + 0.0im	-1.0578119588781434 - 3.037214612858103e-9im	0.003651256504910366 + 2.1113865139475624e-9im	0.0036512565049060214 + 2.111386513071129e-9im	-1.0578119588781445 - 3.03721461379982e-9im
-0.000268583350001125 + 0.0im	-1.057809836894478 - 2.960056298677536e-9im	0.003615042598803032 + 2.128808369261708e-9im	0.003615042598798684 + 2.1288083683924772e-9im	-1.0578098368944795 - 2.9600562996081293e-9im
-0.00026592410891200497 + 0.0im	-1.0578077568179745 - 2.8827029099300535e-9im	0.003579189097396342 + 2.1462619101107574e-9im	0.0035791890973919933 + 2.1462619092495044e-9im	-1.0578077568179753 - 2.8827029108489606e-9im
-0.0002632911969425792 + 0.0im	-1.0578057178187117 - 2.8052719132651232e-9im	0.003543692377620522 + 2.1636914355387757e-9im	0.003543692377616174 + 2.1636914346862346e-9im	-1.0578057178187121 - 2.805271914171803e-9im
-0.0002606843534084942 + 0.0im	-1.0578037190850118 - 2.727878043968835e-9im	0.003508548853897552 + 2.181039871886363e-9im	0.003508548853893204 + 2.181039871043227e-9im	-1.0578037190850131 - 2.727878044862782e-9im
-0.0002581033202064299 + 0.0im	-1.0578017598191867 - 2.650633109943504e-9im	0.0034737549777316065 + 2.198249059047474e-9im	0.003473754977727262 + 2.1982490582144e-9im	-1.0578017598191876 - 2.650633110824245e-9im
-0.0002555478417885445 + 0.0im	-1.0577998392405406 - 2.5736458046758415e-9im	0.003439307237275921 + 2.2152600347489266e-9im	0.003439307237271573 + 2.2152600339265287e-9im	-1.057799839240542 - 2.573645805542935e-9im
-0.00025301766513717274 + 0.0im	-1.0577979565836821 - 2.4970215298046048e-9im	0.003405202156944568 + 2.2320133157364774e-9im	0.003405202156940223 + 2.232013314925329e-9im	-1.0577979565836828 - 2.4970215306576426e-9im
-0.000250512539739775 + 0.0im	-1.0577961110984064 - 2.4208622278586036e-9im	0.00337143629701487 + 2.2484491747860102e-9im	0.0033714362970105253 + 2.2484491739866456e-9im	-1.0577961110984078 - 2.4208622286972047e-9im
-0.0002480322175641337 + 0.0im	-1.0577943020494056 - 2.3452662256930584e-9im	0.0033380062531498333 + 2.2645079124977344e-9im	0.0033380062531454886 + 2.264507911710652e-9im	-1.0577943020494063 - 2.345266226516875e-9im
-0.0002455764530337957 + 0.0im	-1.0577925287159624 - 2.2703280891072628e-9im	0.003304908656181585 + 2.2801301228746666e-9im	0.00330490865617724 + 2.2801301221003255e-9im	-1.057792528715964 - 2.2703280899159824e-9im
-0.00024314500300375813 + 0.0im	-1.057790790391669 - 2.1961384890789306e-9im	0.0032721401715316446 + 2.2952569517339634e-9im	0.003272140171527296 + 2.2952569509727827e-9im	-1.0577907903916695 - 2.196138489872264e-9im
-0.00024073762673639418 + 0.0im	-1.0577890863841333 - 2.1227840800013057e-9im	0.0032396974989303187 + 2.309830347050637e-9im	0.00323969749892597 + 2.3098303463030045e-9im	-1.0577890863841344 - 2.122784080779001e-9im
-0.000238354085877618 + 0.0im	-1.0577874160147045 - 2.050347390258108e-9im	0.003207577372054876 + 2.3237933003872455e-9im	0.003207577372050528 + 2.3237932996535066e-9im	-1.0577874160147056 - 2.0503473910199367e-9im
-0.00023599414443328516 + 0.0im	-1.0577857786181928 - 1.978906725418815e-9im	0.0031757765580540873 + 2.337090078620282e-9im	0.0031757765580497387 + 2.3370900779007506e-9im	-1.0577857786181943 - 1.978906726164582e-9im
-0.0002336575687458269 + 0.0im	-1.057784173542608 - 1.9085360842834307e-9im	0.003144291857334706 + 2.349666445233512e-9im	0.0031442918573303573 + 2.349666444528468e-9im	-1.057784173542609 - 1.9085360850129676e-9im
-0.00023134412747111575 + 0.0im	-1.0577826001488881 - 1.8393050879513716e-9im	0.0031131201030540887 + 2.3614698705103445e-9im	0.0031131201030497424 + 2.361469869820031e-9im	-1.0577826001488886 - 1.8393050886645382e-9im
-0.00022905359155556016 + 0.0im	-1.057781057810646 - 1.7712789220343645e-9im	0.0030822581608386168 + 2.372449730020972e-9im	0.0030822581608342696 + 2.3724497293456007e-9im	-1.0577810578106468 - 1.771278922731049e-9im
-0.0002267857342134259 + 0.0im	-1.0577795459139163 - 1.704518292078119e-9im	0.0030517029284263908 + 2.3825574908650645e-9im	0.0030517029284220414 + 2.382557490204817e-9im	-1.0577795459139179 - 1.7045182927582348e-9im
-0.00022454033090438206 + 0.0im	-1.0577780638569074 - 1.6390793922025678e-9im	0.0030214513352661188 + 2.391746885197069e-9im	0.003021451335261776 + 2.391746884552093e-9im	-1.0577780638569088 - 1.639079392866054e-9im
-0.00022231715931126937 + 0.0im	-1.0577766110497568 - 1.575013886915907e-9im	0.0029915003422518547 + 2.3999740706280514e-9im	0.002991500342247507 + 2.399974069998465e-9im	-1.0577766110497577 - 1.575013887562732e-9im
-0.0002201159993180885 + 0.0im	-1.0577751869142935 - 1.512368906003694e-9im	0.0029618469413205603 + 2.4071977771653333e-9im	0.0029618469413162135 + 2.4071977765512265e-9im	-1.0577751869142948 - 1.5123689066338467e-9im
-0.00021793663298820643 + 0.0im	-1.0577737908838099 - 1.4511870523413427e-9im	0.002932488155138483 + 2.4133794404185718e-9im	0.002932488155134135 + 2.4133794398200065e-9im	-1.0577737908838107 - 1.4511870529548355e-9im
-0.00021577884454277864 + 0.0im	-1.0577724224028255 - 1.3915064224265753e-9im	0.0029034210367663298 + 2.4184833208678415e-9im	0.0029034210367619826 + 2.4184833202848516e-9im	-1.057772422402827 - 1.3915064230234449e-9im
-0.0002136424203393848 + 0.0im	-1.0577710809268712 - 1.3333606393782526e-9im	0.002874642669331099 + 2.4224766090556853e-9im	0.0028746426693267513 + 2.4224766084882795e-9im	-1.0577710809268717 - 1.3333606399585574e-9im
-0.00021152714885087602 + 0.0im	-1.0577697659222625 - 1.276778898099424e-9im	0.002846150165699983 + 2.425329516630419e-9im	0.0028461501656956347 + 2.42532951607858e-9im	-1.0577697659222636 - 1.2767788986632425e-9im
-0.0002094328206444317 + 0.0im	-1.0577684768658917 - 1.2217860222560824e-9im	0.0028179406681662408 + 2.4270153532319948e-9im	0.002817940668161894 + 2.427015352695682e-9im	-1.0577684768658928 - 1.2217860228035161e-9im
-0.00020735922836082347 + 0.0im	-1.0577672132450124 - 1.1684025326788125e-9im	0.0027900113481245568 + 2.4275105892742367e-9im	0.0027900113481202087 + 2.427510588753387e-9im	-1.0577672132450135 - 1.1684025332099806e-9im
-0.00020530616669388462 + 0.0im	-1.057765974557036 - 1.1166447267527046e-9im	0.0027623594057647424 + 2.4267949047377112e-9im	0.0027623594057603943 + 2.4267949042322406e-9im	-1.0577659745570371 - 1.1166447272677432e-9im
-0.0002032734323701828 + 0.0im	-1.0577647603093279 - 1.066524768321838e-9im	0.0027349820697612146 + 2.424851224145992e-9im	0.0027349820697568673 + 2.4248512236557934e-9im	-1.0577647603093292 - 1.066524768820901e-9im
-0.00020126082412889385 + 0.0im	-1.0577635700190116 - 1.0180507875981413e-9im	0.002707876596968339 + 2.421665737954055e-9im	0.002707876596963991 + 2.421665737479005e-9im	-1.0577635700190122 - 1.0180507880814022e-9im
-0.0001992681427018751 + 0.0im	-1.057762403212771 - 9.712269905312276e-10im	0.002681040272119369 + 2.4172279106309067e-9im	0.0026810402721150215 + 2.41722791017086e-9im	-1.0577624032127726 - 9.712269909988756e-10im
-0.00019729519079393572 + 0.0im	-1.0577612594266663 - 9.260537770653349e-10im	0.0026544704075289276 + 2.411530475769203e-9im	0.002654470407524581 + 2.411530475323999e-9im	-1.0577612594266672 - 9.26053777517568e-10im
-0.0001953417730633027 + 0.0im	-1.0577601382059407 - 8.825278676826227e-10im	0.0026281643427985783 + 2.404569418602063e-9im	0.0026281643427942276 + 2.4045694181715255e-9im	-1.0577601382059418 - 8.825278681196571e-10im
-0.0001934076961022799 + 0.0im	-1.0577590391048435 - 8.406424376082069e-10im	0.0026021194445523563 + 2.3963439463518444e-9im	0.002602119444548009 + 2.3963439459357788e-9im	-1.0577590391048444 - 8.406424380302727e-10im
-0.0001914927684180989 + 0.0im	-1.0577579616864468 - 8.003872580320656e-10im	0.002576333106035838 + 2.386856446876551e-9im	0.002576333106031491 + 2.386856446474753e-9im	-1.0577579616864479 - 8.003872584394004e-10im
-0.0001895968004139593 + 0.0im	-1.0577569055224738 - 7.617488436859687e-10im	0.002550802747043192 + 2.3761124361174323e-9im	0.002550802747038844 + 2.3761124357296827e-9im	-1.057756905522475 - 7.617488440788255e-10im
-0.00018771960437025673 + 0.0im	-1.0577558701931251 - 7.247106061002735e-10im	0.002525525813441121 + 2.364120494885297e-9im	0.002525525813436773 + 2.3641204945113614e-9im	-1.0577558701931256 - 7.247106064789135e-10im
-0.00018586099442599677 + 0.0im	-1.0577548552869098 - 6.892530118553914e-10im	0.0025004997769823662 + 2.350892195553787e-9im	0.0025004997769780173 + 2.350892195193424e-9im	-1.057754855286911 - 6.89253012220085e-10im
-0.00018402078656039284 + 0.0im	-1.0577538604004828 - 6.553537451363651e-10im	0.0024757221350164386 + 2.3364420192547385e-9im	0.0024757221350120884 + 2.3364420189076937e-9im	-1.0577538604004832 - 6.553537454873906e-10im
-0.00018219879857464638 + 0.0im	-1.0577528851384794 - 6.229878738959897e-10im	0.0024511904102189784 + 2.320787264193999e-9im	0.0024511904102146294 + 2.320787263860012e-9im	-1.0577528851384808 - 6.229878742336324e-10im
